,Date,Weights,Profit,Base Profit,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
153,2014-08-14,"[0.         0.15855576 0.10660893 0.         0.12474771 0.
 0.         0.23463283 0.1333552  0.1353852  0.         0.10671437
 0.        ]",0.939115106514822,1.054108443638508,0.1585557648821326,0.10660892712326688,0.0,0.12474771440489818,0.0,0.0,0.23463282870078486,0.1333551960011607,0.13538520317785502,0.0,0.10671436570990185,0.0,0.0
154,2014-08-15,"[0.         0.15913457 0.10599561 0.         0.1250113  0.
 0.         0.23491114 0.13222848 0.136868   0.         0.1058509
 0.        ]",0.9427041247312534,1.0587337701352766,0.1591345664746005,0.1059956109951414,0.0,0.1250112977410789,0.0,0.0,0.2349111366493011,0.13222848457607417,0.13686800175213157,0.0,0.10585090181167243,0.0,0.0
155,2014-08-18,"[0.         0.15680276 0.10825744 0.         0.15268737 0.
 0.         0.22284358 0.14712882 0.10618384 0.         0.10609618
 0.        ]",0.9565916742809267,1.0688026795572305,0.15680276163533116,0.10825743849583729,0.0,0.15268737110678257,0.0,0.0,0.22284358025110407,0.147128821456625,0.10618384355358924,0.0,0.10609618350073075,0.0,0.0
156,2014-08-19,"[0.         0.15628038 0.10827076 0.         0.15613163 0.
 0.         0.22057347 0.14856705 0.10414102 0.         0.10603568
 0.        ]",0.9771213289738817,1.0803686755918382,0.15628038281272327,0.10827075940657045,0.0,0.15613163386594983,0.0,0.0,0.2205734674300497,0.1485670530648453,0.10414102082414693,0.0,0.10603568259571465,0.0,0.0
157,2014-08-20,"[0.         0.15593698 0.1082144  0.         0.15618928 0.
 0.         0.22054662 0.14841316 0.10479105 0.         0.10590851
 0.        ]",0.9838989456606454,1.0861078397598232,0.15593697594570685,0.10821440407614936,0.0,0.15618928018888775,0.0,0.0,0.22054662198405148,0.14841315850665265,0.10479105104549066,0.0,0.10590850825306126,0.0,0.0
158,2014-08-21,"[0.         0.15587983 0.10813191 0.         0.15584346 0.
 0.         0.22077274 0.14806896 0.10539743 0.         0.10590567
 0.        ]",0.9902196032848282,1.0941661521692014,0.15587982836865,0.10813191033852897,0.0,0.1558434620127758,0.0,0.0,0.2207727357147097,0.14806895675890736,0.105397433452935,0.0,0.10590567335349306,0.0,0.0
159,2014-08-22,"[0.         0.1559546  0.10809518 0.         0.15558143 0.
 0.         0.22088939 0.14781754 0.10565615 0.         0.10600572
 0.        ]",0.9854143301903331,1.0920105650471363,0.15595459881024634,0.10809517954812152,0.0,0.15558142602711955,0.0,0.0,0.22088938738601188,0.14781753573457998,0.1056561488679753,0.0,0.10600572362594553,0.0,0.0
160,2014-08-25,"[0.         0.1560397  0.10805659 0.         0.15534191 0.
 0.         0.2209943  0.14757496 0.10591253 0.         0.10608001
 0.        ]",0.986172548645194,1.0916425300341859,0.1560397048825651,0.10805658868050196,0.0,0.15534190618660015,0.0,0.0,0.2209943015692728,0.1475749579036028,0.10591253054127242,0.0,0.1060800102361847,0.0,0.0
161,2014-08-26,"[0.         0.15597757 0.10798349 0.         0.15514009 0.
 0.         0.22119565 0.147327   0.10623481 0.         0.10614138
 0.        ]",0.9799560468246661,1.087758319805588,0.15597757153786518,0.10798348677905652,0.0,0.15514009497794717,0.0,0.0,0.22119565242975495,0.14732700091546236,0.10623481376495379,0.0,0.10614137959496021,0.0,0.0
162,2014-08-27,"[0.         0.15598778 0.10794695 0.         0.15495433 0.
 0.         0.22132562 0.14715459 0.10647981 0.         0.10615092
 0.        ]",0.985061672580615,1.0911939840193419,0.15598778483901002,0.10794694595958755,0.0,0.15495432740147522,0.0,0.0,0.2213256224941939,0.14715458671191214,0.10647981103506467,0.0,0.1061509215587565,0.0,0.0
163,2014-08-28,"[0.         0.15608754 0.10795412 0.         0.15465577 0.
 0.         0.22145238 0.14695293 0.10675388 0.         0.10614339
 0.        ]",0.9919781105327663,1.0944607559257817,0.15608754238321937,0.10795411500124309,0.0,0.15465576574262793,0.0,0.0,0.22145237679964083,0.14695293259251418,0.10675387996352695,0.0,0.10614338751722759,0.0,0.0
164,2014-08-29,"[0.         0.15623827 0.10792906 0.         0.1545993  0.
 0.         0.22140363 0.14685988 0.10674123 0.         0.10622863
 0.        ]",0.9887547625722762,1.0892454893677042,0.15623826700124765,0.10792905902160763,0.0,0.1545993032512736,0.0,0.0,0.22140362803400918,0.1468598759500206,0.10674123448092082,0.0,0.10622863226092052,0.0,0.0
