,Date,Weights,Profit,Base Profit,Volume,TTNP,NBIX,BCRX,TECH,JKHY,STRM,UIS,EBIX,FMC,OLN,BCPC,GRA,cash
0,2014-01-06,"[0.11519704 0.12866054 0.19569181 0.         0.16760518 0.
 0.         0.         0.         0.10048918 0.12022612 0.17213012
 0.        ]",0.999999999991152,0.9999999999900002,0.8848029598593712,0.12866054475307465,0.1956918090581894,0.0,0.1676051765680313,0.0,0.0,0.0,0.0,0.10048918426036835,0.12022612243890762,0.17213012278079987,0.0,0.11519704014062881
1,2014-01-07,"[0.10474958 0.11819237 0.17809819 0.08621948 0.15291174 0.
 0.         0.         0.         0.09222215 0.10997979 0.1576267
 0.        ]",1.0125595902481985,1.012548212301312,0.16199149936294277,0.11819237470626831,0.1780981868505478,0.08621948212385178,0.1529117375612259,0.0,0.0,0.0,0.0,0.09222214668989182,0.1099797934293747,0.1576267033815384,0.0,0.10474957525730133
2,2014-01-08,"[0.1045608  0.11794224 0.17863101 0.08597866 0.15326194 0.
 0.         0.         0.         0.09208779 0.10981125 0.15772629
 0.        ]",1.1244389472014968,1.0646508658480693,0.010656365460658335,0.11794224381446838,0.1786310076713562,0.08597865700721741,0.1532619446516037,0.0,0.0,0.0,0.0,0.09208779036998749,0.10981124639511108,0.15772628784179688,0.0,0.10456079989671707
3,2014-01-09,"[0.11519771 0.12887962 0.19520378 0.         0.16769597 0.
 0.         0.         0.         0.10051209 0.12052204 0.17198879
 0.        ]",1.146712233577278,1.0829327531175739,0.30030868141261635,0.1288796216249466,0.1952037811279297,0.0,0.16769596934318542,0.0,0.0,0.0,0.0,0.10051209479570389,0.12052204459905624,0.17198878526687622,0.0,0.11519771069288254
4,2014-01-10,"[0.10531405 0.11816552 0.17804784 0.08635807 0.15288627 0.
 0.         0.         0.         0.09182522 0.11020388 0.15719913
 0.        ]",1.1602591439864185,1.0978069280227878,0.18928784116848624,0.118165522813797,0.17804783582687378,0.08635807037353516,0.1528862714767456,0.0,0.0,0.0,0.0,0.0918252244591713,0.11020388454198837,0.15719912946224213,0.0,0.10531405359506607
5,2014-01-13,"[0.10510765 0.11795189 0.17851208 0.08624633 0.15327269 0.
 0.         0.         0.         0.09154472 0.11011376 0.15725085
 0.        ]",1.165611604453278,1.100729613017189,0.01579606409599749,0.1179518923163414,0.1785120815038681,0.08624633401632309,0.15327268838882446,0.0,0.0,0.0,0.0,0.09154471755027771,0.11011376231908798,0.15725085139274597,0.0,0.10510765016078949
6,2014-01-14,"[0.10511503 0.11816934 0.17831704 0.08634146 0.15308689 0.
 0.         0.         0.         0.09168853 0.10997797 0.1573037
 0.        ]",1.179292144313078,1.1023560227485745,0.014406186778561871,0.11816934496164322,0.17831704020500183,0.08634145557880402,0.15308688580989838,0.0,0.0,0.0,0.0,0.09168852865695953,0.10997796803712845,0.15730370581150055,0.0,0.10511503368616104
7,2014-01-15,"[0.10509396 0.11822483 0.17823118 0.08638386 0.15313852 0.
 0.         0.         0.         0.09161533 0.10993855 0.15737379
 0.        ]",1.1776261926516964,1.0978352675226888,0.020330478709141966,0.11822482943534851,0.17823117971420288,0.08638385683298111,0.15313851833343506,0.0,0.0,0.0,0.0,0.09161532670259476,0.10993855446577072,0.15737378597259521,0.0,0.10509395599365234
8,2014-01-16,"[0.10484087 0.11821321 0.17837524 0.08663422 0.15317474 0.
 0.         0.         0.         0.09143918 0.10997842 0.1573441
 0.        ]",1.2145607703007228,1.1356343616087126,0.012132741663545792,0.1182132139801979,0.178375244140625,0.08663421869277954,0.1531747430562973,0.0,0.0,0.0,0.0,0.09143918007612228,0.10997842252254486,0.15734410285949707,0.0,0.10484086722135544
9,2014-01-17,"[0.10477123 0.11794449 0.17878295 0.08620401 0.15332742 0.
 0.         0.         0.         0.09167222 0.10987127 0.1574264
 0.        ]",1.1957432763706723,1.1169151425512467,0.019493100805593033,0.11794448643922806,0.17878295481204987,0.08620400726795197,0.15332742035388947,0.0,0.0,0.0,0.0,0.09167221933603287,0.1098712682723999,0.1574264019727707,0.0,0.10477123409509659
10,2014-01-21,"[0.10486514 0.11792111 0.17869721 0.08617701 0.15328853 0.
 0.         0.         0.         0.09181103 0.10985294 0.15738702
 0.        ]",1.201612282678229,1.1224694676276679,0.016784525515919347,0.11792111396789551,0.17869721353054047,0.08617701381444931,0.15328852832317352,0.0,0.0,0.0,0.0,0.09181103110313416,0.10985293984413147,0.15738701820373535,0.0,0.10486514121294022
11,2014-01-22,"[0.1048568  0.11787175 0.17879234 0.08606157 0.15334529 0.
 0.         0.         0.         0.09188987 0.10974534 0.15743709
 0.        ]",1.211437194255509,1.132402435025736,0.005897990595798408,0.11787174642086029,0.178792342543602,0.08606156706809998,0.1533452868461609,0.0,0.0,0.0,0.0,0.0918898731470108,0.1097453385591507,0.15743708610534668,0.0,0.10485680401325226
12,2014-01-23,"[0.10462531 0.11800999 0.17880408 0.08627291 0.1532733  0.
 0.         0.         0.         0.09179148 0.10968994 0.15753302
 0.        ]",1.2169993179593894,1.132991213466202,0.01141245810800606,0.11800999194383621,0.17880408465862274,0.08627291023731232,0.1532732993364334,0.0,0.0,0.0,0.0,0.09179148077964783,0.10968994349241257,0.15753301978111267,0.0,0.10462531447410583
