,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,OSK,PCAR,SPAR,F,PYX,STKL,ANDE,UVV,cash
0,2014-01-06,"[0.07146761 0.07912564 0.0764173  0.07832883 0.07774938 0.07754702
 0.07744826 0.07691997 0.07580435 0.07552658 0.07930336 0.07744316
 0.07691851]",0.9998142637308153,0.9998000000000002,0.9285323619842529,0.07912564277648926,0.07641729712486267,0.07832883298397064,0.07774937897920609,0.07754702121019363,0.07744826376438141,0.07691996544599533,0.07580434530973434,0.07552658021450043,0.07930336147546768,0.07744316011667252,0.07691851258277893,0.07146760821342468
1,2014-01-07,"[0.07152893 0.07854567 0.07639348 0.07811333 0.07794009 0.0775224
 0.07737736 0.07692327 0.0761629  0.07565452 0.07950695 0.07772091
 0.0766102 ]",1.0105471374130814,1.011457753315186,0.0023845326666435177,0.07854567468166351,0.0763934776186943,0.07811333239078522,0.07794009149074554,0.0775223970413208,0.07737736403942108,0.07692326605319977,0.0761629045009613,0.0756545215845108,0.07950694859027863,0.07772091031074524,0.07661020010709763,0.07152892649173737
2,2014-01-08,"[0.07155425 0.07853867 0.0763946  0.07807942 0.07798047 0.07752161
 0.07735705 0.07688817 0.07611024 0.07563187 0.079558   0.07774922
 0.07663643]",1.0243054771969613,1.0265184082300658,0.00750131325821852,0.0785386711359024,0.07639459520578384,0.07807941734790802,0.07798046618700027,0.07752160727977753,0.07735705375671387,0.07688817381858826,0.07611023634672165,0.07563187181949615,0.07955799996852875,0.07774922251701355,0.0766364336013794,0.07155425101518631
3,2014-01-09,"[0.07153445 0.07853781 0.076369   0.07809494 0.07794894 0.077521
 0.07738126 0.07690917 0.07615151 0.07567882 0.07949951 0.07775897
 0.07661463]",1.0175942667510025,1.0171206329469498,0.04433526358287935,0.07853781431913376,0.07636900246143341,0.07809494435787201,0.07794893532991409,0.07752099633216858,0.07738126069307327,0.07690916955471039,0.07615150511264801,0.07567881792783737,0.0794995129108429,0.07775896787643433,0.0766146332025528,0.07153444737195969
4,2014-01-10,"[0.07157214 0.07852273 0.07634063 0.07806582 0.07791817 0.07751925
 0.07739127 0.07690057 0.07618695 0.07566462 0.07953501 0.07780895
 0.07657389]",1.0303744964783998,1.031620826049385,0.02561037150053254,0.07852273434400558,0.07634063065052032,0.07806582003831863,0.0779181718826294,0.0775192528963089,0.07739126682281494,0.07690057158470154,0.07618695497512817,0.07566461712121964,0.07953501492738724,0.07780895382165909,0.07657388597726822,0.07157213985919952
5,2014-01-13,"[0.07158102 0.07849928 0.07632238 0.07806567 0.07790102 0.07752156
 0.07741462 0.07694379 0.07618646 0.07564354 0.07951393 0.07783633
 0.07657039]",1.0250682074715531,1.024167942136415,0.019655766171999774,0.07849927991628647,0.07632237672805786,0.0780656710267067,0.07790102064609528,0.07752155512571335,0.0774146169424057,0.0769437924027443,0.07618645578622818,0.07564353942871094,0.07951392978429794,0.07783632725477219,0.07657039165496826,0.07158102095127106
6,2014-01-14,"[0.07158954 0.07846973 0.0763103  0.07805993 0.077887   0.07751938
 0.07743517 0.07696231 0.07620237 0.07565574 0.07948668 0.07787013
 0.07655169]",1.0202761576254633,1.0193557429550981,0.016667614663760703,0.07846973091363907,0.07631029933691025,0.07805993407964706,0.07788699865341187,0.07751937955617905,0.07743517309427261,0.07696230709552765,0.07620237022638321,0.0756557360291481,0.0794866755604744,0.07787013053894043,0.07655169069766998,0.07158953696489334
7,2014-01-15,"[0.07160657 0.07845429 0.07629351 0.07805202 0.07788797 0.07752629
 0.07743811 0.07696225 0.07619141 0.07565599 0.0794825  0.077899
 0.0765501 ]",1.0121066545866029,1.0096481090116727,0.012443499042571889,0.07845428586006165,0.07629350572824478,0.07805202156305313,0.07788796722888947,0.0775262862443924,0.0774381086230278,0.07696224749088287,0.07619141042232513,0.0756559893488884,0.07948249578475952,0.07789900153875351,0.07655010372400284,0.07160656899213791
8,2014-01-16,"[0.07160894 0.07843804 0.07631373 0.07805448 0.0778895  0.07752024
 0.07743718 0.07698987 0.07617706 0.07564027 0.0794715  0.0778832
 0.07657597]",1.0195033842444785,1.018110469530823,0.014150798877987878,0.07843803614377975,0.07631373405456543,0.07805448025465012,0.07788950204849243,0.07752023637294769,0.07743717730045319,0.07698986679315567,0.07617706060409546,0.07564026862382889,0.07947149872779846,0.07788319885730743,0.07657597213983536,0.07160893827676773
9,2014-01-17,"[0.07163396 0.0784158  0.07629598 0.07803858 0.07788991 0.07752664
 0.07743356 0.07698794 0.07616875 0.07562497 0.07949569 0.07790829
 0.07657997]",1.0343679026005486,1.035237107826303,0.010954224987244255,0.07841580361127853,0.07629597932100296,0.07803858071565628,0.07788991183042526,0.07752663642168045,0.07743355631828308,0.07698793709278107,0.07616874575614929,0.0756249725818634,0.07949569076299667,0.07790829241275787,0.07657996565103531,0.0716339647769928
