,Date,Weights,Profit,Base Profit,Volume,BCRX,TTNP,NBIX,TECH,BIO,PKI,COHR,WAT,EBIX,JKHY,UIS,STRM,cash
0,2014-01-06,"[0.13606181 0.         0.         0.12960394 0.14485987 0.
 0.14262948 0.14263285 0.         0.         0.14226208 0.
 0.16194997]",0.9999999999913608,0.9999999999917251,0.863938193685993,0.0,0.0,0.1296039436289739,0.14485986839579276,0.0,0.1426294789711727,0.1426328476825528,0.0,0.0,0.14226208128250878,0.0,0.161949973724992,0.13606180631400705
1,2014-01-07,"[0.         0.         0.         0.14764096 0.16791544 0.
 0.16482307 0.1648103  0.         0.         0.16412415 0.
 0.19068608]",1.0125713507526646,1.0104074934368963,0.13606180631283174,0.0,0.0,0.1476409587020924,0.1679154370607149,0.0,0.16482306723925233,0.16481029887630247,0.0,0.0,0.16412415355538587,0.0,0.19068608456625202,0.0
2,2014-01-08,"[0.         0.         0.         0.14684347 0.16766256 0.
 0.16479357 0.1648218  0.         0.         0.16401859 0.
 0.19186001]",1.1029394916045476,1.0566446888293972,0.005127791587710616,0.0,0.0,0.1468434747808511,0.16766255878011696,0.0,0.164793573097126,0.16482179626333213,0.0,0.0,0.1640185863461652,0.0,0.19186001073240852,0.0
3,2014-01-09,"[0.         0.         0.         0.15772427 0.165848   0.
 0.16280539 0.16276582 0.         0.         0.1618533  0.
 0.18900321]",1.1321575496769107,1.0768577603683476,0.13241371622557283,0.0,0.0,0.15772427464919936,0.1658480031784894,0.0,0.1628053922774676,0.16276581766255002,0.0,0.0,0.16185329909997162,0.0,0.18900321313232188,0.0
4,2014-01-10,"[0.         0.         0.         0.15118825 0.16684719 0.
 0.16417648 0.16394729 0.         0.         0.16292236 0.
 0.19091843]",1.1428397227687024,1.0895925213842919,0.0563304913141289,0.0,0.0,0.15118824888727359,0.16684718957586248,0.0,0.16417647643103342,0.16394728906778042,0.0,0.0,0.1629223648392532,0.0,0.1909184311987969,0.0
5,2014-01-13,"[0.         0.         0.         0.14716372 0.16791386 0.
 0.16497746 0.16413074 0.         0.         0.16388027 0.
 0.19193395]",1.1492506972883771,1.0941907336034447,0.007746048772424823,0.0,0.0,0.14716371955662083,0.1679138550295358,0.0,0.1649774605648433,0.16413073703882872,0.0,0.0,0.163880274671241,0.0,0.1919339531389304,0.0
6,2014-01-14,"[0.         0.         0.         0.1469604  0.16770028 0.
 0.16505289 0.16424392 0.         0.         0.16354428 0.
 0.19249824]",1.1455009241343104,1.097324326657969,0.011118427402382499,0.0,0.0,0.14696039862590016,0.16770028014567404,0.0,0.16505288533987397,0.16424391918948233,0.0,0.0,0.16354427573230484,0.0,0.19249824096676474,0.0
7,2014-01-15,"[0.         0.         0.         0.14760043 0.16800977 0.
 0.16494571 0.16437288 0.         0.         0.16378758 0.
 0.19128363]",1.138217675718412,1.091497724057868,0.012264472751701122,0.0,0.0,0.14760043258981426,0.1680097695515668,0.0,0.16494570888155596,0.16437287931757485,0.0,0.0,0.16378757964828378,0.0,0.19128363001120444,0.0
8,2014-01-16,"[0.         0.         0.         0.146631   0.16808557 0.
 0.1646649  0.16440075 0.         0.         0.16344281 0.
 0.19277497]",1.1527872388524378,1.1218936999441014,0.009147344878656831,0.0,0.0,0.14663099846836655,0.16808556644707587,0.0,0.16466489981728244,0.1644007541777416,0.0,0.0,0.16344280902511246,0.0,0.19277497206442112,0.0
9,2014-01-17,"[0.         0.         0.         0.14713994 0.16807342 0.
 0.16480235 0.16483479 0.         0.         0.16371868 0.
 0.19143081]",1.152092541417304,1.1080750532329287,0.008728464327123334,0.0,0.0,0.14713994145359302,0.16807342165245204,0.0,0.1648023473565668,0.16483479498791942,0.0,0.0,0.16371868179544574,0.0,0.191430812754023,0.0
10,2014-01-21,"[0.         0.         0.         0.14647943 0.16784036 0.
 0.164922   0.16505558 0.         0.         0.16377111 0.
 0.19193153]",1.1611211469343046,1.112237799645857,0.005409291500593818,0.0,0.0,0.14647943085722986,0.16784036040289754,0.0,0.16492199660620732,0.165055577761795,0.0,0.0,0.16377110825720895,0.0,0.1919315261146614,0.0
11,2014-01-22,"[0.         0.         0.         0.14688986 0.16782717 0.
 0.16494932 0.16447885 0.         0.         0.16346767 0.
 0.19238714]",1.1643224179550613,1.120724084947652,0.007293599052496043,0.0,0.0,0.14688985871309065,0.1678271681736575,0.0,0.16494931808645075,0.1644788461187935,0.0,0.0,0.16346766869828255,0.0,0.19238714020972483,0.0
12,2014-01-23,"[0.         0.         0.         0.14699293 0.16788792 0.
 0.16489805 0.16483637 0.         0.         0.16367208 0.
 0.19171265]",1.156489589563951,1.122739297976168,0.006376071057626525,0.0,0.0,0.14699292880032128,0.16788792255412172,0.0,0.1648980522552282,0.1648363679928484,0.0,0.0,0.1636720780554652,0.0,0.1917126503420153,0.0
13,2014-01-24,"[0.         0.         0.         0.14627083 0.16790657 0.
 0.1650016  0.16539381 0.         0.         0.16399297 0.
 0.19143422]",1.1459888877551918,1.1321656261568236,0.01152484999259381,0.0,0.0,0.14627083375158786,0.16790657042421703,0.0,0.1650016041530578,0.16539380829930564,0.0,0.0,0.1639929671591866,0.0,0.19143421621264498,0.0
14,2014-01-27,"[0.         0.         0.         0.14625015 0.16777445 0.
 0.16509713 0.16481953 0.         0.         0.16417955 0.
 0.19187918]",1.1328639616275438,1.1258276233548525,0.007767848379749564,0.0,0.0,0.1462501524847215,0.16777445458178983,0.0,0.16509712611329186,0.16481953066276878,0.0,0.0,0.16417955150014277,0.0,0.19187918465728535,0.0
15,2014-01-28,"[0.         0.         0.         0.14696204 0.16793327 0.
 0.16495287 0.16486621 0.         0.         0.16397833 0.
 0.19130727]",1.1036609007483578,1.0999266275749486,0.009007830550292606,0.0,0.0,0.1469620427621165,0.16793327380514383,0.0,0.16495287267114386,0.1648662058398823,0.0,0.0,0.16397833469683978,0.0,0.19130727022487365,0.0
16,2014-01-29,"[0.         0.         0.         0.14618745 0.167809   0.
 0.16517372 0.1649119  0.         0.         0.16383222 0.
 0.19208572]",1.082788937096119,1.072990834005479,0.007821008840812427,0.0,0.0,0.14618744687295662,0.16780899727766826,0.0,0.16517371635174075,0.16491189662487837,0.0,0.0,0.16383222188320656,0.0,0.19208572098954946,0.0
17,2014-01-30,"[0.         0.         0.         0.14620662 0.16872488 0.
 0.16545681 0.16502844 0.         0.         0.1635934  0.
 0.19098985]",1.0838278039810834,1.0733803433654452,0.018528043200461558,0.0,0.0,0.14620662477060276,0.16872488181778367,0.0,0.16545681227808012,0.16502843539046666,0.0,0.0,0.16359339526982297,0.0,0.19098985047324374,0.0
18,2014-01-31,"[0.         0.         0.         0.14670212 0.16832371 0.
 0.16547691 0.16400474 0.         0.         0.1638611  0.
 0.19163142]",1.0630703938255435,1.0685501990931703,0.01023884412149901,0.0,0.0,0.14670212462491913,0.16832370610010888,0.0,0.16547690854721903,0.16400473698930298,0.0,0.0,0.16386110340653126,0.0,0.19163142033191863,0.0
19,2014-02-03,"[0.         0.         0.         0.14684163 0.16848298 0.
 0.16604438 0.16314328 0.         0.         0.16448879 0.
 0.19099894]",1.0746156808022833,1.0788490090584413,0.025112562760903,0.0,0.0,0.14684163162439345,0.16848297553202352,0.0,0.16604438145334005,0.16314327783640808,0.0,0.0,0.16448879294263874,0.0,0.19099894061119624,0.0
20,2014-02-04,"[0.         0.         0.         0.14597188 0.16802886 0.
 0.16644046 0.16411672 0.         0.         0.16358167 0.
 0.19186041]",1.0728696803872386,1.0784673331930785,0.018277597365431,0.0,0.0,0.145971881488414,0.1680288573733878,0.0,0.16644045986038153,0.16411672020395873,0.0,0.0,0.1635816747991044,0.0,0.1918604062747534,0.0
21,2014-02-05,"[0.         0.         0.         0.14677395 0.1681186  0.
 0.16380887 0.16393102 0.         0.         0.16383561 0.
 0.19353194]",1.0580714411001249,1.0576832112585008,0.013808834427418181,0.0,0.0,0.14677395121010753,0.16811860356747912,0.0,0.16380887166927086,0.16393101840624064,0.0,0.0,0.16383561490826462,0.0,0.19353194023863735,0.0
22,2014-02-06,"[0.         0.         0.         0.14694138 0.16691633 0.
 0.1644582  0.16349283 0.         0.         0.16332415 0.
 0.19486712]",1.0536526442440717,1.0533259796231667,0.026978657523857263,0.0,0.0,0.14694137823951978,0.1669163293104224,0.0,0.16445819746915594,0.16349283067866474,0.0,0.0,0.163324147529898,0.0,0.19486711677233928,0.0
23,2014-02-07,"[0.         0.         0.         0.14686999 0.16741    0.
 0.16455205 0.1645043  0.         0.         0.16407657 0.
 0.19258709]",1.0562085875868863,1.0529900170687587,0.007868833879525467,0.0,0.0,0.14686999211305898,0.16741000009068574,0.0,0.16455204571557094,0.16450430175402017,0.0,0.0,0.16407657257879904,0.0,0.19258708774786498,0.0
24,2014-02-10,"[0.         0.         0.         0.14667133 0.16753785 0.
 0.16458621 0.16449282 0.         0.         0.1640527  0.
 0.19265909]",1.0518000125849196,1.0495453661260785,0.006433100393273532,0.0,0.0,0.14667133386606515,0.16753784878861888,0.0,0.1645862081030992,0.1644928187211417,0.0,0.0,0.16405269805591968,0.0,0.1926590924651552,0.0
25,2014-02-11,"[0.         0.         0.         0.14550088 0.16841278 0.
 0.16496333 0.16436401 0.         0.         0.1643155  0.
 0.1924435 ]",1.0763591142764424,1.0679573852253457,0.014437851916854183,0.0,0.0,0.14550087671033937,0.16841278341119018,0.0,0.16496333031625288,0.1643640058717663,0.0,0.0,0.1643155039955265,0.0,0.19244349969492483,0.0
26,2014-02-12,"[0.         0.         0.         0.14780907 0.1685909  0.
 0.16471357 0.1638629  0.         0.         0.1638299  0.
 0.19119367]",1.079310324768351,1.0731948920949206,0.01900918115311245,0.0,0.0,0.1478090714814254,0.1685908968692059,0.0,0.16471357096709718,0.16386289667704604,0.0,0.0,0.16382989622821714,0.0,0.19119366777700844,0.0
27,2014-02-13,"[0.         0.         0.         0.14586566 0.16826014 0.
 0.16450389 0.16402365 0.         0.         0.16396046 0.
 0.19338622]",1.0829479441869725,1.0778279581055312,0.014849741102036363,0.0,0.0,0.14586565509805222,0.16826013526328296,0.0,0.16450388758289158,0.16402364810376355,0.0,0.0,0.16396045558354597,0.0,0.19338621836846373,0.0
28,2014-02-14,"[0.         0.         0.         0.1467692  0.16759682 0.
 0.16541789 0.16449583 0.         0.         0.16400439 0.
 0.19171587]",1.078175632974389,1.0713219061687613,0.004422775618871122,0.0,0.0,0.14676920307800145,0.16759682428879624,0.0,0.1654178869723982,0.16449582803192206,0.0,0.0,0.16400438719148908,0.0,0.191715870437393,0.0
29,2014-02-18,"[0.         0.         0.         0.14691037 0.16729348 0.
 0.16526535 0.16475668 0.         0.         0.16416074 0.
 0.19161338]",1.0905685468584212,1.0852091311869985,0.006592456988945619,0.0,0.0,0.14691037127501452,0.16729347901904032,0.0,0.16526534746909852,0.16475668106139674,0.0,0.0,0.16416074181586274,0.0,0.1916133793595871,0.0
30,2014-02-19,"[0.         0.         0.         0.14671572 0.16794085 0.
 0.16519057 0.16468487 0.         0.         0.16389076 0.
 0.19157724]",1.0961461747563161,1.0865250409367033,0.004300771290155034,0.0,0.0,0.14671572364767413,0.16794084608077156,0.0,0.16519056561059145,0.16468486971147564,0.0,0.0,0.16389075807855719,0.0,0.19157723687093012,0.0
31,2014-02-20,"[0.         0.         0.         0.1461385  0.16793978 0.
 0.16507196 0.16424957 0.         0.         0.16400154 0.
 0.19259866]",1.0968994346596361,1.0932562972354953,0.007920793618470433,0.0,0.0,0.1461384959899075,0.16793978155283612,0.0,0.16507195937835906,0.16424956567666837,0.0,0.0,0.16400154043319554,0.0,0.19259865696903347,0.0
32,2014-02-21,"[0.         0.         0.         0.14702301 0.16828751 0.
 0.16493807 0.16393541 0.         0.         0.16385969 0.
 0.19195631]",1.083810919383179,1.103222294449257,0.009468586429096,0.0,0.0,0.1470230066315373,0.16828751258035335,0.0,0.16493806839162503,0.1639354118623239,0.0,0.0,0.16385968665438722,0.0,0.19195631387977333,0.0
33,2014-02-24,"[0.         0.         0.         0.14599301 0.16790582 0.
 0.16530441 0.16450005 0.         0.         0.16448009 0.
 0.19181662]",1.1047340680248565,1.1249093365416531,0.011266444237061737,0.0,0.0,0.14599301202925907,0.16790581614089617,0.0,0.16530441341845262,0.16450005237527926,0.0,0.0,0.16448008793989283,0.0,0.19181661809621997,0.0
34,2014-02-25,"[0.         0.         0.         0.14760862 0.16730718 0.
 0.16540664 0.1639885  0.         0.         0.1636114  0.
 0.19207765]",1.1093395512547553,1.1246561147189098,0.013313335942409809,0.0,0.0,0.14760862058101332,0.1673071825694295,0.0,0.1654066446786889,0.1639885012765358,0.0,0.0,0.16361139779712455,0.0,0.19207765309720787,0.0
35,2014-02-26,"[0.         0.         0.         0.14752193 0.1675354  0.
 0.16502879 0.16388844 0.         0.         0.16392636 0.
 0.19209908]",1.0945503694162202,1.1211258028755713,0.011164074491414194,0.0,0.0,0.14752192756876753,0.16753539670216677,0.0,0.1650287925971603,0.16388843756994262,0.0,0.0,0.16392636149755757,0.0,0.19209908406440518,0.0
