,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,OLN,FMC,HLX,RES,ENSV,CLB,GGG,ITT,FLS,IEX,cash
0,2014-01-06,"[0.10090255 0.         0.0760623  0.         0.09004813 0.08702187
 0.08497231 0.11763229 0.08320822 0.09546248 0.08945391 0.0877004
 0.08753555]",0.9999999999910091,0.9999999999900002,0.8990974500775337,0.0,0.07606229931116104,0.0,0.09004813432693481,0.08702187240123749,0.0849723070859909,0.11763229221105576,0.08320821821689606,0.09546247869729996,0.08945390582084656,0.08770039677619934,0.0875355452299118,0.10090254992246628
1,2014-01-07,"[0.09977438 0.         0.07618748 0.         0.09031673 0.08715533
 0.08568951 0.11736791 0.08312427 0.09525258 0.08930928 0.08821765
 0.08760485]",1.0076494494390513,1.007187021515293,0.0025338381528626553,0.0,0.07618747651576996,0.0,0.09031672775745392,0.08715532720088959,0.08568951487541199,0.11736790835857391,0.08312427252531052,0.09525258094072342,0.08930928260087967,0.08821764588356018,0.08760485053062439,0.09977438300848007
2,2014-01-08,"[0.10006329 0.         0.07623365 0.         0.09026565 0.08713643
 0.08555949 0.11734902 0.08315948 0.09530697 0.08929585 0.08805355
 0.08757658]",1.0032687897531296,1.0008980928605686,0.00714552162614203,0.0,0.0762336477637291,0.0,0.090265654027462,0.08713643252849579,0.08555949479341507,0.11734902113676071,0.08315948396921158,0.09530697017908096,0.08929584920406342,0.08805355429649353,0.08757657557725906,0.10006328672170639
3,2014-01-09,"[0.10003068 0.         0.0763085  0.         0.09025878 0.08717464
 0.08553056 0.11739835 0.08311734 0.09523072 0.08937558 0.08794761
 0.08762725]",1.0038674010839834,0.99957100123467,0.01096931284604514,0.0,0.07630850374698639,0.0,0.09025878459215164,0.08717463910579681,0.08553055673837662,0.11739835143089294,0.08311734348535538,0.09523072093725204,0.0893755778670311,0.08794760704040527,0.08762724697589874,0.10003068298101425
4,2014-01-10,"[0.09986068 0.         0.07634182 0.         0.09029029 0.08723001
 0.08555414 0.11744229 0.08307333 0.09511761 0.08946746 0.08792852
 0.08769382]",1.0120605966424927,1.0064906816968728,0.004929166692469802,0.0,0.07634181529283524,0.0,0.09029028564691544,0.08723001182079315,0.08555413782596588,0.1174422949552536,0.08307333290576935,0.09511761367321014,0.08946745842695236,0.08792851865291595,0.08769381791353226,0.09986068308353424
5,2014-01-13,"[0.09985805 0.         0.07635149 0.         0.09024214 0.08726437
 0.08569086 0.11735068 0.08303357 0.09510363 0.0894636  0.08793697
 0.08770462]",1.0094031193524953,1.0055035093982305,0.01864032254809299,0.0,0.07635148614645004,0.0,0.09024213999509811,0.08726437389850616,0.08569086343050003,0.11735068261623383,0.08303356915712357,0.09510362893342972,0.08946359902620316,0.08793696761131287,0.0877046212553978,0.09985804557800293
6,2014-01-14,"[0.09964963 0.         0.07635344 0.         0.09024217 0.08727826
 0.08584037 0.11734232 0.08298753 0.09503682 0.08948684 0.08802894
 0.08775371]",1.0144231878425203,1.0096469961280807,0.009966146884619248,0.0,0.07635343819856644,0.0,0.0902421697974205,0.08727826178073883,0.0858403667807579,0.11734232306480408,0.08298753201961517,0.0950368195772171,0.08948683738708496,0.0880289375782013,0.08775370568037033,0.09964963048696518
7,2014-01-15,"[0.09921318 0.         0.07618372 0.         0.0903727  0.08738172
 0.08585349 0.11738974 0.08303206 0.09484708 0.08963822 0.08820517
 0.0878829 ]",1.0162749275161589,1.0080996404952747,0.007919196810103519,0.0,0.07618372142314911,0.0,0.09037270396947861,0.08738172054290771,0.08585348725318909,0.1173897385597229,0.08303205668926239,0.09484707564115524,0.08963821828365326,0.08820517361164093,0.08788289874792099,0.09921317547559738
8,2014-01-16,"[0.09928616 0.         0.07618915 0.         0.09034757 0.08734315
 0.08595113 0.11731379 0.08302402 0.09494295 0.08952353 0.08826258
 0.08781595]",1.0226703113907927,1.0172648137552887,0.014823460098240718,0.0,0.07618914544582367,0.0,0.09034757316112518,0.08734314888715744,0.08595113456249237,0.11731378734111786,0.0830240249633789,0.09494294971227646,0.08952353149652481,0.08826258033514023,0.08781594783067703,0.09928616136312485
9,2014-01-17,"[0.09959971 0.         0.07648434 0.         0.09027399 0.08729365
 0.08579104 0.11742176 0.08293248 0.09499192 0.08952796 0.08792321
 0.08775993]",1.02611202771235,1.020071726786505,0.01470825286432492,0.0,0.07648434489965439,0.0,0.09027399122714996,0.08729365468025208,0.08579103648662567,0.11742176115512848,0.0829324796795845,0.09499192237854004,0.08952795714139938,0.08792321383953094,0.08775993436574936,0.09959971159696579
10,2014-01-21,"[0.09875109 0.         0.07625025 0.         0.09052725 0.08749223
 0.08576521 0.11760724 0.08293195 0.09464644 0.08985925 0.08815798
 0.08801112]",1.034897580940139,1.0272698792571542,0.00536200028471045,0.0,0.07625024765729904,0.0,0.0905272513628006,0.08749222755432129,0.08576520532369614,0.1176072433590889,0.08293195068836212,0.09464643895626068,0.0898592546582222,0.08815798163414001,0.08801111578941345,0.09875109046697617
11,2014-01-22,"[0.09897316 0.         0.07621967 0.         0.09044646 0.08748317
 0.08585473 0.11746375 0.08293441 0.09475295 0.08977056 0.08816392
 0.08793722]",1.040421648774454,1.0341540566771832,0.019298494948448625,0.0,0.07621967047452927,0.0,0.09044645726680756,0.08748316764831543,0.08585473150014877,0.11746374517679214,0.0829344093799591,0.09475294500589371,0.08977056294679642,0.08816391974687576,0.08793722093105316,0.09897315502166748
12,2014-01-23,"[0.09882902 0.         0.07625432 0.         0.09048028 0.0874595
 0.08580919 0.11757492 0.08292477 0.09469788 0.08982023 0.08816727
 0.08798265]",1.041692611196509,1.033295769026524,0.009170969653871137,0.0,0.07625432312488556,0.0,0.090480275452137,0.087459497153759,0.08580919355154037,0.11757492274045944,0.08292476832866669,0.09469787776470184,0.08982022851705551,0.08816727250814438,0.0879826471209526,0.09882902354001999
13,2014-01-24,"[0.09876597 0.         0.07621413 0.         0.09057611 0.08746596
 0.0856045  0.11767631 0.08299759 0.09466061 0.0898916  0.08812634
 0.08802085]",1.0488301319875786,1.037772737178501,0.008170871592790648,0.0,0.07621413469314575,0.0,0.09057611227035522,0.08746595680713654,0.08560449630022049,0.11767631024122238,0.08299759030342102,0.09466060996055603,0.08989159762859344,0.08812633901834488,0.08802085369825363,0.09876596927642822
14,2014-01-27,"[0.10664707 0.         0.         0.         0.09808213 0.09477332
 0.09270415 0.12731668 0.08987608 0.10230477 0.09740155 0.0955038
 0.09539044]",1.029594171854265,1.0180190077833406,0.14747706573016334,0.0,0.0,0.0,0.09808213263750076,0.0947733223438263,0.0927041545510292,0.1273166835308075,0.08987607806921005,0.10230477154254913,0.09740155190229416,0.0955037996172905,0.0953904390335083,0.1066470667719841
