,Date,Weights,Profit,Base Profit,Volume,MTH,BZH,PHM,NVR,HUBB,IIN,MRCY,AVX,BIO,PKI,COHR,WAT,cash
0,2014-01-06,"[0.08748771 0.08738451 0.08526307 0.07836122 0.10110766 0.09965308
 0.09130929 0.09687828 0.07680193 0.11453629 0.08121698 0.
 0.        ]",1.000000014892036,0.9999999999900002,0.9125123098492622,0.08738450706005096,0.08526306599378586,0.07836122065782547,0.10110766440629959,0.09965308010578156,0.09130928665399551,0.09687827527523041,0.07680193334817886,0.11453629285097122,0.08121698349714279,0.0,0.0,0.08748770505189896
1,2014-01-07,"[0.08765253 0.08713809 0.08529852 0.07822031 0.10083325 0.09939618
 0.09255644 0.09703469 0.07682847 0.11482532 0.08021625 0.
 0.        ]",1.00458606226731,1.0054228665726381,0.003673963557736755,0.0871380865573883,0.08529851585626602,0.07822030782699585,0.10083325207233429,0.09939617663621902,0.0925564393401146,0.09703468531370163,0.0768284723162651,0.11482532322406769,0.08021625131368637,0.0,0.0,0.0876525267958641
2,2014-01-08,"[0.08766135 0.08709888 0.08528236 0.07825835 0.10092159 0.09942959
 0.0924056  0.09706139 0.0767758  0.11487792 0.08022719 0.
 0.        ]",1.0037224584274342,1.0051158058113354,0.01216410514964173,0.08709888160228729,0.08528236299753189,0.07825835049152374,0.10092158615589142,0.09942959249019623,0.09240560233592987,0.097061388194561,0.07677579671144485,0.11487791687250137,0.08022718876600266,0.0,0.0,0.08766134828329086
3,2014-01-09,"[0.08773933 0.08716363 0.08535495 0.07825869 0.1006607  0.09912767
 0.09260592 0.09713436 0.07685773 0.11478448 0.08031253 0.
 0.        ]",0.9967980307421639,0.999938350577072,0.006661158563135479,0.08716363459825516,0.08535494655370712,0.0782586932182312,0.10066070407629013,0.09912767261266708,0.09260591864585876,0.09713435918092728,0.07685773074626923,0.11478447914123535,0.08031252771615982,0.0,0.0,0.08773932605981827
4,2014-01-10,"[0.08771    0.08719577 0.08536711 0.07823838 0.1006427  0.09921241
 0.09263373 0.09709953 0.0768616  0.11474486 0.08029389 0.
 0.        ]",1.0043557925690105,1.0064421426164198,0.01353970420934028,0.08719576895236969,0.0853671133518219,0.07823837548494339,0.10064269602298737,0.0992124080657959,0.09263373166322708,0.09709952771663666,0.07686159759759903,0.11474486440420151,0.08029388636350632,0.0,0.0,0.08771000057458878
5,2014-01-13,"[0.0876392  0.08716295 0.08540887 0.07811689 0.10059076 0.09915141
 0.09309406 0.09711351 0.07689589 0.11481544 0.08001106 0.
 0.        ]",1.0095804943631075,1.009594138312555,0.013223242793396546,0.08716294914484024,0.08540886640548706,0.07811689376831055,0.10059075802564621,0.09915141016244888,0.09309405833482742,0.09711350500583649,0.07689589262008667,0.11481543630361557,0.08001106232404709,0.0,0.0,0.08763919770717621
6,2014-01-14,"[0.08752887 0.08714814 0.08540954 0.07806907 0.10083096 0.09929394
 0.09298953 0.0970597  0.07682335 0.11486792 0.07997898 0.
 0.        ]",1.0141572700664696,1.0131140536267167,0.011151423197810055,0.08714814484119415,0.08540954440832138,0.07806906849145889,0.10083095729351044,0.09929393976926804,0.09298953413963318,0.0970597043633461,0.07682335376739502,0.1148679181933403,0.07997898012399673,0.0,0.0,0.08752886950969696
7,2014-01-15,"[0.08764801 0.08722305 0.08542847 0.0780766  0.10068077 0.09913307
 0.09294021 0.09713478 0.07686079 0.11478878 0.0800855  0.
 0.        ]",1.000886147742559,0.9992033949423738,0.012248321279003683,0.08722304552793503,0.08542846888303757,0.07807660102844238,0.10068076848983765,0.09913307428359985,0.09294021129608154,0.0971347838640213,0.07686079293489456,0.11478877812623978,0.08008550107479095,0.0,0.0,0.08764801174402237
8,2014-01-16,"[0.08765589 0.08726279 0.08543831 0.07816251 0.10062291 0.09910706
 0.09281457 0.09712358 0.07684623 0.11474123 0.08022489 0.
 0.        ]",1.0140111450520712,1.014699255847874,0.00978184370708487,0.08726279437541962,0.0854383111000061,0.07816251367330551,0.10062290728092194,0.0991070568561554,0.09281457215547562,0.09712357819080353,0.07684623450040817,0.11474122852087021,0.0802248865365982,0.0,0.0,0.08765588700771332
9,2014-01-17,"[0.08773529 0.08731496 0.08545145 0.07823721 0.10046204 0.09899799
 0.0928084  0.09714343 0.07685266 0.11468756 0.080309   0.
 0.        ]",1.018539170586879,1.0206571598861933,0.007497385526784259,0.08731496334075928,0.08545145392417908,0.07823720574378967,0.10046204179525375,0.09899798780679703,0.09280839562416077,0.09714342653751373,0.07685265690088272,0.11468756198883057,0.08030899614095688,0.0,0.0,0.08773528784513474
10,2014-01-21,"[0.08776132 0.08736043 0.08545293 0.07826803 0.10047321 0.09904598
 0.09262261 0.09712687 0.07682795 0.11463364 0.080427   0.
 0.        ]",1.0209330586800522,1.0238026035968135,0.0077960785535071304,0.0873604267835617,0.08545292913913727,0.07826802879571915,0.10047321021556854,0.09904597699642181,0.09262260794639587,0.09712687134742737,0.07682795077562332,0.11463364213705063,0.08042699843645096,0.0,0.0,0.08776132017374039
11,2014-01-22,"[0.08774655 0.0873294  0.08543625 0.07828069 0.10053015 0.09907507
 0.09257486 0.09711943 0.07681559 0.11466175 0.08043028 0.
 0.        ]",1.029413580277228,1.0321044325713975,0.006771689202079949,0.08732939511537552,0.08543624728918076,0.07828069478273392,0.10053014755249023,0.0990750715136528,0.09257486462593079,0.09711942821741104,0.07681559026241302,0.11466175317764282,0.0804302766919136,0.0,0.0,0.08774654567241669
