,Date,Weights,Profit,Base Profit,JKHY,UIS,STRM,EBIX,ATRI,MMM,CRY,TFX,PCAR,SPAR,OSK,F,cash
28,2014-02-14,"[0.         0.13149756 0.         0.11754324 0.13399454 0.
 0.12835315 0.11483242 0.23212352 0.         0.         0.14165557
 0.        ]",0.9886629221377314,0.9663269507345453,0.13149756407934554,0.0,0.11754324029305202,0.133994542611203,0.0,0.128353147268366,0.11483242084871223,0.23212351606836126,0.0,0.0,0.14165556883095995,0.0,0.0
29,2014-02-18,"[0.         0.13186718 0.         0.11697517 0.13391947 0.
 0.12862916 0.1148047  0.2317161  0.         0.         0.14208823
 0.        ]",1.0054717453347146,0.9815167109151256,0.13186717924966668,0.0,0.11697516875185435,0.13391947188318348,0.0,0.12862916035828206,0.1148046988048667,0.2317160955363105,0.0,0.0,0.14208822541583616,0.0,0.0
30,2014-02-19,"[0.         0.12490691 0.         0.12297357 0.13897068 0.
 0.13190045 0.11175525 0.2323247  0.         0.         0.13716845
 0.        ]",1.0120853845392928,0.9922810481447906,0.12490690586071525,0.0,0.12297356579729374,0.13897068278640476,0.0,0.13190044748689858,0.11175524554188442,0.23232469756407892,0.0,0.0,0.13716845496272428,0.0,0.0
31,2014-02-20,"[0.         0.12383341 0.         0.12366949 0.1399344  0.
 0.13247228 0.11137897 0.23232284 0.         0.         0.13638861
 0.        ]",1.022335418242636,0.9991266510596211,0.1238334084521349,0.0,0.12366949218410445,0.13993440200485718,0.0,0.13247227819387633,0.11137897267364093,0.2323228379009196,0.0,0.0,0.13638860859046661,0.0,0.0
32,2014-02-21,"[0.         0.12252509 0.         0.12417433 0.14062951 0.
 0.13191831 0.11130908 0.23290722 0.         0.         0.13653646
 0.        ]",1.0218204596586022,0.994579003410568,0.12252509111084116,0.0,0.12417433353529918,0.14062951292981557,0.0,0.13191830521341483,0.11130907670617055,0.2329072197433473,0.0,0.0,0.13653646076111145,0.0,0.0
33,2014-02-24,"[0.         0.12320035 0.         0.12352838 0.14077563 0.
 0.13340263 0.11126964 0.23191391 0.         0.         0.13590947
 0.        ]",1.0365174896760783,1.007897414357804,0.12320035080494153,0.0,0.12352837703657965,0.140775631196335,0.0,0.13340262815251708,0.11126963595083122,0.2319139064645156,0.0,0.0,0.13590947039427995,0.0,0.0
34,2014-02-25,"[0.         0.12325029 0.         0.12384053 0.14077102 0.
 0.13335845 0.11125092 0.23195728 0.         0.         0.1355715
 0.        ]",1.0374067250228325,1.0035551863649275,0.12325029300506678,0.0,0.12384052800081857,0.140771024857762,0.0,0.1333584484182605,0.11125092013443595,0.23195728108724858,0.0,0.0,0.13557150449640773,0.0,0.0
35,2014-02-26,"[0.         0.12319837 0.         0.12372909 0.14111233 0.
 0.1325943  0.11132258 0.23234056 0.         0.         0.13570278
 0.        ]",1.031879499662027,1.0043792669174505,0.12319836520692114,0.0,0.12372908802516437,0.14111232953592498,0.0,0.1325943045767432,0.11132257731258645,0.2323405597904043,0.0,0.0,0.13570277555225566,0.0,0.0
36,2014-02-27,"[0.         0.12271774 0.         0.12407441 0.14152612 0.
 0.13221309 0.11122454 0.23271371 0.         0.         0.13553038
 0.        ]",1.0389765014819954,1.009244920816098,0.12271774472366782,0.0,0.12407440515883354,0.14152612258346828,0.0,0.13221309256557923,0.11122454072485849,0.23271371349027653,0.0,0.0,0.13553038075331605,0.0,0.0
37,2014-02-28,"[0.         0.12305357 0.         0.12371427 0.14124203 0.
 0.13253534 0.1112542  0.23240896 0.         0.         0.13579163
 0.        ]",1.0399461052136874,1.0110792045076005,0.12305356643996651,0.0,0.12371427375465623,0.1412420323271298,0.0,0.13253533823498764,0.11125420138509058,0.2324089612677554,0.0,0.0,0.13579162659041374,0.0,0.0
38,2014-03-03,"[0.         0.12242464 0.         0.12416152 0.14159415 0.
 0.13186365 0.11111788 0.23286145 0.         0.         0.13597671
 0.        ]",1.047311859769965,1.0157819324998112,0.12242463745747387,0.0,0.12416151777622436,0.1415941541578372,0.0,0.13186365459459906,0.11111787923622739,0.23286144505413717,0.0,0.0,0.13597671172350104,0.0,0.0
39,2014-03-04,"[0.         0.12307232 0.         0.12382767 0.14130098 0.
 0.13278289 0.11124975 0.23230687 0.         0.         0.13545952
 0.        ]",1.0324409847486808,1.004205015297907,0.12307232482283864,0.0,0.1238276668665785,0.14130098268854963,0.0,0.13278288682522238,0.11124974554322323,0.23230687246787504,0.0,0.0,0.13545952078571266,0.0,0.0
40,2014-03-05,"[0.         0.12327676 0.         0.12363215 0.14119889 0.
 0.13323134 0.1114157  0.23204004 0.         0.         0.13520513
 0.        ]",1.038654875426352,1.0107443302659118,0.12327675828442132,0.0,0.12363214703355793,0.14119888891104163,0.0,0.1332313357463396,0.1114156997684443,0.23204003690437272,0.0,0.0,0.1352051333518225,0.0,0.0
41,2014-03-06,"[0.         0.12317891 0.         0.12374533 0.14143311 0.
 0.13396785 0.11167799 0.23157475 0.         0.         0.13442205
 0.        ]",1.0407033862951256,1.0150958794755864,0.12317891421688404,0.0,0.12374533310197393,0.1414331123108651,0.0,0.13396784524567457,0.11167798922263406,0.23157475155714957,0.0,0.0,0.1344220543448187,0.0,0.0
42,2014-03-07,"[0.         0.12337476 0.         0.12359562 0.14133701 0.
 0.13383168 0.11189909 0.23164839 0.         0.         0.13431344
 0.        ]",1.0317966179545512,1.0160432840999083,0.12337476489731818,0.0,0.12359561999058544,0.14133701469181967,0.0,0.13383168421317496,0.11189908517079909,0.2316483940477204,0.0,0.0,0.1343134369885823,0.0,0.0
43,2014-03-10,"[0.         0.12362327 0.         0.12329213 0.1413286  0.
 0.13405494 0.11197264 0.231469   0.         0.         0.13425942
 0.        ]",1.0401416420017875,1.0188484601328016,0.12362327025900109,0.0,0.1232921271212068,0.14132860014020754,0.0,0.13405493661054194,0.11197264287072249,0.23146900495532338,0.0,0.0,0.1342594180429968,0.0,0.0
44,2014-03-11,"[0.         0.12358002 0.         0.1234406  0.14119273 0.
 0.13426105 0.1118574  0.23140504 0.         0.         0.13426316
 0.        ]",1.0381940198276787,1.0133288986516824,0.12358001970618131,0.0,0.12344060375813008,0.14119273257093432,0.0,0.13426104507811715,0.11185739955842067,0.23140503651686964,0.0,0.0,0.13426316281134681,0.0,0.0
45,2014-03-12,"[0.         0.12381456 0.         0.12330014 0.1410311  0.
 0.13440212 0.1118151  0.2312294  0.         0.         0.13440758
 0.        ]",1.0422055291987684,1.0122763772880203,0.12381455677588961,0.0,0.12330013885427067,0.14103109946337622,0.0,0.13440212353716882,0.11181509893513178,0.23122940306383757,0.0,0.0,0.13440757937032535,0.0,0.0
46,2014-03-13,"[0.         0.12409972 0.         0.12284939 0.14085278 0.
 0.13426327 0.11182326 0.2313093  0.         0.         0.13480227
 0.        ]",1.0249256819528119,0.99639349424726,0.12409972141710526,0.0,0.12284938984521956,0.1408527803469247,0.0,0.13426326827364846,0.1118232646442992,0.2313093014280089,0.0,0.0,0.134802274044794,0.0,0.0
47,2014-03-14,"[0.         0.12404954 0.         0.12268556 0.14106409 0.
 0.13414784 0.11196773 0.23144717 0.         0.         0.13463807
 0.        ]",1.0303231199292124,1.0033309592482267,0.12404954460661144,0.0,0.12268556045793122,0.14106408553227817,0.0,0.13414783800117125,0.11196772863916446,0.23144717199138806,0.0,0.0,0.13463807077145554,0.0,0.0
48,2014-03-17,"[0.         0.12452628 0.         0.12282185 0.14061741 0.
 0.13467668 0.11204449 0.23120086 0.         0.         0.13411243
 0.        ]",1.0172851694468685,0.9900491759722136,0.12452627560111343,0.0,0.12282185322869296,0.1406174110061961,0.0,0.13467667893958413,0.11204449243865806,0.2312008594865094,0.0,0.0,0.1341124292992458,0.0,0.0
49,2014-03-18,"[0.         0.12426062 0.         0.12269871 0.1407651  0.
 0.13455292 0.11205903 0.23128838 0.         0.         0.13437524
 0.        ]",1.027653687331289,0.9970878970889119,0.12426061573312236,0.0,0.12269871498741956,0.14076509998404105,0.0,0.13455292085161052,0.11205903236544931,0.23128837903928612,0.0,0.0,0.13437523703907117,0.0,0.0
50,2014-03-19,"[0.         0.12429726 0.         0.12242088 0.14089802 0.
 0.13441523 0.11209135 0.23130112 0.         0.         0.13457614
 0.        ]",1.0287285011194363,0.9982039058092642,0.12429726080275415,0.0,0.12242088405263386,0.1408980206697864,0.0,0.13441522552907692,0.11209135068320064,0.23130111851791982,0.0,0.0,0.13457613974462815,0.0,0.0
51,2014-03-20,"[0.         0.12395288 0.         0.12241694 0.14121333 0.
 0.13429059 0.11209739 0.23133158 0.         0.         0.13469729
 0.        ]",1.0421463579917412,1.0118829231431474,0.12395287756541216,0.0,0.1224169441169346,0.14121333026932525,0.0,0.13429058914920722,0.11209738715723233,0.23133158211719645,0.0,0.0,0.1346972896246919,0.0,0.0
52,2014-03-21,"[0.         0.12383042 0.         0.12262927 0.14122439 0.
 0.13439647 0.11211914 0.23139248 0.         0.         0.13440783
 0.        ]",1.032744912825047,1.0039311336023915,0.1238304232157258,0.0,0.12262926890402588,0.14122438621519331,0.0,0.13439647157594561,0.1121191358675126,0.23139248064109305,0.0,0.0,0.13440783358050382,0.0,0.0
53,2014-03-24,"[0.         0.12394108 0.         0.12259531 0.14116087 0.
 0.13439834 0.11209359 0.23139167 0.         0.         0.13441914
 0.        ]",1.036154243948921,1.0080972045702554,0.12394107775541517,0.0,0.12259531046878384,0.14116086897248903,0.0,0.1343983399694187,0.11209359007280426,0.23139167425200877,0.0,0.0,0.13441913850908038,0.0,0.0
54,2014-03-25,"[0.         0.12390893 0.         0.12298968 0.14110743 0.
 0.13452811 0.11196124 0.23140205 0.         0.         0.13410257
 0.        ]",1.0370754311744814,1.0054717587613209,0.12390892758297878,0.0,0.12298967533035503,0.1411074276464393,0.0,0.1345281064100296,0.11196124498865222,0.23140204699159697,0.0,0.0,0.1341025710499479,0.0,0.0
55,2014-03-26,"[0.         0.12353602 0.         0.12321493 0.14119741 0.
 0.13411956 0.1120525  0.23184627 0.         0.         0.13403332
 0.        ]",1.0342133082063438,1.004343891591102,0.1235360191540981,0.0,0.12321492978042864,0.14119741163895538,0.0,0.13411955889902744,0.11205249672476424,0.23184626840582387,0.0,0.0,0.1340333153969022,0.0,0.0
56,2014-03-27,"[0.         0.12369087 0.         0.122834   0.14131288 0.
 0.13406838 0.11212488 0.23185169 0.         0.         0.13411731
 0.        ]",1.0326915495349256,1.0017386553086414,0.12369086976044734,0.0,0.12283399938173156,0.1413128824474005,0.0,0.1340683783572321,0.11212487550558307,0.231851687167056,0.0,0.0,0.13411730738054947,0.0,0.0
57,2014-03-28,"[0.         0.12353785 0.         0.12325991 0.14108656 0.
 0.13356657 0.11229531 0.23242785 0.         0.         0.13382594
 0.        ]",1.0150849120931236,0.9843072798312587,0.12353785046487373,0.0,0.12325991412506526,0.1410865630902603,0.0,0.13356656987008925,0.11229530846638104,0.23242785470583469,0.0,0.0,0.13382593927749573,0.0,0.0
58,2014-03-31,"[0.         0.12403569 0.         0.12268686 0.14061105 0.
 0.1339488  0.11232463 0.23207677 0.         0.         0.13431621
 0.        ]",1.0180337959185735,0.98547882433446,0.12403569002861459,0.0,0.12268686268092467,0.14061105155422152,0.0,0.13394879629608503,0.11232462741379322,0.2320767654366899,0.0,0.0,0.13431620658967092,0.0,0.0
59,2014-04-01,"[0.         0.12403303 0.         0.12270999 0.14055413 0.
 0.13400386 0.1122666  0.23200521 0.         0.         0.13442717
 0.        ]",1.0244411408043144,0.9920368886266006,0.12403303109963396,0.0,0.12270999240409555,0.140554131292179,0.0,0.1340038635125208,0.11226659951335304,0.2320052130171674,0.0,0.0,0.13442716916105027,0.0,0.0
60,2014-04-02,"[0.         0.11915495 0.         0.12886705 0.14149743 0.
 0.12613832 0.11125775 0.23612168 0.         0.         0.13696281
 0.        ]",1.0380366245645811,1.00386234190037,0.11915495353290252,0.0,0.128867052447775,0.14149742713047678,0.0,0.12613832180484943,0.11125774961803137,0.23612168241606196,0.0,0.0,0.1369628130499029,0.0,0.0
61,2014-04-03,"[0.         0.11783718 0.         0.13043569 0.14201979 0.
 0.12460043 0.11109073 0.2374996  0.         0.         0.13651659
 0.        ]",1.0493869070938835,1.0158551065070724,0.11783717703507013,0.0,0.13043569225553958,0.14201978652928743,0.0,0.12460043274217443,0.1110907265186596,0.23749959516999689,0.0,0.0,0.13651658974927205,0.0,0.0
62,2014-04-04,"[0.         0.11747435 0.         0.13070807 0.14221797 0.
 0.12443083 0.11102104 0.2378013  0.         0.         0.13634644
 0.        ]",1.051071090236749,1.018285019369657,0.1174743527995482,0.0,0.13070806760865364,0.14221796784068585,0.0,0.12443082769193878,0.11102104259689291,0.23780130016981046,0.0,0.0,0.1363464412924701,0.0,0.0
63,2014-04-07,"[0.         0.11733034 0.         0.13131245 0.14205215 0.
 0.12457425 0.11088267 0.23783471 0.         0.         0.13601343
 0.        ]",1.0557085665126205,1.0183878250290452,0.11733033852211569,0.0,0.13131244994474842,0.14205215364751822,0.0,0.12457425074726602,0.11088266807370237,0.23783471225520394,0.0,0.0,0.13601342680944525,0.0,0.0
64,2014-04-08,"[0.         0.11752196 0.         0.13152321 0.14162409 0.
 0.12435929 0.11088488 0.23800025 0.         0.         0.13608631
 0.        ]",1.0223339658598407,0.9893472625026457,0.1175219611824022,0.0,0.13152321131553804,0.14162408739938068,0.0,0.12435929192164974,0.11088488389880931,0.2380002494315244,0.0,0.0,0.1360863148506956,0.0,0.0
65,2014-04-09,"[0.         0.11745036 0.         0.13156004 0.1414364  0.
 0.12382698 0.11093544 0.2384093  0.         0.         0.13638149
 0.        ]",1.0156080846904036,0.9801630416389143,0.11745035876257419,0.0,0.13156003929083981,0.14143639926463933,0.0,0.12382697855159941,0.11093543964988732,0.23840929925184062,0.0,0.0,0.13638148522861937,0.0,0.0
66,2014-04-10,"[0.         0.11700722 0.         0.13166834 0.14180585 0.
 0.1236637  0.1107368  0.23850241 0.         0.         0.13661567
 0.        ]",1.0331032470437953,0.9941523289464369,0.11700722485830402,0.0,0.1316683446141684,0.14180584813833993,0.0,0.1236637014056989,0.11073680420342215,0.23850240653775417,0.0,0.0,0.13661567024231244,0.0,0.0
67,2014-04-11,"[0.         0.11648022 0.         0.13185595 0.14242573 0.
 0.12386061 0.11052621 0.23837406 0.         0.         0.13647721
 0.        ]",1.0449735366326665,1.0040613972493475,0.11648022119249796,0.0,0.13185594678748438,0.14242573168053688,0.0,0.12386061328403596,0.11052620998241496,0.23837406235638714,0.0,0.0,0.13647721471664268,0.0,0.0
68,2014-04-14,"[0.         0.11661526 0.         0.13198483 0.14213345 0.
 0.1241143  0.11055544 0.23829604 0.         0.         0.13630067
 0.        ]",1.0143870978023963,0.9794605681161027,0.11661526231484508,0.0,0.13198483052830898,0.14213345477650988,0.0,0.12411430009034574,0.11055544132182213,0.23829604121146566,0.0,0.0,0.13630066975670263,0.0,0.0
69,2014-04-15,"[0.         0.11691265 0.         0.13226914 0.14172137 0.
 0.12459498 0.1106282  0.23810699 0.         0.         0.13576669
 0.        ]",1.010044726982594,0.9793170447186355,0.1169126450026838,0.0,0.13226913879482077,0.14172136581337144,0.0,0.12459497785345212,0.11062819822434385,0.23810698690136753,0.0,0.0,0.1357666874099606,0.0,0.0
70,2014-04-16,"[0.         0.1166491  0.         0.13277759 0.14175531 0.
 0.12462307 0.11070727 0.23828159 0.         0.         0.13520607
 0.        ]",1.0023508968694872,0.9741616590620199,0.11664909589816978,0.0,0.1327775879268869,0.14175531266409314,0.0,0.12462307408867432,0.11070726617714265,0.23828158906859592,0.0,0.0,0.1352060741764372,0.0,0.0
71,2014-04-17,"[0.         0.11628231 0.         0.13317604 0.14182312 0.
 0.12456615 0.11064773 0.23846178 0.         0.         0.13504286
 0.        ]",1.0199919121075411,0.9846695845663459,0.11628231234946271,0.0,0.1331760421223772,0.1418231239316805,0.0,0.1245661505212912,0.11064773167218053,0.23846177675365648,0.0,0.0,0.13504286264935125,0.0,0.0
72,2014-04-21,"[0.         0.11564463 0.         0.13362607 0.1422516  0.
 0.12431092 0.11046686 0.23867698 0.         0.         0.13502293
 0.        ]",1.016860026352436,0.9843975530646198,0.11564462907406815,0.0,0.13362606657066078,0.1422516004566468,0.0,0.12431092317861123,0.11046686339373875,0.23867698458568576,0.0,0.0,0.13502293274058844,0.0,0.0
73,2014-04-22,"[0.         0.11561554 0.         0.13353938 0.1423369  0.
 0.12422975 0.11046396 0.23872813 0.         0.         0.13508634
 0.        ]",1.0183428169695439,0.9863354758990379,0.11561553592955841,0.0,0.1335393779254765,0.142336903337937,0.0,0.12422975441729266,0.11046396408081031,0.23872812760971268,0.0,0.0,0.1350863366992125,0.0,0.0
74,2014-04-23,"[0.         0.1155626  0.         0.13343669 0.14250161 0.
 0.12427452 0.11050914 0.2387493  0.         0.         0.13496615
 0.        ]",1.0216489292954885,0.990542134090177,0.11556259790954565,0.0,0.13343668603382738,0.14250160934328093,0.0,0.12427452428583648,0.11050913699722884,0.23874929856024163,0.0,0.0,0.13496614687003922,0.0,0.0
75,2014-04-24,"[0.         0.11548152 0.         0.13337276 0.14259907 0.
 0.12415063 0.11056651 0.23886742 0.         0.         0.1349621
 0.        ]",1.021094961953549,0.9849412208673431,0.11548152142963623,0.0,0.13337275618515604,0.14259907464138488,0.0,0.12415062568529918,0.11056651054979526,0.23886741502888822,0.0,0.0,0.13496209647984006,0.0,0.0
