,Date,Weights,Profit,Base Profit,Volume,PCAR,OSK,F,SPAR,FFG,AAME,GL,CIA,SPXC,LECO,PFIN,CVR,cash
0,2014-01-06,"[0.12745942 0.12403338 0.         0.12645532 0.         0.14314036
 0.         0.1331714  0.         0.11097574 0.12869035 0.10607402
 0.        ]",0.9956372897279464,0.9950000000000002,0.872540570795536,0.1240333840250969,0.0,0.12645532190799713,0.0,0.14314036071300507,0.0,0.13317139446735382,0.0,0.11097574234008789,0.12869034707546234,0.1060740202665329,0.0,0.12745942175388336
1,2014-01-07,"[0.12808639 0.12514895 0.         0.12674163 0.         0.14295165
 0.         0.13280915 0.         0.1101649  0.1273243  0.10677307
 0.        ]",1.0018877035396399,1.0020447334666263,0.004807715500076385,0.1251489520072937,0.0,0.12674163281917572,0.0,0.14295165240764618,0.0,0.13280914723873138,0.0,0.11016489565372467,0.12732429802417755,0.10677307099103928,0.0,0.1280863881111145
2,2014-01-08,"[0.12809797 0.12526457 0.         0.12684533 0.         0.14289728
 0.         0.13269496 0.         0.11021421 0.12727655 0.10670919
 0.        ]",0.9974485325117604,0.9973010947515132,0.004933660481686726,0.12526457011699677,0.0,0.1268453299999237,0.0,0.14289727807044983,0.0,0.13269495964050293,0.0,0.11021421104669571,0.12727655470371246,0.10670918971300125,0.0,0.12809796631336212
3,2014-01-09,"[0.12809676 0.1255242  0.         0.12681793 0.         0.14289905
 0.         0.13259272 0.         0.11021971 0.12717378 0.10667584
 0.        ]",0.997504123900218,1.0001538561296788,0.006173873359537925,0.12552419304847717,0.0,0.12681792676448822,0.0,0.1428990513086319,0.0,0.13259272277355194,0.0,0.11021970957517624,0.1271737813949585,0.10667584091424942,0.0,0.12809675931930542
4,2014-01-10,"[0.12803523 0.12561698 0.         0.12675092 0.         0.14296934
 0.         0.13250162 0.         0.1103158  0.12710983 0.10670032
 0.        ]",1.003663366230298,1.005210375411929,0.0050253676679846565,0.12561698257923126,0.0,0.1267509162425995,0.0,0.14296934008598328,0.0,0.13250161707401276,0.0,0.11031579971313477,0.1271098256111145,0.10670031607151031,0.0,0.12803523242473602
5,2014-01-13,"[0.12788546 0.12595691 0.         0.12656772 0.         0.14312047
 0.         0.13244888 0.         0.11031106 0.12676176 0.10694772
 0.        ]",1.0041011825881834,1.0077033462867222,0.0052015322166631215,0.12595690786838531,0.0,0.12656772136688232,0.0,0.14312046766281128,0.0,0.13244888186454773,0.0,0.11031106114387512,0.1267617642879486,0.10694772005081177,0.0,0.12788546085357666
6,2014-01-14,"[0.12791094 0.12582393 0.         0.12618914 0.         0.14330733
 0.         0.13259833 0.         0.1102296  0.12669004 0.10725066
 0.        ]",1.0029882149901093,1.0038185089134066,0.006169408166043189,0.12582392990589142,0.0,0.12618914246559143,0.0,0.14330732822418213,0.0,0.13259832561016083,0.0,0.11022959649562836,0.12669004499912262,0.10725066065788269,0.0,0.12791094183921814
7,2014-01-15,"[0.1280375  0.12550189 0.         0.1260502  0.         0.14337678
 0.         0.13263434 0.         0.11027524 0.12670463 0.10741943
 0.        ]",0.9966224518939297,0.9880129935736142,0.011036583438500645,0.12550188601016998,0.0,0.12605020403862,0.0,0.14337678253650665,0.0,0.13263434171676636,0.0,0.11027523875236511,0.1267046332359314,0.10741943120956421,0.0,0.1280374974012375
8,2014-01-16,"[0.12789413 0.12561588 0.         0.1258814  0.         0.14349505
 0.         0.13268158 0.         0.1102649  0.1266222  0.10754487
 0.        ]",1.0023676971971254,1.0119276255088177,0.005208448363693004,0.12561587989330292,0.0,0.1258814036846161,0.0,0.14349505305290222,0.0,0.13268157839775085,0.0,0.11026490479707718,0.12662220001220703,0.10754486918449402,0.0,0.12789413332939148
9,2014-01-17,"[0.1276613  0.12593445 0.         0.12579282 0.         0.14362
 0.         0.13266124 0.         0.11024955 0.12643509 0.10764557
 0.        ]",1.0108387478554683,1.0125568070945083,0.008079391439775919,0.1259344518184662,0.0,0.12579281628131866,0.0,0.14361999928951263,0.0,0.13266123831272125,0.0,0.11024954915046692,0.1264350861310959,0.10764557123184204,0.0,0.1276613026857376
10,2014-01-21,"[0.1279653  0.12595196 0.         0.12574235 0.         0.1435277
 0.         0.13263255 0.         0.11021146 0.12612274 0.10784591
 0.        ]",1.00263727131959,1.0102489402516017,0.005435965279163127,0.12595196068286896,0.0,0.1257423460483551,0.0,0.14352770149707794,0.0,0.1326325535774231,0.0,0.11021146178245544,0.12612274289131165,0.10784590989351273,0.0,0.1279653012752533
11,2014-01-22,"[0.128051   0.12592167 0.         0.1259528  0.         0.14338782
 0.         0.1326059  0.         0.11021113 0.12625834 0.1076113
 0.        ]",1.0107382475038553,1.0177053335085984,0.011531757099889657,0.12592166662216187,0.0,0.1259527951478958,0.0,0.1433878242969513,0.0,0.1326058954000473,0.0,0.11021113395690918,0.12625834345817566,0.10761129856109619,0.0,0.1280509978532791
12,2014-01-23,"[0.1280458  0.12571822 0.         0.12587409 0.         0.14344086
 0.         0.1326577  0.         0.1102017  0.12639591 0.10766571
 0.        ]",1.0089375629084605,1.0175860666357597,0.0071675786361814,0.12571822106838226,0.0,0.1258740872144699,0.0,0.1434408575296402,0.0,0.1326577067375183,0.0,0.11020170152187347,0.12639591097831726,0.10766571015119553,0.0,0.12804579734802246
13,2014-01-24,"[0.12793326 0.12587541 0.         0.12583649 0.         0.14351413
 0.         0.13257085 0.         0.11027493 0.12628654 0.10770836
 0.        ]",1.0041810755674834,1.0094155591526357,0.006462343293294482,0.12587541341781616,0.0,0.12583649158477783,0.0,0.14351412653923035,0.0,0.13257084786891937,0.0,0.11027493327856064,0.12628653645515442,0.10770835727453232,0.0,0.12793326377868652
14,2014-01-27,"[0.12803544 0.12586524 0.         0.12562805 0.         0.14359072
 0.         0.13254607 0.         0.11028319 0.12612066 0.1079306
 0.        ]",0.9907520210967266,0.9963911805441965,0.007203572783664925,0.12586523592472076,0.0,0.1256280541419983,0.0,0.14359071850776672,0.0,0.132546067237854,0.0,0.11028318852186203,0.1261206567287445,0.10793060064315796,0.0,0.12803544104099274
15,2014-01-28,"[0.12813997 0.1255402  0.         0.12561105 0.         0.14359213
 0.         0.13248134 0.         0.11039329 0.12628675 0.10795528
 0.        ]",0.9712503612860204,0.9768474028746617,0.005064466912809551,0.12554019689559937,0.0,0.1256110519170761,0.0,0.14359213411808014,0.0,0.13248133659362793,0.0,0.11039328575134277,0.12628674507141113,0.10795528441667557,0.0,0.12813997268676758
16,2014-01-29,"[0.12825342 0.12532578 0.         0.12547445 0.         0.14361666
 0.         0.13252825 0.         0.11037261 0.12646925 0.10795961
 0.        ]",0.9692185652845061,0.9812295123742124,0.007958470556014553,0.1253257840871811,0.0,0.1254744529724121,0.0,0.1436166614294052,0.0,0.13252824544906616,0.0,0.11037261039018631,0.12646925449371338,0.10795960575342178,0.0,0.12825341522693634
17,2014-01-30,"[0.12819664 0.12539935 0.         0.12481236 0.         0.14393428
 0.         0.13253027 0.         0.11035971 0.12636419 0.10840319
 0.        ]",0.9663321113385591,0.9788830215525054,0.006028571937236863,0.12539935111999512,0.0,0.12481236457824707,0.0,0.14393427968025208,0.0,0.13253027200698853,0.0,0.11035970598459244,0.12636418640613556,0.10840319097042084,0.0,0.12819664180278778
18,2014-01-31,"[0.12838733 0.12541519 0.         0.124911   0.         0.14378104
 0.         0.1325328  0.         0.11035483 0.12638016 0.10823767
 0.        ]",0.9707673226019429,0.979560726974291,0.013186525007391158,0.12541519105434418,0.0,0.12491099536418915,0.0,0.14378103613853455,0.0,0.13253280520439148,0.0,0.11035482585430145,0.12638016045093536,0.10823766887187958,0.0,0.12838733196258545
19,2014-02-03,"[0.12831527 0.12553328 0.         0.12510236 0.         0.14369714
 0.         0.1324681  0.         0.1103535  0.12655589 0.10797443
 0.        ]",0.9593389606433878,0.9756846946145401,0.009687370369603406,0.12553328275680542,0.0,0.12510235607624054,0.0,0.14369714260101318,0.0,0.1324681043624878,0.0,0.1103534996509552,0.1265558898448944,0.10797443240880966,0.0,0.128315269947052
20,2014-02-04,"[0.12838496 0.12542607 0.         0.12475369 0.         0.14382125
 0.         0.13253614 0.         0.11035194 0.12652467 0.1082013
 0.        ]",0.9645917384735606,0.9754480248899271,0.0074871836639570834,0.12542606890201569,0.0,0.1247536912560463,0.0,0.14382125437259674,0.0,0.1325361430644989,0.0,0.11035193502902985,0.1265246719121933,0.1082012951374054,0.0,0.12838496267795563
21,2014-02-05,"[0.12864034 0.12509915 0.         0.12484251 0.         0.1437274
 0.         0.13248874 0.         0.1104335  0.1265157  0.10825264
 0.        ]",0.9397877304569456,0.9422815174495603,0.004373962352557801,0.12509915232658386,0.0,0.12484250962734222,0.0,0.1437274068593979,0.0,0.13248874247074127,0.0,0.11043349653482437,0.1265157014131546,0.1082526445388794,0.0,0.1286403387784958
22,2014-02-06,"[0.12872364 0.12545538 0.         0.12474877 0.         0.1437249
 0.         0.13245371 0.         0.11037631 0.12608677 0.10843058
 0.        ]",0.9464239870941593,0.945882702804506,0.009040951801660613,0.12545537948608398,0.0,0.12474876642227173,0.0,0.14372490346431732,0.0,0.13245370984077454,0.0,0.11037630587816238,0.1260867714881897,0.10843057930469513,0.0,0.1287236362695694
23,2014-02-07,"[0.12912521 0.12548792 0.         0.12507445 0.         0.14338464
 0.         0.1323122  0.         0.11040962 0.12613429 0.10807169
 0.        ]",0.9475684583477074,0.9411439579181834,0.008382714272444879,0.12548792362213135,0.0,0.12507444620132446,0.0,0.1433846354484558,0.0,0.13231219351291656,0.0,0.11040961742401123,0.12613429129123688,0.1080716922879219,0.0,0.1291252076625824
24,2014-02-10,"[0.12914878 0.12557945 0.         0.12509565 0.         0.14332451
 0.         0.13234968 0.         0.11035554 0.12624077 0.10790563
 0.        ]",0.9589858569638121,0.9508403333965589,0.007681832253100161,0.12557944655418396,0.0,0.1250956505537033,0.0,0.14332450926303864,0.0,0.13234968483448029,0.0,0.11035554111003876,0.1262407749891281,0.10790563374757767,0.0,0.12914878129959106
25,2014-02-11,"[0.12894326 0.12577853 0.         0.12531921 0.         0.1433134
 0.         0.13224135 0.         0.11041331 0.12642163 0.10756932
 0.        ]",0.9702020280809308,0.9614287065747017,0.01060106440720093,0.12577852606773376,0.0,0.1253192126750946,0.0,0.14331339299678802,0.0,0.132241353392601,0.0,0.1104133129119873,0.12642163038253784,0.10756932199001312,0.0,0.12894326448440552
26,2014-02-12,"[0.12903325 0.12554443 0.         0.12522246 0.         0.14330767
 0.         0.13232099 0.         0.11042986 0.12654768 0.10759365
 0.        ]",0.9659920249863861,0.9525787633132097,0.007173267433929257,0.12554442882537842,0.0,0.12522245943546295,0.0,0.1433076709508896,0.0,0.13232098519802094,0.0,0.11042986065149307,0.1265476793050766,0.10759364813566208,0.0,0.12903325259685516
27,2014-02-13,"[0.12908061 0.12530865 0.         0.12519903 0.         0.1432853
 0.         0.13236275 0.         0.11044294 0.12696023 0.1073605
 0.        ]",0.9791953890649283,0.9609069916301629,0.003954282107773046,0.12530864775180817,0.0,0.12519903481006622,0.0,0.14328530430793762,0.0,0.1323627531528473,0.0,0.11044293642044067,0.12696023285388947,0.10736050456762314,0.0,0.1290806084871292
28,2014-02-14,"[0.12904909 0.12554786 0.         0.12505636 0.         0.14334628
 0.         0.13235965 0.         0.11038851 0.12676391 0.10748837
 0.        ]",0.9747789715439933,0.9575347219464332,0.009309399609680297,0.125547856092453,0.0,0.12505635619163513,0.0,0.14334627985954285,0.0,0.13235965371131897,0.0,0.11038850992918015,0.12676391005516052,0.10748837143182755,0.0,0.12904909253120422
29,2014-02-18,"[0.12875977 0.12505403 0.         0.12526074 0.         0.1433312
 0.         0.13250722 0.         0.11060137 0.1272408  0.10724491
 0.        ]",0.9940578902738135,0.9785564475947516,0.00808901952806111,0.1250540316104889,0.0,0.12526074051856995,0.0,0.14333119988441467,0.0,0.13250721991062164,0.0,0.11060136556625366,0.12724080681800842,0.10724490880966187,0.0,0.12875977158546448
30,2014-02-19,"[0.13159283 0.12311612 0.         0.12334956 0.         0.14134707
 0.         0.13443203 0.         0.10852453 0.13177373 0.10586412
 0.        ]",0.9968452858466964,0.9835495330449515,0.011005494268984466,0.12311612069606781,0.0,0.12334956228733063,0.0,0.14134706556797028,0.0,0.13443203270435333,0.0,0.10852453112602234,0.13177372515201569,0.10586411505937576,0.0,0.13159282505512238
31,2014-02-20,"[0.13148175 0.12304919 0.         0.12351905 0.         0.14130908
 0.         0.13448502 0.         0.10850466 0.13196975 0.10568149
 0.        ]",1.0035467005291,0.9918480681899923,0.013689700131398353,0.12304919213056564,0.0,0.12351904809474945,0.0,0.14130908250808716,0.0,0.13448502123355865,0.0,0.10850466042757034,0.13196974992752075,0.10568149387836456,0.0,0.13148175179958344
32,2014-02-21,"[0.13149112 0.1227569  0.         0.12324537 0.         0.14140512
 0.         0.13464896 0.         0.10844263 0.13220224 0.10580768
 0.        ]",0.9985274223080166,0.9841214220415713,0.006415031981533805,0.12275689840316772,0.0,0.12324537336826324,0.0,0.1414051204919815,0.0,0.13464896380901337,0.0,0.10844262689352036,0.13220223784446716,0.10580767691135406,0.0,0.13149112462997437
33,2014-02-24,"[0.13134143 0.12284092 0.         0.1233798  0.         0.14140879
 0.         0.13466224 0.         0.10842837 0.13220881 0.10572965
 0.        ]",1.0104414617970034,0.9999539859506037,0.004693239860011174,0.12284091860055923,0.0,0.12337979674339294,0.0,0.1414087861776352,0.0,0.13466224074363708,0.0,0.10842837393283844,0.13220880925655365,0.10572965443134308,0.0,0.13134142756462097
34,2014-02-25,"[0.13135356 0.12294172 0.         0.1233634  0.         0.14139953
 0.         0.13461724 0.         0.10842384 0.13219383 0.10570686
 0.        ]",1.0066603095439064,0.9965002142123082,0.010778219607883612,0.12294171750545502,0.0,0.12336339801549911,0.0,0.1413995325565338,0.0,0.13461723923683167,0.0,0.10842384397983551,0.13219383358955383,0.10570685565471649,0.0,0.13135355710983276
35,2014-02-26,"[0.1313765  0.12285496 0.         0.12390852 0.         0.14116925
 0.         0.13454516 0.         0.10839115 0.13252889 0.10522558
 0.        ]",1.0142260187774077,1.0099062373351375,0.011141537854616265,0.12285495549440384,0.0,0.12390851974487305,0.0,0.1411692500114441,0.0,0.13454516232013702,0.0,0.10839115083217621,0.1325288861989975,0.1052255779504776,0.0,0.1313765048980713
36,2014-02-27,"[0.13151056 0.12289346 0.         0.12386226 0.         0.14111508
 0.         0.13449815 0.         0.10838449 0.1325275  0.1052085
 0.        ]",1.0145089413260637,1.0087357700506334,0.004352314758809349,0.12289346009492874,0.0,0.12386225908994675,0.0,0.14111508429050446,0.0,0.13449814915657043,0.0,0.10838449001312256,0.13252750039100647,0.10520850121974945,0.0,0.13151055574417114
37,2014-02-28,"[0.13131928 0.1229782  0.         0.12388347 0.         0.14119282
 0.         0.13453697 0.         0.10837579 0.13246417 0.10524926
 0.        ]",1.0183530313984481,1.011392612879539,0.005437795427108987,0.12297819554805756,0.0,0.12388347089290619,0.0,0.14119282364845276,0.0,0.1345369666814804,0.0,0.10837578773498535,0.13246417045593262,0.10524925589561462,0.0,0.13131928443908691
