,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.25931833 0.10484208 0.09758825 0.         0.         0.06574675
 0.10852101 0.12164581 0.12550161 0.         0.         0.
 0.11683616]",0.9925931833436813,0.9917246744082148,0.7406816656318691,0.10484208370718896,0.09758824685422492,0.0,0.0,0.0657467526714731,0.10852101188344607,0.12164580550164653,0.12550160998760512,0.0,0.0,0.0,0.11683615502628446,0.259318334368131
1,2014-01-07,"[0.1217781  0.11818716 0.10750269 0.04894098 0.         0.07042363
 0.12087546 0.13814134 0.14253598 0.         0.         0.
 0.13161465]",0.9935399970560671,0.9950493433926733,0.1369383428169471,0.11818716495748421,0.10750269073834869,0.04894097552406999,0.0,0.07042363178744372,0.12087546468766375,0.13814134192435004,0.14253598194238665,0.0,0.0,0.0,0.13161464727859032,0.1217781011596625
2,2014-01-08,"[0.1064705  0.12010514 0.1085988  0.05125504 0.         0.07135695
 0.12259335 0.14075632 0.14525933 0.         0.         0.
 0.13360456]",0.9899357380290522,0.9930278964691047,0.015731751082169065,0.12010514308268051,0.1085988039559816,0.05125503613716023,0.0,0.07135695214738322,0.12259334654862829,0.14075632456096188,0.14525933111436037,0.0,0.0,0.0,0.13360455782052044,0.10647050463232338
3,2014-01-09,"[0.10451621 0.12027505 0.10842555 0.05141229 0.         0.07168025
 0.12297085 0.14113401 0.1456479  0.         0.         0.
 0.13393789]",0.9906128761821216,0.9895461414102926,0.01260628911096024,0.12027504696279855,0.10842555096548932,0.05141229326320726,0.0,0.07168025355921412,0.12297084792530218,0.14113401180361107,0.14564789520622973,0.0,0.0,0.0,0.13393788939461398,0.1045162109195339
4,2014-01-10,"[0.10409931 0.12009031 0.10862175 0.05159993 0.         0.07107342
 0.12334707 0.14111318 0.14569683 0.         0.         0.
 0.13435821]",0.9974291358083304,0.9974756573687306,0.006176777632061786,0.12009030893484357,0.10862174602851853,0.05159993097553423,0.0,0.07107341765279307,0.12334707270124272,0.14111317648548405,0.14569682697165318,0.0,0.0,0.0,0.1343582056644252,0.10409931458550542
5,2014-01-13,"[0.10353345 0.11983001 0.10884648 0.05192336 0.         0.07028867
 0.12388697 0.14109233 0.14566738 0.         0.         0.
 0.13493134]",1.0015717514197524,1.0002434071491133,0.00952298992360106,0.11983001348362483,0.10884647634523478,0.05192336300560358,0.0,0.07028867202107827,0.1238869681589388,0.14109233379341313,0.14566738428958723,0.0,0.0,0.0,0.13493133523151643,0.10353345367100292
6,2014-01-14,"[0.10291467 0.11993866 0.10862919 0.05253006 0.         0.07014417
 0.12369721 0.14113776 0.14575861 0.         0.         0.
 0.13524966]",1.0028582638901402,1.0026391036190008,0.012035957792434923,0.11993865978669824,0.10862919080920341,0.052530060737266834,0.0,0.07014417172645138,0.12369720937162934,0.14113776104009412,0.14575860965316073,0.0,0.0,0.0,0.1352496641894444,0.10291467268605149
7,2014-01-15,"[0.10288105 0.11995587 0.10821196 0.05227691 0.         0.07097749
 0.12379874 0.14115025 0.14575956 0.         0.         0.
 0.13498817]",0.9857244790974231,0.9882460678844397,0.009225124085141041,0.11995587337099045,0.108211957869216,0.052276910223650705,0.0,0.07097749039922895,0.12379874147584008,0.14115024612778052,0.14575956025655434,0.0,0.0,0.0,0.1349881728874937,0.10288104738924529
8,2014-01-16,"[0.10255208 0.11985498 0.10821538 0.05235934 0.         0.07085374
 0.12408882 0.14113456 0.14576785 0.         0.         0.
 0.13517326]",1.0019793709595008,0.9996988440229839,0.0067074442713080246,0.11985498316564781,0.10821538024396969,0.05235934073491877,0.0,0.07085373682688183,0.12408881666410228,0.14113455695017554,0.145767853600808,0.0,0.0,0.0,0.13517325535974442,0.10255207645375168
9,2014-01-17,"[0.10274315 0.11980592 0.10830007 0.05213796 0.         0.070927
 0.12413976 0.14111183 0.14573999 0.         0.         0.
 0.13509433]",1.0061681569621388,1.003183542027872,0.00410118486283749,0.11980592036207763,0.10830007074822179,0.05213795524980661,0.0,0.07092699770896323,0.12413975877994918,0.14111183094400512,0.14573998907393637,0.0,0.0,0.0,0.13509432544322036,0.10274315168981961
