,Date,Weights,Profit,Base Profit,Volume,JKHY,UIS,STRM,EBIX,ATRI,MMM,CRY,TFX,PCAR,SPAR,OSK,F,cash
0,2014-01-06,"[0.         0.08570381 0.08195971 0.08303665 0.0855104  0.08608354
 0.08702353 0.08034128 0.08106094 0.0819044  0.08471095 0.08162272
 0.0810421 ]",0.9998000297904015,0.9998000000000002,1.0000000298023224,0.08570381253957748,0.08195970952510834,0.08303665369749069,0.08551040291786194,0.0860835388302803,0.0870235338807106,0.08034127950668335,0.08106093853712082,0.08190439641475677,0.08471094816923141,0.08162271976470947,0.0810420960187912,0.0
1,2014-01-07,"[0.         0.08544674 0.08215994 0.08174071 0.08539978 0.08460242
 0.08867318 0.08013959 0.08178838 0.08122899 0.08540042 0.08208889
 0.08133098]",1.0064137999194938,1.0065079983392375,0.00804209031258152,0.08544673770666122,0.08215993642807007,0.08174071460962296,0.08539977669715881,0.08460241556167603,0.0886731818318367,0.08013959228992462,0.08178838342428207,0.08122898638248444,0.08540041744709015,0.0820888876914978,0.08133097738027573,0.0
2,2014-01-08,"[0.         0.08539544 0.08213755 0.08178408 0.08540832 0.08462721
 0.08853543 0.08018369 0.08183964 0.08120203 0.08540107 0.08216482
 0.0813207 ]",1.0028572942964522,1.0028930537984628,0.006896768753252454,0.0853954404592514,0.08213754743337631,0.08178408443927765,0.08540831506252289,0.08462721109390259,0.08853542804718018,0.08018369227647781,0.08183964341878891,0.08120203018188477,0.08540107309818268,0.08216481655836105,0.08132070302963257,0.0
3,2014-01-09,"[0.         0.08547347 0.08216962 0.08170458 0.08543514 0.08456991
 0.08872168 0.08009335 0.08177834 0.08123159 0.08541476 0.08209118
 0.08131638]",1.0076573391974244,1.0075765295210606,0.00782094751725974,0.08547347038984299,0.08216962218284607,0.08170457929372787,0.08543513715267181,0.08456990867853165,0.08872167766094208,0.08009335398674011,0.08177834004163742,0.08123158663511276,0.08541475981473923,0.08209117501974106,0.08131638169288635,0.0
4,2014-01-10,"[0.         0.08552449 0.08219735 0.08170781 0.08543498 0.08460627
 0.08875587 0.08007164 0.08169554 0.08125623 0.0853771  0.0820554
 0.08131734]",1.0128066254941621,1.0127428319366192,0.009616117117616951,0.08552449196577072,0.08219734579324722,0.08170780539512634,0.08543498069047928,0.08460627496242523,0.08875586837530136,0.08007163554430008,0.0816955417394638,0.08125623315572739,0.08537710458040237,0.08205540478229523,0.08131734281778336,0.0
5,2014-01-13,"[0.         0.08554776 0.08228436 0.0816649  0.08545597 0.08478143
 0.08857006 0.08001933 0.08158697 0.08126598 0.0853757  0.08209755
 0.08134999]",1.0156364345848528,1.015694106603987,0.007287170018412933,0.08554776012897491,0.0822843611240387,0.08166489750146866,0.08545596897602081,0.08478143066167831,0.08857005834579468,0.08001932501792908,0.08158697187900543,0.08126597851514816,0.08537569642066956,0.08209754526615143,0.08134999126195908,0.0
6,2014-01-14,"[0.         0.08569946 0.08236299 0.08155674 0.08541323 0.08484829
 0.08876829 0.07989027 0.08137205 0.08135047 0.08533883 0.08199216
 0.08140723]",1.0096178559382254,1.0099019490062608,0.013518569527383095,0.08569946140050888,0.08236299455165863,0.08155674487352371,0.08541323244571686,0.08484829217195511,0.08876828849315643,0.07989027351140976,0.08137205243110657,0.08135046809911728,0.08533883094787598,0.08199216425418854,0.08140722662210464,0.0
7,2014-01-15,"[0.         0.08567908 0.08236045 0.08164555 0.08540155 0.08492915
 0.08867321 0.07993885 0.08133447 0.08135369 0.08525434 0.08201215
 0.08141754]",0.9981610316961961,0.99864704844377,0.015598893166969453,0.0856790840625763,0.08236045390367508,0.08164554834365845,0.08540154993534088,0.08492914587259293,0.08867321163415909,0.0799388512969017,0.08133447170257568,0.08135369420051575,0.08525434136390686,0.08201214671134949,0.08141753822565079,0.0
8,2014-01-16,"[0.         0.08570378 0.0824606  0.08154313 0.08536001 0.08499943
 0.08868674 0.07988042 0.08122996 0.08141224 0.08528867 0.08197367
 0.08146133]",1.0136693164811643,1.013820330939171,0.009719723813760144,0.0857037827372551,0.08246059715747833,0.08154313266277313,0.08536001294851303,0.08499942719936371,0.0886867418885231,0.07988042384386063,0.08122996240854263,0.08141224086284637,0.08528867363929749,0.08197367191314697,0.0814613327383995,0.0
9,2014-01-17,"[0.         0.08569039 0.0824917  0.08155037 0.08534209 0.0851049
 0.08860058 0.07986774 0.08118537 0.08142329 0.08529526 0.08197075
 0.08147753]",1.013001114557032,1.0134049995251921,0.01469726992120636,0.08569038659334183,0.08249169588088989,0.08155037462711334,0.08534208685159683,0.08510489761829376,0.08860058337450027,0.07986773550510406,0.08118537068367004,0.08142329007387161,0.08529525995254517,0.08197075128555298,0.08147753030061722,0.0
