,Date,Weights,Profit,Base Profit,Volume,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
0,2014-01-06,"[0.09845637 0.         0.         0.11282706 0.11001116 0.
 0.11224856 0.10997062 0.12267867 0.         0.09793873 0.11453461
 0.12133417]",0.9998196465870877,0.9998000000000002,0.9015435874462128,0.0,0.0,0.11282706260681152,0.11001116037368774,0.0,0.11224856227636337,0.10997062176465988,0.12267867475748062,0.0,0.09793873131275177,0.11453460901975632,0.12133416533470154,0.09845636785030365
1,2014-01-07,"[0.09866946 0.         0.         0.11275832 0.11012614 0.
 0.11206174 0.11043484 0.12222224 0.         0.09796491 0.11449669
 0.12126567]",1.0067725029767856,1.0120153165406751,0.0014235386917871436,0.0,0.0,0.11275831609964371,0.11012613773345947,0.0,0.11206173896789551,0.11043483763933182,0.12222224473953247,0.0,0.09796490520238876,0.11449668556451797,0.12126567214727402,0.09866946190595627
2,2014-01-08,"[0.09850894 0.         0.         0.11280823 0.11017929 0.
 0.1120762  0.11034468 0.12234957 0.         0.0979399  0.11449157
 0.12130159]",0.9963437739814013,1.0240746785830732,0.008123487685686158,0.0,0.0,0.1128082275390625,0.11017929017543793,0.0,0.11207620054483414,0.11034467816352844,0.1223495677113533,0.0,0.09793990105390549,0.11449157446622849,0.12130159139633179,0.09850893914699554
3,2014-01-09,"[0.09852653 0.         0.         0.11279628 0.11019609 0.
 0.1121138  0.1103078  0.12235726 0.         0.0979191  0.11449847
 0.12128469]",0.9953477542946833,1.0169926478766154,0.005811023781629736,0.0,0.0,0.11279628425836563,0.11019609123468399,0.0,0.11211380362510681,0.11030779778957367,0.12235726416110992,0.0,0.09791909903287888,0.11449847370386124,0.12128468602895737,0.09852652996778488
4,2014-01-10,"[0.09866267 0.         0.         0.11259722 0.1101045  0.
 0.11201211 0.11043053 0.12232448 0.         0.09802194 0.11456967
 0.12127684]",1.0056487247881318,1.0279871637397178,0.01385946454280996,0.0,0.0,0.11259721964597702,0.110104501247406,0.0,0.1120121106505394,0.1104305312037468,0.12232448160648346,0.0,0.09802193939685822,0.11456967145204544,0.1212768405675888,0.09866266697645187
5,2014-01-13,"[0.09873091 0.         0.         0.11254453 0.11006523 0.
 0.11200278 0.11045476 0.1222939  0.         0.09805513 0.11461236
 0.12124037]",1.001456236343688,1.0158926924300224,0.018686244842772565,0.0,0.0,0.11254452913999557,0.11006522923707962,0.0,0.11200278252363205,0.11045476049184799,0.12229389697313309,0.0,0.09805513173341751,0.11461235582828522,0.12124036997556686,0.0987309142947197
6,2014-01-14,"[0.09881879 0.         0.         0.11240777 0.11005678 0.
 0.11196148 0.11053721 0.12224858 0.         0.09809938 0.11461782
 0.12125218]",0.9880901503667228,1.0031747455415079,0.00931228375454909,0.0,0.0,0.11240777373313904,0.11005678027868271,0.0,0.1119614839553833,0.11053720861673355,0.1222485825419426,0.0,0.09809938073158264,0.11461782455444336,0.12125217914581299,0.09881878644227982
7,2014-01-15,"[0.09887626 0.         0.         0.11234058 0.10998765 0.
 0.1119613  0.11056568 0.12223347 0.         0.09815142 0.11464854
 0.12123512]",0.9842874999144929,0.9943974192287865,0.008743859594474667,0.0,0.0,0.11234058439731598,0.10998764634132385,0.0,0.11196129769086838,0.110565684735775,0.12223346531391144,0.0,0.09815141558647156,0.11464853584766388,0.12123512476682663,0.09887626022100449
8,2014-01-16,"[0.09884273 0.         0.         0.11241022 0.10998896 0.
 0.11196713 0.11056311 0.12223013 0.         0.0981344  0.11462448
 0.12123883]",0.9877080865656993,0.9986974532542185,0.014939301979592501,0.0,0.0,0.11241021752357483,0.10998895764350891,0.0,0.11196713149547577,0.11056310683488846,0.12223012745380402,0.0,0.09813439846038818,0.11462447792291641,0.1212388277053833,0.09884272515773773
9,2014-01-17,"[0.09884229 0.         0.         0.11237358 0.11003734 0.
 0.11193348 0.11062226 0.12222386 0.         0.09811731 0.11457913
 0.12127075]",1.000404032444755,1.0201384732409378,0.007487787353279511,0.0,0.0,0.11237357556819916,0.11003734171390533,0.0,0.11193348467350006,0.11062225699424744,0.122223861515522,0.0,0.09811730682849884,0.11457912623882294,0.12127075344324112,0.09884228557348251
10,2014-01-21,"[0.09889755 0.         0.         0.11232421 0.1099408  0.
 0.11190031 0.11065786 0.12221561 0.         0.09818283 0.11464056
 0.1212403 ]",1.0061744361877838,1.024526058372619,0.009897656888298755,0.0,0.0,0.11232420802116394,0.1099407970905304,0.0,0.11190031468868256,0.11065785586833954,0.12221561372280121,0.0,0.09818283468484879,0.11464055627584457,0.1212402954697609,0.0988975539803505
11,2014-01-22,"[0.09896244 0.         0.         0.11224853 0.10992952 0.
 0.1118874  0.11068979 0.12218542 0.         0.09820833 0.11465307
 0.12123547]",1.005053554964657,1.0193587143905753,0.00991462791138481,0.0,0.0,0.11224853247404099,0.10992952436208725,0.0,0.11188740283250809,0.11068978905677795,0.12218541651964188,0.0,0.09820833057165146,0.11465306580066681,0.12123547494411469,0.0989624410867691
12,2014-01-23,"[0.09892133 0.         0.         0.11227077 0.109934   0.
 0.111891   0.11067714 0.12221795 0.         0.09819814 0.11465368
 0.12123598]",0.9999969968337815,1.019072363292246,0.008220798656363158,0.0,0.0,0.1122707650065422,0.109934002161026,0.0,0.1118910014629364,0.11067713797092438,0.12221794575452805,0.0,0.09819813817739487,0.11465368419885635,0.12123598158359528,0.09892132878303528
