,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,ATRI,MMM,CRY,TFX,BMY,ABT,JNJ,PFE,cash
0,2014-01-06,"[0.         0.08501498 0.08477629 0.08269021 0.0852064  0.08366124
 0.08525103 0.08446895 0.08258211 0.08309149 0.08020844 0.08243184
 0.080617  ]",0.9997999702095985,0.9998000000000002,0.9999999701976776,0.08501497656106949,0.08477628976106644,0.08269020915031433,0.08520639687776566,0.08366124331951141,0.08525103330612183,0.08446894586086273,0.08258210867643356,0.08309148997068405,0.0802084356546402,0.0824318379163742,0.08061700314283371,0.0
1,2014-01-07,"[0.         0.08517294 0.08413512 0.08385659 0.08402885 0.08270481
 0.08497182 0.08463348 0.08353727 0.08300719 0.08168466 0.08154593
 0.08072137]",1.007107880243186,1.0071331590583266,0.008047602577175255,0.08517294377088547,0.08413512259721756,0.08385659009218216,0.08402884751558304,0.0827048122882843,0.08497181534767151,0.0846334844827652,0.0835372656583786,0.08300718665122986,0.0816846564412117,0.08154592663049698,0.08072137087583542,0.0
2,2014-01-08,"[0.         0.08518469 0.08428685 0.08370928 0.08423017 0.08287061
 0.08511392 0.08445364 0.08336172 0.08300646 0.08144329 0.08163957
 0.08069978]",1.0317076240146268,1.0316658876882507,0.006931687254818862,0.08518468588590622,0.08428685367107391,0.08370928466320038,0.08423016965389252,0.08287061005830765,0.08511392027139664,0.08445364236831665,0.08336171507835388,0.08300646394491196,0.08144328743219376,0.08163957297801971,0.08069977909326553,0.0
3,2014-01-09,"[0.         0.08512247 0.08427304 0.08372125 0.08410483 0.08290209
 0.08508955 0.08456776 0.08350035 0.08298088 0.08146086 0.0815983
 0.0806786 ]",1.0237524691711974,1.0218749071142033,0.047944689742740465,0.0851224735379219,0.08427304029464722,0.08372125029563904,0.08410482853651047,0.08290208876132965,0.0850895494222641,0.08456775546073914,0.08350034803152084,0.08298087865114212,0.0814608633518219,0.08159830421209335,0.08067859709262848,0.0
4,2014-01-10,"[0.         0.0851223  0.08443829 0.08360797 0.0842222  0.08300808
 0.08513556 0.08456092 0.08341368 0.08305667 0.08118279 0.08166428
 0.08058728]",1.0372229348201694,1.036015195156497,0.023385917501362586,0.08512230217456818,0.08443828672170639,0.08360797166824341,0.0842222049832344,0.08300808072090149,0.0851355642080307,0.08456092327833176,0.08341368287801743,0.08305666595697403,0.08118279278278351,0.08166427910327911,0.08058727532625198,0.0
5,2014-01-13,"[0.         0.08502184 0.08441246 0.08353122 0.08410171 0.08320861
 0.0850852  0.08463508 0.0834269  0.08304307 0.081159   0.08171972
 0.08065518]",1.0335697874979395,1.030722899228836,0.01817081961724278,0.08502183854579926,0.08441245555877686,0.0835312232375145,0.08410171419382095,0.0832086130976677,0.0850851982831955,0.08463507890701294,0.08342690020799637,0.08304306864738464,0.08115900307893753,0.08171971887350082,0.08065517991781235,0.0
6,2014-01-14,"[0.         0.08504333 0.08444835 0.08350336 0.08408109 0.08325846
 0.08506659 0.08463431 0.08340377 0.0830455  0.08108786 0.08175918
 0.0806682 ]",1.0306339307102763,1.0278975692814445,0.02048594861202824,0.08504333347082138,0.08444834500551224,0.083503358066082,0.08408109098672867,0.08325846493244171,0.08506658673286438,0.08463431149721146,0.08340377360582352,0.08304550498723984,0.0810878574848175,0.08175917714834213,0.08066820353269577,0.0
7,2014-01-15,"[0.         0.0849159  0.08450197 0.08339436 0.08420075 0.08339065
 0.08514654 0.08461703 0.08330094 0.08312319 0.08098219 0.08179321
 0.08063331]",1.0254379290102185,1.0218959486300816,0.004528779385502753,0.0849158987402916,0.0845019742846489,0.0833943635225296,0.08420074731111526,0.08339064568281174,0.08514653891324997,0.08461703360080719,0.08330094069242477,0.08312319219112396,0.08098218590021133,0.08179321140050888,0.08063330501317978,0.0
8,2014-01-16,"[0.         0.08491055 0.08443397 0.08339074 0.08415478 0.08342833
 0.08515971 0.08459956 0.0832701  0.08310405 0.08103916 0.0818115
 0.08069751]",1.0355405599155605,1.0321316341456213,0.013380521985595138,0.084910549223423,0.08443397283554077,0.0833907425403595,0.08415478467941284,0.08342833071947098,0.08515971153974533,0.0845995619893074,0.0832701027393341,0.08310405164957047,0.08103916049003601,0.08181150257587433,0.08069750666618347,0.0
9,2014-01-17,"[0.         0.08485954 0.08441265 0.08335952 0.0842263  0.08346751
 0.08526134 0.0844921  0.08316942 0.08312561 0.08105973 0.08182098
 0.0807453 ]",1.0411776577177796,1.0386832446545762,0.008796411329606374,0.08485954254865646,0.08441264927387238,0.08335951715707779,0.08422629535198212,0.0834675133228302,0.08526133745908737,0.08449210226535797,0.08316942304372787,0.08312561362981796,0.08105973154306412,0.08182097971439362,0.08074530214071274,0.0
