,Date,Weights,Profit,Base Profit,TCF,JPM,UMBF,C,CVR,LECO,SPXC,PFIN,PHM,BZH,MTH,NVR,cash
688,2016-09-28,"[0.         0.12886065 0.09975002 0.14290548 0.         0.09897102
 0.08454269 0.17939319 0.         0.         0.         0.10805278
 0.15752418]",1.1009126460624328,0.9845403744966459,0.1288606486511896,0.09975001500798637,0.1429054781654968,0.0,0.098971016711891,0.08454269420520662,0.1793931883467483,0.0,0.0,0.0,0.10805277977372241,0.15752417913775876,0.0
689,2016-09-29,"[0.         0.12902013 0.09927744 0.1451431  0.         0.10159754
 0.08585561 0.17589187 0.         0.         0.         0.10756413
 0.15565016]",1.1034390038808992,0.9869042016030954,0.1290201321193252,0.09927744145365461,0.14514310415616613,0.0,0.10159754396050003,0.08585560803235448,0.17589187229331793,0.0,0.0,0.0,0.1075641333717548,0.15565016461292683,0.0
690,2016-09-30,"[0.         0.12907455 0.0992621  0.14548928 0.         0.10187245
 0.08597041 0.17534223 0.         0.         0.         0.10755767
 0.15543131]",1.116231879852951,0.9939869357856815,0.12907454541827443,0.09926209746644736,0.1454892843616022,0.0,0.10187244852274098,0.08597040560742063,0.17534223154954826,0.0,0.0,0.0,0.10755767487634309,0.15543131219762302,0.0
691,2016-10-03,"[0.         0.12910329 0.09928166 0.1455179  0.         0.10177999
 0.0860132  0.17530708 0.         0.         0.         0.10760571
 0.15539117]",1.1109048030713682,0.9882779445865739,0.1291032876775807,0.09928166486758538,0.1455178961125585,0.0,0.10177998861339563,0.08601319519850265,0.17530707909588455,0.0,0.0,0.0,0.1076057148507613,0.15539117358373133,0.0
692,2016-10-04,"[0.         0.12910716 0.09927867 0.14553222 0.         0.10179908
 0.08601507 0.17527526 0.         0.         0.         0.10760615
 0.15538639]",1.1160705310812735,0.9907337797191174,0.1291071598783469,0.09927867214296927,0.14553221685917306,0.0,0.10179907887897992,0.08601507110288267,0.17527526146624725,0.0,0.0,0.0,0.10760615390316566,0.15538638576823538,0.0
693,2016-10-05,"[0.         0.12909951 0.09929378 0.14551333 0.         0.1016938
 0.08603987 0.1753445  0.         0.         0.         0.10763312
 0.15538209]",1.1176268610627151,0.9984798624692384,0.1290995090237626,0.099293782564312,0.14551333439994535,0.0,0.10169379857042998,0.08603986570696022,0.17534449822055762,0.0,0.0,0.0,0.1076331188189861,0.15538209269504594,0.0
694,2016-10-06,"[0.         0.12910481 0.09929045 0.14550955 0.         0.10176568
 0.0860276  0.17532407 0.         0.         0.         0.10759879
 0.15537905]",1.1169186135545401,0.99726894656555,0.12910480812384206,0.09929045060670351,0.14550954595621687,0.0,0.10176568476132113,0.08602760051858487,0.1753240732369896,0.0,0.0,0.0,0.10759879139660712,0.1553790453997349,0.0
695,2016-10-07,"[0.         0.12910826 0.09927199 0.14553811 0.         0.10184427
 0.08601208 0.17525164 0.         0.         0.         0.10758743
 0.15538622]",1.1256387361374032,1.0050494586995282,0.12910825522058614,0.09927198993650939,0.14553810893783414,0.0,0.10184427262278277,0.08601207821549411,0.175251641292844,0.0,0.0,0.0,0.10758743146717382,0.15538622230677565,0.0
696,2016-10-10,"[0.         0.12910194 0.09927637 0.14553703 0.         0.10180507
 0.08601698 0.17526733 0.         0.         0.         0.10760373
 0.15539155]",1.133769821769641,1.0074769953387452,0.12910193997658964,0.09927636737784166,0.14553703074229832,0.0,0.10180506839310781,0.08601698070962104,0.17526732945841017,0.0,0.0,0.0,0.10760373165085027,0.15539155169128097,0.0
697,2016-10-11,"[0.         0.12910663 0.09928469 0.14550886 0.         0.10173473
 0.08600784 0.17531526 0.         0.         0.         0.1076321
 0.1554099 ]",1.1333905725898532,1.0032982848302772,0.12910663234559192,0.09928468850799241,0.1455088593183234,0.0,0.10173472597457407,0.08600784011133406,0.17531525976720064,0.0,0.0,0.0,0.107632096379775,0.15540989759520843,0.0
