,Date,Weights,Profit,Base Profit,Volume,BCRX,TTNP,NBIX,TECH,BIO,PKI,COHR,WAT,EBIX,JKHY,UIS,STRM,cash
0,2014-01-06,"[0.10201121 0.         0.11128591 0.10874655 0.         0.
 0.         0.17089778 0.         0.12320226 0.13191105 0.12564796
 0.12629727]",0.9999999999910201,0.9999999999917251,0.8979887929137503,0.0,0.11128591388615752,0.10874655372664947,0.0,0.0,0.0,0.17089778111948312,0.0,0.1232022556447491,0.13191104982119997,0.12564796431348133,0.12629727440202984,0.10201120708624963
1,2014-01-07,"[0.         0.         0.12145556 0.11841404 0.         0.
 0.         0.19802699 0.         0.13597473 0.14698971 0.13920554
 0.13993343]",1.012236157240373,1.0104074934368963,0.10201120708533347,0.0,0.12145556210542797,0.11841404044539619,0.0,0.0,0.0,0.19802699400083223,0.0,0.13597472584581308,0.14698971499274002,0.13920553730327792,0.13993342530651245,0.0
2,2014-01-08,"[0.         0.         0.12086189 0.11770797 0.         0.
 0.         0.20065491 0.         0.1351963  0.14703311 0.13896831
 0.1395775 ]",1.087071071436229,1.0566446888293972,0.004744758324474733,0.0,0.12086189020104683,0.11770797368407618,0.0,0.0,0.0,0.20065491032558302,0.0,0.13519630204589994,0.14703310854571278,0.13896831337845683,0.1395775018192244,0.0
3,2014-01-09,"[0.         0.         0.12013949 0.12503931 0.         0.
 0.         0.19850214 0.         0.13425046 0.14565448 0.13801077
 0.13840335]",1.1115594079781632,1.0768577603683476,0.11304959970639054,0.0,0.1201394894305585,0.12503931212148298,0.0,0.0,0.0,0.19850213712506432,0.0,0.1342504643889899,0.14565448141173454,0.13801076634700749,0.1384033491751623,0.0
4,2014-01-10,"[0.         0.         0.11994634 0.1204083  0.         0.
 0.         0.20001414 0.         0.13560886 0.14635308 0.13848992
 0.13917937]",1.116382521048994,1.0895925213842919,0.0459532972808683,0.0,0.11994633565408871,0.12040830176444813,0.0,0.0,0.0,0.20001413821770275,0.0,0.13560885658297683,0.14635307653617202,0.1384899164485448,0.13917937479606668,0.0
5,2014-01-13,"[0.         0.         0.12056888 0.11794237 0.         0.
 0.         0.20039442 0.         0.13552261 0.14712523 0.13877052
 0.13967597]",1.1093141806445215,1.0941907336034447,0.009835815331804554,0.0,0.12056887695202363,0.1179423688158051,0.0,0.0,0.0,0.200394420801907,0.0,0.1355226121845252,0.1471252303893036,0.13877051683756267,0.1396759740188726,0.0
6,2014-01-14,"[0.         0.         0.1205549  0.11799264 0.         0.
 0.         0.20071632 0.         0.13497898 0.14694934 0.13853893
 0.14026888]",1.103089770003938,1.097324326657969,0.014829843634776872,0.0,0.12055490153103691,0.1179926412803236,0.0,0.0,0.0,0.20071631880918803,0.0,0.13497898253598323,0.14694934267700274,0.13853893145837262,0.14026888170809293,0.0
7,2014-01-15,"[0.         0.         0.1215519  0.11830878 0.         0.
 0.         0.20062544 0.         0.13502262 0.14696892 0.1381244
 0.13939794]",1.0923053508989178,1.091497724057868,0.02408230708676148,0.0,0.12155189824882465,0.11830878432765544,0.0,0.0,0.0,0.2006254360305525,0.0,0.13502262189216394,0.14696892233936762,0.1381244017927258,0.13939793536870995,0.0
8,2014-01-16,"[0.         0.         0.12073155 0.11767495 0.         0.
 0.         0.20067545 0.         0.13536911 0.14667981 0.13861548
 0.14025365]",1.1186121701241918,1.1218936999441014,0.007777284569857709,0.0,0.12073155192495763,0.11767495106371652,0.0,0.0,0.0,0.20067544635005446,0.0,0.13536911299008697,0.1466798115021935,0.13861548101756388,0.14025364515142724,0.0
9,2014-01-17,"[0.         0.         0.12083801 0.11779167 0.         0.
 0.         0.20069616 0.         0.13562327 0.14656886 0.13929591
 0.13918612]",1.1105325238928816,1.1080750532329287,0.012825049234212618,0.0,0.12083800670912782,0.1177916681405571,0.0,0.0,0.0,0.2006961649076031,0.0,0.13562326824607043,0.14656885573567122,0.13929591294572527,0.13918612331524505,0.0
10,2014-01-21,"[0.         0.         0.12033236 0.11754872 0.         0.
 0.         0.20165786 0.         0.13482104 0.14688946 0.13907701
 0.13967354]",1.1156809791441484,1.112237799645857,0.013850017811353768,0.0,0.12033236252288956,0.11754872261942677,0.0,0.0,0.0,0.201657858678581,0.0,0.13482104308097145,0.14688945657360358,0.13907701316643453,0.13967354335809298,0.0
