,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,ATRI,MMM,CRY,TFX,BMY,ABT,JNJ,PFE,cash
0,2014-01-06,"[0.09144071 0.08542435 0.         0.10236197 0.09884268 0.09846654
 0.         0.10029297 0.11381148 0.11478315 0.10175852 0.09281762
 0.        ]",0.9999999999909146,0.9999999999917251,0.9085592851410966,0.08542435198058973,0.0,0.10236196750661142,0.09884268454247977,0.09846654156450084,0.0,0.10029297322347337,0.11381147566356715,0.11478315479906637,0.10175851854804276,0.09281761731276528,0.0,0.09144071485890336
1,2014-01-07,"[0.         0.09252963 0.         0.11269537 0.10841606 0.10811178
 0.         0.11020759 0.12676492 0.12797992 0.11207161 0.10122312
 0.        ]",1.0064091518369545,1.0060696418024366,0.09144071485807252,0.09252962715647205,0.0,0.11269537018898412,0.10841606064311013,0.10811178337137946,0.0,0.11020758585225755,0.1267649209826781,0.12797991885724072,0.11207161397080073,0.10122311897707689,0.0,0.0
2,2014-01-08,"[0.         0.09229019 0.         0.1124618  0.10833355 0.10793764
 0.         0.11037291 0.12691483 0.1284522  0.11225047 0.10098641
 0.        ]",1.00501751825735,1.026375334647591,0.006537031718226575,0.09229018805187714,0.0,0.11246179948264678,0.1083335523497449,0.10793764029467613,0.0,0.11037291271935488,0.12691482721375255,0.1284522033335677,0.11225046851891565,0.10098640803546438,0.0,0.0
3,2014-01-09,"[0.         0.09222232 0.         0.11252902 0.1083897  0.10818445
 0.         0.11012112 0.12712327 0.12824781 0.11206655 0.10111574
 0.        ]",1.0030804594522094,1.0182713586411483,0.00687403835096865,0.09222232147277909,0.0,0.11252901559804156,0.10838970212419098,0.10818445464778417,0.0,0.11012112451893535,0.12712327128172718,0.12824781228570417,0.11206655442690734,0.10111574364393013,0.0,0.0
4,2014-01-10,"[0.         0.09266283 0.         0.11264926 0.1076595  0.10785412
 0.         0.11045235 0.12743117 0.12832007 0.11185378 0.10111693
 0.        ]",1.0128494656046032,1.0299752481701179,0.014948834334727205,0.09266283067992331,0.0,0.11264925632868461,0.1076595014249876,0.10785412193490325,0.0,0.11045235229336016,0.12743116593823026,0.1283200673191261,0.11185377861463329,0.10111692546615153,0.0,0.0
5,2014-01-13,"[0.         0.09216614 0.         0.11250637 0.10882946 0.10783712
 0.         0.10994138 0.12717716 0.12858124 0.11201083 0.1009503
 0.        ]",1.018861635268286,1.0255948248925513,0.009992654211218272,0.09216614042566493,0.0,0.1125063688488601,0.1088294609610755,0.10783711834033675,0.0,0.10994138420079388,0.12717716256683725,0.12858123535685367,0.11201082835304978,0.10095030094652815,0.0,0.0
6,2014-01-14,"[0.         0.09200437 0.         0.11267376 0.10803948 0.10784925
 0.         0.11028627 0.12744797 0.12892805 0.1119217  0.10084917
 0.        ]",1.01638177587891,1.0232563046666365,0.014785318612006843,0.09200436625437573,0.0,0.11267375682055547,0.1080394771920412,0.1078492455074515,0.0,0.11028627283563967,0.12744796949258658,0.12892804814944558,0.11192169573748413,0.10084916801042015,0.0,0.0
7,2014-01-15,"[0.         0.09222456 0.         0.11249732 0.10819688 0.10804408
 0.         0.11031941 0.1272567  0.12855775 0.11200001 0.10090329
 0.        ]",1.0157083727058709,1.018288774663836,0.004773526973690851,0.09222455945265495,0.0,0.11249731886011186,0.10819688222329672,0.10804407954731218,0.0,0.11031941163554315,0.12725669925278185,0.12855775331199507,0.11200000966979601,0.10090328604650822,0.0,0.0
8,2014-01-16,"[0.         0.09208474 0.         0.11246963 0.10895893 0.10791639
 0.         0.10994371 0.12706488 0.12837459 0.11224239 0.10094474
 0.        ]",1.0211097434333791,1.0267608321048756,0.011598006869379174,0.092084743574891,0.0,0.11246962807398277,0.10895893471966243,0.10791638939457988,0.0,0.10994371275198661,0.12706487866912877,0.12837459080947544,0.11224238597513894,0.10094473603115407,0.0,0.0
9,2014-01-17,"[0.         0.09201941 0.         0.11240167 0.10836402 0.1081194
 0.         0.11045539 0.12691606 0.1285313  0.11235823 0.10083452
 0.        ]",1.0178105756882663,1.032183587667159,0.005523221629923755,0.09201941347652018,0.0,0.11240166943827705,0.10836401814480617,0.10811940286480448,0.0,0.11045538501128359,0.12691605941601297,0.12853130214847006,0.11235822867596834,0.10083452082385708,0.0,0.0
