,Date,Weights,Profit,Base Profit,Volume,TRC,FRPH,CIGI,CTO,DORM,MOD,STRT,SUP,AAME,FFG,CIA,GL,cash
0,2014-01-06,"[0.         0.08090784 0.08389601 0.09096814 0.10721879 0.07961086
 0.07775034 0.08252899 0.         0.11671734 0.10875635 0.0892491
 0.08239621]",0.9997999702095985,0.9998000000000002,0.9999999701976776,0.08090784400701523,0.08389601111412048,0.09096813946962357,0.10721879452466965,0.07961086183786392,0.07775034010410309,0.0825289860367775,0.0,0.11671733856201172,0.10875634849071503,0.08924909681081772,0.08239620923995972,0.0
1,2014-01-07,"[0.         0.08092111 0.08405016 0.09073558 0.10726468 0.07952808
 0.07778473 0.08276378 0.         0.11671161 0.10876399 0.08922666
 0.08224966]",1.001730764720981,1.0010968492271595,0.0009799924185856057,0.08092111349105835,0.08405015617609024,0.09073557704687119,0.1072646751999855,0.0795280784368515,0.07778473198413849,0.08276377618312836,0.0,0.11671160906553268,0.10876399278640747,0.08922665566205978,0.08224965631961823,0.0
2,2014-01-08,"[0.         0.08091214 0.08402191 0.09075824 0.1072766  0.07950134
 0.07777383 0.08275355 0.         0.11672559 0.10881034 0.08921124
 0.08225521]",0.9914552431302287,0.9899999716830704,0.00883104600211546,0.08091213554143906,0.0840219110250473,0.09075824171304703,0.10727659612894058,0.07950133830308914,0.07777383178472519,0.08275354653596878,0.0,0.11672559380531311,0.10881033539772034,0.08921124041080475,0.08225521445274353,0.0
3,2014-01-09,"[0.         0.08091876 0.08405957 0.09070554 0.1072935  0.07951438
 0.07779762 0.08275688 0.         0.1167528  0.10876016 0.08917443
 0.08226635]",0.9939083440842956,0.9930079961712677,0.006586085101126034,0.08091875910758972,0.08405957370996475,0.09070553630590439,0.107293501496315,0.07951438426971436,0.07779762148857117,0.0827568843960762,0.0,0.11675280332565308,0.10876015573740005,0.08917443454265594,0.08226634562015533,0.0
4,2014-01-10,"[0.         0.08093117 0.08409572 0.09065559 0.10729409 0.07954171
 0.07781622 0.08276403 0.         0.11676838 0.10870117 0.08916461
 0.08226729]",0.9930133585845982,0.9919846546693716,0.010275379027349377,0.0809311717748642,0.08409572392702103,0.09065558761358261,0.10729409009218216,0.07954171299934387,0.07781621813774109,0.08276402950286865,0.0,0.11676837503910065,0.10870116949081421,0.0891646146774292,0.08226729184389114,0.0
5,2014-01-13,"[0.         0.08092717 0.08405463 0.09069633 0.10728739 0.07956717
 0.07781658 0.0827015  0.         0.11679213 0.10869274 0.08914196
 0.08232239]",0.9881743769171958,0.9867725915823158,0.007121216628405209,0.08092717081308365,0.08405463397502899,0.09069633483886719,0.10728739202022552,0.07956717163324356,0.07781658321619034,0.08270149677991867,0.0,0.11679213494062424,0.10869273543357849,0.08914195746183395,0.0823223888874054,0.0
6,2014-01-14,"[0.         0.08091099 0.083962   0.09078884 0.10728779 0.07949509
 0.07776352 0.08270466 0.         0.11678049 0.10882686 0.08917814
 0.08230163]",0.9768072055266138,0.9783294989448816,0.007566014560874958,0.08091098815202713,0.08396200090646744,0.0907888412475586,0.10728779435157776,0.07949508726596832,0.07776352018117905,0.08270466327667236,0.0,0.11678048968315125,0.10882686078548431,0.08917813748121262,0.08230163156986237,0.0
7,2014-01-15,"[0.         0.08089994 0.08392364 0.09083029 0.1072899  0.07944004
 0.07773435 0.08272982 0.         0.11675712 0.10892411 0.08920795
 0.08226282]",0.9708387468161214,0.971609539019444,0.0073467887422528815,0.08089993894100189,0.08392363786697388,0.09083028882741928,0.10728990286588669,0.07944004237651825,0.07773435115814209,0.08272981643676758,0.0,0.1167571172118187,0.10892410576343536,0.0892079547047615,0.08226282149553299,0.0
8,2014-01-16,"[0.         0.08090799 0.08395712 0.09078897 0.1072737  0.07948508
 0.07775266 0.08273588 0.         0.11676432 0.1088593  0.08920597
 0.08226901]",0.9721568244712065,0.9726420536261253,0.012639245997813894,0.08090799301862717,0.08395712077617645,0.09078896790742874,0.10727369785308838,0.07948508113622665,0.07775265723466873,0.08273588120937347,0.0,0.11676432192325592,0.10885930061340332,0.08920597285032272,0.08226900547742844,0.0
9,2014-01-17,"[0.         0.0809105  0.08398566 0.09075335 0.1072826  0.07951422
 0.07777344 0.08271923 0.         0.11679582 0.10879909 0.08916123
 0.08230487]",0.9772640204855689,0.976911125803795,0.010840057861953016,0.08091049641370773,0.08398566395044327,0.09075334668159485,0.1072826012969017,0.07951422035694122,0.07777343690395355,0.08271922916173935,0.0,0.11679581552743912,0.10879908502101898,0.0891612321138382,0.08230486512184143,0.0
10,2014-01-21,"[0.         0.08091711 0.08393539 0.09080213 0.10722325 0.07957862
 0.07777707 0.08267441 0.         0.11677107 0.10878355 0.08921482
 0.08232261]",0.9708640196563293,0.9716286821913911,0.014376394738905606,0.0809171050786972,0.08393538743257523,0.09080212563276291,0.10722324997186661,0.07957862317562103,0.07777706533670425,0.08267441391944885,0.0,0.11677107214927673,0.1087835505604744,0.08921481668949127,0.0823226124048233,0.0
11,2014-01-22,"[0.         0.08090385 0.0839087  0.09083594 0.10723983 0.07954545
 0.07776084 0.08266258 0.         0.11678084 0.10883231 0.08919275
 0.08233692]",0.9696669415102562,0.970079753114732,0.018936644100781365,0.08090385049581528,0.08390869945287704,0.09083594381809235,0.10723982751369476,0.07954544574022293,0.07776083797216415,0.08266258239746094,0.0,0.1167808398604393,0.10883230715990067,0.08919274806976318,0.08233692497015,0.0
12,2014-01-23,"[0.         0.08089679 0.08391522 0.09083463 0.10724602 0.07951187
 0.07774532 0.08270207 0.         0.11676845 0.1088724  0.0892088
 0.08229847]",0.9703190042680682,0.9701376255962442,0.011120740618275605,0.08089679479598999,0.08391521871089935,0.09083463251590729,0.1072460189461708,0.0795118659734726,0.07774531841278076,0.08270207047462463,0.0,0.11676844954490662,0.10887239873409271,0.08920880407094955,0.08229846507310867,0.0
13,2014-01-24,"[0.         0.08091604 0.08401021 0.09072831 0.10724362 0.0795776
 0.07779246 0.08272164 0.         0.11678544 0.10874038 0.08918563
 0.08229869]",0.9704437538226759,0.9703878080892916,0.01057643395652418,0.08091603964567184,0.08401021361351013,0.09072830528020859,0.1072436198592186,0.07957760244607925,0.0777924582362175,0.08272163569927216,0.0,0.1167854368686676,0.10874038189649582,0.08918563276529312,0.08229868859052658,0.0
14,2014-01-27,"[0.         0.08091613 0.08399858 0.09074177 0.10722594 0.07961234
 0.07780325 0.08268912 0.         0.11678733 0.10871932 0.08918528
 0.08232095]",0.9701145886676583,0.9716706208649897,0.01175848653843827,0.08091612905263901,0.08399858325719833,0.09074176847934723,0.1072259396314621,0.07961234450340271,0.07780324667692184,0.08268912136554718,0.0,0.11678732931613922,0.10871931910514832,0.08918528258800507,0.08232095092535019,0.0
15,2014-01-28,"[0.         0.08092265 0.08402031 0.09071075 0.10725243 0.07955723
 0.07779571 0.08273994 0.         0.11677689 0.10875941 0.08919656
 0.0822681 ]",0.9532631478346852,0.9511745960968194,0.02315527638834074,0.08092264831066132,0.08402030915021896,0.09071075171232224,0.10725243389606476,0.07955722510814667,0.07779571413993835,0.0827399417757988,0.0,0.11677689105272293,0.10875941067934036,0.08919655531644821,0.08226810395717621,0.0
16,2014-01-29,"[0.         0.08092594 0.08414541 0.09059592 0.10727398 0.07955804
 0.07782856 0.08282044 0.         0.11676998 0.10869942 0.08917992
 0.08220236]",0.9502476892242426,0.9473704565954616,0.016563773494649367,0.08092594146728516,0.08414541184902191,0.09059591591358185,0.10727398097515106,0.07955804467201233,0.07782856374979019,0.08282043784856796,0.0,0.11676997691392899,0.10869941860437393,0.08917991816997528,0.08220236003398895,0.0
17,2014-01-30,"[0.         0.08093787 0.08420692 0.09054866 0.1072741  0.07959636
 0.07785425 0.08282645 0.         0.11676537 0.10861377 0.0891834
 0.08219288]",0.9532996668841834,0.9532965354651873,0.018729007592893226,0.08093786984682083,0.08420691639184952,0.09054866433143616,0.10727410018444061,0.07959635555744171,0.07785425335168839,0.08282645046710968,0.0,0.11676536500453949,0.1086137667298317,0.08918339759111404,0.08219287544488907,0.0
18,2014-01-31,"[0.         0.08093832 0.08418668 0.09055576 0.10729949 0.07957711
 0.07786555 0.08279222 0.         0.11678484 0.1086342  0.08914223
 0.08222357]",0.9559351273606517,0.9530189238426083,0.021198234030852393,0.08093831688165665,0.08418668061494827,0.09055575728416443,0.10729949176311493,0.07957711070775986,0.07786554843187332,0.08279222249984741,0.0,0.11678484082221985,0.10863420367240906,0.08914223313331604,0.0822235718369484,0.0
19,2014-02-03,"[0.         0.08094798 0.08421402 0.09051468 0.10727971 0.07961233
 0.07787741 0.08281425 0.         0.11678614 0.10858507 0.08915539
 0.08221304]",0.9461785299027357,0.9425771905028107,0.021096570766811495,0.08094798028469086,0.08421401679515839,0.09051468223333359,0.1072797104716301,0.07961232960224152,0.07787740975618362,0.08281424641609192,0.0,0.11678613722324371,0.10858507454395294,0.08915539085865021,0.08221303671598434,0.0
20,2014-02-04,"[0.         0.08095971 0.08426974 0.09043704 0.10728362 0.07962402
 0.07791086 0.08285268 0.         0.11678486 0.10854986 0.08914849
 0.08217914]",0.9609420869557839,0.9579746233739135,0.009147984756775217,0.08095970749855042,0.08426973968744278,0.09043703973293304,0.10728362202644348,0.07962401956319809,0.07791085541248322,0.08285267651081085,0.0,0.11678485572338104,0.10854986310005188,0.08914849162101746,0.08217914402484894,0.0
21,2014-02-05,"[0.         0.08096155 0.08427897 0.09041485 0.10728964 0.07959197
 0.07791249 0.08289283 0.         0.11676942 0.10859212 0.08916241
 0.0821337 ]",0.9445215609308243,0.9405016635695428,0.021168695729399896,0.08096154779195786,0.08427897095680237,0.0904148519039154,0.1072896420955658,0.07959197461605072,0.07791249454021454,0.08289282768964767,0.0,0.11676941812038422,0.10859212279319763,0.08916240930557251,0.0821337029337883,0.0
22,2014-02-06,"[0.         0.08099584 0.08436087 0.09032003 0.10726825 0.07971843
 0.07798423 0.08284809 0.         0.11679702 0.10838968 0.08913299
 0.08218461]",0.9438531159222885,0.9394509812518461,0.012972841082219045,0.0809958428144455,0.08436086773872375,0.09032002836465836,0.10726825147867203,0.07971843332052231,0.07798422873020172,0.08284808695316315,0.0,0.11679701507091522,0.10838968306779861,0.08913298696279526,0.08218460530042648,0.0
