,Date,Weights,Profit,Base Profit,Volume,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
0,2014-01-06,"[0.12363341 0.         0.14947954 0.14249506 0.17888673 0.13178474
 0.         0.         0.         0.         0.13393734 0.
 0.13978319]",0.9999999999912366,0.9999999999917251,0.8763665911844337,0.0,0.14947954244127912,0.1424950568816751,0.1788867346907851,0.13178473567145932,0.0,0.0,0.0,0.0,0.13393733611841904,0.0,0.13978318538081605,0.12363340881556636
1,2014-01-07,"[0.         0.         0.17127411 0.16138975 0.21038466 0.14826327
 0.         0.         0.         0.         0.15065348 0.
 0.15803473]",1.0080024065487199,1.0093888709829641,0.123633408814483,0.0,0.17127410847575167,0.1613897506920437,0.2103846641555323,0.14826327015684923,0.0,0.0,0.0,0.0,0.15065347581098573,0.0,0.15803473070883736,0.0
2,2014-01-08,"[0.         0.         0.17178608 0.16130457 0.21246234 0.14751805
 0.         0.         0.         0.         0.14952468 0.
 0.15740428]",1.003994352314963,1.0104014753035873,0.007768193195506833,0.0,0.17178608202286402,0.16130456883144828,0.2124623402808342,0.14751804932107918,0.0,0.0,0.0,0.0,0.14952467894878377,0.0,0.15740428059499054,0.0
3,2014-01-09,"[0.         0.         0.17143586 0.16150759 0.21244109 0.14757813
 0.         0.         0.         0.         0.14967806 0.
 0.15735926]",1.0147849522295178,1.016809556436456,0.008904173956913912,0.0,0.17143585964576658,0.16150759430749623,0.212441085220849,0.1475781339962986,0.0,0.0,0.0,0.0,0.14967806396438604,0.0,0.15735926286520346,0.0
4,2014-01-10,"[0.         0.         0.17157598 0.16151573 0.21271935 0.14742808
 0.         0.         0.         0.         0.14980298 0.
 0.15695788]",1.0229350482315753,1.0202396805708045,0.00989412695284404,0.0,0.17157598239210045,0.16151572538329095,0.2127193475921734,0.1474280829758005,0.0,0.0,0.0,0.0,0.14980297729526168,0.0,0.15695788436137295,0.0
5,2014-01-13,"[0.         0.         0.17178379 0.16067749 0.21263252 0.14736356
 0.         0.         0.         0.         0.15034127 0.
 0.15720137]",1.0368676940578636,1.024981522003941,0.008591765151374206,0.0,0.1717837945429549,0.16067748890219197,0.2126325226528338,0.14736355781522414,0.0,0.0,0.0,0.0,0.15034127012030515,0.0,0.15720136596649012,0.0
6,2014-01-14,"[0.         0.         0.17174345 0.16098265 0.21251587 0.1478727
 0.         0.         0.         0.         0.14993157 0.
 0.15695376]",1.036798900189866,1.0258686898952873,0.013914719729488493,0.0,0.1717434512135783,0.16098264643549107,0.21251587384824372,0.14787270391294952,0.0,0.0,0.0,0.0,0.14993156619272655,0.0,0.15695375839701073,0.0
7,2014-01-15,"[0.         0.         0.17238243 0.1595588  0.2133289  0.14781149
 0.         0.         0.         0.         0.14978233 0.
 0.15713605]",1.0162073364765543,1.0130854207395945,0.012765982328568758,0.0,0.17238242738349233,0.15955879761799607,0.2133288993818995,0.14781149375891642,0.0,0.0,0.0,0.0,0.1497823321680169,0.0,0.15713604968967868,0.0
8,2014-01-16,"[0.         0.         0.17263685 0.15842456 0.21397812 0.14727206
 0.         0.         0.         0.         0.14995677 0.
 0.15773164]",1.0571279569690215,1.0377390634462358,0.023307133498682298,0.0,0.172636852224568,0.1584245587882095,0.21397812067505384,0.1472720629656761,0.0,0.0,0.0,0.0,0.14995676590692067,0.0,0.15773163943957189,0.0
9,2014-01-17,"[0.         0.         0.17146045 0.16400929 0.21247067 0.14664829
 0.         0.         0.         0.         0.14880008 0.
 0.15661122]",1.0599338318667721,1.0418856626791113,0.03557434020583791,0.0,0.17146045126986137,0.16400928642530888,0.21247067152583887,0.14664829431043525,0.0,0.0,0.0,0.0,0.14880008088983238,0.0,0.15661121557872323,0.0
