,Date,Weights,Profit,Base Profit,BCPC,FMC,GRA,OLN,STRM,JKHY,UIS,EBIX,DORM,SUP,STRT,MOD,cash
14,2014-01-27,"[0.         0.31034338 0.         0.         0.14060103 0.
 0.         0.20394667 0.16826308 0.         0.         0.
 0.17684584]",0.9655763801326543,0.9908683570258854,0.31034337587236044,0.0,0.0,0.14060103038814176,0.0,0.0,0.2039466706663281,0.16826308312305788,0.0,0.0,0.0,0.17684583995011183,0.0
15,2014-01-28,"[0.         0.31059268 0.         0.         0.14073071 0.
 0.         0.2038293  0.16816483 0.         0.         0.
 0.17668248]",0.936973247763148,0.9628844676380658,0.310592679710753,0.0,0.0,0.14073070915923966,0.0,0.0,0.2038292984323215,0.16816483473024382,0.0,0.0,0.0,0.17668247796744202,0.0
16,2014-01-29,"[0.         0.31156416 0.         0.         0.14080584 0.
 0.         0.20378867 0.16741058 0.         0.         0.
 0.17643076]",0.9182059067017866,0.9561189723758152,0.31156415734187415,0.0,0.0,0.14080583902428068,0.0,0.0,0.20378866825257305,0.16741057847451216,0.0,0.0,0.0,0.17643075690676002,0.0
17,2014-01-30,"[0.         0.31241291 0.         0.         0.14097694 0.
 0.         0.20416384 0.16647255 0.         0.         0.
 0.17597376]",0.9245726737943314,0.966241048709673,0.3124129052039519,0.0,0.0,0.14097694222994445,0.0,0.0,0.20416383983170275,0.16647255319985663,0.0,0.0,0.0,0.17597375953454433,0.0
18,2014-01-31,"[0.         0.3123005  0.         0.         0.14111881 0.
 0.         0.20361804 0.16665316 0.         0.         0.
 0.17630949]",0.9419657846511676,0.9655036181911597,0.3123005036582825,0.0,0.0,0.1411188098944037,0.0,0.0,0.20361803669619585,0.16665315833272432,0.0,0.0,0.0,0.17630949141839364,0.0
19,2014-02-03,"[0.         0.31255647 0.         0.         0.1411695  0.
 0.         0.20360575 0.16637598 0.         0.         0.
 0.17629231]",0.9548150008377108,0.9653851902834971,0.31255646606959087,0.0,0.0,0.1411694969030249,0.0,0.0,0.20360575183148508,0.16637597540722107,0.0,0.0,0.0,0.176292309788678,0.0
20,2014-02-04,"[0.         0.31353338 0.         0.         0.14101043 0.
 0.         0.20315441 0.16575009 0.         0.         0.
 0.17655169]",0.9767535088296064,0.9804937754761249,0.3135333773285975,0.0,0.0,0.14101043170518707,0.0,0.0,0.20315440882660793,0.1657500935075901,0.0,0.0,0.0,0.17655168863201748,0.0
21,2014-02-05,"[0.         0.31346578 0.         0.         0.14098166 0.
 0.         0.20250139 0.16615973 0.         0.         0.
 0.17689144]",0.9504902498368331,0.9668875186594384,0.313465780726749,0.0,0.0,0.14098166040908383,0.0,0.0,0.20250138832145856,0.166159733630317,0.0,0.0,0.0,0.17689143691239162,0.0
22,2014-02-06,"[0.         0.31338528 0.         0.         0.14132056 0.
 0.         0.20232619 0.16612655 0.         0.         0.
 0.17684143]",0.9463883177079787,0.962665835327441,0.31338528219813666,0.0,0.0,0.14132055829619286,0.0,0.0,0.2023261862561291,0.16612654636506902,0.0,0.0,0.0,0.17684142688447232,0.0
23,2014-02-07,"[0.         0.31323227 0.         0.         0.1413145  0.
 0.         0.20206371 0.16634176 0.         0.         0.
 0.17704775]",0.9514071425867962,0.96994649717882,0.31323227339770887,0.0,0.0,0.1413145012868396,0.0,0.0,0.20206370799379184,0.16634176372450346,0.0,0.0,0.0,0.17704775359715635,0.0
24,2014-02-10,"[0.         0.31233891 0.         0.         0.14172313 0.
 0.         0.20229364 0.16656191 0.         0.         0.
 0.17708242]",0.9559120270455352,0.9728666691466782,0.31233890575859974,0.0,0.0,0.1417231296686694,0.0,0.0,0.20229363527647945,0.166561905085908,0.0,0.0,0.0,0.17708242421034334,0.0
25,2014-02-11,"[0.         0.31251053 0.         0.         0.14180959 0.
 0.         0.20262696 0.16603723 0.         0.         0.
 0.17701569]",0.9578638799690675,0.976044163170437,0.3125105287121411,0.0,0.0,0.14180958960602685,0.0,0.0,0.20262696476174163,0.1660372289509757,0.0,0.0,0.0,0.17701568796911454,0.0
26,2014-02-12,"[0.         0.3124505  0.         0.         0.14161858 0.
 0.         0.20260528 0.16609654 0.         0.         0.
 0.1772291 ]",0.9663533584174309,0.9841380008450878,0.3124505020455247,0.0,0.0,0.14161858464583776,0.0,0.0,0.20260527625553987,0.16609653675829933,0.0,0.0,0.0,0.17722910029479838,0.0
27,2014-02-13,"[0.         0.31236527 0.         0.         0.14164422 0.
 0.         0.20243444 0.16621319 0.         0.         0.
 0.17734289]",0.9773527052377063,0.9927939727651789,0.3123652729090666,0.0,0.0,0.14164421840313715,0.0,0.0,0.2024344355058507,0.1662131867860641,0.0,0.0,0.0,0.17734288639588147,0.0
28,2014-02-14,"[0.         0.29162378 0.         0.         0.13174398 0.
 0.08705485 0.18837463 0.14260679 0.         0.         0.
 0.15859596]",0.9679506995054289,0.9892631774577834,0.29162377508560183,0.0,0.0,0.13174398426720266,0.0,0.08705485184622222,0.18837463143969743,0.14260679476058055,0.0,0.0,0.0,0.15859596260069533,0.0
29,2014-02-18,"[0.         0.2880894  0.         0.         0.13159095 0.
 0.0961793  0.18744714 0.14016078 0.         0.         0.
 0.15653244]",0.9812591656455115,0.9981584398346096,0.2880893993417031,0.0,0.0,0.131590945744687,0.0,0.09617929973285617,0.18744714429949608,0.14016077574934135,0.0,0.0,0.0,0.1565324351319163,0.0
30,2014-02-19,"[0.         0.26918219 0.         0.         0.10329824 0.
 0.13311987 0.18309932 0.11747931 0.09174253 0.         0.
 0.10207855]",0.9783903051182163,0.9995930845441043,0.26918218827950713,0.0,0.0,0.10329823567344149,0.0,0.13311987265891806,0.18309931939530769,0.11747930706993454,0.09174252658152933,0.0,0.0,0.10207855034136176,0.0
31,2014-02-20,"[0.         0.26493803 0.         0.         0.10046258 0.
 0.13846661 0.18297123 0.1150065  0.09999528 0.         0.
 0.09815975]",0.9881694214914438,1.0048249002553895,0.26493803297959806,0.0,0.0,0.10046258210961669,0.0,0.1384666117829644,0.1829712342674465,0.11500650292405884,0.09999528358138274,0.0,0.0,0.0981597523549328,0.0
32,2014-02-21,"[0.         0.26344796 0.         0.         0.09926137 0.
 0.14346684 0.18144365 0.11445559 0.10466651 0.         0.
 0.09325808]",0.9999120714960985,1.0221912093017271,0.26344796193717596,0.0,0.0,0.09926136843375405,0.0,0.14346684076936303,0.18144365073831073,0.11445558842331997,0.10466651391538977,0.0,0.0,0.09325807578268652,0.0
33,2014-02-24,"[0.         0.26319957 0.         0.         0.09916858 0.
 0.14369464 0.18123259 0.11437944 0.10470601 0.         0.
 0.09361916]",1.00971401693504,1.0299941196534248,0.2631995749347122,0.0,0.0,0.0991685817249243,0.0,0.14369464496524537,0.18123259239796732,0.11437943928987404,0.10470600981599636,0.0,0.0,0.09361915687128046,0.0
34,2014-02-25,"[0.         0.26316301 0.         0.         0.09962033 0.
 0.1430133  0.18125403 0.11453528 0.10495401 0.         0.
 0.09346004]",0.9975351163613825,1.0242011145059413,0.26316300579284685,0.0,0.0,0.0996203333028656,0.0,0.14301330249453603,0.18125402619736228,0.11453527665430135,0.10495401426461533,0.0,0.0,0.09346004129347263,0.0
35,2014-02-26,"[0.         0.26315394 0.         0.         0.09939256 0.
 0.14323228 0.18128327 0.11441122 0.10499233 0.         0.
 0.09353439]",1.007465930636367,1.0248348079150658,0.2631539447319675,0.0,0.0,0.0993925596604384,0.0,0.14323227763989385,0.18128326796963704,0.11441122433936157,0.10499233414293221,0.0,0.0,0.09353439151576935,0.0
36,2014-02-27,"[0.         0.26310787 0.         0.         0.09903458 0.
 0.14353944 0.1813347  0.11420243 0.10488563 0.         0.
 0.09389535]",1.0125997738426065,1.0268302169772887,0.26310787333558416,0.0,0.0,0.09903457781091018,0.0,0.143539439992998,0.1813346989342265,0.11420242657149487,0.10488563052561264,0.0,0.0,0.09389535282917368,0.0
37,2014-02-28,"[0.         0.26275518 0.         0.         0.10011032 0.
 0.14350286 0.18037248 0.11473887 0.10723503 0.         0.
 0.09128526]",1.0065063134153776,1.0341639086459689,0.26275517858397507,0.0,0.0,0.10011031533074283,0.0,0.14350286014996833,0.18037248193161165,0.11473886752840548,0.10723503357596526,0.0,0.0,0.09128526289933135,0.0
38,2014-03-03,"[0.         0.26253082 0.         0.         0.0998941  0.
 0.14403753 0.18003534 0.11459153 0.10802198 0.         0.
 0.0908887 ]",1.0276659810670878,1.0493876244312912,0.2625308246091637,0.0,0.0,0.09989409698260124,0.0,0.14403753392861593,0.18003533887808731,0.11459153178520659,0.10802197634060091,0.0,0.0,0.09088869747572449,0.0
39,2014-03-04,"[0.         0.26249245 0.         0.         0.10097129 0.
 0.14330209 0.17950812 0.11515509 0.10876144 0.         0.
 0.08980951]",1.0004702556595544,1.036632161058374,0.2624924528190346,0.0,0.0,0.10097129238451284,0.0,0.1433020905019535,0.1795081216237599,0.11515509244486162,0.10876144414454621,0.0,0.0,0.0898095060813315,0.0
40,2014-03-05,"[0.         0.26255952 0.         0.         0.1012811  0.
 0.14283032 0.17928478 0.11530593 0.10871705 0.         0.
 0.0900213 ]",1.0136620685017872,1.050723700580608,0.2625595235990271,0.0,0.0,0.10128110442450015,0.0,0.142830315053163,0.17928477790665182,0.11530592510073884,0.10871705339117974,0.0,0.0,0.09002130052473943,0.0
41,2014-03-06,"[0.         0.26228563 0.         0.         0.0999223  0.
 0.14527012 0.17926732 0.1147782  0.10890072 0.         0.
 0.08957572]",1.0410861708429118,1.0603774732822242,0.2622856256410412,0.0,0.0,0.09992229725927139,0.0,0.14527012191377411,0.17926731526133732,0.11477820420194561,0.10890071582263268,0.0,0.0,0.08957571989999764,0.0
42,2014-03-07,"[0.         0.26215568 0.         0.         0.09983028 0.
 0.14586157 0.17918066 0.11480282 0.10907991 0.         0.
 0.08908908]",1.0427913349780202,1.054434567295163,0.2621556814429546,0.0,0.0,0.09983028106340765,0.0,0.1458615688867687,0.17918066107168362,0.1148028205891652,0.10907990786425685,0.0,0.0,0.08908907908176357,0.0
43,2014-03-10,"[0.         0.26214905 0.         0.         0.09966301 0.
 0.14675721 0.1790225  0.1147707  0.10906852 0.         0.
 0.088569  ]",1.0457302302857552,1.064141274567478,0.2621490536160752,0.0,0.0,0.0996630107345378,0.0,0.14675721245799186,0.1790224973088846,0.11477070458038406,0.10906852421820637,0.0,0.0,0.08856899708392003,0.0
44,2014-03-11,"[0.         0.26232582 0.         0.         0.09992001 0.
 0.14592822 0.17930644 0.11492602 0.1082223  0.         0.
 0.08937119]",1.0376517187455638,1.0672582921871092,0.26232582236816576,0.0,0.0,0.09992000542523823,0.0,0.145928219826066,0.17930644015907754,0.11492602234751663,0.10822229500617819,0.0,0.0,0.08937119486775762,0.0
45,2014-03-12,"[0.         0.26188787 0.         0.         0.10241669 0.
 0.14389683 0.17762965 0.11627309 0.1115627  0.         0.
 0.08633315]",1.0374419985328036,1.075972661123861,0.2618878748937769,0.0,0.0,0.10241669341945887,0.0,0.14389683061933578,0.1776296538121453,0.11627309285837831,0.11156270231076255,0.0,0.0,0.0863331520861423,0.0
46,2014-03-13,"[0.         0.26209336 0.         0.         0.1025808  0.
 0.14327674 0.17819258 0.11647009 0.11034822 0.         0.
 0.08703821]",1.0163250374829094,1.0598045864445642,0.2620933588071019,0.0,0.0,0.1025808037214119,0.0,0.14327673547056927,0.17819257780972292,0.11647009241057531,0.11034822141909038,0.0,0.0,0.08703821036152835,0.0
47,2014-03-14,"[0.         0.26208128 0.         0.         0.10199959 0.
 0.14388512 0.17853432 0.11625358 0.10992333 0.         0.
 0.08732278]",1.0296272456658688,1.063318157007455,0.2620812762830495,0.0,0.0,0.10199959121564942,0.0,0.14388511748775185,0.17853432478740566,0.11625357504798167,0.10992333121284872,0.0,0.0,0.08732278396531334,0.0
48,2014-03-17,"[0.         0.26220437 0.         0.         0.10226996 0.
 0.14390491 0.17872581 0.11644123 0.1095104  0.         0.
 0.08694333]",1.0133808664022024,1.0499273035811083,0.26220437099819904,0.0,0.0,0.10226995940074692,0.0,0.14390490646282703,0.17872580763644327,0.11644122672417997,0.10951039845489884,0.0,0.0,0.08694333032270503,0.0
49,2014-03-18,"[0.         0.26228976 0.         0.         0.10116876 0.
 0.14502833 0.17927135 0.11591193 0.1083813  0.         0.
 0.08794856]",1.023197333563703,1.0527627713849577,0.2622897590655353,0.0,0.0,0.10116876041479254,0.0,0.14502833242810187,0.17927135324312127,0.1159119342078858,0.10838130322165164,0.0,0.0,0.08794855741891157,0.0
50,2014-03-19,"[0.         0.26223161 0.         0.         0.1014165  0.
 0.14458247 0.17935033 0.11605273 0.10845418 0.         0.
 0.08791217]",1.0235969519123966,1.0489657551895983,0.2622316134968459,0.0,0.0,0.1014164995241376,0.0,0.14458247498642546,0.17935033045566584,0.11605272927622105,0.10845418192296537,0.0,0.0,0.08791217033773897,0.0
51,2014-03-20,"[0.         0.26223941 0.         0.         0.10012867 0.
 0.14656845 0.17942225 0.11533478 0.10818821 0.         0.
 0.08811824]",1.0397608860695111,1.0613686147105081,0.26223940536760304,0.0,0.0,0.10012867175485184,0.0,0.14656844971237745,0.17942224704159057,0.11533477634122916,0.10818820538348937,0.0,0.0,0.08811824439885853,0.0
52,2014-03-21,"[0.         0.26227645 0.         0.         0.09954803 0.
 0.14741119 0.17957851 0.11500552 0.10768706 0.         0.
 0.08849324]",1.029941835005393,1.054582831146847,0.262276447782305,0.0,0.0,0.09954803410515817,0.0,0.14741118652212284,0.17957851230158026,0.11500551553792261,0.10768706456261914,0.0,0.0,0.08849323918829206,0.0
53,2014-03-24,"[0.         0.26221019 0.         0.         0.10028826 0.
 0.14647163 0.17932278 0.11540626 0.10826184 0.         0.
 0.08803903]",1.0321560539283647,1.0587655745902742,0.2622101899087701,0.0,0.0,0.10028826327937643,0.0,0.14647162823520538,0.17932278300296328,0.11540625886742417,0.10826184188572945,0.0,0.0,0.08803903482053128,0.0
54,2014-03-25,"[0.         0.26224069 0.         0.         0.10053239 0.
 0.14656244 0.17926677 0.1155887  0.10854222 0.         0.
 0.08726679]",1.0298507974245372,1.055226582821168,0.26224069254987903,0.0,0.0,0.10053238539350619,0.0,0.1465624438105187,0.17926677090887172,0.115588696941037,0.10854222410147517,0.0,0.0,0.08726678629471216,0.0
55,2014-03-26,"[0.         0.26223753 0.         0.         0.10046355 0.
 0.14584948 0.17941333 0.1155659  0.10810438 0.         0.
 0.08836583]",1.0245600603484641,1.043381852956534,0.26223753418871454,0.0,0.0,0.10046354815978746,0.0,0.14584947982565988,0.17941332888168415,0.11556589964710466,0.10810438015980657,0.0,0.0,0.08836582913724292,0.0
56,2014-03-27,"[0.         0.26231752 0.         0.         0.10047864 0.
 0.14533733 0.1794936  0.11554204 0.1077212  0.         0.
 0.08910967]",1.0183545183252767,1.0426487418559158,0.2623175215661922,0.0,0.0,0.10047863960372574,0.0,0.1453373284877029,0.1794935979923379,0.1155420401248797,0.1077211977894469,0.0,0.0,0.08910967443571477,0.0
57,2014-03-28,"[0.         0.26237291 0.         0.         0.10093943 0.
 0.14475213 0.17941163 0.11580025 0.10783831 0.         0.
 0.08888534]",0.9940975947179029,1.0269681368593837,0.26237291037663046,0.0,0.0,0.10093942917550895,0.0,0.14475213251674132,0.17941163178291417,0.11580025012152935,0.10783830543047826,0.0,0.0,0.08888534059619753,0.0
58,2014-03-31,"[0.         0.26231795 0.         0.         0.1020405  0.
 0.14344845 0.17915404 0.11640149 0.10851257 0.         0.
 0.088125  ]",0.9827979902163176,1.0231048887725707,0.26231794534518366,0.0,0.0,0.1020405021810938,0.0,0.14344845046388155,0.17915403833542465,0.11640149028729857,0.10851256894724634,0.0,0.0,0.08812500443987155,0.0
59,2014-04-01,"[0.         0.26264669 0.         0.         0.10182449 0.
 0.14264041 0.18004489 0.11608495 0.10659623 0.         0.
 0.09016233]",0.9876050690882954,1.0295324891449666,0.2626466866677416,0.0,0.0,0.10182449120097924,0.0,0.14264041445759165,0.18004489050324515,0.11608495315721691,0.1065962309834652,0.0,0.0,0.09016233302976018,0.0
60,2014-04-02,"[0.         0.23945827 0.14281788 0.         0.11599207 0.
 0.         0.15361977 0.1166188  0.10555841 0.         0.
 0.1259348 ]",1.0316430308950757,1.0484098423266077,0.239458270054078,0.14281788467528345,0.0,0.1159920658824641,0.0,0.0,0.15361977181352104,0.11661880269450803,0.10555840558803382,0.0,0.0,0.12593479929211157,0.0
61,2014-04-03,"[0.         0.23209012 0.14737332 0.         0.10988899 0.
 0.         0.14125288 0.11971787 0.11283593 0.         0.
 0.1368409 ]",1.0771923201067253,1.0680816100318766,0.23209011542206262,0.14737331589476466,0.0,0.10988898736488995,0.0,0.0,0.1412528770920469,0.11971786710587547,0.11283593466439824,0.0,0.0,0.13684090245596212,0.0
62,2014-04-04,"[0.         0.23119214 0.14570994 0.         0.10673009 0.
 0.         0.13720816 0.1205214  0.11426541 0.         0.
 0.14437285]",1.0854023357098563,1.0735388053699995,0.23119214141766467,0.1457099445250886,0.0,0.10673009407459193,0.0,0.0,0.1372081580327957,0.12052140014225965,0.11426541350521673,0.0,0.0,0.14437284830238267,0.0
63,2014-04-07,"[0.         0.23195525 0.14378016 0.         0.10527407 0.
 0.         0.13306004 0.12044298 0.11564478 0.         0.
 0.14984272]",1.071381187083162,1.0720149453237908,0.23195525123019026,0.14378016286030718,0.0,0.10527406783934953,0.0,0.0,0.13306003840605307,0.12044298341385225,0.11564477559361008,0.0,0.0,0.14984272065663745,0.0
64,2014-04-08,"[0.         0.23541225 0.13856773 0.         0.10217644 0.
 0.         0.12950581 0.1221011  0.11636912 0.         0.
 0.15586756]",1.0318931047183784,1.0421159980581034,0.23541225219604198,0.138567728608643,0.0,0.10217643939881971,0.0,0.0,0.12950580689399327,0.12210109537425445,0.11636911618442565,0.0,0.0,0.15586756134382196,0.0
65,2014-04-09,"[0.         0.23888319 0.13434418 0.         0.1006989  0.
 0.         0.12182304 0.12213804 0.11822821 0.         0.
 0.16388443]",1.0235997262663767,1.03392778008417,0.23888319490883075,0.13434418068302814,0.0,0.10069890265545481,0.0,0.0,0.12182304236964532,0.12213803800039219,0.11822820757543172,0.0,0.0,0.16388443380721712,0.0
66,2014-04-10,"[0.         0.24615437 0.12623364 0.         0.09718212 0.
 0.         0.11267016 0.12215911 0.12349522 0.         0.
 0.17210537]",1.0382696687384116,1.045962237628779,0.24615437310026592,0.12623364020397257,0.0,0.09718212126760166,0.0,0.0,0.11267016023608761,0.12215911053564522,0.12349522133618569,0.0,0.0,0.1721053733202413,0.0
67,2014-04-11,"[0.         0.25718143 0.11490262 0.         0.09211815 0.
 0.         0.10607586 0.12224066 0.12879265 0.         0.
 0.17868863]",1.052469054469847,1.05937277221623,0.257181430965845,0.11490261523137488,0.0,0.09211815383062287,0.0,0.0,0.1060758596283697,0.12224065876887069,0.1287926513524675,0.0,0.0,0.17868863022244924,0.0
68,2014-04-14,"[0.         0.24610589 0.09858917 0.07713051 0.08091842 0.
 0.         0.09432461 0.11189791 0.1221066  0.         0.
 0.16892688]",1.0206032777498617,1.0354180722167676,0.24610588714373516,0.09858917445186478,0.07713051062441624,0.08091842380883921,0.0,0.0,0.09432460800803869,0.11189791167055954,0.12210660165351232,0.0,0.0,0.16892688263903421,0.0
69,2014-04-15,"[0.         0.26730529 0.10032891 0.09710224 0.         0.
 0.         0.10183065 0.11845374 0.13016827 0.         0.
 0.1848109 ]",1.0245590498004566,1.0316278786657613,0.26730528791962793,0.10032891155875416,0.09710223528108795,0.0,0.0,0.0,0.10183065170224188,0.1184537358006285,0.13016827324511937,0.0,0.0,0.18481090449254003,0.0
70,2014-04-16,"[0.         0.24723982 0.09010702 0.09655871 0.         0.
 0.         0.09052192 0.1019137  0.12100131 0.         0.08173586
 0.17092167]",1.0215982772700432,1.0262947290402027,0.24723982245540244,0.09010701607133963,0.09655870891687345,0.0,0.0,0.0,0.09052191733207987,0.10191370159015768,0.12100131079031955,0.0,0.08173585626778274,0.1709216665760446,0.0
71,2014-04-17,"[0.         0.23752661 0.09346539 0.10358875 0.         0.
 0.08708641 0.         0.09295982 0.1177722  0.         0.09851281
 0.16908801]",1.0322428444286254,1.0389120116394213,0.2375266058056744,0.09346538673898834,0.1035887506168512,0.0,0.0,0.08708640758938105,0.0,0.0929598170365229,0.11777220385510766,0.0,0.09851281472595723,0.16908801363151732,0.0
72,2014-04-21,"[0.         0.21992667 0.09765873 0.         0.07414583 0.06826135
 0.07982762 0.14351599 0.1294839  0.09636644 0.         0.
 0.09081348]",1.038914042508178,1.0424252646133518,0.2199266682884723,0.0976587315874263,0.0,0.07414582533834142,0.06826134802926095,0.07982761724821964,0.14351599010685148,0.1294839012423634,0.096366437474035,0.0,0.0,0.09081348068502948,0.0
73,2014-04-22,"[0.         0.20861193 0.1064086  0.         0.08516129 0.07015093
 0.07282854 0.15807335 0.12485343 0.09025837 0.         0.
 0.08365356]",1.0442671353433777,1.0474531848242805,0.20861192984576676,0.10640859821825978,0.0,0.08516128798535236,0.07015093273703446,0.07282854051397225,0.15807335172850975,0.12485342547215968,0.09025837266206611,0.0,0.0,0.08365356083687894,0.0
74,2014-04-23,"[0.         0.21913485 0.13395344 0.         0.10532825 0.07174334
 0.         0.16346304 0.12420025 0.09144609 0.         0.
 0.09073074]",1.047107479079595,1.0526587071309204,0.21913484523624158,0.1339534430067921,0.0,0.10532824648485033,0.07174334448459659,0.0,0.16346304434565237,0.12420024637998651,0.0914460945957947,0.0,0.0,0.09073073546608586,0.0
75,2014-04-24,"[0.         0.21814918 0.14742053 0.         0.11183237 0.06875015
 0.         0.15799562 0.11844415 0.08411764 0.         0.
 0.09329036]",1.0367230147207331,1.0546700212082478,0.21814918117404108,0.1474205267888988,0.0,0.11183236528468395,0.06875015446951864,0.0,0.15799561632990045,0.11844414958274795,0.0841176429444431,0.0,0.0,0.09329036342576599,0.0
76,2014-04-25,"[0.         0.21761863 0.15702321 0.         0.11836492 0.06680016
 0.         0.15127351 0.11458458 0.07963883 0.         0.
 0.09469616]",1.0376276216782558,1.0517543800000575,0.21761862947308372,0.1570232085886764,0.0,0.11836492399652936,0.06680016010614102,0.0,0.15127350507852436,0.11458458099859374,0.07963883414358514,0.0,0.0,0.0946961576148661,0.0
77,2014-04-28,"[0.         0.23296417 0.17012139 0.         0.12563054 0.
 0.         0.16298171 0.12403195 0.08054383 0.         0.
 0.10372641]",1.0295556273062318,1.0440966602258779,0.23296416701667172,0.17012139385254685,0.0,0.12563053959320555,0.0,0.0,0.16298171001376136,0.12403195313206448,0.08054382602131535,0.0,0.0,0.10372641037043465,0.0
78,2014-04-29,"[0.         0.23364423 0.17328993 0.         0.12710577 0.
 0.         0.15987334 0.12174647 0.08066536 0.         0.
 0.1036749 ]",1.0207594696033593,1.0367436275221873,0.23364422959996992,0.17328993140324672,0.0,0.1271057704892501,0.0,0.0,0.1598733383951147,0.12174646768308922,0.0806653596299111,0.0,0.0,0.10367490279941843,0.0
