,Date,Weights,Profit,Base Profit,Volume,ITT,IEX,GGG,FLS,ABT,JNJ,PFE,BMY,PCAR,F,SPAR,OSK,cash
0,2014-01-06,"[0.1282394  0.         0.12899323 0.15971683 0.         0.
 0.         0.         0.14468822 0.13137051 0.1719471  0.1350447
 0.        ]",0.9999999850901212,0.9999999999900002,0.8717605918645859,0.0,0.1289932280778885,0.15971682965755463,0.0,0.0,0.0,0.0,0.144688218832016,0.13137051463127136,0.17194710671901703,0.13504469394683838,0.0,0.12823939323425293
1,2014-01-07,"[0.12838219 0.         0.12902467 0.15992227 0.         0.
 0.         0.         0.14452857 0.13145918 0.17185353 0.13482964
 0.        ]",1.0089343447957733,1.0111361072042577,0.000793830019312392,0.0,0.1290246695280075,0.1599222719669342,0.0,0.0,0.0,0.0,0.1445285677909851,0.13145917654037476,0.17185352742671967,0.13482964038848877,0.0,0.12838219106197357
2,2014-01-08,"[0.12850788 0.         0.12897687 0.1602375  0.         0.
 0.         0.         0.14435105 0.13164032 0.17172582 0.13456051
 0.        ]",1.0028119497372663,1.0057162111846294,0.004396670178981442,0.0,0.12897686660289764,0.16023750603199005,0.0,0.0,0.0,0.0,0.1443510502576828,0.13164031505584717,0.1717258244752884,0.1345605105161667,0.0,0.12850788235664368
3,2014-01-09,"[0.12844388 0.         0.12901905 0.15983571 0.         0.
 0.         0.         0.14445198 0.13162847 0.17183954 0.13478133
 0.        ]",1.0020481462493207,1.0075253336679306,0.004555470588995675,0.0,0.12901905179023743,0.15983571112155914,0.0,0.0,0.0,0.0,0.14445197582244873,0.13162846863269806,0.17183953523635864,0.13478133082389832,0.0,0.1284438818693161
4,2014-01-10,"[0.1284225  0.         0.12903513 0.15989469 0.         0.
 0.         0.         0.144488   0.13158667 0.17179157 0.13478138
 0.        ]",1.0100094375172561,1.014950582242928,0.002882685772785423,0.0,0.1290351301431656,0.1598946899175644,0.0,0.0,0.0,0.0,0.14448800683021545,0.13158667087554932,0.17179156839847565,0.1347813755273819,0.0,0.12842249870300293
5,2014-01-13,"[0.12827453 0.         0.12909308 0.15967703 0.         0.
 0.         0.         0.14468306 0.13138708 0.17184496 0.13504027
 0.        ]",1.020265651654965,1.0212389660531667,0.005341612383046602,0.0,0.12909308075904846,0.15967702865600586,0.0,0.0,0.0,0.0,0.14468306303024292,0.13138708472251892,0.1718449592590332,0.1350402683019638,0.0,0.12827453017234802
6,2014-01-14,"[0.12815127 0.         0.12913169 0.15943532 0.         0.
 0.         0.         0.14483066 0.13124514 0.1719353  0.13527063
 0.        ]",1.0220875662998732,1.0247702802444811,0.008609173319577536,0.0,0.12913168966770172,0.15943531692028046,0.0,0.0,0.0,0.0,0.14483065903186798,0.13124513626098633,0.1719353049993515,0.1352706253528595,0.0,0.12815126776695251
7,2014-01-15,"[0.12809843 0.         0.12916657 0.15962133 0.         0.
 0.         0.         0.1448046  0.13126962 0.17182152 0.1352179
 0.        ]",1.012113792249926,1.0167073068121761,0.00805355284991756,0.0,0.12916657328605652,0.15962132811546326,0.0,0.0,0.0,0.0,0.14480459690093994,0.13126961886882782,0.17182151973247528,0.13521790504455566,0.0,0.12809842824935913
8,2014-01-16,"[0.12821713 0.         0.12906279 0.15979815 0.         0.
 0.         0.         0.14473888 0.13123533 0.17186828 0.13507946
 0.        ]",1.0218618909273183,1.027842689786611,0.0062251478385114715,0.0,0.12906278669834137,0.15979814529418945,0.0,0.0,0.0,0.0,0.14473888278007507,0.13123533129692078,0.17186827957630157,0.13507945835590363,0.0,0.12821713089942932
9,2014-01-17,"[0.12817469 0.         0.12909783 0.1598899  0.         0.
 0.         0.         0.14474206 0.13121872 0.17181355 0.13506325
 0.        ]",1.022619813641159,1.0295931635678153,0.006364776549542717,0.0,0.1290978342294693,0.15988990664482117,0.0,0.0,0.0,0.0,0.14474205672740936,0.13121871650218964,0.17181354761123657,0.13506324589252472,0.0,0.12817469239234924
10,2014-01-21,"[0.12810884 0.         0.12903187 0.15971929 0.         0.
 0.         0.         0.14483958 0.13101143 0.1720179  0.1352711
 0.        ]",1.0278052340825217,1.0324854176121767,0.008918616095452829,0.0,0.12903186678886414,0.1597192883491516,0.0,0.0,0.0,0.0,0.1448395848274231,0.13101142644882202,0.172017902135849,0.1352711021900177,0.0,0.12810884416103363
11,2014-01-22,"[0.12808037 0.         0.12898088 0.15958713 0.         0.
 0.         0.         0.14486709 0.13093095 0.17215307 0.13540056
 0.        ]",1.0292092716668817,1.034453675238715,0.005078219224908959,0.0,0.1289808750152588,0.15958712995052338,0.0,0.0,0.0,0.0,0.14486709237098694,0.13093094527721405,0.1721530705690384,0.13540056347846985,0.0,0.1280803680419922
12,2014-01-23,"[0.12809491 0.         0.12900765 0.15949032 0.         0.
 0.         0.         0.14489202 0.13096896 0.17213956 0.13540655
 0.        ]",1.0246258497898286,1.0257783247541006,0.006717989309770979,0.0,0.12900765240192413,0.15949031710624695,0.0,0.0,0.0,0.0,0.14489202201366425,0.13096895813941956,0.17213955521583557,0.13540655374526978,0.0,0.12809491157531738
13,2014-01-24,"[0.12826517 0.         0.1289915  0.1597821  0.         0.
 0.         0.         0.14475615 0.13115963 0.17193492 0.13511051
 0.        ]",1.0182653956715344,1.02038027179347,0.003959048730047309,0.0,0.12899149954319,0.15978209674358368,0.0,0.0,0.0,0.0,0.14475615322589874,0.13115963339805603,0.17193491756916046,0.1351105123758316,0.0,0.1282651722431183
14,2014-01-27,"[0.12828377 0.         0.12900987 0.1599142  0.         0.
 0.         0.         0.14470431 0.1312483  0.17183381 0.13500574
 0.        ]",1.0049869826567706,1.004189200341092,0.005398109193827568,0.0,0.12900987267494202,0.15991419553756714,0.0,0.0,0.0,0.0,0.14470431208610535,0.13124829530715942,0.1718338131904602,0.13500574231147766,0.0,0.1282837688922882
