,Date,Weights,Profit,Base Profit,Volume,PYX,STKL,UVV,ANDE,CTO,TRC,FRPH,CIGI,MCD,JACK,EAT,PZZA,cash
0,2014-01-06,"[0.09931239 0.07554208 0.10859102 0.0779277  0.07883979 0.10986827
 0.10713029 0.0869417  0.         0.         0.09213483 0.07366168
 0.09005027]",1.0000000148921542,0.9999999999900002,0.9006876200437546,0.07554207742214203,0.10859102010726929,0.07792770117521286,0.07883979380130768,0.10986827313899994,0.10713028907775879,0.08694169670343399,0.0,0.0,0.09213482588529587,0.0736616775393486,0.09005026519298553,0.09931239485740662
1,2014-01-07,"[0.09927347 0.07585863 0.10857112 0.0779874  0.07834468 0.11002302
 0.10678731 0.08673071 0.         0.         0.09247298 0.07389598
 0.09005472]",1.0096643865829238,1.0103136234818249,0.0021768903711079693,0.07585863023996353,0.1085711196064949,0.07798740267753601,0.0783446803689003,0.11002302169799805,0.10678730905056,0.0867307111620903,0.0,0.0,0.09247297793626785,0.07389597594738007,0.0900547206401825,0.09927346557378769
2,2014-01-08,"[0.09929201 0.0758612  0.10858683 0.07808615 0.07830858 0.10998157
 0.10676391 0.08656318 0.         0.         0.09235673 0.07406547
 0.09013439]",0.9939553113274706,0.9938134603625322,0.011935962929986216,0.07586120069026947,0.10858682543039322,0.07808614522218704,0.0783085823059082,0.10998157411813736,0.10676390677690506,0.08656318485736847,0.0,0.0,0.09235672652721405,0.07406546920537949,0.0901343896985054,0.09929201006889343
3,2014-01-09,"[0.09928091 0.07580407 0.10871415 0.07795155 0.07838296 0.10988075
 0.10688861 0.08644264 0.         0.         0.09236632 0.07415593
 0.09013211]",0.9961080354030227,0.9963404872302052,0.00975458581280704,0.07580406963825226,0.10871414840221405,0.07795155048370361,0.0783829614520073,0.10988074541091919,0.10688860714435577,0.08644264191389084,0.0,0.0,0.09236631542444229,0.07415592670440674,0.09013210982084274,0.09928090870380402
4,2014-01-10,"[0.09922606 0.07589987 0.1087084  0.07756543 0.07846573 0.11000215
 0.10712545 0.08647451 0.         0.         0.09245316 0.07401907
 0.09006017]",1.0005758903863118,0.9985238951064702,0.009053490584685416,0.0758998692035675,0.10870839655399323,0.07756543159484863,0.07846572995185852,0.11000214517116547,0.10712545365095139,0.08647450804710388,0.0,0.0,0.09245315939188004,0.07401907444000244,0.09006016701459885,0.09922605752944946
5,2014-01-13,"[0.09921937 0.07594265 0.10866668 0.07757436 0.07845886 0.11007202
 0.10711769 0.08646623 0.         0.         0.09238398 0.07401472
 0.09008343]",0.9990866497246326,0.99683851602778,0.013742444615544643,0.07594265043735504,0.10866668075323105,0.07757435739040375,0.07845886051654816,0.11007201671600342,0.10711769014596939,0.0864662304520607,0.0,0.0,0.0923839807510376,0.07401472330093384,0.09008342772722244,0.09921936690807343
6,2014-01-14,"[0.09922255 0.07598065 0.10868526 0.07739418 0.07849562 0.11006682
 0.10724999 0.08633385 0.         0.         0.09234653 0.07408862
 0.0901359 ]",0.9884754836725289,0.9856209940209124,0.007145608593283386,0.07598064839839935,0.10868525505065918,0.07739417999982834,0.07849562168121338,0.11006682366132736,0.10724999010562897,0.08633384853601456,0.0,0.0,0.09234652668237686,0.07408861815929413,0.09013590216636658,0.09922254830598831
7,2014-01-15,"[0.09928143 0.075951   0.10866264 0.07748552 0.07849126 0.10993185
 0.10727225 0.08616277 0.         0.         0.09234855 0.07421882
 0.09019389]",0.982156928789868,0.9781452379563467,0.009971430838896398,0.0759509950876236,0.10866264253854752,0.07748552411794662,0.07849126309156418,0.10993184894323349,0.10727225244045258,0.08616276830434799,0.0,0.0,0.09234854578971863,0.07421881705522537,0.09019389003515244,0.0992814302444458
8,2014-01-16,"[0.09925769 0.07593713 0.1087437  0.0775952  0.07844973 0.10992028
 0.10715789 0.08624845 0.         0.         0.09240173 0.07422542
 0.09006278]",0.9877391383678084,0.9837584258316623,0.011029538243998075,0.07593712955713272,0.10874370485544205,0.07759520411491394,0.07844972610473633,0.10992027819156647,0.1071578860282898,0.08624844998121262,0.0,0.0,0.09240172803401947,0.07422541826963425,0.09006278216838837,0.099257692694664
9,2014-01-17,"[0.09923233 0.07591905 0.10881601 0.07749119 0.07848719 0.10989795
 0.10721025 0.08625496 0.         0.         0.09239601 0.07425061
 0.09004442]",1.0029510056995985,0.9981240409677797,0.012144749333707832,0.07591905444860458,0.1088160052895546,0.07749119400978088,0.07848718762397766,0.10989794880151749,0.10721024870872498,0.08625496178865433,0.0,0.0,0.09239601343870163,0.07425060868263245,0.09004442393779755,0.09923233091831207
10,2014-01-21,"[0.09920418 0.07598878 0.1087418  0.07757068 0.07846043 0.11001068
 0.10712965 0.08633661 0.         0.         0.09239604 0.07417758
 0.08998358]",1.0053049477804963,1.0013205984466889,0.008666075901836556,0.0759887844324112,0.10874179750680923,0.07757068425416946,0.07846043258905411,0.11001067608594894,0.10712964832782745,0.08633660525083542,0.0,0.0,0.09239604324102402,0.0741775780916214,0.08998357504606247,0.0992041751742363
11,2014-01-22,"[0.09922011 0.07595956 0.1087546  0.07753208 0.07851155 0.10995094
 0.10719264 0.08628403 0.         0.         0.09235109 0.07422653
 0.0900169 ]",1.0059830533628364,1.001724599582887,0.008347565858428937,0.07595956325531006,0.10875459760427475,0.0775320753455162,0.0785115510225296,0.1099509447813034,0.10719263553619385,0.08628403395414352,0.0,0.0,0.09235108643770218,0.07422652840614319,0.09001690149307251,0.09922011196613312
