,Date,Weights,Profit,Base Profit,Volume,TECH,NBIX,TTNP,BCRX,C,TCF,JPM,UMBF,PKI,COHR,BIO,WAT,cash
0,2014-01-06,"[0.14331998 0.         0.         0.09576953 0.07610944 0.1102435
 0.10964613 0.0843592  0.         0.         0.09086432 0.14596382
 0.14372405]",0.9998286416524201,0.9998000000000002,0.8566799983382225,0.0,0.0,0.09576953202486038,0.07610943913459778,0.11024349927902222,0.10964613407850266,0.08435919880867004,0.0,0.0,0.09086432307958603,0.14596381783485413,0.14372405409812927,0.1433199793100357
1,2014-01-07,"[0.14383325 0.         0.         0.09662727 0.07640453 0.10970654
 0.10957554 0.0845608  0.         0.         0.08968574 0.14607857
 0.14352778]",1.0110410014342412,1.013444800563892,0.003451010378487022,0.0,0.0,0.09662726521492004,0.07640453428030014,0.10970653593540192,0.1095755398273468,0.08456079661846161,0.0,0.0,0.08968573808670044,0.14607857167720795,0.1435277760028839,0.1438332498073578
2,2014-01-08,"[0.14385165 0.         0.         0.09648207 0.07630114 0.10972188
 0.10962418 0.08455114 0.         0.         0.0897203  0.14604607
 0.14370157]",1.0172927269355478,1.0699999168459522,0.012497509003933581,0.0,0.0,0.09648206830024719,0.07630113512277603,0.10972187668085098,0.10962417721748352,0.084551140666008,0.0,0.0,0.08972030133008957,0.14604607224464417,0.14370156824588776,0.1438516527414322
3,2014-01-09,"[0.14352506 0.         0.         0.09542751 0.07697576 0.11016816
 0.10964698 0.08514561 0.         0.         0.09102279 0.14559816
 0.14248995]",1.0182488507695322,1.0904310822331664,0.009669131679517646,0.0,0.0,0.0954275131225586,0.0769757553935051,0.11016815900802612,0.1096469834446907,0.08514560759067535,0.0,0.0,0.091022789478302,0.1455981582403183,0.142489954829216,0.14352506399154663
4,2014-01-10,"[0.14349645 0.         0.         0.09550759 0.07692977 0.11026103
 0.1097764  0.08497488 0.         0.         0.09108347 0.14572376
 0.14224659]",1.0283900721343047,1.103782876882759,0.010256868640828266,0.0,0.0,0.09550759196281433,0.07692977041006088,0.11026103049516678,0.10977640002965927,0.08497488498687744,0.0,0.0,0.09108347445726395,0.14572376012802124,0.14224658906459808,0.14349645376205444
5,2014-01-13,"[0.14341283 0.         0.         0.09577739 0.07703812 0.1102964
 0.1099682  0.08489747 0.         0.         0.09096197 0.14587446
 0.14177321]",1.0344586749403264,1.1135239454970063,0.012454887745976024,0.0,0.0,0.09577739238739014,0.07703811675310135,0.11029639840126038,0.10996820032596588,0.0848974660038948,0.0,0.0,0.09096197038888931,0.14587445557117462,0.14177320897579193,0.14341282844543457
6,2014-01-14,"[0.14305988 0.         0.         0.09589732 0.07708552 0.11047762
 0.11021467 0.08484235 0.         0.         0.09098107 0.14601383
 0.14142774]",1.0401998878216687,1.1228018244725289,0.014504576988818456,0.0,0.0,0.09589731693267822,0.07708552479743958,0.11047761887311935,0.11021466553211212,0.08484234660863876,0.0,0.0,0.09098107367753983,0.14601382613182068,0.14142774045467377,0.1430598795413971
7,2014-01-15,"[0.14321604 0.         0.         0.09576626 0.07697468 0.11042357
 0.11025253 0.08488237 0.         0.         0.09085867 0.14596541
 0.1416605 ]",1.0355653418097457,1.1175313849615662,0.013643441698438218,0.0,0.0,0.09576626121997833,0.07697467505931854,0.11042357236146927,0.11025252938270569,0.08488237112760544,0.0,0.0,0.09085866808891296,0.14596541225910187,0.14166049659252167,0.14321604371070862
8,2014-01-16,"[0.14318071 0.         0.         0.095556   0.07728247 0.11049636
 0.11002345 0.08502094 0.         0.         0.0913197  0.14586969
 0.14125064]",1.0573627960530312,1.1480159086057178,0.009271785214707088,0.0,0.0,0.09555599838495255,0.07728246599435806,0.11049635708332062,0.11002345383167267,0.08502094447612762,0.0,0.0,0.09131970256567001,0.1458696871995926,0.1412506401538849,0.143180713057518
9,2014-01-17,"[0.14323728 0.         0.         0.09545173 0.07710173 0.11037749
 0.1100857  0.08510228 0.         0.         0.09106746 0.14578718
 0.14178915]",1.049373825500852,1.1344394410282852,0.018074579027828937,0.0,0.0,0.0954517275094986,0.07710172981023788,0.1103774905204773,0.11008569598197937,0.08510227501392365,0.0,0.0,0.09106745570898056,0.14578717947006226,0.14178915321826935,0.14323727786540985
10,2014-01-21,"[0.14319335 0.         0.         0.09522731 0.07698847 0.11041387
 0.11017285 0.08510757 0.         0.         0.09114701 0.14575279
 0.14199679]",1.046810656488388,1.1362833106105388,0.01769888331567949,0.0,0.0,0.09522730857133865,0.07698846608400345,0.11041387170553207,0.11017284542322159,0.08510757237672806,0.0,0.0,0.09114701300859451,0.14575278759002686,0.14199678599834442,0.1431933492422104
11,2014-01-22,"[0.14320166 0.         0.         0.09529401 0.0769389  0.11035686
 0.11027312 0.08515061 0.         0.         0.09091783 0.14575371
 0.14211331]",1.0525595465737447,1.1474172600250057,0.006317975117134727,0.0,0.0,0.09529401361942291,0.07693889737129211,0.11035685986280441,0.11027312278747559,0.08515060693025589,0.0,0.0,0.09091782569885254,0.14575371146202087,0.1421133130788803,0.14320166409015656
