,Date,Weights,Profit,Base Profit,Volume,PYX,STKL,UVV,ANDE,CTO,TRC,FRPH,CIGI,MCD,JACK,EAT,PZZA,cash
0,2014-01-06,"[0.12563532 0.         0.10508863 0.12059018 0.         0.10843543
 0.         0.13489128 0.         0.12651055 0.14200355 0.
 0.13684505]",0.9912563532087566,0.9917246744082148,0.8743646791243376,0.0,0.10508863437938905,0.12059018270492225,0.0,0.10843543453838983,0.0,0.13489127631242134,0.0,0.12651055376393472,0.14200354927760342,0.0,0.136845048147677,0.12563532087566248
1,2014-01-07,"[0.         0.         0.11755313 0.13726807 0.         0.12148752
 0.         0.15569624 0.         0.14516089 0.16501216 0.
 0.15782199]",0.9946488668516528,1.0001889049117805,0.12505023689735517,0.0,0.117553126965787,0.13726807359348955,0.0,0.12148752348874814,0.0,0.15569623943514643,0.0,0.14516089201839708,0.1650121550773603,0.0,0.15782198942107148,0.0
2,2014-01-08,"[0.         0.         0.11701881 0.13674028 0.         0.1209213
 0.         0.15597314 0.         0.14522198 0.16586541 0.
 0.15825908]",0.9834220336160194,0.9866474774882538,0.007137958635068262,0.0,0.11701880678852129,0.13674028321983353,0.0,0.12092130242157066,0.0,0.15597313527728185,0.0,0.14522198208423234,0.16586540573749034,0.0,0.15825908447107007,0.0
3,2014-01-09,"[0.         0.         0.11690831 0.13671326 0.         0.12105127
 0.         0.15599931 0.         0.14490931 0.16590037 0.
 0.15851817]",0.9884806256204238,0.9887213691630509,0.007526876987187195,0.0,0.11690830621884857,0.1367132624355436,0.0,0.12105126975790596,0.0,0.15599930568497652,0.0,0.14490931435853988,0.1659003715777154,0.0,0.15851816996647017,0.0
4,2014-01-10,"[0.         0.         0.11678897 0.13689878 0.         0.12123183
 0.         0.1560187  0.         0.14452766 0.16577124 0.
 0.15876282]",0.9938037428222505,0.9905132580721872,0.012301951053850763,0.0,0.11678897316108645,0.13689877725236516,0.0,0.12123183127367333,0.0,0.15601870335505444,0.0,0.14452765557186475,0.1657712353168974,0.0,0.1587628240690583,0.0
5,2014-01-13,"[0.         0.         0.11671622 0.13702726 0.         0.12140063
 0.         0.15602818 0.         0.14424182 0.16565056 0.
 0.15893534]",0.9897119787405556,0.9891300936567682,0.008753556828475742,0.0,0.11671621717410775,0.13702726093561418,0.0,0.12140062793117874,0.0,0.15602817569753233,0.0,0.14424181553161267,0.16565056212493914,0.0,0.15893534060501507,0.0
6,2014-01-14,"[0.         0.         0.11664724 0.13712099 0.         0.12163208
 0.         0.15604792 0.         0.14398084 0.16550644 0.
 0.15906451]",0.9877744852038082,0.979924047690459,0.005578033069373628,0.0,0.11664723532723052,0.13712098688073093,0.0,0.12163207558910333,0.0,0.15604792018638197,0.0,0.14398083812133272,0.16550643606660667,0.0,0.159064507828614,0.0
7,2014-01-15,"[0.         0.         0.11664481 0.13710303 0.         0.12181358
 0.         0.15604398 0.         0.14383761 0.16542789 0.
 0.1591291 ]",0.9765445943830449,0.9737888108778033,0.011953026460636632,0.0,0.11664480745416256,0.1371030284579084,0.0,0.12181358127186229,0.0,0.15604398006548384,0.0,0.14383761394968964,0.16542789109755032,0.0,0.159129097703343,0.0
8,2014-01-16,"[0.         0.         0.11658098 0.13719627 0.         0.12185492
 0.         0.1560925  0.         0.14378457 0.16536027 0.
 0.15913049]",0.9855824932324775,0.9783954669259083,0.012221494147634598,0.0,0.11658097919131448,0.1371962730185335,0.0,0.12185492214601953,0.0,0.15609249753796214,0.0,0.14378456981748491,0.16536027262881778,0.0,0.1591304856598677,0.0
9,2014-01-17,"[0.         0.         0.11645531 0.13740695 0.         0.12199708
 0.         0.15614652 0.         0.14353498 0.16520996 0.
 0.15924919]",1.003565904252368,0.990185103995168,0.010065912907564145,0.0,0.11645531179092743,0.13740695416827972,0.0,0.12199707774935126,0.0,0.15614651796874277,0.0,0.14353498447713117,0.1652099624553498,0.0,0.15924919139021793,0.0
10,2014-01-21,"[0.         0.         0.1165068  0.13733687 0.         0.12197738
 0.         0.15611269 0.         0.14353433 0.16525074 0.
 0.15928119]",0.9994469795942608,0.9928084690366428,0.007088300010318002,0.0,0.11650679753045125,0.1373368704413757,0.0,0.12197738069984074,0.0,0.15611269374940742,0.0,0.14353433163606122,0.16525073771989615,0.0,0.1592811882229677,0.0
11,2014-01-22,"[0.         0.         0.11640573 0.13750557 0.         0.1221254
 0.         0.15614925 0.         0.14333196 0.165115   0.
 0.15936708]",1.002425018133961,0.9931400264900625,0.007949353716007926,0.0,0.11640573193282344,0.13750557464823973,0.0,0.122125400065398,0.0,0.15614924607803676,0.0,0.14333196411537372,0.16511499887748168,0.0,0.1593670842826468,0.0
12,2014-01-23,"[0.         0.         0.11630374 0.13769072 0.         0.12221332
 0.         0.15619285 0.         0.14315879 0.16499672 0.
 0.15944386]",1.0038298720128491,0.9983855993184525,0.006823049917648927,0.0,0.116303741568443,0.13769072299552004,0.0,0.12221332079956171,0.0,0.15619284560961458,0.0,0.14315878965496262,0.16499671806040103,0.0,0.1594438613114972,0.0
13,2014-01-24,"[0.         0.         0.11622962 0.13781736 0.         0.12225967
 0.         0.15623902 0.         0.14305228 0.16491841 0.
 0.15948363]",1.0062266984263042,0.9995033714681656,0.012148531477590402,0.0,0.11622962330367059,0.13781735920753846,0.0,0.12225967313726599,0.0,0.1562390232663478,0.0,0.14305228292379657,0.1649184088942584,0.0,0.15948362926712212,0.0
