,Date,Weights,Profit,Base Profit,Volume,AVX,HUBB,IIN,MRCY,WAT,BIO,COHR,PKI,ASYS,IVAC,TRT,VECO,cash
0,2014-01-06,"[0.         0.09361478 0.10137914 0.08790635 0.         0.09210904
 0.         0.12176085 0.10161202 0.10035626 0.11718707 0.08366699
 0.10040747]",0.9997999627619982,0.9998000000000002,0.999999962747097,0.09361477941274643,0.1013791412115097,0.08790634572505951,0.0,0.09210903942584991,0.0,0.12176084518432617,0.10161202400922775,0.10035625845193863,0.11718706786632538,0.08366698771715164,0.10040747374296188,0.0
1,2014-01-07,"[0.         0.09349114 0.10162366 0.08756159 0.         0.09205769
 0.         0.12158959 0.101806   0.10049523 0.1172444  0.08340655
 0.10072417]",1.013323393926215,1.0106236606021795,0.0019025482215821524,0.09349113702774048,0.10162366181612015,0.08756158500909805,0.0,0.09205769002437592,0.0,0.12158959358930588,0.10180599987506866,0.10049522668123245,0.11724440008401871,0.08340655267238617,0.10072416812181473,0.0
2,2014-01-08,"[0.         0.09339735 0.10164887 0.08753897 0.         0.09215229
 0.         0.12160558 0.10175153 0.10039491 0.11735386 0.08343523
 0.10072139]",1.0106113471633655,1.0080448648989617,0.017298601674852594,0.0933973491191864,0.10164886713027954,0.08753896504640579,0.0,0.09215229004621506,0.0,0.12160557508468628,0.10175152868032455,0.10039491206407547,0.11735385656356812,0.08343522995710373,0.10072138905525208,0.0
3,2014-01-09,"[0.         0.09357705 0.10160095 0.08762305 0.         0.09206877
 0.         0.12160625 0.10173725 0.10031756 0.11731091 0.08350929
 0.10064887]",1.0297642445104158,1.0237111628212192,0.008717700715353926,0.09357704967260361,0.10160095244646072,0.08762305229902267,0.0,0.09206876903772354,0.0,0.1216062530875206,0.10173724591732025,0.1003175601363182,0.11731091141700745,0.08350928872823715,0.10064886510372162,0.0
4,2014-01-10,"[0.         0.09352754 0.10169281 0.08744644 0.         0.09194481
 0.         0.12149434 0.10193277 0.10070021 0.11712785 0.08326381
 0.10086944]",1.0475652655844154,1.0399193216178633,0.01896230690055707,0.09352754056453705,0.1016928106546402,0.08744644373655319,0.0,0.09194480627775192,0.0,0.1214943379163742,0.10193277150392532,0.10070021450519562,0.11712785065174103,0.0832638069987297,0.10086943954229355,0.0
5,2014-01-13,"[0.         0.09363427 0.1016629  0.08755476 0.         0.0918749
 0.         0.12145918 0.10192508 0.10078643 0.11699098 0.08331703
 0.10079448]",1.0566452861435194,1.0501605707063404,0.029179970843978355,0.09363427013158798,0.10166289657354355,0.08755476027727127,0.0,0.09187490493059158,0.0,0.12145917862653732,0.1019250750541687,0.10078642517328262,0.11699097603559494,0.08331703394651413,0.1007944792509079,0.0
6,2014-01-14,"[0.         0.09367581 0.10165639 0.08772445 0.         0.09200168
 0.         0.12143402 0.10178272 0.10051929 0.11708999 0.0834866
 0.10062907]",1.0592915170584887,1.0540070302947702,0.02546720034315451,0.09367581456899643,0.10165639221668243,0.08772445470094681,0.0,0.09200167655944824,0.0,0.12143401801586151,0.10178271681070328,0.10051929205656052,0.11708998680114746,0.08348660171031952,0.10062906891107559,0.0
7,2014-01-15,"[0.         0.09357504 0.1017397  0.08750488 0.         0.09193565
 0.         0.1213889  0.10193496 0.10071537 0.11706313 0.08327838
 0.10086398]",1.0473142832453937,1.0420808916934428,0.011944912526930137,0.09357503801584244,0.10173970460891724,0.08750487864017487,0.0,0.0919356495141983,0.0,0.12138890475034714,0.10193496197462082,0.10071536898612976,0.11706313490867615,0.08327838033437729,0.100863978266716,0.0
8,2014-01-16,"[0.         0.09358608 0.1017841  0.08742239 0.         0.0919231
 0.         0.12134314 0.10199001 0.10068034 0.11710674 0.08321098
 0.10095315]",1.0681520040959391,1.0632732825932774,0.007889398187339752,0.09358607977628708,0.1017841026186943,0.08742239326238632,0.0,0.09192310273647308,0.0,0.12134314328432083,0.10199000686407089,0.10068034380674362,0.11710673570632935,0.08321098238229752,0.10095314681529999,0.0
9,2014-01-17,"[0.         0.09356669 0.10178306 0.08744116 0.         0.09196549
 0.         0.12135907 0.10194003 0.10063662 0.11713786 0.08325551
 0.10091454]",1.0803784343058205,1.076375864987442,0.013642057326532668,0.09356669336557388,0.10178305953741074,0.08744116127490997,0.0,0.09196548908948898,0.0,0.12135906517505646,0.10194002836942673,0.10063662379980087,0.1171378642320633,0.08325550705194473,0.10091453790664673,0.0
10,2014-01-21,"[0.         0.09352093 0.10183288 0.0873621  0.         0.0919994
 0.         0.12133179 0.10196351 0.10059595 0.11720158 0.08320542
 0.10098644]",1.0832739994434732,1.07824294262817,0.011543066861966248,0.09352093189954758,0.10183288156986237,0.08736209571361542,0.0,0.09199939668178558,0.0,0.12133178859949112,0.10196351259946823,0.10059595108032227,0.11720158159732819,0.08320541679859161,0.10098644345998764,0.0
11,2014-01-22,"[0.         0.0935252  0.10187211 0.08729749 0.         0.09202381
 0.         0.12129384 0.10197853 0.10047099 0.11729362 0.08318106
 0.10106335]",1.0935870700427863,1.087649037182234,0.01319659860729982,0.09352520108222961,0.10187210887670517,0.08729749172925949,0.0,0.0920238122344017,0.0,0.12129383534193039,0.10197852551937103,0.10047098994255066,0.11729361861944199,0.08318106085062027,0.10106334835290909,0.0
12,2014-01-23,"[0.         0.09348674 0.10189203 0.08722716 0.         0.09202503
 0.         0.12131415 0.10199236 0.10044833 0.11735908 0.08314272
 0.10111239]",1.09815264963731,1.0890709587939922,0.015945963856070902,0.0934867411851883,0.10189203172922134,0.08722715824842453,0.0,0.0920250341296196,0.0,0.1213141530752182,0.10199236124753952,0.10044832527637482,0.11735907942056656,0.0831427201628685,0.10111238807439804,0.0
13,2014-01-24,"[0.         0.09357721 0.10177184 0.08749585 0.         0.09206871
 0.         0.12142635 0.10180032 0.1002897  0.11735141 0.08340275
 0.10081583]",1.1064607727694054,1.096635698831271,0.011672713847537637,0.09357721358537674,0.10177183896303177,0.0874958485364914,0.0,0.09206870943307877,0.0,0.12142635136842728,0.10180031508207321,0.10028970241546631,0.11735140532255173,0.08340274542570114,0.10081582516431808,0.0
14,2014-01-27,"[0.         0.09358305 0.10174083 0.08761631 0.         0.09209
 0.         0.12145497 0.10172853 0.10030267 0.11731005 0.08348644
 0.10068717]",1.089733105538208,1.081762340351293,0.023588816651645927,0.09358305484056473,0.10174082964658737,0.08761630952358246,0.0,0.09208999574184418,0.0,0.12145496904850006,0.10172852873802185,0.10030266642570496,0.1173100471496582,0.08348643779754639,0.1006871685385704,0.0
15,2014-01-28,"[0.         0.09356268 0.10175516 0.08763328 0.         0.0921125
 0.         0.1214523  0.1017129  0.10027403 0.11732604 0.08349755
 0.10067353]",1.077630997729375,1.0719089232895649,0.01356003414899128,0.09356268495321274,0.10175516456365585,0.08763328194618225,0.0,0.09211250394582748,0.0,0.12145230174064636,0.1017129048705101,0.10027402639389038,0.1173260360956192,0.0834975466132164,0.10067353397607803,0.0
16,2014-01-29,"[0.         0.09354553 0.1017246  0.08779626 0.         0.09224548
 0.         0.1214935  0.10154177 0.10006671 0.11742408 0.08369106
 0.10047104]",1.0742344600032323,1.0674274777203718,0.012261252534244172,0.09354552626609802,0.10172460228204727,0.08779625594615936,0.0,0.09224548190832138,0.0,0.12149350345134735,0.10154176503419876,0.10006671398878098,0.11742407828569412,0.0836910605430603,0.10047104209661484,0.0
17,2014-01-30,"[0.         0.09358344 0.10170108 0.08780188 0.         0.09216879
 0.         0.12150775 0.10157833 0.10020284 0.1173262  0.0836739
 0.10045577]",1.0677597365892892,1.0651682062083037,0.026999813208130722,0.09358344227075577,0.10170108079910278,0.08780188113451004,0.0,0.09216878563165665,0.0,0.12150774896144867,0.10157832503318787,0.10020283609628677,0.11732620000839233,0.08367390185594559,0.10045576840639114,0.0
18,2014-01-31,"[0.         0.09354669 0.10176438 0.08764561 0.         0.09207802
 0.         0.12143728 0.10173189 0.10044478 0.11721408 0.08348453
 0.10065278]",1.0700208462727805,1.0631936239532913,0.021018898357605353,0.09354668855667114,0.10176438093185425,0.08764560520648956,0.0,0.09207801520824432,0.0,0.12143728137016296,0.10173188894987106,0.10044477880001068,0.11721407622098923,0.08348453044891357,0.100652776658535,0.0
19,2014-02-03,"[0.         0.0935697  0.10176928 0.0877517  0.         0.09211511
 0.         0.12138881 0.1016821  0.10045493 0.11715177 0.08355487
 0.10056175]",1.0762642555397153,1.0656760480716858,0.03870601240175027,0.09356970340013504,0.10176928341388702,0.08775170147418976,0.0,0.09211511164903641,0.0,0.12138880789279938,0.10168209671974182,0.10045492649078369,0.11715176701545715,0.08355487138032913,0.10056174546480179,0.0
20,2014-02-04,"[0.         0.09358491 0.1017441  0.08784466 0.         0.09213369
 0.         0.12139904 0.10161983 0.10045564 0.11711095 0.08363968
 0.1004675 ]",1.0621737125722024,1.0562763640184833,0.027338995002845302,0.09358491003513336,0.10174410045146942,0.08784466236829758,0.0,0.09213368594646454,0.0,0.12139903753995895,0.10161983221769333,0.100455641746521,0.11711094528436661,0.08363968133926392,0.1004674956202507,0.0
21,2014-02-05,"[0.         0.09351677 0.10176248 0.08780545 0.         0.09213696
 0.         0.12140431 0.10164876 0.10051025 0.11710696 0.0835857
 0.10052235]",1.0396928531312322,1.0330361453843058,0.024904176172299338,0.0935167670249939,0.10176248103380203,0.08780544996261597,0.0,0.09213696420192719,0.0,0.12140430510044098,0.10164875537157059,0.10051025450229645,0.11710695922374725,0.0835857018828392,0.10052234679460526,0.0
