,Date,Weights,Profit,Base Profit,Volume,IEC,FLEX,SANM,CTS,IEX,FLS,GGG,ITT,CRY,ATRI,TFX,MMM,cash
0,2014-01-06,"[0.11018262 0.15719585 0.13044249 0.12113386 0.10077594 0.
 0.         0.         0.         0.         0.1075112  0.13625903
 0.13649899]",0.9998220141808234,0.9998000000000002,0.8898173570632935,0.15719585120677948,0.13044248521327972,0.12113385647535324,0.10077594220638275,0.0,0.0,0.0,0.0,0.0,0.10751120001077652,0.1362590342760086,0.13649898767471313,0.11018262058496475
1,2014-01-07,"[0.11010324 0.15687719 0.13058898 0.12124509 0.10078406 0.
 0.         0.         0.         0.         0.10755368 0.13615203
 0.13669573]",0.9983453592173195,1.0030902297635527,0.000930561551991444,0.15687718987464905,0.13058897852897644,0.12124508619308472,0.1007840633392334,0.0,0.0,0.0,0.0,0.0,0.10755368322134018,0.13615202903747559,0.1366957277059555,0.11010324209928513
2,2014-01-08,"[0.10971957 0.15668078 0.13062088 0.12165686 0.10092732 0.
 0.         0.         0.         0.         0.1076154  0.13578418
 0.13699502]",1.001285352189215,0.9993242949238796,0.008206279870236149,0.15668077766895294,0.13062088191509247,0.1216568648815155,0.10092731565237045,0.0,0.0,0.0,0.0,0.0,0.1076154038310051,0.13578417897224426,0.13699501752853394,0.10971956700086594
3,2014-01-09,"[0.10911161 0.15625073 0.13082708 0.12224137 0.10109805 0.
 0.         0.         0.         0.         0.107663   0.13534582
 0.13746235]",1.0007702423482425,1.0005838028048957,0.013739205268476303,0.1562507301568985,0.13082708418369293,0.12224137037992477,0.10109804570674896,0.0,0.0,0.0,0.0,0.0,0.10766299813985825,0.13534581661224365,0.13746234774589539,0.10911160707473755
4,2014-01-10,"[0.10840855 0.1560045  0.13094571 0.12291213 0.101231   0.
 0.         0.         0.         0.         0.10771443 0.13484137
 0.13794228]",1.000657689462986,1.0005142721972022,0.006420372143547173,0.15600450336933136,0.13094571232795715,0.12291213124990463,0.10123100131750107,0.0,0.0,0.0,0.0,0.0,0.10771442949771881,0.13484136760234833,0.13794228434562683,0.10840854793787003
5,2014-01-13,"[0.10748712 0.15581892 0.13099824 0.12377921 0.10139586 0.
 0.         0.         0.         0.         0.10776756 0.13425677
 0.1384963 ]",0.9999986587262367,1.003864972492385,0.009647233957278007,0.15581892430782318,0.13099823892116547,0.12377920746803284,0.1013958603143692,0.0,0.0,0.0,0.0,0.0,0.10776755958795547,0.1342567652463913,0.1384962946176529,0.10748711973428726
6,2014-01-14,"[0.10601236 0.15619351 0.13087054 0.12506405 0.10144037 0.
 0.         0.         0.         0.         0.10770653 0.13352509
 0.13918754]",0.9900491110156935,0.9982091322197618,0.013233027931171606,0.15619350969791412,0.1308705359697342,0.12506404519081116,0.10144037008285522,0.0,0.0,0.0,0.0,0.0,0.10770653188228607,0.133525088429451,0.1391875445842743,0.10601235926151276
7,2014-01-15,"[0.10323291 0.15822373 0.12977745 0.12758131 0.1015544  0.
 0.         0.         0.         0.         0.10736183 0.13221878
 0.1400496 ]",0.9834506362873664,0.9896012035651798,0.014221183939171069,0.1582237333059311,0.1297774463891983,0.12758131325244904,0.10155440121889114,0.0,0.0,0.0,0.0,0.0,0.10736183077096939,0.13221877813339233,0.14004960656166077,0.10323290526866913
8,2014-01-16,"[0.         0.18297264 0.13983536 0.14887206 0.11224973 0.
 0.         0.         0.         0.         0.11616866 0.14289233
 0.15700926]",0.991329378072498,0.998764729091875,0.10220538910637751,0.18297263979911804,0.13983535766601562,0.14887206256389618,0.11224973201751709,0.0,0.0,0.0,0.0,0.0,0.11616865545511246,0.14289233088493347,0.15700925886631012,0.0
9,2014-01-17,"[0.         0.21068425 0.15691051 0.17619732 0.12821323 0.
 0.         0.         0.         0.         0.         0.1558342
 0.17216055]",0.9986842990017057,1.0023348719242553,0.22617294968282967,0.21068425476551056,0.1569105088710785,0.17619732022285461,0.12821322679519653,0.0,0.0,0.0,0.0,0.0,0.0,0.15583419799804688,0.1721605509519577,0.0
10,2014-01-21,"[0.12565322 0.18566363 0.14358853 0.12820645 0.         0.
 0.         0.         0.         0.         0.11523716 0.15812042
 0.14353056]",0.9998373386009758,1.0018728757811004,0.3638389521645142,0.1856636255979538,0.14358852803707123,0.12820644676685333,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716151714325,0.15812042355537415,0.14353056252002716,0.1256532222032547
