,Date,Weights,Profit,Base Profit,AVX,HUBB,IIN,MRCY,WAT,BIO,COHR,PKI,ASYS,IVAC,TRT,VECO,cash
1125,2018-06-25,"[0.         0.13404521 0.         0.         0.0870558  0.13095296
 0.13031532 0.12828308 0.         0.         0.         0.2845404
 0.10480723]",2.3448713088808733,2.1175820584304645,0.1340452060578817,0.0,0.0,0.08705579682899692,0.13095295835092632,0.13031531909509886,0.12828308399057112,0.0,0.0,0.0,0.28454040489554216,0.10480723078098282,0.0
1126,2018-06-26,"[0.         0.13238417 0.         0.         0.08720726 0.13192773
 0.1312567  0.12827373 0.         0.         0.         0.28405918
 0.10489123]",2.340038802601718,2.1183706042868162,0.13238416684808532,0.0,0.0,0.08720726478105821,0.13192772977296136,0.1312566971391554,0.1282737346274392,0.0,0.0,0.0,0.2840591814741417,0.10489122535715878,0.0
1127,2018-06-27,"[0.         0.13174231 0.         0.         0.08733859 0.13343114
 0.13146628 0.12888581 0.         0.         0.         0.28448987
 0.10264599]",2.2839348015983294,2.117217241285943,0.13174231280877105,0.0,0.0,0.08733858797415706,0.1334311447891754,0.13146628393659998,0.12888581448985983,0.0,0.0,0.0,0.284489869508764,0.10264598649267266,0.0
1128,2018-06-28,"[0.         0.13185918 0.         0.         0.08759183 0.13259015
 0.13134603 0.12840864 0.         0.         0.         0.28453098
 0.1036732 ]",2.292117546732786,2.1355303450884975,0.13185917621744614,0.0,0.0,0.08759182612419406,0.13259014734863045,0.1313460337521467,0.12840863582226605,0.0,0.0,0.0,0.28453097739697714,0.1036732033383394,0.0
1129,2018-06-29,"[0.         0.1332436  0.         0.         0.08794891 0.13122673
 0.13170079 0.12788424 0.         0.         0.         0.28445816
 0.10353757]",2.2468494141581057,2.038168248143301,0.1332436017466419,0.0,0.0,0.08794890798397356,0.1312267251793699,0.13170079157088954,0.1278842443475072,0.0,0.0,0.0,0.2844581600599458,0.10353756911167215,0.0
1130,2018-07-02,"[0.         0.12925623 0.         0.         0.08685072 0.13660343
 0.13281004 0.12927478 0.         0.         0.         0.28362346
 0.10158134]",2.278068297056919,2.068073151643072,0.12925623018736987,0.0,0.0,0.08685071818747572,0.13660342841449144,0.13281003578958223,0.1292747826598493,0.0,0.0,0.0,0.2836234636554275,0.10158134110580401,0.0
1131,2018-07-03,"[0.         0.13328989 0.         0.         0.09538052 0.15670511
 0.15295857 0.14100224 0.         0.         0.         0.32066368
 0.        ]",2.3007598517932553,2.080015575072888,0.13328989057821086,0.0,0.0,0.09538051915679692,0.15670510666479767,0.15295856722936124,0.14100223838510909,0.0,0.0,0.0,0.3206636779857241,0.0,0.0
1132,2018-07-05,"[0.         0.13204334 0.         0.         0.09548027 0.15375271
 0.1532751  0.13859302 0.         0.         0.         0.32685555
 0.        ]",2.30915126939393,2.102017251235028,0.13204334218499056,0.0,0.0,0.09548027283589178,0.15375271400474302,0.1532750998462297,0.1385930235463356,0.0,0.0,0.0,0.3268555475818094,0.0,0.0
1133,2018-07-06,"[0.         0.13017698 0.         0.         0.09560174 0.15483367
 0.15333699 0.13842038 0.         0.         0.         0.32763023
 0.        ]",2.328681348623001,2.1054106765268004,0.13017698091190158,0.0,0.0,0.0956017409847457,0.15483366942661583,0.1533369912628378,0.13842038322992067,0.0,0.0,0.0,0.32763023418397835,0.0,0.0
1134,2018-07-09,"[0.         0.13023507 0.         0.         0.0955912  0.15570717
 0.15232195 0.13906724 0.         0.         0.         0.32707738
 0.        ]",2.376307040101436,2.146341790886219,0.13023506587241884,0.0,0.0,0.0955912004323817,0.15570716504051813,0.15232194769307422,0.13906724387715932,0.0,0.0,0.0,0.3270773770844478,0.0,0.0
1135,2018-07-10,"[0.         0.12976004 0.         0.         0.09569699 0.15664869
 0.15180744 0.13936618 0.         0.         0.         0.32672066
 0.        ]",2.393106437156635,2.1915181837484425,0.1297600414087909,0.0,0.0,0.09569699363935961,0.15664868666858545,0.15180743599382865,0.13936618427512718,0.0,0.0,0.0,0.3267206580143081,0.0,0.0
1136,2018-07-11,"[0.         0.12875872 0.         0.         0.09524161 0.15805008
 0.1515016  0.14026994 0.         0.         0.         0.32617805
 0.        ]",2.397172382195967,2.2168869996568925,0.12875872263484295,0.0,0.0,0.095241609575454,0.1580500758851098,0.15150160435132412,0.1402699360992249,0.0,0.0,0.0,0.3261780514540443,0.0,0.0
1137,2018-07-12,"[0.         0.12849336 0.         0.         0.09489007 0.15974453
 0.15069967 0.14087934 0.         0.         0.         0.32529303
 0.        ]",2.3891278886482796,2.1968271604337124,0.128493359149459,0.0,0.0,0.09489006974206614,0.15974452950638218,0.15069967304511794,0.14087934172244676,0.0,0.0,0.0,0.3252930268345279,0.0,0.0
1138,2018-07-13,"[0.         0.12791392 0.         0.         0.09534649 0.15914517
 0.15188095 0.14029592 0.         0.         0.         0.32541755
 0.        ]",2.377502529131099,2.1865377254194827,0.12791391693257664,0.0,0.0,0.09534648964076275,0.159145169296768,0.15188095299293294,0.1402959205979888,0.0,0.0,0.0,0.3254175505389709,0.0,0.0
1139,2018-07-16,"[0.         0.12834626 0.         0.         0.09511606 0.16004686
 0.15066152 0.14064217 0.         0.         0.         0.32518713
 0.        ]",2.407076208458063,2.2026053793533866,0.128346260595111,0.0,0.0,0.09511605742647969,0.16004686278526906,0.15066151998098548,0.1406421688766672,0.0,0.0,0.0,0.3251871303354876,0.0,0.0
1140,2018-07-17,"[0.         0.12834011 0.         0.         0.09533256 0.15937889
 0.15129392 0.14038717 0.         0.         0.         0.32526735
 0.        ]",2.376285098874207,2.206351851990174,0.12834011364343956,0.0,0.0,0.09533255700558484,0.15937889131029717,0.15129391737885686,0.14038716763282666,0.0,0.0,0.0,0.3252673530289948,0.0,0.0
1141,2018-07-18,"[0.         0.12713197 0.         0.         0.09536232 0.15980893
 0.15163965 0.14059518 0.         0.         0.         0.32546194
 0.        ]",2.3421200538484133,2.2153729063228074,0.12713197304981919,0.0,0.0,0.095362320456207,0.15980893498600943,0.15163965089876863,0.140595181003966,0.0,0.0,0.0,0.32546193960522984,0.0,0.0
1142,2018-07-19,"[0.         0.12736966 0.         0.         0.09502265 0.16042722
 0.15070564 0.14112696 0.         0.         0.         0.32534788
 0.        ]",2.371069779349858,2.2466376840642446,0.12736965651499024,0.0,0.0,0.09502264874781212,0.16042722325278938,0.15070563848812615,0.14112695569825612,0.0,0.0,0.0,0.325347877298026,0.0,0.0
1143,2018-07-20,"[0.         0.12716582 0.         0.         0.094256   0.16283978
 0.14900718 0.14222589 0.         0.         0.         0.32450533
 0.        ]",2.402161983491234,2.293711408692597,0.12716582485472433,0.0,0.0,0.09425600213700219,0.16283978191919193,0.14900717809175992,0.14222588621416013,0.0,0.0,0.0,0.32450532678316163,0.0,0.0
1144,2018-07-23,"[0.         0.12932523 0.         0.         0.09602314 0.15992415
 0.1491397  0.14034296 0.         0.         0.         0.32524482
 0.        ]",2.5256661219714793,2.3248764613754065,0.1293252305727096,0.0,0.0,0.09602314432807858,0.15992415282172315,0.14913970008439784,0.14034295640592528,0.0,0.0,0.0,0.3252448157871656,0.0,0.0
1145,2018-07-24,"[0.         0.13171033 0.         0.         0.09751162 0.15636975
 0.14970649 0.138237   0.         0.         0.         0.32646481
 0.        ]",2.5771256237166704,2.3212853914218883,0.1317103305494626,0.0,0.0,0.09751161843486227,0.1563697510301484,0.1497064879376051,0.13823700110461137,0.0,0.0,0.0,0.3264648109433103,0.0,0.0
