,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,OSK,PCAR,SPAR,F,PYX,STKL,ANDE,UVV,cash
0,2014-01-06,"[0.12502803 0.         0.17154348 0.         0.         0.
 0.         0.12543978 0.17065497 0.         0.12279257 0.14507389
 0.13946725]",0.9998249758146702,0.9998000000000002,0.874971941113472,0.0,0.17154347896575928,0.0,0.0,0.0,0.0,0.12543977797031403,0.17065496742725372,0.0,0.1227925717830658,0.14507389068603516,0.139467254281044,0.12502802908420563
1,2014-01-07,"[0.12525065 0.         0.1708883  0.         0.         0.
 0.         0.12578584 0.1705709  0.         0.12201513 0.14634748
 0.13914165]",1.0075264015503096,1.011457753315186,0.0034613461036745083,0.0,0.17088830471038818,0.0,0.0,0.0,0.0,0.12578584253787994,0.17057089507579803,0.0,0.12201513350009918,0.14634747803211212,0.13914164900779724,0.1252506524324417
2,2014-01-08,"[0.12502897 0.         0.17053847 0.         0.         0.
 0.         0.12613319 0.17036535 0.         0.12175331 0.1469437
 0.13923706]",1.0552886680722222,1.0265184082300658,0.005822248619979255,0.0,0.17053847014904022,0.0,0.0,0.0,0.0,0.12613318860530853,0.1703653484582901,0.0,0.12175330519676208,0.14694370329380035,0.13923706114292145,0.12502896785736084
3,2014-01-09,"[0.12524305 0.         0.17055988 0.         0.         0.
 0.         0.12603773 0.17030214 0.         0.12192791 0.14671458
 0.1392147 ]",1.0449633203041695,1.0171206329469498,0.08285010462906657,0.0,0.17055988311767578,0.0,0.0,0.0,0.0,0.12603773176670074,0.1703021377325058,0.0,0.121927909553051,0.14671458303928375,0.13921469449996948,0.12524305284023285
4,2014-01-10,"[0.12529425 0.         0.17056602 0.         0.         0.
 0.         0.1258838  0.17043552 0.         0.12223561 0.14650908
 0.13907574]",1.064022159792685,1.031620826049385,0.023419916078703584,0.0,0.17056602239608765,0.0,0.0,0.0,0.0,0.1258838027715683,0.17043551802635193,0.0,0.12223561108112335,0.1465090811252594,0.13907574117183685,0.1252942532300949
5,2014-01-13,"[0.12529494 0.         0.1708648  0.         0.         0.
 0.         0.12567727 0.1706002  0.         0.12236461 0.14610368
 0.13909453]",1.0550008605087215,1.024167942136415,0.020744061363908335,0.0,0.17086480557918549,0.0,0.0,0.0,0.0,0.12567727267742157,0.17060020565986633,0.0,0.12236461043357849,0.14610368013381958,0.1390945315361023,0.12529493868350983
6,2014-01-14,"[0.12534335 0.         0.17104192 0.         0.         0.
 0.         0.1255809  0.17058693 0.         0.12287851 0.14543416
 0.13913421]",1.0484136415673728,1.0193557429550981,0.022634798020355947,0.0,0.17104192078113556,0.0,0.0,0.0,0.0,0.12558090686798096,0.17058692872524261,0.0,0.12287851423025131,0.1454341560602188,0.1391342133283615,0.12534335255622864
7,2014-01-15,"[0.12535414 0.         0.1711855  0.         0.         0.
 0.         0.12541465 0.17074808 0.         0.12307943 0.1451352
 0.13908303]",1.0289013720116162,1.0096481090116727,0.012754028442663039,0.0,0.17118549346923828,0.0,0.0,0.0,0.0,0.1254146546125412,0.17074808478355408,0.0,0.12307942658662796,0.14513519406318665,0.13908302783966064,0.12535414099693298
8,2014-01-16,"[0.12531729 0.         0.17138477 0.         0.         0.
 0.         0.12548368 0.17067185 0.         0.12309653 0.14470114
 0.13934477]",1.03751661091279,1.018110469530823,0.012020333543951298,0.0,0.1713847666978836,0.0,0.0,0.0,0.0,0.1254836767911911,0.17067185044288635,0.0,0.1230965331196785,0.14470113813877106,0.13934476673603058,0.1253172904253006
9,2014-01-17,"[0.12527616 0.         0.17139201 0.         0.         0.
 0.         0.12553108 0.17067552 0.         0.12311791 0.14457014
 0.1394372 ]",1.0611616186482786,1.035237107826303,0.012164665256769763,0.0,0.17139200866222382,0.0,0.0,0.0,0.0,0.12553107738494873,0.17067551612854004,0.0,0.12311790883541107,0.14457014203071594,0.13943719863891602,0.12527616322040558
10,2014-01-21,"[0.12527959 0.         0.17136113 0.         0.         0.
 0.         0.1255363  0.17068188 0.         0.12307557 0.14465849
 0.13940704]",1.0650400157514155,1.0417081512173314,0.019662710892470812,0.0,0.17136113345623016,0.0,0.0,0.0,0.0,0.12553629279136658,0.1706818789243698,0.0,0.12307557463645935,0.14465849101543427,0.13940703868865967,0.12527959048748016
11,2014-01-22,"[0.12533012 0.         0.17123267 0.         0.         0.
 0.         0.12545736 0.1707335  0.         0.12311733 0.14496394
 0.13916513]",1.0584925860991794,1.0396506234703613,0.0071702899540820085,0.0,0.171232670545578,0.0,0.0,0.0,0.0,0.12545736134052277,0.1707334965467453,0.0,0.12311732769012451,0.14496393501758575,0.13916513323783875,0.1253301203250885
12,2014-01-23,"[0.12533456 0.         0.17120424 0.         0.         0.
 0.         0.12561616 0.17054918 0.         0.12308028 0.14487404
 0.13934155]",1.069497747326618,1.038674810317481,0.013535223731793621,0.0,0.17120423913002014,0.0,0.0,0.0,0.0,0.1256161630153656,0.1705491840839386,0.0,0.1230802834033966,0.14487403631210327,0.1393415480852127,0.12533456087112427
13,2014-01-24,"[0.12529837 0.         0.17137884 0.         0.         0.
 0.         0.12556586 0.17063402 0.         0.12300219 0.14467055
 0.13945016]",1.0627829940041644,1.0351782846425526,0.018527244811056366,0.0,0.17137883603572845,0.0,0.0,0.0,0.0,0.12556585669517517,0.17063401639461517,0.0,0.12300219386816025,0.1446705460548401,0.13945016264915466,0.1252983659505844
14,2014-01-27,"[0.12524652 0.         0.17145827 0.         0.         0.
 0.         0.1256201  0.1705896  0.         0.12300365 0.14453432
 0.13954759]",1.0482909124229787,1.0223407755134606,0.011552221415778767,0.0,0.17145827412605286,0.0,0.0,0.0,0.0,0.12562009692192078,0.1705895960330963,0.0,0.12300365418195724,0.14453431963920593,0.13954758644104004,0.12524652481079102
15,2014-01-28,"[0.12522812 0.         0.17146802 0.         0.         0.
 0.         0.12554605 0.17067046 0.         0.12293489 0.14470227
 0.1394502 ]",1.0196935904789841,0.99711362600593,0.008052035365254019,0.0,0.17146801948547363,0.0,0.0,0.0,0.0,0.12554605305194855,0.17067046463489532,0.0,0.12293488532304764,0.1447022706270218,0.13945020735263824,0.1252281218767166
16,2014-01-29,"[0.12534356 0.         0.17146431 0.         0.         0.
 0.         0.12544034 0.17068067 0.         0.12319253 0.14456315
 0.13931541]",0.9977887658226767,0.9907567346273732,0.018339356279078595,0.0,0.17146430909633636,0.0,0.0,0.0,0.0,0.1254403442144394,0.1706806719303131,0.0,0.12319253385066986,0.14456315338611603,0.1393154114484787,0.12534356117248535
17,2014-01-30,"[0.11321874 0.         0.15491396 0.09741942 0.         0.
 0.         0.11340315 0.1537237  0.         0.11156636 0.1296619
 0.12609273]",0.9967149876273868,0.9865601780566553,0.1795648599555438,0.0,0.15491396188735962,0.09741941839456558,0.0,0.0,0.0,0.11340314894914627,0.15372370183467865,0.0,0.11156635731458664,0.1296619027853012,0.12609273195266724,0.11321873962879181
18,2014-01-31,"[0.11320947 0.         0.1547959  0.09742566 0.         0.
 0.         0.11342675 0.15369649 0.         0.11154938 0.12986971
 0.12602659]",1.004760686357187,0.9938151066766655,0.013798358578728935,0.0,0.15479589998722076,0.0974256619811058,0.0,0.0,0.0,0.11342675238847733,0.15369649231433868,0.0,0.11154937744140625,0.1298697143793106,0.12602658569812775,0.11320947110652924
19,2014-02-03,"[0.12544817 0.         0.17135096 0.         0.         0.
 0.         0.12582146 0.1701717  0.         0.12332086 0.14421974
 0.13966711]",0.9890756007379434,0.9760804123155034,0.18324847479914813,0.0,0.17135095596313477,0.0,0.0,0.0,0.0,0.12582145631313324,0.17017169296741486,0.0,0.12332086265087128,0.14421974122524261,0.1396671086549759,0.12544816732406616
