,Date,Weights,Profit,Base Profit,Volume,ENSV,CLB,HLX,RES,MMM,ATRI,CRY,TFX,STKL,PYX,UVV,ANDE,cash
0,2014-01-06,"[0.11941566 0.         0.14592189 0.12978537 0.         0.12971525
 0.         0.         0.         0.1823881  0.         0.16062607
 0.13214767]",0.9955970782786607,0.9950000000000002,0.8805843442678452,0.0,0.14592188596725464,0.12978537380695343,0.0,0.12971524894237518,0.0,0.0,0.0,0.1823880970478058,0.0,0.16062606871128082,0.1321476697921753,0.11941565573215485
1,2014-01-07,"[0.11954502 0.         0.14598691 0.12974451 0.         0.13011919
 0.         0.         0.         0.18219982 0.         0.16059788
 0.13180664]",0.9963800245454523,1.0022275260980684,0.0010626261223236565,0.0,0.1459869146347046,0.1297445148229599,0.0,0.130119189620018,0.0,0.0,0.0,0.18219982087612152,0.0,0.16059787571430206,0.1318066418170929,0.11954502016305923
2,2014-01-08,"[0.11971039 0.         0.14609472 0.12989514 0.         0.13013689
 0.         0.         0.         0.18204187 0.         0.16056603
 0.13155493]",0.9867451887150805,0.9940506200404393,0.007757731896814101,0.0,0.14609472453594208,0.1298951357603073,0.0,0.1301368921995163,0.0,0.0,0.0,0.18204186856746674,0.0,0.1605660319328308,0.13155493140220642,0.11971038579940796
3,2014-01-09,"[0.11964449 0.         0.14603317 0.12990333 0.         0.13011059
 0.         0.         0.         0.18208827 0.         0.1606122
 0.1316079 ]",0.9935949142238456,0.9936471646736209,0.0024348185372576776,0.0,0.1460331678390503,0.12990333139896393,0.0,0.13011059165000916,0.0,0.0,0.0,0.18208827078342438,0.0,0.16061219573020935,0.13160790503025055,0.11964449286460876
4,2014-01-10,"[0.11964193 0.         0.14603347 0.13020723 0.         0.12992139
 0.         0.         0.         0.18191877 0.         0.16060123
 0.13167594]",0.9972145691533101,0.9988470207335283,0.007078035093058832,0.0,0.14603346586227417,0.13020722568035126,0.0,0.12992139160633087,0.0,0.0,0.0,0.18191877007484436,0.0,0.16060122847557068,0.13167594373226166,0.11964192986488342
5,2014-01-13,"[0.11961367 0.         0.14613277 0.1301277  0.         0.12994663
 0.         0.         0.         0.18200165 0.         0.16055873
 0.13161887]",1.0016694408303621,1.0013030057582302,0.014507353243143518,0.0,0.14613276720046997,0.1301276981830597,0.0,0.12994663417339325,0.0,0.0,0.0,0.18200165033340454,0.0,0.16055873036384583,0.13161887228488922,0.11961366981267929
6,2014-01-14,"[0.11956547 0.         0.14622962 0.13030505 0.         0.12981567
 0.         0.         0.         0.18194202 0.         0.16046229
 0.13167986]",0.996653184888052,0.9999247993654671,0.006796913116834891,0.0,0.14622962474822998,0.13030505180358887,0.0,0.12981566786766052,0.0,0.0,0.0,0.18194201588630676,0.0,0.16046229004859924,0.13167986273765564,0.11956547200679779
7,2014-01-15,"[0.11965231 0.         0.14626856 0.1304263  0.         0.12977467
 0.         0.         0.         0.18176378 0.         0.16062254
 0.1314919 ]",0.9854262983964351,0.9952537893347138,0.010002756909259272,0.0,0.1462685614824295,0.1304263025522232,0.0,0.12977467477321625,0.0,0.0,0.0,0.18176378309726715,0.0,0.16062253713607788,0.13149189949035645,0.11965230852365494
8,2014-01-16,"[0.11957117 0.         0.14631362 0.13021837 0.         0.12990676
 0.         0.         0.         0.18198676 0.         0.1605218
 0.13148153]",0.9867358376667821,0.9950529505544876,0.008032190448348428,0.0,0.1463136225938797,0.13021837174892426,0.0,0.1299067586660385,0.0,0.0,0.0,0.1819867640733719,0.0,0.16052180528640747,0.13148152828216553,0.11957117170095444
9,2014-01-17,"[0.11940947 0.         0.14623103 0.13014969 0.         0.12981997
 0.         0.         0.         0.18209696 0.         0.16064584
 0.13164698]",0.993670229514327,1.0015818903267668,0.009996609016733417,0.0,0.1462310254573822,0.1301496922969818,0.0,0.12981997430324554,0.0,0.0,0.0,0.1820969581604004,0.0,0.16064584255218506,0.13164697587490082,0.1194094717502594
10,2014-01-21,"[0.11922666 0.         0.14608382 0.12995581 0.         0.12975697
 0.         0.         0.         0.18211845 0.         0.1610878
 0.1317705 ]",0.994510215746139,1.0142397069088886,0.007352163802868589,0.0,0.14608381688594818,0.12995581328868866,0.0,0.12975697219371796,0.0,0.0,0.0,0.18211844563484192,0.0,0.1610877960920334,0.13177050650119781,0.11922666430473328
11,2014-01-22,"[0.11890537 0.         0.14611425 0.12966882 0.         0.12975548
 0.         0.         0.         0.18247649 0.         0.16105902
 0.13202061]",1.0008313402263025,1.0213686830102395,0.004575142264849715,0.0,0.14611424505710602,0.12966881692409515,0.0,0.12975548207759857,0.0,0.0,0.0,0.1824764907360077,0.0,0.16105902194976807,0.13202060759067535,0.11890537291765213
12,2014-01-23,"[0.11877288 0.         0.14605127 0.12950437 0.         0.12973903
 0.         0.         0.         0.18260399 0.         0.16123872
 0.13208972]",1.0038267164758226,1.0226629644102063,0.0056532417461221274,0.0,0.14605127274990082,0.12950436770915985,0.0,0.12973903119564056,0.0,0.0,0.0,0.18260398507118225,0.0,0.16123871505260468,0.13208971917629242,0.11877287924289703
13,2014-01-24,"[0.11886019 0.         0.1460471  0.12949441 0.         0.12982488
 0.         0.         0.         0.1824812  0.         0.16132031
 0.13197185]",0.9991234974206973,1.0272569231169528,0.007082249539324986,0.0,0.14604710042476654,0.12949441373348236,0.0,0.12982487678527832,0.0,0.0,0.0,0.18248119950294495,0.0,0.16132031381130219,0.13197185099124908,0.11886018514633179
14,2014-01-27,"[0.11894    0.         0.14603516 0.12962916 0.         0.12976515
 0.         0.         0.         0.18235703 0.         0.16140933
 0.13186415]",0.9837963338617747,1.0190341579562507,0.007841173503148523,0.0,0.14603516459465027,0.12962916493415833,0.0,0.12976515293121338,0.0,0.0,0.0,0.1823570281267166,0.0,0.16140933334827423,0.13186414539813995,0.11894000321626663
15,2014-01-28,"[0.11941854 0.         0.14629261 0.13010094 0.         0.1298551
 0.         0.         0.         0.18188739 0.         0.16112348
 0.13132201]",0.9633701735879574,0.999091495414326,0.008882318283934862,0.0,0.14629261195659637,0.13010093569755554,0.0,0.12985509634017944,0.0,0.0,0.0,0.18188738822937012,0.0,0.16112348437309265,0.1313220113515854,0.11941853910684586
16,2014-01-29,"[0.11954442 0.         0.14635032 0.1302456  0.         0.12984262
 0.         0.         0.         0.18166782 0.         0.16111286
 0.13123631]",0.9509183934400132,0.991266396982757,0.01133160892388718,0.0,0.14635032415390015,0.13024559617042542,0.0,0.1298426240682602,0.0,0.0,0.0,0.18166781961917877,0.0,0.16111285984516144,0.13123631477355957,0.11954442411661148
17,2014-01-30,"[0.11947709 0.         0.14631508 0.13013895 0.         0.12988174
 0.         0.         0.         0.18175037 0.         0.16111387
 0.13132295]",0.9579636924742471,0.9919515282173608,0.00400993019326717,0.0,0.1463150829076767,0.13013894855976105,0.0,0.12988173961639404,0.0,0.0,0.0,0.1817503720521927,0.0,0.16111387312412262,0.1313229501247406,0.11947708576917648
