,Date,Weights,Profit,Base Profit,FLEX,SANM,CTS,IEC,CLB,HLX,ENSV,RES,VSAT,SCON,MSI,BKTI,cash
10,2014-01-21,"[0.         0.         0.06173577 0.09403231 0.15742241 0.06757482
 0.09269167 0.12268231 0.         0.11490291 0.10716057 0.
 0.18179722]",1.0781150046664696,1.0391258419646474,0.0,0.06173577337377444,0.09403231349179102,0.15742241289144424,0.0675748171804074,0.09269167220201528,0.12268231172454747,0.0,0.11490290900955681,0.10716056771096905,0.0,0.18179722241549418,0.0
11,2014-01-22,"[0.         0.         0.06423014 0.09384777 0.15878045 0.06806455
 0.09257498 0.12031586 0.         0.11380988 0.10691892 0.
 0.18145744]",1.0680920418051323,1.0367693074300728,0.0,0.06423014180549778,0.09384776724113823,0.15878045208708258,0.06806454929703944,0.09257498377410915,0.12031585971701235,0.0,0.11380988254943779,0.10691892301089537,0.0,0.18145744051778726,0.0
12,2014-01-23,"[0.         0.         0.06494226 0.09399218 0.15749662 0.06813861
 0.09203309 0.12114758 0.         0.11321648 0.1077071  0.
 0.18132607]",1.0820464636030778,1.0411466297717438,0.0,0.06494225890155261,0.09399218102040646,0.15749662276417925,0.0681386145899751,0.0920330880673337,0.12114758114105019,0.0,0.11321648165668609,0.10770709823197112,0.0,0.1813260736268454,0.0
13,2014-01-24,"[0.         0.         0.0652011  0.0941698  0.15653426 0.06812447
 0.09179851 0.12178033 0.         0.1129255  0.10823521 0.
 0.18123082]",1.0856037981692492,1.0448648727330208,0.0,0.06520110151984007,0.09416979935519441,0.15653426254265598,0.0681244709144881,0.09179850710030961,0.12178033115133825,0.0,0.1129255031212985,0.10823520907502081,0.0,0.18123081521985432,0.0
14,2014-01-27,"[0.         0.         0.06543884 0.094304   0.15577126 0.06805982
 0.09164179 0.12223194 0.         0.11276246 0.10865192 0.
 0.18113797]",1.070512755231279,1.0349308906529904,0.0,0.065438837772986,0.09430400117793655,0.15577126052589735,0.0680598164251756,0.09164179279618419,0.12223194177601981,0.0,0.11276245768881257,0.10865192303341259,0.0,0.18113796880357547,0.0
15,2014-01-28,"[0.         0.         0.06565329 0.0944892  0.15507646 0.06794226
 0.09152562 0.12257154 0.         0.1126681  0.10906217 0.
 0.18101135]",1.0560685931367115,1.0219495651090695,0.0,0.06565329448386681,0.0944891977145108,0.15507646399663993,0.06794226294217393,0.09152562073262722,0.12257154193613899,0.0,0.11266809654547416,0.10906217000213236,0.0,0.18101135164643575,0.0
16,2014-01-29,"[0.         0.         0.06583839 0.0944982  0.15464056 0.06787902
 0.09144195 0.1228079  0.         0.11260581 0.10929917 0.
 0.18098899]",1.0575827213427629,1.0239793726925777,0.0,0.06583838603071418,0.09449820045660327,0.1546405648215016,0.06787902405789027,0.09144194824678244,0.12280790419820088,0.0,0.11260580511997484,0.10929917386290941,0.0,0.1809889932054231,0.0
17,2014-01-30,"[0.         0.         0.06570571 0.09403418 0.15527045 0.06802064
 0.09147732 0.1225856  0.         0.11268243 0.10896914 0.
 0.18125453]",1.0536984248151786,1.022068061628348,0.0,0.06570570648034434,0.0940341828475096,0.15527045128503073,0.06802064363030774,0.09147731993678465,0.12258559702851876,0.0,0.11268243156396193,0.10896913543053206,0.0,0.1812545317970103,0.0
18,2014-01-31,"[0.         0.         0.06585921 0.09408293 0.15503063 0.06793278
 0.09145118 0.12267735 0.         0.11265176 0.10908817 0.
 0.181226  ]",1.0708571094023882,1.0376101761563963,0.0,0.06585920894213458,0.09408293331126312,0.15503063350651558,0.06793277770992089,0.09145117621775045,0.12267735085048101,0.0,0.11265175603301855,0.10908816671915843,0.0,0.1812259967097574,0.0
19,2014-02-03,"[0.         0.         0.06588225 0.09379487 0.15546243 0.06797968
 0.09151348 0.1224413  0.         0.11277228 0.10878556 0.
 0.18136815]",1.046881852061446,1.0146065709184025,0.0,0.0658822540509887,0.0937948699902742,0.15546243282471045,0.06797967732757118,0.0915134805020734,0.12244129858700452,0.0,0.1127722840903807,0.10878555594044105,0.0,0.18136814668655568,0.0
20,2014-02-04,"[0.         0.         0.0659366  0.09375697 0.15543286 0.06794738
 0.09149963 0.1224493  0.         0.1127774  0.10881183 0.
 0.18138802]",1.0410065722559394,1.0121603053817703,0.0,0.06593660280820259,0.09375697041928857,0.1554328648257441,0.06794738186223197,0.09149963320361636,0.12244929813840419,0.0,0.11277740287440208,0.10881182575738084,0.0,0.18138802011072935,0.0
21,2014-02-05,"[0.         0.         0.06613436 0.09397408 0.15493649 0.06781467
 0.09145726 0.12262621 0.         0.11273737 0.10906225 0.
 0.18125732]",1.0264797276281608,0.9989744563083439,0.0,0.0661343556619287,0.0939740750563784,0.15493649128342604,0.06781467148265612,0.09145725943629554,0.12262620864922842,0.0,0.11273736881931898,0.10906224821411406,0.0,0.18125732139665382,0.0
22,2014-02-06,"[0.         0.         0.06605261 0.09384171 0.15517794 0.06786362
 0.09148737 0.1225258  0.         0.11278083 0.10894147 0.
 0.18132865]",1.0144390938755021,0.9898610195687978,0.0,0.06605260518052299,0.09384170992157784,0.15517793710146158,0.06786362465960788,0.09148737089631638,0.12252580322907893,0.0,0.1127808305409285,0.10894147283631264,0.0,0.18132864563419338,0.0
23,2014-02-07,"[0.         0.         0.0660501  0.09369205 0.1554066  0.06788903
 0.09151063 0.12240938 0.         0.11284118 0.10879801 0.
 0.181403  ]",1.010112902392296,0.9888496682044688,0.0,0.06605010237796217,0.09369204883620456,0.15540660472258455,0.06788902991166998,0.09151063298444789,0.12240938216974707,0.0,0.11284118439985863,0.10879801326635159,0.0,0.1814030013311735,0.0
24,2014-02-10,"[0.         0.         0.06584592 0.09345046 0.1559597  0.06798904
 0.09156506 0.12217482 0.         0.1129154  0.10855045 0.
 0.18154914]",1.0262182852785733,1.0018809032468732,0.0,0.06584592497582183,0.09345046417354747,0.15595969984132457,0.06798903668508874,0.09156505629734693,0.12217482238908203,0.0,0.11291539902963538,0.10855045458840372,0.0,0.1815491420197494,0.0
25,2014-02-11,"[0.         0.         0.06578266 0.09326494 0.15616902 0.06804507
 0.09156069 0.12216809 0.         0.11287581 0.10846395 0.
 0.18166976]",1.0406116661240394,1.0118374814079774,0.0,0.06578266310119314,0.09326494242579195,0.1561690177973558,0.06804507425455748,0.09156069164714467,0.12216808965527437,0.0,0.11287581038253461,0.10846395353900341,0.0,0.18166975719714437,0.0
26,2014-02-12,"[0.         0.         0.06503235 0.09303463 0.15698751 0.0683621
 0.09163292 0.12213894 0.         0.11278626 0.1082741  0.
 0.18175119]",1.051218054119948,1.0210775187550805,0.0,0.06503234892880333,0.09303462959579176,0.1569875122906146,0.0683620987230049,0.09163292004942988,0.12213893975543541,0.0,0.11278625802736346,0.10827409938085518,0.0,0.18175119324870143,0.0
27,2014-02-13,"[0.         0.         0.06459868 0.09300956 0.15766839 0.0685174
 0.09167082 0.12191732 0.         0.11290952 0.10800339 0.
 0.18170493]",1.0479178848729274,1.0265643543391312,0.0,0.06459868214909656,0.09300955517831647,0.1576683883480394,0.06851740017805555,0.09167081572444445,0.12191732235242726,0.0,0.11290951813711375,0.10800338828753135,0.0,0.18170492964497514,0.0
28,2014-02-14,"[0.         0.         0.06466878 0.0931495  0.15738611 0.06846802
 0.0916368  0.12209377 0.         0.11281477 0.10816508 0.
 0.18161718]",1.0608497192074058,1.0300527256597112,0.0,0.06466878233733026,0.09314950093701913,0.15738610736735978,0.06846801617530146,0.09163679841230372,0.1220937705183427,0.0,0.11281476557346055,0.1081650813601888,0.0,0.18161717731869367,0.0
29,2014-02-18,"[0.         0.         0.06451668 0.09295543 0.15781634 0.06854394
 0.09168456 0.12190074 0.         0.1128912  0.10796128 0.
 0.18172985]",1.0768207179945624,1.0429770468815158,0.0,0.06451667813825557,0.09295542687280708,0.1578163362984638,0.06854393875966248,0.09168456010874763,0.12190073597681503,0.0,0.11289119712419382,0.10796127697669607,0.0,0.18172984974435838,0.0
30,2014-02-19,"[0.         0.         0.         0.09209499 0.18275077 0.07564174
 0.0999276  0.12296671 0.         0.12392816 0.10603702 0.
 0.19665302]",1.0903725823641115,1.0523494290344693,0.0,0.0,0.09209498765180209,0.18275077001658177,0.07564174393004477,0.099927599076638,0.12296670626707423,0.0,0.12392815829603776,0.10603701581427057,0.0,0.19665301894755075,0.0
31,2014-02-20,"[0.         0.         0.         0.09103664 0.18548202 0.07543323
 0.09972025 0.12189406 0.         0.12400111 0.10478588 0.
 0.1976468 ]",1.0974103139418574,1.056083079598662,0.0,0.0,0.0910366425844297,0.1854820171411075,0.07543322768402279,0.09972025480017127,0.1218940639673255,0.0,0.12400111426924647,0.10478588202732013,0.0,0.1976467975263767,0.0
32,2014-02-21,"[0.         0.         0.         0.09084135 0.18604057 0.0754298
 0.09963558 0.1216928  0.         0.12401028 0.10454868 0.
 0.19780095]",1.1037832710245894,1.0627044515234645,0.0,0.0,0.09084134504022227,0.18604056511463338,0.07542980110384628,0.099635579702573,0.12169280057970906,0.0,0.12401028045867163,0.10454867962594337,0.0,0.1978009483744011,0.0
33,2014-02-24,"[0.         0.         0.         0.09077207 0.18614454 0.07541563
 0.09961269 0.12164699 0.         0.12400785 0.10453565 0.
 0.19786458]",1.1034019414098066,1.066659766545631,0.0,0.0,0.09077206941405883,0.18614454122837945,0.07541563029088363,0.09961269143250205,0.12164698891089187,0.0,0.12400784786126334,0.10453565027847167,0.0,0.19786458058354905,0.0
34,2014-02-25,"[0.         0.         0.         0.0908397  0.1859496  0.07538189
 0.09962845 0.12178586 0.         0.12390368 0.10465085 0.
 0.19785997]",1.0969525507291256,1.067173641098292,0.0,0.0,0.09083969738510073,0.18594960095265214,0.07538188685352806,0.09962844683899917,0.12178586365335059,0.0,0.12390368392293817,0.10465085155464152,0.0,0.19785996883878948,0.0
35,2014-02-26,"[0.         0.         0.         0.0905528  0.18662043 0.0754421
 0.09956502 0.12133549 0.         0.1242065  0.10430509 0.
 0.19797259]",1.1002023098046763,1.0749872469252568,0.0,0.0,0.09055279832797332,0.18662042911484977,0.07544209747083969,0.09956501689424892,0.12133548778540407,0.0,0.12420649511157773,0.10430508983110667,0.0,0.19797258546399982,0.0
36,2014-02-27,"[0.         0.         0.         0.09037082 0.18684951 0.07545694
 0.09954793 0.12121152 0.         0.12427606 0.10420226 0.
 0.19808496]",1.0864328901081277,1.0658185504963138,0.0,0.0,0.09037082115045521,0.1868495057452739,0.07545694369755884,0.09954793046134344,0.12121152126961506,0.0,0.1242760618353595,0.10420225964440026,0.0,0.1980849561959937,0.0
37,2014-02-28,"[0.         0.         0.         0.09047563 0.18654809 0.07547498
 0.09958375 0.12150152 0.         0.12408616 0.10428177 0.
 0.19804809]",1.096015774645738,1.06600643246033,0.0,0.0,0.0904756302063281,0.18654809209854156,0.07547498494874012,0.09958375333020614,0.12150152047212556,0.0,0.12408616266931712,0.10428176665844903,0.0,0.1980480896162923,0.0
38,2014-03-03,"[0.         0.         0.         0.09048861 0.1863787  0.07550956
 0.09958261 0.12167677 0.         0.12400056 0.10431743 0.
 0.19804576]",1.1113666257621895,1.0710313534878773,0.0,0.0,0.09048861350619068,0.1863786976866601,0.07550956121619909,0.09958261351489987,0.12167676934145481,0.0,0.12400055620803925,0.10431742506425941,0.0,0.19804576346229688,0.0
39,2014-03-04,"[0.         0.         0.         0.09048181 0.18621672 0.07555413
 0.09958262 0.12187174 0.         0.12390081 0.10433026 0.
 0.1980619 ]",1.0977501233373779,1.061840578794413,0.0,0.0,0.09048180634003203,0.18621671856654679,0.0755541348836065,0.09958262336913067,0.12187174184790861,0.0,0.12390081435845067,0.10433026270688489,0.0,0.19806189792743967,0.0
40,2014-03-05,"[0.         0.         0.         0.09056172 0.18606587 0.07553342
 0.09959552 0.12195094 0.         0.1238532  0.10441703 0.
 0.19802231]",1.1080762511773212,1.0714293612709884,0.0,0.0,0.09056172074464842,0.18606586591914404,0.0755334164433922,0.09959552003803758,0.121950936039256,0.0,0.1238532014708384,0.10441702505849614,0.0,0.19802231428618716,0.0
41,2014-03-06,"[0.         0.         0.         0.0904608  0.18634512 0.07551498
 0.09961354 0.12172248 0.         0.12398067 0.10428709 0.
 0.19807532]",1.1156282293297466,1.0826390297552455,0.0,0.0,0.09046079827527022,0.18634512418619767,0.07551497872040432,0.09961354494044962,0.12172248248273364,0.0,0.12398066505593246,0.10428708796834643,0.0,0.1980753183706656,0.0
42,2014-03-07,"[0.         0.         0.         0.09029833 0.18679196 0.07557295
 0.09964546 0.12148925 0.         0.12413668 0.10395069 0.
 0.19811468]",1.1359780814757476,1.1002760578019812,0.0,0.0,0.09029833265883991,0.18679196496216638,0.07557294997569192,0.09964546375296315,0.12148924598767763,0.0,0.12413667790710617,0.10395068818215003,0.0,0.19811467657340487,0.0
43,2014-03-10,"[0.         0.         0.         0.09041238 0.18641493 0.07558692
 0.09961854 0.12183386 0.         0.12392269 0.10413248 0.
 0.1980782 ]",1.141669545902898,1.1020152942825887,0.0,0.0,0.09041238237756537,0.18641492589294392,0.07558692248171113,0.09961854306599967,0.12183386475871176,0.0,0.12392268555317794,0.10413247742529058,0.0,0.19807819844459953,0.0
44,2014-03-11,"[0.         0.         0.         0.09046181 0.18619448 0.07560206
 0.0996008  0.12201805 0.         0.12382731 0.10422969 0.
 0.1980658 ]",1.1416959097860533,1.0976635346955013,0.0,0.0,0.0904618145422808,0.18619447616069065,0.07560206031113294,0.0996008023931682,0.12201805102511276,0.0,0.12382730816277523,0.10422969001156854,0.0,0.19806579739327088,0.0
45,2014-03-12,"[0.         0.         0.         0.09043793 0.18614722 0.07562352
 0.0996099  0.12208695 0.         0.12379614 0.10421196 0.
 0.19808638]",1.1529768943007799,1.1140832976974446,0.0,0.0,0.09043793164379511,0.18614722310378826,0.07562352146840091,0.0996099041719459,0.12208694681270438,0.0,0.12379613643253891,0.1042119587906501,0.0,0.19808637757617653,0.0
46,2014-03-13,"[0.         0.         0.         0.09055529 0.18581316 0.07564372
 0.09958869 0.12235508 0.         0.12365577 0.10436187 0.
 0.19802642]",1.1334670320606952,1.081643814308488,0.0,0.0,0.09055528998483406,0.18581315758365538,0.07564372290437622,0.09958868992495819,0.12235507764924758,0.0,0.12365576636975792,0.10436187487445646,0.0,0.1980264207087142,0.0
47,2014-03-14,"[0.         0.         0.         0.09052633 0.18600206 0.07564346
 0.09961262 0.12220448 0.         0.12375391 0.10424211 0.
 0.19801503]",1.1776558671086679,1.114383830738115,0.0,0.0,0.09052633114877198,0.18600205786223303,0.07564346491165964,0.09961262098909178,0.12220447999442119,0.0,0.12375390580460384,0.10424210759572755,0.0,0.198015031693491,0.0
48,2014-03-17,"[0.         0.         0.         0.09058094 0.18589634 0.0756176
 0.0996181  0.12225975 0.         0.12371084 0.10432699 0.
 0.19798945]",1.149782310928585,1.0904574816032377,0.0,0.0,0.09058094114393068,0.18589633708110112,0.07561759703701498,0.0996180962704791,0.12225974886515616,0.0,0.12371084050650376,0.10432699294482285,0.0,0.1979894461509913,0.0
49,2014-03-18,"[0.         0.         0.         0.09051068 0.18608483 0.07561836
 0.09959505 0.12210859 0.         0.12381433 0.10425523 0.
 0.19801293]",1.1866660109883005,1.1166660317694945,0.0,0.0,0.09051067796653613,0.1860848311604761,0.07561836017668,0.09959504940252176,0.12210859190830788,0.0,0.12381433166702265,0.10425523201673058,0.0,0.19801292570172485,0.0
50,2014-03-19,"[0.         0.         0.         0.09017834 0.18684704 0.0756377
 0.09953962 0.1215486  0.         0.12418212 0.10390783 0.
 0.19815876]",1.1856145360688324,1.1228478912130657,0.0,0.0,0.09017833712662053,0.18684703690184454,0.0756377029514868,0.09953961513331325,0.12154859977314987,0.0,0.12418211745935363,0.10390782878101518,0.0,0.19815876187321627,0.0
51,2014-03-20,"[0.         0.         0.         0.09013694 0.18712711 0.07558629
 0.09949048 0.12126824 0.         0.12434158 0.10389117 0.
 0.1981582 ]",1.1691657952705232,1.117656133485275,0.0,0.0,0.090136936181519,0.18712710696259094,0.07558628911593318,0.09949047673396909,0.12126824458675425,0.0,0.12434157913310938,0.10389117202544876,0.0,0.19815819526067524,0.0
52,2014-03-21,"[0.         0.         0.         0.09020745 0.18699703 0.07557423
 0.09952288 0.12137203 0.         0.12425907 0.10394789 0.
 0.19811942]",1.1634870929046643,1.1147724431306607,0.0,0.0,0.090207454045903,0.18699702562282672,0.07557423173511327,0.09952287554959623,0.12137202661823009,0.0,0.1242590723728092,0.1039478913944899,0.0,0.19811942266103152,0.0
53,2014-03-24,"[0.         0.         0.         0.09029251 0.18679886 0.07554264
 0.09952638 0.12147913 0.         0.12417915 0.10408833 0.
 0.19809301]",1.172272464656956,1.1235673512252924,0.0,0.0,0.09029251184804611,0.18679885654493225,0.07554264351921125,0.09952637535180604,0.12147913179650491,0.0,0.12417914712801374,0.10408832675429205,0.0,0.19809300705719357,0.0
54,2014-03-25,"[0.         0.         0.         0.09028521 0.18680098 0.07554683
 0.09951421 0.12146563 0.         0.12419899 0.10409649 0.
 0.19809166]",1.1622478899871616,1.1190569705489246,0.0,0.0,0.09028520683177763,0.18680098421679875,0.07554682627587557,0.09951420930082808,0.12146563038788867,0.0,0.12419899178304185,0.10409649442666075,0.0,0.19809165677712878,0.0
55,2014-03-26,"[0.         0.         0.         0.09047533 0.18640096 0.07553355
 0.0995401  0.1217459  0.         0.12402621 0.10428484 0.
 0.19799311]",1.1808469983972962,1.1241125387653355,0.0,0.0,0.09047532907246779,0.18640095755705086,0.07553355185158804,0.09954010041990739,0.12174589936669351,0.0,0.12402621139582617,0.10428484242998777,0.0,0.1979931079064783,0.0
56,2014-03-27,"[0.         0.         0.         0.09044661 0.18636457 0.07553564
 0.0995307  0.12176434 0.         0.12402414 0.10431403 0.
 0.19801996]",1.1644787264384693,1.11427131760158,0.0,0.0,0.09044661358317854,0.18636456930245024,0.07553564489704608,0.09953069834882311,0.12176433971882829,0.0,0.12402414206868283,0.10431402877252317,0.0,0.19801996330846766,0.0
57,2014-03-28,"[0.         0.         0.         0.0905587  0.18606187 0.07554138
 0.09952963 0.12199941 0.         0.12388447 0.10445338 0.
 0.19797115]",1.1407622659390932,1.0909706253453464,0.0,0.0,0.09055870275511041,0.18606187449111114,0.07554137856295495,0.09952962701885582,0.12199941186883595,0.0,0.1238844740795478,0.10445337623489787,0.0,0.1979711549886861,0.0
58,2014-03-31,"[0.         0.         0.         0.09055524 0.18598627 0.0755217
 0.09945173 0.12198592 0.         0.12391392 0.10459961 0.
 0.1979856 ]",1.1340644350306017,1.0881410755651053,0.0,0.0,0.09055524336875914,0.18598627353314878,0.07552170380287866,0.09945172660517954,0.12198591556863153,0.0,0.12391392389588797,0.10459961240894304,0.0,0.1979856008165713,0.0
59,2014-04-01,"[0.         0.         0.         0.0904827  0.18605827 0.07555051
 0.09940829 0.12195789 0.         0.12394962 0.1045668  0.
 0.19802591]",1.1385960088357243,1.0927100035138124,0.0,0.0,0.09048270160588008,0.18605827410145587,0.0755505088190167,0.0994082949216415,0.12195789389434981,0.0,0.12394961847090194,0.10456679843678306,0.0,0.1980259097499709,0.0
60,2014-04-02,"[0.         0.         0.07375165 0.10288819 0.14632928 0.06353501
 0.08598834 0.13521915 0.         0.11355659 0.09906649 0.
 0.17966532]",1.1362548088920832,1.08874822459845,0.0,0.07375164576631367,0.10288819161666787,0.14632927546914173,0.06353500668450675,0.08598833580584213,0.13521914710428545,0.0,0.11355658679433853,0.0990664874385455,0.0,0.17966532332035834,0.0
61,2014-04-03,"[0.         0.         0.0793661  0.10469464 0.14083081 0.06303735
 0.0850307  0.13761528 0.         0.11267519 0.09969581 0.
 0.17705413]",1.1514536292843625,1.1005878382443157,0.0,0.079366097779714,0.1046946396674202,0.14083080968990325,0.06303734582876509,0.08503069927056442,0.13761527926802267,0.0,0.11267519187803854,0.09969580691287526,0.0,0.1770541297046965,0.0
62,2014-04-04,"[0.         0.         0.07946788 0.10504508 0.13996224 0.0629986
 0.08482377 0.13779086 0.         0.11261413 0.10068751 0.
 0.17660993]",1.1440742030328548,1.0963547280606063,0.0,0.07946787713034202,0.10504508137098828,0.13996223931120708,0.06299860045602891,0.08482376764901046,0.1377908586741452,0.0,0.11261413443328713,0.10068750985536548,0.0,0.17660993111962536,0.0
63,2014-04-07,"[0.         0.         0.0794867  0.10499888 0.14015334 0.06303731
 0.08485325 0.13772975 0.         0.11268081 0.10050918 0.
 0.17655078]",1.134096314026916,1.0912623531419994,0.0,0.07948669938076161,0.10499888490752378,0.14015334392033307,0.06303730561028273,0.08485325347989556,0.1377297507122855,0.0,0.11268080637835286,0.10050917732428408,0.0,0.17655077828628102,0.0
64,2014-04-08,"[0.         0.         0.07964246 0.10481349 0.14071746 0.06301557
 0.0850354  0.13732177 0.         0.11291757 0.09997005 0.
 0.17656624]",1.1081548070857141,1.0697483585555503,0.0,0.07964245623514524,0.10481348825514471,0.14071746331375815,0.06301556667848297,0.08503539760473106,0.13732177431340775,0.0,0.11291756511017341,0.09997004672512505,0.0,0.17656624176403166,0.0
65,2014-04-09,"[0.         0.         0.08035343 0.10449337 0.14126421 0.06305124
 0.08545127 0.13746069 0.         0.11303932 0.09819008 0.
 0.17669638]",1.1071981706907024,1.0647163969116682,0.0,0.08035343424406621,0.10449336990978911,0.14126421122445454,0.0630512443303996,0.08545126533118834,0.13746068966627684,0.0,0.11303931783576933,0.09819008352220746,0.0,0.17669638393584874,0.0
66,2014-04-10,"[0.         0.         0.08003155 0.10472896 0.14083562 0.06297551
 0.08517328 0.13746372 0.         0.11295486 0.09920745 0.
 0.17662904]",1.1047951200833903,1.067627837558412,0.0,0.08003155448261562,0.1047289613195435,0.14083561552520002,0.06297551287111985,0.08517328211863066,0.13746372324234035,0.0,0.1129548611012402,0.09920745415424136,0.0,0.17662903518506856,0.0
67,2014-04-11,"[0.         0.         0.07976747 0.10479185 0.14082996 0.06297083
 0.08505292 0.13730927 0.         0.1129733  0.09971844 0.
 0.17658596]",1.1120022113109516,1.0735161633560553,0.0,0.07976747196365125,0.10479185448920188,0.14082996224714175,0.06297082846379481,0.08505291635989205,0.13730926530871757,0.0,0.11297329808376572,0.09971844021650653,0.0,0.17658596286732828,0.0
68,2014-04-14,"[0.         0.         0.07973823 0.10468261 0.14123895 0.06295021
 0.08512498 0.13682508 0.         0.1131891  0.09968708 0.
 0.17656376]",1.0924873356534262,1.0523816136111421,0.0,0.07973822676387843,0.10468261174610032,0.14123895034528539,0.06295020597493464,0.08512498261704989,0.13682508044774802,0.0,0.11318909598918922,0.09968708226044071,0.0,0.17656376385537342,0.0
69,2014-04-15,"[0.         0.         0.07951508 0.10451611 0.14176237 0.06299704
 0.08525134 0.13636618 0.         0.11332997 0.09967621 0.
 0.17658569]",1.1001003326609786,1.0582933533367263,0.0,0.07951508305730293,0.10451611215932381,0.14176237199399008,0.06299704392102044,0.08525133968891783,0.13636618267097542,0.0,0.1133299720065468,0.09967620625137875,0.0,0.1765856882505437,0.0
70,2014-04-16,"[0.         0.         0.07892176 0.10461387 0.14178901 0.06299473
 0.08504056 0.13598732 0.         0.11335172 0.10078873 0.
 0.17651229]",1.0864056012734884,1.05303654945148,0.0,0.07892175966879897,0.1046138709589453,0.14178901331781513,0.06299473380337399,0.08504056097972063,0.13598731700919625,0.0,0.11335172237324989,0.10078873349549422,0.0,0.17651228839340552,0.0
71,2014-04-17,"[0.         0.         0.07849926 0.10458581 0.14203817 0.06301727
 0.08501355 0.13566109 0.         0.11338521 0.10129661 0.
 0.17650303]",1.07651490633066,1.0505204208461063,0.0,0.07849925968877633,0.10458581333573078,0.1420381735416633,0.06301727329840984,0.08501354757510675,0.13566108895779885,0.0,0.11338521154176875,0.10129660552315342,0.0,0.1765030265375919,0.0
