,Date,Weights,Profit,Base Profit,MMM,TFX,CRY,ATRI,TRT,IVAC,ASYS,VECO,GGG,FLS,ITT,IEX,cash
28,2014-03-26,"[0.23390419 0.         0.         0.         0.         0.2268414
 0.06925334 0.11550008 0.         0.         0.20979131 0.14470968
 0.        ]",1.0700230217741697,1.0677831427595361,0.0,0.0,0.0,0.0,0.22684140374721906,0.06925333644290162,0.11550007898081109,0.0,0.0,0.20979130954050873,0.14470967646883032,0.0,0.23390419481972904
29,2014-03-27,"[0.2337818  0.         0.         0.         0.         0.2292406
 0.08273542 0.10482824 0.         0.         0.20918297 0.14023097
 0.        ]",1.0677578012255502,1.0656904554266444,0.0,0.0,0.0,0.0,0.2292405961075191,0.08273541918867086,0.10482823725801947,0.0,0.0,0.20918297247064854,0.14023097178248312,0.0,0.23378180319265895
30,2014-03-28,"[0.22597141 0.         0.         0.         0.         0.21758061
 0.06853127 0.12976604 0.         0.         0.20644038 0.15171029
 0.        ]",1.0531657347924912,1.0488178172594713,0.0,0.0,0.0,0.0,0.21758061444346738,0.0685312691942389,0.1297660399465561,0.0,0.0,0.2064403794867715,0.15171029144879705,0.0,0.22597140548016903
31,2014-03-31,"[0.23882454 0.         0.         0.         0.         0.22102869
 0.         0.14938041 0.         0.         0.21976868 0.17099768
 0.        ]",1.0595971389474674,1.0548406317000205,0.0,0.0,0.0,0.0,0.22102868893918853,0.0,0.14938041182112113,0.0,0.0,0.21976867593730876,0.17099768330955406,0.0,0.2388245399928276
32,2014-04-01,"[0.22160472 0.10226044 0.         0.         0.         0.18515494
 0.         0.13366826 0.         0.         0.20086569 0.15644596
 0.        ]",1.0556812882664102,1.0616151568646786,0.1022604350930675,0.0,0.0,0.0,0.18515493805364128,0.0,0.13366825888510908,0.0,0.0,0.20086569393592982,0.156445955026386,0.0,0.22160471900586623
33,2014-04-02,"[0.23776902 0.         0.         0.         0.         0.19799312
 0.         0.17263339 0.         0.         0.21812971 0.17347477
 0.        ]",1.063634787556499,1.0805241321791894,0.0,0.0,0.0,0.0,0.19799311807758985,0.0,0.17263338636515224,0.0,0.0,0.21812970546790583,0.173474768515589,0.0,0.237769021573763
34,2014-04-03,"[0.2156169  0.09000223 0.         0.         0.         0.20824983
 0.         0.14316501 0.         0.         0.2147548  0.12821122
 0.        ]",1.071549422437106,1.090581526534552,0.09000222799388398,0.0,0.0,0.0,0.20824983359253932,0.0,0.14316501263029222,0.0,0.0,0.2147548006222604,0.12821122035179236,0.0,0.21561690480923165
35,2014-04-04,"[0.19936474 0.1211355  0.         0.         0.         0.23243732
 0.         0.12009203 0.         0.         0.21833564 0.10863478
 0.        ]",1.0819086012064796,1.0978039726017326,0.1211354974743198,0.0,0.0,0.0,0.2324373155593896,0.0,0.12009202914415007,0.0,0.0,0.21833563958909874,0.1086347820997394,0.0,0.19936473613330236
36,2014-04-07,"[0.14271658 0.1877842  0.         0.         0.         0.21188344
 0.         0.12613471 0.         0.         0.19417095 0.13731012
 0.        ]",1.081382464340923,1.095790782579024,0.1877841970884729,0.0,0.0,0.0,0.21188343985581734,0.0,0.12613471287234995,0.0,0.0,0.19417094670054624,0.13731012186747307,0.0,0.14271658161534065
37,2014-04-08,"[0.20234466 0.1436557  0.         0.         0.         0.18011433
 0.         0.12719305 0.         0.         0.20076699 0.14592527
 0.        ]",1.0555923736079973,1.065468198732903,0.1436557027254011,0.0,0.0,0.0,0.18011432597573995,0.0,0.1271930538099923,0.0,0.0,0.2007669946546326,0.14592526588224966,0.0,0.20234465695198445
38,2014-04-09,"[0.24198097 0.         0.         0.         0.         0.20026056
 0.         0.16681316 0.         0.         0.22288893 0.16805638
 0.        ]",1.035240754513913,1.0452863001918482,0.0,0.0,0.0,0.0,0.2002605623548888,0.0,0.16681315830626617,0.0,0.0,0.2228889311613419,0.16805638110132715,0.0,0.241980967076176
39,2014-04-10,"[0.23080656 0.08903955 0.         0.         0.         0.19258654
 0.         0.16377609 0.         0.         0.20085644 0.12293483
 0.        ]",1.0336527017807429,1.0502648469099785,0.08903954902217663,0.0,0.0,0.0,0.19258653756820437,0.0,0.16377608509040562,0.0,0.0,0.200856438947804,0.12293483344074033,0.0,0.230806555930669
40,2014-04-11,"[0.23191874 0.09351757 0.         0.         0.         0.19272953
 0.         0.17147989 0.         0.         0.19472483 0.11562944
 0.        ]",1.035262958486452,1.0514073907611738,0.09351757460686456,0.0,0.0,0.0,0.1927295316487999,0.0,0.1714798863774504,0.0,0.0,0.19472483003637686,0.11562944232674319,0.0,0.23191873500376503
41,2014-04-14,"[0.23705465 0.10368607 0.         0.         0.         0.19436678
 0.         0.18298707 0.         0.         0.18555899 0.09634644
 0.        ]",1.0197679231997268,1.0289549387874148,0.10368606509177435,0.0,0.0,0.0,0.19436678345465008,0.0,0.18298706982354507,0.0,0.0,0.1855589908661663,0.09634643686865463,0.0,0.23705465389520955
42,2014-04-15,"[0.21638921 0.14994349 0.         0.         0.         0.17998437
 0.         0.14741121 0.         0.         0.18725451 0.11901722
 0.        ]",1.022420709305623,1.030999354916851,0.14994348676987815,0.0,0.0,0.0,0.17998436630165815,0.0,0.14741121445632663,0.0,0.0,0.18725450528836757,0.11901722204732555,0.0,0.2163892051364439
43,2014-04-16,"[0.2101588  0.16988527 0.         0.         0.         0.18318417
 0.         0.13555644 0.         0.         0.18997757 0.11123775
 0.        ]",1.0197354271201835,1.0269047252488794,0.16988527197605208,0.0,0.0,0.0,0.18318417367303824,0.0,0.1355564410323547,0.0,0.0,0.18997756942237737,0.11123774876624543,0.0,0.21015879512993213
44,2014-04-17,"[0.16134654 0.19411993 0.         0.11141525 0.         0.21259501
 0.         0.17065882 0.         0.         0.14986446 0.
 0.        ]",1.0147200837504675,1.0273684946308212,0.19411992807470516,0.0,0.11141524515545312,0.0,0.2125950123736449,0.0,0.1706588153850486,0.0,0.0,0.1498644632198362,0.0,0.0,0.16134653579131214
45,2014-04-21,"[0.14583979 0.19432085 0.         0.15474622 0.         0.19790959
 0.         0.19060262 0.         0.         0.11658093 0.
 0.        ]",1.0392399939523413,1.0406457990307667,0.19432085443606154,0.0,0.15474621733831678,0.0,0.19790958598514186,0.0,0.1906026169056977,0.0,0.0,0.11658093429881879,0.0,0.0,0.14583979103596328
46,2014-04-22,"[0.16288078 0.1780971  0.         0.14553467 0.         0.20438824
 0.         0.19502913 0.         0.         0.11407008 0.
 0.        ]",1.0313401472313268,1.032999253988292,0.17809710203736323,0.0,0.14553467229041775,0.0,0.20438823663821618,0.0,0.1950291339961491,0.0,0.0,0.1140700795043472,0.0,0.0,0.16288077553350655
47,2014-04-23,"[0.19041728 0.1565858  0.         0.13121096 0.         0.20856132
 0.         0.19151509 0.         0.         0.12170955 0.
 0.        ]",1.0506486351423368,1.047540830889564,0.1565858019499089,0.0,0.13121095901913224,0.0,0.20856131593007915,0.0,0.19151509430994815,0.0,0.0,0.12170954757249766,0.0,0.0,0.19041728121843374
48,2014-04-24,"[0.20275646 0.12761392 0.         0.08508076 0.         0.21644638
 0.         0.16794517 0.06921194 0.         0.13094537 0.
 0.        ]",1.0379826348404078,1.04567264636788,0.12761392148021655,0.0,0.08508076378797741,0.0,0.2164463755779791,0.0,0.16794517003488496,0.06921193948687467,0.0,0.13094536748196123,0.0,0.0,0.20275646215010604
49,2014-04-25,"[0.18011782 0.1571185  0.         0.         0.         0.22711411
 0.         0.10158574 0.17666176 0.         0.15740207 0.
 0.        ]",1.0206827839286712,1.0369339926715744,0.15711850119590987,0.0,0.0,0.0,0.22711410863524914,0.0,0.10158573781286839,0.17666175920734942,0.0,0.15740207017860158,0.0,0.0,0.18011782297002163
50,2014-04-28,"[0.20654582 0.14810725 0.         0.         0.         0.22978639
 0.         0.08106705 0.16833589 0.         0.1661576  0.
 0.        ]",1.0161070860694166,1.0242218616195926,0.1481072479509131,0.0,0.0,0.0,0.22978639033592152,0.0,0.08106705028373852,0.16833588936310442,0.0,0.1661576038091799,0.0,0.0,0.20654581825714252
51,2014-04-29,"[0.18909531 0.15971633 0.         0.         0.         0.22382134
 0.         0.07172257 0.1840109  0.         0.17163355 0.
 0.        ]",1.0046150715055977,1.0143823391121427,0.159716328032768,0.0,0.0,0.0,0.223821344381639,0.0,0.07172256998121333,0.18401089551503458,0.0,0.17163355181390957,0.0,0.0,0.1890953102754354
52,2014-04-30,"[0.17499928 0.16345718 0.         0.         0.         0.22043526
 0.         0.07262803 0.19785354 0.         0.17062672 0.
 0.        ]",0.9933995025547329,1.0128946453838283,0.16345717512682187,0.0,0.0,0.0,0.22043525551718463,0.0,0.07262802986945291,0.1978535412175734,0.0,0.17062671651939348,0.0,0.0,0.1749992817495739
53,2014-05-01,"[0.20429031 0.15998424 0.         0.         0.         0.21302289
 0.         0.06792496 0.1035589  0.         0.17614222 0.07507647
 0.        ]",0.9979236562394028,1.0043169585393001,0.15998424237994868,0.0,0.0,0.0,0.21302288928628912,0.0,0.0679249608094486,0.1035589044426603,0.0,0.17614222444696484,0.07507646830560384,0.0,0.20429031032908443
54,2014-05-02,"[0.22338574 0.1838544  0.         0.         0.         0.21397573
 0.         0.08130135 0.         0.         0.1940232  0.10345959
 0.        ]",1.0101779947266498,1.01587272621416,0.1838544022792352,0.0,0.0,0.0,0.21397572634157888,0.0,0.08130134790668117,0.0,0.0,0.1940232027283136,0.10345958524156476,0.0,0.22338573550262644
55,2014-05-05,"[0.230084   0.1732214  0.         0.         0.         0.21264103
 0.         0.08200855 0.         0.         0.19641872 0.1056263
 0.        ]",1.0044936675989558,1.0112322852166866,0.17322139920631854,0.0,0.0,0.0,0.21264103232278855,0.0,0.08200854668726601,0.0,0.0,0.19641872485461076,0.10562630161882429,0.0,0.23008399531019177
56,2014-05-06,"[0.2311051  0.13733405 0.         0.         0.         0.20794744
 0.         0.09782806 0.         0.         0.20050562 0.12527973
 0.        ]",1.0105648013353492,1.0111668413837973,0.13733404842831162,0.0,0.0,0.0,0.20794744498061274,0.0,0.09782805591780896,0.0,0.0,0.20050561589570745,0.12527973483342433,0.0,0.23110509994413486
57,2014-05-07,"[0.24456726 0.09544409 0.         0.         0.         0.23044254
 0.         0.09103762 0.         0.         0.21101201 0.12749648
 0.        ]",1.0139044919071678,1.0168116348711838,0.09544409436436704,0.0,0.0,0.0,0.23044253707986,0.0,0.0910376205100565,0.0,0.0,0.2110120072573737,0.12749648002132002,0.0,0.24456726076702268
58,2014-05-08,"[0.23622556 0.         0.         0.         0.         0.22850688
 0.07962606 0.10491605 0.         0.         0.20946784 0.1412576
 0.        ]",1.012090517456501,1.0096684253967538,0.0,0.0,0.0,0.0,0.22850688286176174,0.07962605755004093,0.10491604543005967,0.0,0.0,0.20946784469735616,0.14125760457033054,0.0,0.23622556489045093
59,2014-05-09,"[0.2400633  0.         0.         0.         0.         0.23435994
 0.08660825 0.09340561 0.         0.         0.21161007 0.13395282
 0.        ]",0.9946722297122732,0.997972585288302,0.0,0.0,0.0,0.0,0.23435994023900367,0.0866082516233683,0.09340561427331413,0.0,0.0,0.2116100738153224,0.13395281655466174,0.0,0.24006330349432978
60,2014-05-12,"[0.2476712  0.         0.         0.         0.         0.24373408
 0.09844227 0.07702425 0.         0.         0.21318667 0.11994153
 0.        ]",0.994446197046443,0.9944389903659872,0.0,0.0,0.0,0.0,0.24373407872730285,0.09844227257904423,0.07702425152240808,0.0,0.0,0.21318667309456563,0.11994152537089633,0.0,0.24767119870578297
61,2014-05-13,"[0.27396695 0.         0.         0.         0.         0.27027306
 0.10135182 0.         0.         0.         0.2313031  0.12310507
 0.        ]",1.0017746024381218,1.0068398696289385,0.0,0.0,0.0,0.0,0.2702730584849639,0.10135181984253032,0.0,0.0,0.0,0.23130309902791096,0.12310506957623905,0.0,0.2739669530683558
62,2014-05-14,"[0.24154204 0.         0.         0.         0.         0.23794674
 0.11133009 0.08082767 0.         0.         0.20487903 0.12347443
 0.        ]",1.0134231622024734,1.0151877427739069,0.0,0.0,0.0,0.0,0.2379467402607057,0.11133008960576468,0.08082767452314478,0.0,0.0,0.20487902717981846,0.12347442955094422,0.0,0.24154203887962203
63,2014-05-15,"[0.23763361 0.         0.         0.         0.         0.23382735
 0.10912621 0.09010704 0.         0.         0.20593087 0.12337492
 0.        ]",1.012871042119556,1.0133028036634562,0.0,0.0,0.0,0.0,0.2338273483709296,0.10912620910411497,0.09010704023869331,0.0,0.0,0.20593087070287483,0.12337492030715633,0.0,0.23763361127623112
64,2014-05-16,"[0.23082539 0.         0.         0.         0.         0.22526978
 0.09588586 0.1094791  0.         0.         0.20112776 0.1374121
 0.        ]",1.0267364321387726,1.0078871113568166,0.0,0.0,0.0,0.0,0.2252697838336986,0.09588585792893373,0.10947910138383939,0.0,0.0,0.20112776059470444,0.1374121021160595,0.0,0.2308253941427644
65,2014-05-19,"[0.23575498 0.         0.         0.         0.         0.22943536
 0.09750666 0.09911554 0.         0.         0.20773071 0.13045675
 0.        ]",1.0012789145033685,0.9962364082186037,0.0,0.0,0.0,0.0,0.22943536427784833,0.09750665644880094,0.09911553519185602,0.0,0.0,0.20773071296925236,0.13045674665380705,0.0,0.23575498445843518
66,2014-05-20,"[0.24068956 0.         0.         0.         0.         0.23197383
 0.07901854 0.10578734 0.         0.         0.21032565 0.13220509
 0.        ]",1.0032395072877551,0.9941552161908415,0.0,0.0,0.0,0.0,0.23197383079965528,0.07901853594558951,0.10578734080905791,0.0,0.0,0.21032564590669273,0.13220508928824426,0.0,0.24068955725076022
67,2014-05-21,"[0.24053468 0.08102619 0.         0.         0.         0.23009098
 0.         0.108317   0.         0.         0.21142557 0.12860558
 0.        ]",1.0084020667824347,1.0033921665792638,0.08102619412894731,0.0,0.0,0.0,0.23009097978265286,0.0,0.10831700195494084,0.0,0.0,0.21142556938365983,0.12860557950674104,0.0,0.2405346752430582
68,2014-05-22,"[0.23394255 0.         0.         0.         0.         0.22352229
 0.07661704 0.11978803 0.         0.         0.20978447 0.13634561
 0.        ]",1.008157793844083,0.9956088291840041,0.0,0.0,0.0,0.0,0.2235222926327503,0.07661704090576767,0.11978802943880984,0.0,0.0,0.20978447345742252,0.13634561330768055,0.0,0.2339425502575692
69,2014-05-23,"[0.23414185 0.         0.         0.         0.         0.22413036
 0.08075975 0.11508145 0.         0.         0.21027945 0.13560714
 0.        ]",0.9944706831660223,0.9947815301872711,0.0,0.0,0.0,0.0,0.2241303558893244,0.08075974943399598,0.1150814466917241,0.0,0.0,0.21027945129099795,0.13560714220055384,0.0,0.2341418544934037
70,2014-05-27,"[0.23265977 0.         0.         0.         0.         0.22247347
 0.07782874 0.11807078 0.         0.         0.2086445  0.14032275
 0.        ]",1.0112349046841642,1.0026283145370285,0.0,0.0,0.0,0.0,0.22247347120647032,0.07782873587541896,0.11807077638628637,0.0,0.0,0.20864450353776814,0.14032274678694923,0.0,0.23265976620710696
71,2014-05-28,"[0.2245161  0.07491024 0.         0.         0.         0.21465285
 0.06589837 0.09807817 0.         0.         0.19811475 0.12382952
 0.        ]",1.0195064925336437,1.0114680574289197,0.0749102384223576,0.0,0.0,0.0,0.21465285355352703,0.06589837355435134,0.09807816953665971,0.0,0.0,0.19811475151746358,0.12382951756474246,0.0,0.22451609585089832
72,2014-05-29,"[0.23751927 0.09197467 0.         0.         0.         0.22665437
 0.         0.09618302 0.         0.         0.20849288 0.1391758
 0.        ]",1.024978393355071,1.0193306519427034,0.09197466629491476,0.0,0.0,0.0,0.2266543719427551,0.0,0.09618302092101122,0.0,0.0,0.2084928779202931,0.1391757970126044,0.0,0.23751926590842137
73,2014-05-30,"[0.23545438 0.         0.         0.         0.         0.229821
 0.10487446 0.09091387 0.         0.         0.19851123 0.14042505
 0.        ]",1.0232794628181154,1.02050233625573,0.0,0.0,0.0,0.0,0.22982100467840905,0.10487446408128488,0.09091386702906751,0.0,0.0,0.19851123490224898,0.14042505396724095,0.0,0.23545437534174854
74,2014-06-02,"[0.23281702 0.         0.         0.         0.         0.22927299
 0.12876667 0.08366049 0.         0.         0.18674805 0.13873478
 0.        ]",1.0269841098046526,1.0210421666860894,0.0,0.0,0.0,0.0,0.22927298512553612,0.12876667325830413,0.08366049211232685,0.0,0.0,0.18674805213614046,0.1387347783329641,0.0,0.23281701903472832
75,2014-06-03,"[0.23270282 0.         0.         0.         0.         0.22971134
 0.13270275 0.08232081 0.         0.         0.18404064 0.13852164
 0.        ]",1.023499967936358,1.021524302815447,0.0,0.0,0.0,0.0,0.22971133779768502,0.1327027526759737,0.08232080710719031,0.0,0.0,0.18404063874283685,0.13852163948923,0.0,0.23270282418708416
76,2014-06-04,"[0.23240853 0.         0.         0.         0.         0.22938049
 0.12807622 0.08505157 0.         0.         0.18840671 0.13667649
 0.        ]",1.0328508217819241,1.01790710474257,0.0,0.0,0.0,0.0,0.2293804915770881,0.12807621575241976,0.08505156888090783,0.0,0.0,0.1884067063047644,0.13667648930132997,0.0,0.23240852818348984
77,2014-06-05,"[0.23018439 0.         0.         0.         0.         0.22699422
 0.12122747 0.09128166 0.         0.         0.1899087  0.14040356
 0.        ]",1.0222987584511627,1.0161192924197195,0.0,0.0,0.0,0.0,0.2269942158190155,0.12122747336163388,0.09128165797845342,0.0,0.0,0.18990870336130053,0.14040356321142605,0.0,0.23018438626817067
78,2014-06-06,"[0.22783856 0.         0.         0.         0.         0.22435636
 0.10367777 0.10176066 0.         0.         0.19805207 0.14431457
 0.        ]",1.044939944373094,1.0285848674511595,0.0,0.0,0.0,0.0,0.22435636265065456,0.10367777200633178,0.10176066421042654,0.0,0.0,0.19805207104837255,0.1443145707993711,0.0,0.22783855928484356
79,2014-06-09,"[0.225864   0.         0.         0.         0.         0.22132858
 0.08673232 0.11307464 0.         0.         0.20484085 0.1481596
 0.        ]",1.049715028821847,1.0378942524951436,0.0,0.0,0.0,0.0,0.2213285778426973,0.08673232175737661,0.11307464225124544,0.0,0.0,0.20484085054949372,0.14815960464168515,0.0,0.22586400295750178
80,2014-06-10,"[0.27267255 0.         0.         0.         0.         0.26769679
 0.09876127 0.         0.         0.         0.2162895  0.1445799
 0.        ]",1.0767049800981097,1.0491506480659305,0.0,0.0,0.0,0.0,0.2676967864100312,0.09876126501801115,0.0,0.0,0.0,0.2162894960739642,0.14457989908358132,0.0,0.2726725534144121
