,Date,Weights,Profit,Base Profit,Volume,LAWS,KAMN,WLFC,HDSN,XLNX,MXIM,KOPN,INTC,NBIX,BCRX,TTNP,TECH,cash
0,2014-01-06,"[0.         0.         0.         0.         0.2176005  0.
 0.         0.14012899 0.15063295 0.         0.2657186  0.
 0.22591895]",0.9999999850888388,0.9999999999900002,0.9999999850988388,0.0,0.0,0.0,0.2176004946231842,0.0,0.0,0.1401289850473404,0.15063294768333435,0.0,0.26571860909461975,0.0,0.2259189486503601,0.0
1,2014-01-07,"[0.         0.         0.         0.         0.21855232 0.
 0.         0.14088823 0.14825355 0.         0.2664634  0.
 0.22584249]",1.0228047356819994,1.0145396040099217,0.004911717000436642,0.0,0.0,0.0,0.21855232119560242,0.0,0.0,0.14088822901248932,0.14825354516506195,0.0,0.26646339893341064,0.0,0.22584249079227448,0.0
2,2014-01-08,"[0.         0.         0.         0.         0.21883759 0.
 0.         0.14115834 0.14797011 0.         0.26647717 0.
 0.22555682]",1.0268332627382166,1.0672120113068286,0.02427932846273599,0.0,0.0,0.0,0.21883758902549744,0.0,0.0,0.1411583423614502,0.14797011017799377,0.0,0.26647716760635376,0.0,0.22555682063102722,0.0
3,2014-01-09,"[0.         0.         0.         0.         0.219515   0.
 0.         0.14098865 0.14607127 0.         0.26711017 0.
 0.22631492]",1.025056487956695,1.0830935470354188,0.014759178699205996,0.0,0.0,0.0,0.21951499581336975,0.0,0.0,0.14098864793777466,0.14607127010822296,0.0,0.2671101689338684,0.0,0.22631491720676422,0.0
4,2014-01-10,"[0.         0.         0.         0.         0.21979107 0.
 0.         0.14093061 0.1459538  0.         0.26707405 0.
 0.22625044]",1.0569048036129522,1.0973692968185371,0.004987641934950642,0.0,0.0,0.0,0.21979106962680817,0.0,0.0,0.14093060791492462,0.14595380425453186,0.0,0.2670740485191345,0.0,0.22625043988227844,0.0
5,2014-01-13,"[0.         0.         0.         0.         0.21977463 0.
 0.         0.14100873 0.14551534 0.         0.26725155 0.
 0.22644977]",1.062463800307548,1.1027326253771625,0.03496927539502389,0.0,0.0,0.0,0.21977463364601135,0.0,0.0,0.14100873470306396,0.1455153375864029,0.0,0.26725155115127563,0.0,0.22644977271556854,0.0
6,2014-01-14,"[0.         0.         0.         0.         0.21949998 0.
 0.         0.1408286  0.14566596 0.         0.2674425  0.
 0.22656299]",1.0644316520342527,1.114451119233401,0.022760125665474897,0.0,0.0,0.0,0.21949997544288635,0.0,0.0,0.14082859456539154,0.1456659585237503,0.0,0.2674424946308136,0.0,0.2265629917383194,0.0
7,2014-01-15,"[0.         0.         0.         0.         0.21919    0.
 0.         0.14082018 0.14580882 0.         0.26750106 0.
 0.22667997]",1.070302868561198,1.115799584108398,0.008090607420912783,0.0,0.0,0.0,0.21919000148773193,0.0,0.0,0.14082017540931702,0.14580881595611572,0.0,0.2675010561943054,0.0,0.2266799658536911,0.0
8,2014-01-16,"[0.         0.         0.         0.         0.2194689  0.
 0.         0.14047247 0.14600247 0.         0.26736635 0.
 0.22668977]",1.1323387677073968,1.1489443509662762,0.020635911392484583,0.0,0.0,0.0,0.21946890652179718,0.0,0.0,0.14047247171401978,0.14600247144699097,0.0,0.26736634969711304,0.0,0.22668977081775665,0.0
9,2014-01-17,"[0.         0.         0.         0.         0.21914122 0.
 0.         0.14023934 0.14642893 0.         0.26748314 0.
 0.22670734]",1.1061460567910042,1.1431089872563065,0.04323808457659267,0.0,0.0,0.0,0.21914121508598328,0.0,0.0,0.14023934304714203,0.1464289277791977,0.0,0.2674831449985504,0.0,0.2267073392868042,0.0
10,2014-01-21,"[0.         0.         0.         0.         0.21920651 0.
 0.         0.14025782 0.146439   0.         0.26764986 0.
 0.22644679]",1.0872299956743519,1.1399746581623702,0.03696467350440613,0.0,0.0,0.0,0.21920651197433472,0.0,0.0,0.1402578204870224,0.14643900096416473,0.0,0.2676498591899872,0.0,0.22644679248332977,0.0
