,Date,Weights,Profit,Base Profit,Volume,ASYS,TRT,VECO,IVAC,BCRX,TECH,TTNP,NBIX,OLN,GRA,FMC,BCPC,cash
0,2014-01-06,"[0.12406618 0.         0.         0.1507173  0.         0.11499555
 0.11998089 0.10101097 0.13542454 0.         0.09451438 0.15929021
 0.        ]",0.9956203604301909,0.9950000000000002,0.8759338483214378,0.0,0.0,0.15071730315685272,0.0,0.1149955540895462,0.11998088657855988,0.10101097077131271,0.13542453944683075,0.0,0.0945143848657608,0.15929020941257477,0.0,0.12406618148088455
1,2014-01-07,"[0.12295619 0.         0.         0.15068616 0.         0.11770764
 0.11746857 0.10205196 0.13464797 0.         0.09581754 0.15866403
 0.        ]",1.006909450030642,1.008220524294478,0.008962997255623419,0.0,0.0,0.15068615972995758,0.0,0.11770763993263245,0.11746857315301895,0.10205195844173431,0.13464796543121338,0.0,0.09581753611564636,0.1586640328168869,0.0,0.12295619398355484
2,2014-01-08,"[0.12200986 0.         0.         0.15058963 0.         0.11763226
 0.11856479 0.10221983 0.13454425 0.         0.0956794  0.15876003
 0.        ]",1.0928106154772248,1.057097924287716,0.012463254139650402,0.0,0.0,0.15058963000774384,0.0,0.11763226240873337,0.11856479197740555,0.1022198349237442,0.1345442533493042,0.0,0.0956794023513794,0.15876002609729767,0.0,0.12200985848903656
3,2014-01-09,"[0.12143918 0.         0.         0.15109846 0.         0.117314
 0.11883532 0.10231634 0.1343892  0.         0.09535844 0.15924907
 0.        ]",1.1172465077332643,1.0836000991102235,0.13402624421076736,0.0,0.0,0.15109845995903015,0.0,0.11731400340795517,0.11883532255887985,0.10231634229421616,0.13438920676708221,0.0,0.09535843878984451,0.15924906730651855,0.0,0.12143918126821518
4,2014-01-10,"[0.12327034 0.         0.         0.1494322  0.         0.11696821
 0.1181967  0.10225899 0.13523695 0.         0.0962133  0.15842332
 0.        ]",1.136244602702737,1.1094719741932557,0.039926966184149905,0.0,0.0,0.1494321972131729,0.0,0.11696820706129074,0.11819670349359512,0.10225898772478104,0.1352369487285614,0.0,0.09621329605579376,0.1584233194589615,0.0,0.12327034026384354
5,2014-01-13,"[0.12408753 0.         0.         0.14877585 0.         0.11659447
 0.11812154 0.10212415 0.13570215 0.         0.09643107 0.1581633
 0.        ]",1.1485574191456605,1.1204792239747365,0.019994699888349118,0.0,0.0,0.1487758457660675,0.0,0.11659447103738785,0.11812154203653336,0.10212414711713791,0.13570214807987213,0.0,0.09643106907606125,0.15816329419612885,0.0,0.12408752739429474
6,2014-01-14,"[0.1228057  0.         0.         0.14907534 0.         0.1172167
 0.1182708  0.10260148 0.1352017  0.         0.0967245  0.15810381
 0.        ]",1.1601595081421723,1.129947401495844,0.01886213372430548,0.0,0.0,0.14907534420490265,0.0,0.11721669882535934,0.11827079951763153,0.10260147601366043,0.13520169258117676,0.0,0.0967244952917099,0.158103808760643,0.0,0.12280569970607758
7,2014-01-15,"[0.12299702 0.         0.         0.14855762 0.         0.11765067
 0.11758117 0.10290108 0.13527685 0.         0.09752235 0.15751326
 0.        ]",1.151158432879904,1.122056880846667,0.01553572583724965,0.0,0.0,0.1485576182603836,0.0,0.11765066534280777,0.11758116632699966,0.10290107876062393,0.13527685403823853,0.0,0.09752234816551208,0.15751326084136963,0.0,0.12299702316522598
8,2014-01-16,"[0.12265903 0.         0.         0.14854789 0.         0.11801962
 0.1172533  0.10314479 0.13516732 0.         0.09784668 0.15736137
 0.        ]",1.1873590474162856,1.161366386519395,0.01438964227266946,0.0,0.0,0.14854788780212402,0.0,0.11801961809396744,0.11725330352783203,0.10314479470252991,0.13516731560230255,0.0,0.09784667938947678,0.15736137330532074,0.0,0.12265902757644653
9,2014-01-17,"[0.12276764 0.         0.         0.14809448 0.         0.1173546
 0.1182918  0.10300236 0.13543464 0.         0.09758746 0.15746704
 0.        ]",1.174375021032324,1.152124305950297,0.02570205041054873,0.0,0.0,0.14809447526931763,0.0,0.11735460162162781,0.11829180270433426,0.10300236195325851,0.13543464243412018,0.0,0.0975874587893486,0.1574670374393463,0.0,0.12276764214038849
10,2014-01-21,"[0.12258018 0.         0.         0.14799438 0.         0.11763711
 0.11796176 0.10325271 0.13531868 0.         0.09793243 0.15732276
 0.        ]",1.1760781543936119,1.1569735821070073,0.025100040616930268,0.0,0.0,0.14799438416957855,0.0,0.11763710528612137,0.11796175688505173,0.10325270891189575,0.13531868159770966,0.0,0.09793242812156677,0.15732276439666748,0.0,0.12258017808198929
11,2014-01-22,"[0.12059276 0.         0.         0.14883111 0.         0.11808587
 0.11879446 0.10365901 0.13457672 0.         0.09742629 0.1580338
 0.        ]",1.1901770430747576,1.16988246467144,0.010691488249610396,0.0,0.0,0.14883111417293549,0.0,0.11808586865663528,0.11879446357488632,0.1036590114235878,0.1345767229795456,0.0,0.09742628782987595,0.1580338031053543,0.0,0.12059275805950165
12,2014-01-23,"[0.1206504  0.         0.         0.14858764 0.         0.11857373
 0.1181789  0.10389712 0.13452627 0.         0.0980647  0.15752125
 0.        ]",1.1936848719394189,1.1708044404573592,0.010691025421684963,0.0,0.0,0.1485876441001892,0.0,0.11857372522354126,0.11817890405654907,0.10389711707830429,0.13452626764774323,0.0,0.09806469827890396,0.15752124786376953,0.0,0.12065040320158005
13,2014-01-24,"[0.12045276 0.         0.         0.1486728  0.         0.11855222
 0.11850591 0.10386459 0.13448218 0.         0.09806293 0.15740663
 0.        ]",1.2161758760362076,1.1889344706827036,0.023493392481945527,0.0,0.0,0.14867280423641205,0.0,0.11855222284793854,0.11850591003894806,0.10386458784341812,0.13448217511177063,0.0,0.0980629250407219,0.15740662813186646,0.0,0.12045276165008545
14,2014-01-27,"[0.12099971 0.         0.         0.1480792  0.         0.11863128
 0.11811622 0.10399569 0.13461488 0.         0.09870987 0.15685317
 0.        ]",1.2103738213466277,1.179445158281397,0.04212863139239271,0.0,0.0,0.14807920157909393,0.0,0.1186312809586525,0.11811622232198715,0.10399568825960159,0.13461488485336304,0.0,0.09870987385511398,0.15685316920280457,0.0,0.12099970877170563
15,2014-01-28,"[0.12057646 0.         0.         0.14794597 0.         0.11875958
 0.1185545  0.10417042 0.13443768 0.         0.09884235 0.15671308
 0.        ]",1.1772665612849404,1.1446116854504007,0.01588005117427651,0.0,0.0,0.14794597029685974,0.0,0.11875957995653152,0.1185545027256012,0.10417041927576065,0.1344376802444458,0.0,0.09884235262870789,0.1567130833864212,0.0,0.12057645618915558
16,2014-01-29,"[0.12061276 0.         0.         0.14777747 0.         0.11830351
 0.11910337 0.10410457 0.13457787 0.         0.09874308 0.15677741
 0.        ]",1.1484512628520984,1.1056525545300648,0.02891063348842071,0.0,0.0,0.1477774679660797,0.0,0.11830350756645203,0.11910337209701538,0.10410457104444504,0.13457787036895752,0.0,0.09874308109283447,0.15677741169929504,0.0,0.12061275541782379
17,2014-01-30,"[0.12200223 0.         0.         0.14687303 0.         0.11791237
 0.11863618 0.10391703 0.13524204 0.         0.09937994 0.15603721
 0.        ]",1.148907640107853,1.0994248007238738,0.0406633945019348,0.0,0.0,0.14687302708625793,0.0,0.11791236698627472,0.11863618344068527,0.10391702502965927,0.1352420449256897,0.0,0.09937994182109833,0.15603721141815186,0.0,0.12200222909450531
18,2014-01-31,"[0.12234325 0.         0.         0.14633141 0.         0.11749586
 0.11916637 0.1038093  0.13550265 0.         0.09925002 0.15610114
 0.        ]",1.153914812694341,1.117023327412669,0.020427532161885004,0.0,0.0,0.14633141458034515,0.0,0.11749586462974548,0.11916637420654297,0.10380930453538895,0.1355026513338089,0.0,0.09925001859664917,0.15610113739967346,0.0,0.12234324961900711
19,2014-02-03,"[0.12371044 0.         0.         0.1455471  0.         0.11751629
 0.11809333 0.10377681 0.13596228 0.         0.1001756  0.15521818
 0.        ]",1.1445447587898667,1.104580890235484,0.013239082698173112,0.0,0.0,0.14554710686206818,0.0,0.11751628667116165,0.1180933266878128,0.10377680510282516,0.13596227765083313,0.0,0.10017559677362442,0.1552181839942932,0.0,0.12371043860912323
20,2014-02-04,"[0.12417068 0.         0.         0.14520387 0.         0.11734336
 0.11798292 0.10373901 0.13616024 0.         0.10046633 0.15493363
 0.        ]",1.1536933768826705,1.1047017865302677,0.011108904344281037,0.0,0.0,0.1452038735151291,0.0,0.11734335869550705,0.11798291653394699,0.10373900830745697,0.1361602395772934,0.0,0.10046633332967758,0.1549336314201355,0.0,0.12417067587375641
21,2014-02-05,"[0.12256057 0.         0.         0.14541556 0.         0.11670326
 0.12042743 0.1037227  0.13592532 0.         0.09924893 0.15599619
 0.        ]",1.1258614857389193,1.0730467584370584,0.015091143793704053,0.0,0.0,0.1454155594110489,0.0,0.11670326441526413,0.12042742967605591,0.1037226989865303,0.1359253227710724,0.0,0.09924893081188202,0.1559961885213852,0.0,0.12256056815385818
22,2014-02-06,"[0.12012399 0.         0.         0.14648397 0.         0.11689043
 0.12208961 0.10399453 0.13514218 0.         0.09814916 0.15712614
 0.        ]",1.1166104781995128,1.0776715058507274,0.02168789465426294,0.0,0.0,0.14648397266864777,0.0,0.11689043045043945,0.12208960950374603,0.10399453341960907,0.13514217734336853,0.0,0.09814915806055069,0.15712614357471466,0.0,0.12012398988008499
23,2014-02-07,"[0.12017865 0.         0.         0.14619072 0.         0.11672457
 0.12245885 0.10398489 0.13520005 0.         0.0981063  0.15715595
 0.        ]",1.1233917417554284,1.0840879259715301,0.01142505575494613,0.0,0.0,0.14619071781635284,0.0,0.11672456562519073,0.12245884537696838,0.10398489236831665,0.13520005345344543,0.0,0.09810630232095718,0.15715594589710236,0.0,0.12017865478992462
