,Date,Weights,Profit,Base Profit,Volume,PMD,DGX,AMS,LH,AAME,CIA,GL,FFG,STRT,SUP,MOD,DORM,cash
0,2014-01-06,"[0.         0.10551772 0.10126178 0.09296323 0.         0.
 0.         0.11493575 0.13811217 0.10357699 0.1295274  0.12051674
 0.09358823]",0.9998000074476003,0.9998000000000002,1.0000000074505806,0.10551771521568298,0.10126177966594696,0.09296323359012604,0.0,0.0,0.0,0.1149357482790947,0.1381121724843979,0.10357698798179626,0.12952740490436554,0.12051673978567123,0.09358822554349899,0.0
1,2014-01-07,"[0.         0.10528877 0.10280046 0.09382693 0.         0.
 0.         0.11458671 0.13733989 0.10344724 0.12799877 0.12060702
 0.09410423]",1.0036811296391484,1.003557730817899,0.006016100175019461,0.10528877377510071,0.10280045866966248,0.09382692724466324,0.0,0.0,0.0,0.1145867109298706,0.13733989000320435,0.10344723612070084,0.12799876928329468,0.12060701847076416,0.09410423040390015,0.0
2,2014-01-08,"[0.         0.10526554 0.10274718 0.0940225  0.         0.
 0.         0.11473724 0.13736509 0.10337643 0.12785876 0.1204562
 0.09417106]",1.0006770895766635,0.9989267350008759,0.011614920451644108,0.1052655354142189,0.10274717956781387,0.09402249753475189,0.0,0.0,0.0,0.11473724246025085,0.13736508786678314,0.10337643325328827,0.12785875797271729,0.12045620381832123,0.09417106211185455,0.0
3,2014-01-09,"[0.         0.10530517 0.10265971 0.09410693 0.         0.
 0.         0.11482485 0.13741183 0.10333181 0.12787224 0.12028316
 0.09420429]",1.0044178044466436,1.0016594161693153,0.010132282703848918,0.10530516505241394,0.10265970975160599,0.09410692751407623,0.0,0.0,0.0,0.11482484638690948,0.13741183280944824,0.10333181172609329,0.12787224352359772,0.12028316408395767,0.09420429170131683,0.0
4,2014-01-10,"[0.         0.10531499 0.10264562 0.09421679 0.         0.
 0.         0.11490183 0.13737953 0.10330869 0.12778282 0.12019411
 0.09425566]",1.0026734240898094,0.9983164627074915,0.009875353542599172,0.10531499236822128,0.1026456207036972,0.09421678632497787,0.0,0.0,0.0,0.1149018257856369,0.13737952709197998,0.10330868512392044,0.12778282165527344,0.12019410729408264,0.09425565600395203,0.0
5,2014-01-13,"[0.         0.09657538 0.09433605 0.08662427 0.         0.08243182
 0.         0.10546896 0.12600721 0.09473734 0.11701666 0.11023206
 0.08657023]",1.0001804315287361,0.9949774385692158,0.16530440394375678,0.09657537937164307,0.09433604776859283,0.08662427216768265,0.0,0.08243181556463242,0.0,0.10546895861625671,0.12600721418857574,0.09473734349012375,0.11701665818691254,0.11023205518722534,0.08657023310661316,0.0
6,2014-01-14,"[0.         0.09657773 0.09467637 0.08678272 0.         0.08243239
 0.         0.1053769  0.1257457  0.09476443 0.11667814 0.11022558
 0.08674005]",0.9994104689471183,0.9941408644698405,0.007612436427058879,0.0965777263045311,0.09467636793851852,0.08678272366523743,0.0,0.08243238925933838,0.0,0.10537689924240112,0.12574569880962372,0.09476443380117416,0.1166781410574913,0.11022558063268661,0.08674005419015884,0.0
7,2014-01-15,"[0.         0.09655028 0.09470406 0.08678829 0.         0.08244742
 0.         0.10535465 0.12571362 0.09478015 0.11663536 0.11027599
 0.0867502 ]",1.0022328876738535,0.9978534437610477,0.013108125326041067,0.09655027836561203,0.09470406174659729,0.08678828924894333,0.0,0.08244742453098297,0.0,0.10535465180873871,0.12571361660957336,0.09478014707565308,0.11663535982370377,0.1102759912610054,0.08675020188093185,0.0
8,2014-01-16,"[0.         0.09652642 0.09463365 0.0868917  0.         0.08252459
 0.         0.10546379 0.12573828 0.09471648 0.11654574 0.11019334
 0.08676604]",1.0055932187525893,1.0025961916754993,0.017167973769670636,0.09652642160654068,0.09463364630937576,0.08689169585704803,0.0,0.08252459019422531,0.0,0.10546378791332245,0.12573827803134918,0.09471648186445236,0.11654573678970337,0.11019334197044373,0.08676604181528091,0.0
9,2014-01-17,"[0.         0.09647934 0.09455524 0.08700217 0.         0.08266057
 0.         0.10558243 0.12578166 0.09463382 0.11645236 0.11007673
 0.08677569]",1.0009201697803796,0.9956280097732061,0.011384621041150782,0.09647934138774872,0.09455523639917374,0.08700217306613922,0.0,0.08266057074069977,0.0,0.10558243095874786,0.12578165531158447,0.09463381767272949,0.11645235866308212,0.11007672548294067,0.08677569031715393,0.0
10,2014-01-21,"[0.         0.09647517 0.09504882 0.08699394 0.         0.08260916
 0.         0.10528077 0.12549809 0.09473094 0.11622135 0.11025504
 0.08688673]",0.9953774826042358,0.9908494785669322,0.01097653641816743,0.09647516906261444,0.09504881501197815,0.08699394017457962,0.0,0.082609161734581,0.0,0.10528077185153961,0.12549808621406555,0.09473094344139099,0.1162213459610939,0.11025504022836685,0.08688672631978989,0.0
11,2014-01-22,"[0.         0.09631974 0.09519872 0.08712851 0.         0.08293407
 0.         0.10527897 0.1254599  0.09461931 0.1159226  0.11022812
 0.08691009]",0.9934864848478934,0.9895179669735789,0.014583007581514129,0.09631973505020142,0.09519872069358826,0.08712850511074066,0.0,0.08293407410383224,0.0,0.10527896881103516,0.12545989453792572,0.09461931139230728,0.11592260003089905,0.11022812128067017,0.08691009134054184,0.0
12,2014-01-23,"[0.         0.09628885 0.09514013 0.08711959 0.         0.08295665
 0.         0.1053221  0.12549977 0.09460186 0.11592688 0.11026978
 0.0868744 ]",0.9967406709207766,0.9939916427594941,0.012517215613160977,0.09628885239362717,0.09514012932777405,0.08711958676576614,0.0,0.08295664936304092,0.0,0.10532210022211075,0.12549977004528046,0.09460186213254929,0.11592688411474228,0.11026978492736816,0.08687440305948257,0.0
