,Date,Weights,Profit,Base Profit,Volume,TCF,UMBF,C,JPM,UVV,PYX,STKL,ANDE,EBIX,UIS,STRM,JKHY,cash
0,2014-01-06,"[0.07463929 0.07812697 0.07814008 0.0751816  0.07673168 0.07522365
 0.07752486 0.07845844 0.07773376 0.07665585 0.07577058 0.07772134
 0.07809191]",0.9998149427535374,0.9998000000000002,0.9253607243299484,0.07812697440385818,0.07814007997512817,0.07518159598112106,0.07673168182373047,0.0752236545085907,0.07752485573291779,0.07845843583345413,0.07773376256227493,0.07665584981441498,0.07577057927846909,0.07772134244441986,0.07809191197156906,0.07463929057121277
1,2014-01-07,"[0.07415999 0.07785733 0.07828895 0.07532259 0.07631817 0.07513025
 0.07823597 0.07876281 0.07845237 0.07663833 0.07545666 0.07698368
 0.07839292]",1.0111584655370789,1.0120676121498866,0.004169862119475616,0.07785733044147491,0.07828895002603531,0.07532259076833725,0.0763181671500206,0.07513025403022766,0.07823596894741058,0.07876281440258026,0.07845237106084824,0.07663832604885101,0.0754566565155983,0.07698368281126022,0.07839291542768478,0.07415998727083206
2,2014-01-08,"[0.07416166 0.07789668 0.07829065 0.0753084  0.07631174 0.07510576
 0.07824436 0.07875982 0.07837851 0.07666128 0.07544994 0.07703836
 0.0783928 ]",1.0035816038101995,1.0039784455969134,0.0077192353650918435,0.07789667695760727,0.07829064875841141,0.0753084048628807,0.07631174474954605,0.07510576397180557,0.07824435830116272,0.0787598192691803,0.07837851345539093,0.07666128128767014,0.07544994354248047,0.07703836262226105,0.07839280366897583,0.07416166365146637
3,2014-01-09,"[0.07408691 0.07790434 0.07827683 0.07533585 0.07630195 0.07510845
 0.07827412 0.07878272 0.07841356 0.07663653 0.07546005 0.07700083
 0.07841785]",1.0070438147747207,1.0076544188173386,0.010109073709782803,0.0779043436050415,0.07827682793140411,0.07533584535121918,0.0763019546866417,0.07510845363140106,0.07827412337064743,0.07878272235393524,0.07841356098651886,0.07663653045892715,0.0754600465297699,0.07700082659721375,0.07841785252094269,0.07408691197633743
4,2014-01-10,"[0.07412051 0.07785334 0.0782785  0.07537372 0.07631052 0.07513741
 0.07824598 0.0787711  0.07853973 0.0766196  0.07550119 0.07686863
 0.07837977]",1.0121058599320785,1.013242613686509,0.012548792785198284,0.07785334438085556,0.07827849686145782,0.07537372410297394,0.07631052285432816,0.0751374140381813,0.07824598252773285,0.07877109944820404,0.07853972911834717,0.07661959528923035,0.07550118863582611,0.07686863094568253,0.07837976515293121,0.07412050664424896
5,2014-01-13,"[0.0741788  0.0778437  0.07829636 0.07536816 0.0763248  0.0751346
 0.07822798 0.0787471  0.07858256 0.07662869 0.07548569 0.07683571
 0.07834584]",1.0118999682175418,1.01281287063126,0.011390771211459547,0.07784370332956314,0.07829635590314865,0.07536815851926804,0.07632479816675186,0.07513459771871567,0.07822798192501068,0.07874710112810135,0.07858256250619888,0.07662869244813919,0.07548569142818451,0.07683570683002472,0.07834583520889282,0.0741787999868393
6,2014-01-14,"[0.07431553 0.07770675 0.07829589 0.07536474 0.07635702 0.07523084
 0.07813084 0.07869844 0.07871466 0.07662719 0.07547861 0.07676807
 0.07831143]",0.9963602781714355,0.9961156020236526,0.01081186151665131,0.07770675420761108,0.07829589396715164,0.07536473870277405,0.07635702192783356,0.07523084431886673,0.07813084125518799,0.07869844138622284,0.07871466130018234,0.07662718743085861,0.07547861337661743,0.07676807045936584,0.07831142842769623,0.07431553304195404
7,2014-01-15,"[0.0743269  0.07770143 0.07830851 0.07535652 0.07634576 0.07522807
 0.07813092 0.07869134 0.07867599 0.07664166 0.07545407 0.07681117
 0.07832766]",0.9907835520304218,0.9901058635445827,0.010548148619519292,0.07770143449306488,0.07830850780010223,0.07535652071237564,0.0763457641005516,0.07522807270288467,0.07813092321157455,0.07869134098291397,0.07867598533630371,0.07664166390895844,0.07545407116413116,0.07681117206811905,0.07832765579223633,0.07432690262794495
8,2014-01-16,"[0.07422821 0.07780898 0.07830285 0.07536004 0.07632987 0.07517081
 0.07820444 0.07872401 0.07859261 0.07663505 0.07545746 0.07683574
 0.07834996]",0.9959133133651689,0.9955245940454275,0.008689005617369627,0.07780897617340088,0.07830284535884857,0.07536003738641739,0.07632987201213837,0.07517081499099731,0.0782044380903244,0.07872401177883148,0.07859260588884354,0.07663504779338837,0.07545746117830276,0.0768357440829277,0.07834995537996292,0.0742282122373581
9,2014-01-17,"[0.07420748 0.07780882 0.07830524 0.07536511 0.07632505 0.07514317
 0.07821075 0.07874008 0.07860734 0.07663378 0.0754766  0.07683735
 0.07833925]",0.9983117371668699,0.9978455230030645,0.012273018301233767,0.07780881971120834,0.07830523699522018,0.0753651112318039,0.07632505148649216,0.07514316588640213,0.07821074873209,0.07874008268117905,0.07860733568668365,0.07663378119468689,0.07547660171985626,0.07683735340833664,0.07833924889564514,0.07420747727155685
10,2014-01-21,"[0.07426924 0.07778127 0.07829864 0.07534863 0.07634337 0.07518203
 0.07817429 0.07872007 0.07860979 0.07663579 0.07546891 0.07683749
 0.0783305 ]",1.0004339047957234,0.9999192423960016,0.011789819502711745,0.07778127491474152,0.0782986432313919,0.0753486305475235,0.07634337246417999,0.07518202811479568,0.07817428559064865,0.07872007042169571,0.07860978692770004,0.07663578540086746,0.07546890527009964,0.07683748751878738,0.07833050191402435,0.07426923513412476
11,2014-01-22,"[0.07428073 0.07777179 0.07830501 0.07536831 0.07634401 0.07519554
 0.07817744 0.07870947 0.07866349 0.07663018 0.0754675  0.07676601
 0.07832052]",1.0010160822225678,1.0005594921753858,0.00801165546323697,0.07777179032564163,0.07830500602722168,0.07536831498146057,0.07634401321411133,0.07519553601741791,0.07817743718624115,0.07870946824550629,0.07866349071264267,0.07663018256425858,0.07546750456094742,0.0767660140991211,0.07832051813602448,0.07428073137998581
12,2014-01-23,"[0.07422964 0.07779904 0.07829599 0.07535835 0.07634594 0.07516975
 0.07820059 0.07874367 0.07865407 0.07661398 0.0754709  0.07679037
 0.07832772]",1.0022022992249369,1.0017207515969873,0.0066607781976284934,0.07779904454946518,0.0782959908246994,0.07535834610462189,0.07634593546390533,0.07516974955797195,0.07820059359073639,0.07874367386102676,0.07865407317876816,0.07661397755146027,0.07547090202569962,0.07679037004709244,0.0783277153968811,0.0742296352982521
13,2014-01-24,"[0.07421029 0.07781003 0.0782734  0.07537019 0.0763518  0.07519258
 0.07820821 0.07874356 0.07867675 0.07659416 0.07546663 0.07676242
 0.07834002]",1.0043461298469247,1.0036542990307062,0.007096032010602436,0.07781002670526505,0.07827340066432953,0.075370192527771,0.07635179907083511,0.07519257813692093,0.07820820808410645,0.07874356210231781,0.0786767527461052,0.07659415900707245,0.07546662539243698,0.07676241546869278,0.07834001630544662,0.07421029359102249
14,2014-01-27,"[0.07430014 0.07778425 0.07827585 0.07534955 0.07635789 0.07520395
 0.07816669 0.07871175 0.07865311 0.07661725 0.07546128 0.0768016
 0.07831667]",0.9879361302854438,0.9858551568791428,0.013491165541365079,0.07778424769639969,0.07827585190534592,0.07534954696893692,0.0763578861951828,0.07520394772291183,0.07816668599843979,0.07871174812316895,0.07865311205387115,0.07661724835634232,0.07546127587556839,0.076801598072052,0.07831667363643646,0.0743001401424408
15,2014-01-28,"[0.07442638 0.07773621 0.07829051 0.07530807 0.07637301 0.07526002
 0.0781071  0.07865513 0.0786155  0.07664777 0.07540981 0.07686429
 0.07830624]",0.9703821526063491,0.9669362501594896,0.010517576768075024,0.07773620635271072,0.07829050719738007,0.07530806958675385,0.07637301087379456,0.07526002079248428,0.07810709625482559,0.07865513116121292,0.07861550152301788,0.07664776593446732,0.07540980726480484,0.07686428725719452,0.07830623537302017,0.07442638278007507
16,2014-01-29,"[0.07436775 0.07782266 0.07831018 0.07530043 0.07635161 0.0752043
 0.07817062 0.07867536 0.07853007 0.07666324 0.07540166 0.07689261
 0.07830954]",0.9542028496023489,0.9494139608042393,0.009421736627502482,0.07782265543937683,0.07831017673015594,0.075300432741642,0.07635161280632019,0.07520429790019989,0.07817061990499496,0.07867535948753357,0.07853006571531296,0.07666324079036713,0.0754016637802124,0.07689260691404343,0.0783095434308052,0.07436775416135788
17,2014-01-30,"[0.07435304 0.07780017 0.07830083 0.07531758 0.07635137 0.07522634
 0.07815701 0.07867439 0.07855803 0.0766459  0.0754213  0.07687841
 0.07831563]",0.9537932241366147,0.9486942663754381,0.013257511258152018,0.07780016958713531,0.0783008262515068,0.07531757652759552,0.07635136693716049,0.07522633671760559,0.07815700769424438,0.07867439091205597,0.07855802774429321,0.07664590328931808,0.0754212960600853,0.07687840610742569,0.0783156305551529,0.07435303926467896
18,2014-01-31,"[0.07437643 0.07783247 0.07829725 0.07528897 0.07634078 0.0752343
 0.07815179 0.07867177 0.07842564 0.07666585 0.07543118 0.07696013
 0.07832342]",0.9476270405797066,0.9420020547374258,0.00911341399820766,0.07783246785402298,0.07829724997282028,0.07528897374868393,0.07634077966213226,0.0752343013882637,0.07815179228782654,0.07867176830768585,0.07842563837766647,0.07666584849357605,0.07543118298053741,0.07696013152599335,0.07832341641187668,0.0743764340877533
19,2014-02-03,"[0.0743234  0.07785516 0.07828465 0.07529152 0.07632507 0.07521227
 0.07817408 0.07869104 0.07837103 0.07666901 0.07543796 0.07701308
 0.07835174]",0.9472514508038157,0.9415959008897542,0.016092191897108126,0.07785516232252121,0.07828465104103088,0.07529152184724808,0.07632507383823395,0.0752122700214386,0.07817407697439194,0.0786910429596901,0.07837103307247162,0.07666901499032974,0.07543795555830002,0.07701307535171509,0.07835174351930618,0.07432340085506439
