,Date,Weights,Profit,Base Profit,Volume,SPXC,LECO,CVR,PFIN,EAT,JACK,PZZA,MCD,CIA,GL,AAME,FFG,cash
0,2014-01-06,"[0.09150626 0.1385493  0.         0.         0.         0.1099502
 0.         0.         0.12938996 0.10828507 0.12640376 0.1861666
 0.10974884]",0.999999999990915,0.9999999999917251,0.9084937426378132,0.13854930282486347,0.0,0.0,0.0,0.10995020055716331,0.0,0.0,0.12938996172896192,0.10828506570044466,0.1264037627928808,0.186166604971579,0.10974884406192013,0.09150625736218672
1,2014-01-07,"[0.         0.1549821  0.         0.         0.         0.11635192
 0.         0.         0.14130111 0.11448843 0.13872431 0.21702772
 0.11712441]",0.9987633482538583,1.0036567500374862,0.09150625736218664,0.1549821024989515,0.0,0.0,0.0,0.11635191594141044,0.0,0.0,0.1413011123065573,0.11448843431210386,0.1387243100393682,0.2170277167633182,0.11712440813829059,0.0
2,2014-01-08,"[0.         0.15270804 0.         0.         0.         0.11726257
 0.         0.         0.14188189 0.11411428 0.1382134  0.21880091
 0.11701892]",0.9906072752421784,0.9984483359112751,0.006563021316395454,0.15270803671026428,0.0,0.0,0.0,0.11726256647663756,0.0,0.0,0.14188188684331243,0.11411427947203259,0.1382133982902193,0.21880090881128253,0.11701892339625122,0.0
3,2014-01-09,"[0.         0.15397039 0.         0.         0.         0.11798888
 0.         0.         0.14012897 0.11132572 0.13845245 0.22213301
 0.11600059]",0.9889600735468189,1.0002244113397305,0.0037378523216406445,0.1539703926488021,0.0,0.0,0.0,0.1179888771435185,0.0,0.0,0.14012896592762136,0.11132572241516456,0.1384524490465425,0.22213300568743902,0.11600058713091194,0.0
4,2014-01-10,"[0.         0.15353131 0.         0.         0.         0.1178723
 0.         0.         0.14157378 0.11386999 0.13796421 0.21807912
 0.11710929]",0.9911261051860868,1.00361760672172,0.009367145301724111,0.1535313122602379,0.0,0.0,0.0,0.117872300829185,0.0,0.0,0.14157377516658612,0.1138699919593898,0.13796420993876266,0.21807911640656505,0.1171092934392734,0.0
5,2014-01-13,"[0.         0.15356577 0.         0.         0.         0.11709951
 0.         0.         0.1405559  0.11260511 0.13793721 0.22057153
 0.11766498]",0.9907914152537133,1.0028523421291622,0.0046769000633606755,0.15356577155703063,0.0,0.0,0.0,0.11709950772548713,0.0,0.0,0.14055590099451212,0.11260510687244968,0.13793720972795281,0.22057152605042243,0.11766497707214534,0.0
6,2014-01-14,"[0.         0.15607726 0.         0.         0.         0.11579555
 0.         0.         0.14185422 0.11562528 0.13685524 0.21865745
 0.11513501]",0.9841790924249151,0.996711529605342,0.004905375987400887,0.15607726064554353,0.0,0.0,0.0,0.11579554796171829,0.0,0.0,0.14185421865761316,0.11562527566666461,0.13685523737080016,0.21865744948647406,0.1151350102111862,0.0
7,2014-01-15,"[0.         0.15351865 0.         0.         0.         0.11862005
 0.         0.         0.13998107 0.11564483 0.13634081 0.22166715
 0.11422744]",0.9818271705128856,0.9880036765268136,0.0076947903421221014,0.15351865487825928,0.0,0.0,0.0,0.11862004942521231,0.0,0.0,0.13998107386538192,0.11564482511979524,0.1363408099934442,0.22166715099902076,0.1142274357188862,0.0
8,2014-01-16,"[0.         0.15419102 0.         0.         0.         0.11988303
 0.         0.         0.14078348 0.11573112 0.13560644 0.21662077
 0.11718414]",0.9899661025175851,1.0087117703842294,0.008151728692883636,0.1541910206148121,0.0,0.0,0.0,0.11988302813742129,0.0,0.0,0.14078347684526019,0.11573112283801702,0.1356064389716544,0.21662077014538025,0.11718414244745479,0.0
9,2014-01-17,"[0.         0.15601523 0.         0.         0.         0.11692029
 0.         0.         0.14099563 0.1131208  0.13910132 0.21583344
 0.11801328]",0.989747660710387,1.0084913783620297,0.008529361885151118,0.15601523443309215,0.0,0.0,0.0,0.11692028613165643,0.0,0.0,0.14099562915957806,0.11312080160001908,0.13910132280918397,0.21583344200091056,0.11801328386555975,0.0
10,2014-01-21,"[0.         0.15350139 0.         0.         0.         0.11836971
 0.         0.         0.14257473 0.11170827 0.13769466 0.22478819
 0.11136304]",0.9859198219278557,1.0046904223960083,0.010133154804230063,0.1535013943395878,0.0,0.0,0.0,0.11836970606100641,0.0,0.0,0.14257473240091156,0.111708273869612,0.1376946640881669,0.22478818690578964,0.11136304233492567,0.0
11,2014-01-22,"[0.         0.15389525 0.         0.         0.         0.11638338
 0.         0.         0.13967049 0.11530952 0.13694875 0.21980257
 0.11799004]",0.9898933554590571,1.010369555693318,0.015288283917527443,0.15389524965781665,0.0,0.0,0.0,0.1163833806727787,0.0,0.0,0.13967048600195692,0.11530951881454381,0.13694875219372105,0.21980257407336878,0.11799003858581407,0.0
12,2014-01-23,"[0.         0.15341986 0.         0.         0.         0.12529641
 0.         0.         0.13907637 0.11523669 0.13458229 0.21694546
 0.11544292]",0.9999406456306474,1.0188818880969164,0.004290789707396367,0.15341985697417068,0.0,0.0,0.0,0.1252964137079306,0.0,0.0,0.13907636698741863,0.11523669213956537,0.13458229465573254,0.21694545941231264,0.11544291612286937,0.0
13,2014-01-24,"[0.         0.15191513 0.         0.         0.         0.11743804
 0.         0.         0.1416236  0.11351819 0.13734888 0.22066477
 0.11749139]",0.9901874923793219,1.0145360139203503,0.015586871132941424,0.15191512748647937,0.0,0.0,0.0,0.11743803545027094,0.0,0.0,0.14162359901012553,0.11351819330454334,0.1373488843106364,0.22066477481716237,0.11749138562078193,0.0
14,2014-01-27,"[0.         0.15127703 0.         0.         0.         0.1188009
 0.         0.         0.14317211 0.11228848 0.1371654  0.22171424
 0.11558185]",0.9791248961934349,1.0071019725423618,0.004225938844138327,0.15127703261371275,0.0,0.0,0.0,0.11880089821654585,0.0,0.0,0.14317210741873773,0.11228847588322245,0.1371654015126112,0.2217142350064627,0.1155818493487073,0.0
15,2014-01-28,"[0.         0.14939286 0.         0.         0.         0.11795758
 0.         0.         0.14237779 0.11516633 0.13629348 0.22247755
 0.11633441]",0.9683446523690075,0.998365984172434,0.009892215031496399,0.14939285712235917,0.0,0.0,0.0,0.11795758224949886,0.0,0.0,0.14237778742793636,0.11516633219058442,0.13629347793016616,0.22247755187085497,0.11633441120860008,0.0
