,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
0,2014-01-06,"[0.12458978 0.15277882 0.         0.10399707 0.         0.11544178
 0.10275701 0.15269677 0.         0.09459928 0.15313947 0.
 0.        ]",0.9956229341309824,0.9950000000000002,0.8754102066159248,0.15277881920337677,0.0,0.10399707406759262,0.0,0.11544177681207657,0.10275700688362122,0.15269677340984344,0.0,0.09459928423166275,0.15313947200775146,0.0,0.0,0.12458977848291397
1,2014-01-07,"[0.12502572 0.15342727 0.         0.10379332 0.         0.11449802
 0.10353141 0.15202679 0.         0.09452076 0.15317674 0.
 0.        ]",1.003354096947449,1.0073220792689055,0.003341469466893888,0.15342727303504944,0.0,0.10379331558942795,0.0,0.11449801921844482,0.10353141278028488,0.15202678740024567,0.0,0.09452075511217117,0.15317673981189728,0.0,0.0,0.12502571940422058
2,2014-01-08,"[0.12514845 0.15402003 0.         0.10382696 0.         0.1137886
 0.10403728 0.1517162  0.         0.09411072 0.15335181 0.
 0.        ]",1.002428676327561,1.0037815546065223,0.008205808365680592,0.1540200263261795,0.0,0.10382696241140366,0.0,0.11378859728574753,0.10403727740049362,0.1517162024974823,0.0,0.09411071985960007,0.1533518135547638,0.0,0.0,0.1251484453678131
3,2014-01-09,"[0.12417243 0.15372054 0.         0.10448354 0.         0.11425115
 0.10362791 0.15204784 0.         0.09448796 0.15320864 0.
 0.        ]",1.0111296988532372,1.009202127736391,0.008429954756096416,0.15372054278850555,0.0,0.10448354482650757,0.0,0.11425115168094635,0.10362791270017624,0.15204784274101257,0.0,0.09448795765638351,0.1532086431980133,0.0,0.0,0.12417242676019669
4,2014-01-10,"[0.12380269 0.15374234 0.         0.10490368 0.         0.11414809
 0.10372207 0.15202262 0.         0.09451586 0.15314266 0.
 0.        ]",1.0190784106420698,1.0113754557322618,0.008405909033847369,0.15374234318733215,0.0,0.1049036756157875,0.0,0.1141480877995491,0.10372207313776016,0.1520226150751114,0.0,0.094515860080719,0.15314266085624695,0.0,0.0,0.12380269169807434
5,2014-01-13,"[0.12269058 0.15365808 0.         0.1058251  0.         0.1143871
 0.10344322 0.1522771  0.         0.09452831 0.15319052 0.
 0.        ]",1.0234984778295535,1.0154529869220794,0.007519839766837966,0.15365807712078094,0.0,0.10582509636878967,0.0,0.11438710242509842,0.1034432202577591,0.15227709710597992,0.0,0.09452831000089645,0.1531905233860016,0.0,0.0,0.1226905807852745
6,2014-01-14,"[0.12294348 0.15376729 0.         0.10539117 0.         0.11415554
 0.10389767 0.15221713 0.         0.09434266 0.15328503 0.
 0.        ]",1.0175653976404584,1.0167062950787016,0.012645518403553659,0.15376728773117065,0.0,0.10539117455482483,0.0,0.11415553838014603,0.10389766842126846,0.15221713483333588,0.0,0.0943426638841629,0.15328502655029297,0.0,0.0,0.12294347584247589
7,2014-01-15,"[0.12286244 0.15362896 0.         0.10558289 0.         0.11406491
 0.10422549 0.15217397 0.         0.0942376  0.15322372 0.
 0.        ]",1.0010253991778582,1.0042095726069693,0.011297398629842076,0.15362896025180817,0.0,0.10558289289474487,0.0,0.11406490951776505,0.10422549396753311,0.1521739661693573,0.0,0.09423759579658508,0.15322372317314148,0.0,0.0,0.12286244332790375
8,2014-01-16,"[0.12354338 0.15338123 0.         0.10500155 0.         0.11447678
 0.1037681  0.15213065 0.         0.09462528 0.15307301 0.
 0.        ]",1.0377272220044678,1.0316661453826248,0.023675900099231408,0.15338122844696045,0.0,0.1050015464425087,0.0,0.114476777613163,0.10376810282468796,0.15213064849376678,0.0,0.09462527930736542,0.1530730128288269,0.0,0.0,0.123543381690979
9,2014-01-17,"[0.12387063 0.153375   0.         0.10441045 0.         0.11445437
 0.10404736 0.15183741 0.         0.09512014 0.15288468 0.
 0.        ]",1.039691275141571,1.035657361417368,0.0415947302275316,0.15337499976158142,0.0,0.10441045463085175,0.0,0.11445436626672745,0.10404735803604126,0.15183740854263306,0.0,0.0951201394200325,0.15288467705249786,0.0,0.0,0.12387062609195709
10,2014-01-21,"[0.12462851 0.15342186 0.         0.10417289 0.         0.11424441
 0.10410031 0.15172802 0.         0.09474881 0.15295522 0.
 0.        ]",1.0393479202707727,1.034520073556466,0.01373565636786836,0.15342186391353607,0.0,0.10417289286851883,0.0,0.11424440890550613,0.1041003093123436,0.15172801911830902,0.0,0.09474880993366241,0.15295521914958954,0.0,0.0,0.12462850660085678
11,2014-01-22,"[0.1252279  0.15336747 0.         0.10389511 0.         0.11420519
 0.10404893 0.15170473 0.         0.09457092 0.15297979 0.
 0.        ]",1.0455972307376473,1.044192809481105,0.007157582294376382,0.15336747467517853,0.0,0.10389511287212372,0.0,0.11420518904924393,0.10404893010854721,0.15170472860336304,0.0,0.09457091987133026,0.1529797911643982,0.0,0.0,0.1252278983592987
12,2014-01-23,"[0.12471219 0.15355176 0.         0.10422885 0.         0.11401911
 0.1041998  0.15180081 0.         0.09441917 0.15306832 0.
 0.        ]",1.0436137103522167,1.047274671885005,0.004955285280362795,0.15355175733566284,0.0,0.10422885417938232,0.0,0.11401911079883575,0.10419980436563492,0.15180081129074097,0.0,0.09441916644573212,0.15306831896305084,0.0,0.0,0.12471219152212143
