,Date,Weights,Profit,Base Profit,Volume,PCAR,F,SPAR,OSK,TTNP,NBIX,TECH,BCRX,COHR,BIO,WAT,PKI,cash
948,2017-10-10,"[0.13770176 0.         0.         0.         0.         0.20812689
 0.15073241 0.24316579 0.         0.13331361 0.1269595  0.
 0.        ]",1.9067962794521724,1.9721045390074705,0.08151293533449736,0.0,0.0,0.0,0.0,0.20812688767910004,0.15073241293430328,0.2431657910346985,0.0,0.1333136111497879,0.12695950269699097,0.0,0.0,0.13770176470279694
949,2017-10-11,"[0.13785844 0.         0.         0.         0.         0.20810795
 0.15113401 0.24295941 0.         0.13317081 0.12676941 0.
 0.        ]",1.8559420038551495,1.9648583375657909,0.13487263978447397,0.0,0.0,0.0,0.0,0.20810794830322266,0.15113401412963867,0.2429594099521637,0.0,0.13317081332206726,0.12676940858364105,0.0,0.0,0.13785843551158905
950,2017-10-12,"[0.13849883 0.         0.         0.         0.         0.20738865
 0.15105014 0.2432425  0.         0.13280985 0.12701008 0.
 0.        ]",1.8616275739494084,1.9625248783502174,0.0601873793269831,0.0,0.0,0.0,0.0,0.20738865435123444,0.1510501354932785,0.24324250221252441,0.0,0.1328098475933075,0.12701007723808289,0.0,0.0,0.13849882781505585
951,2017-10-13,"[0.13763481 0.         0.         0.         0.         0.2083075
 0.15123986 0.24293162 0.         0.13330513 0.12658103 0.
 0.        ]",1.8366200979237575,1.9635364679955962,0.01575150205910737,0.0,0.0,0.0,0.0,0.20830750465393066,0.15123985707759857,0.24293161928653717,0.0,0.1333051323890686,0.12658102810382843,0.0,0.0,0.13763481378555298
952,2017-10-16,"[0.14199199 0.         0.         0.         0.         0.20266326
 0.15255843 0.24434194 0.         0.12945163 0.12899278 0.
 0.        ]",1.8377212843696638,2.013800214450082,0.040012918863337306,0.0,0.0,0.0,0.0,0.20266325771808624,0.15255843102931976,0.24434193968772888,0.0,0.12945163249969482,0.12899278104305267,0.0,0.0,0.14199198782444
953,2017-10-17,"[0.14341852 0.         0.         0.         0.         0.2013988
 0.15307409 0.24397594 0.         0.12871836 0.12941425 0.
 0.        ]",1.8184935385046714,2.002700395070838,0.01795686592423501,0.0,0.0,0.0,0.0,0.2013988047838211,0.15307408571243286,0.2439759373664856,0.0,0.12871836125850677,0.12941424548625946,0.0,0.0,0.14341852068901062
954,2017-10-18,"[0.13937716 0.         0.         0.         0.         0.20300923
 0.16630487 0.23749408 0.         0.12863222 0.12518248 0.
 0.        ]",1.8068060473791392,1.9901063956220608,0.04844990636888853,0.0,0.0,0.0,0.0,0.203009232878685,0.16630487143993378,0.2374940812587738,0.0,0.12863221764564514,0.12518247961997986,0.0,0.0,0.139377161860466
955,2017-10-19,"[0.16666093 0.         0.         0.         0.         0.1903165
 0.15937941 0.22802089 0.         0.12155744 0.13406488 0.
 0.        ]",1.8085407675220324,1.9994738187515009,0.07863816557349397,0.0,0.0,0.0,0.0,0.19031649827957153,0.15937940776348114,0.22802089154720306,0.0,0.12155743688344955,0.13406488299369812,0.0,0.0,0.16666093468666077
956,2017-10-20,"[0.13957614 0.         0.         0.         0.         0.20265426
 0.16940282 0.24006192 0.         0.12581763 0.12248723 0.
 0.        ]",1.7857479137634449,1.9725472565947408,0.08436231198202233,0.0,0.0,0.0,0.0,0.20265425741672516,0.1694028228521347,0.2400619238615036,0.0,0.12581762671470642,0.12248723208904266,0.0,0.0,0.13957613706588745
957,2017-10-23,"[0.15035658 0.         0.         0.         0.         0.19529332
 0.15171853 0.2447366  0.         0.12684396 0.13105106 0.
 0.        ]",1.7759198429223324,1.9948709454911,0.052884954354249475,0.0,0.0,0.0,0.0,0.19529332220554352,0.15171852707862854,0.24473659694194794,0.0,0.12684395909309387,0.13105106353759766,0.0,0.0,0.15035657584667206
