,Date,Weights,Profit,Base Profit,SPXC,CVR,LECO,PFIN,EAT,MCD,PZZA,JACK,TRT,ASYS,VECO,IVAC,cash
459,2015-10-30,"[0.         0.         0.         0.11904667 0.11828037 0.26988522
 0.         0.12512992 0.14265946 0.         0.         0.22499835
 0.        ]",0.9734538951633166,0.9740747468696218,0.0,0.0,0.1190466661671164,0.11828037385014453,0.26988521975017454,0.0,0.12512992137100856,0.14265946437022797,0.0,0.0,0.22499835449132802,0.0,0.0
460,2015-11-02,"[0.         0.         0.         0.11911913 0.11763508 0.26978175
 0.         0.12454883 0.14337393 0.         0.         0.22554128
 0.        ]",0.9799656066084507,0.968960286116481,0.0,0.0,0.11911913228120237,0.11763508055140565,0.26978174509507796,0.0,0.12454883098065313,0.14337393322105424,0.0,0.0,0.22554127787060674,0.0,0.0
461,2015-11-03,"[0.         0.         0.         0.11910548 0.1172287  0.26964533
 0.         0.12414068 0.1440105  0.         0.         0.22586931
 0.        ]",0.9671515801668248,0.9597533893456408,0.0,0.0,0.11910548276885206,0.11722869514611152,0.2696453309416059,0.0,0.12414067925449676,0.14401050382071176,0.0,0.0,0.22586930806822197,0.0,0.0
462,2015-11-04,"[0.         0.         0.         0.1188532  0.11643017 0.2693064
 0.         0.12363869 0.14480254 0.         0.         0.22696901
 0.        ]",0.9836622703158154,0.9754142525219762,0.0,0.0,0.11885319586039905,0.11643016531969413,0.2693063982445605,0.0,0.12363869383802326,0.14480254141550997,0.0,0.0,0.22696900532181313,0.0,0.0
463,2015-11-05,"[0.         0.         0.         0.11875233 0.1162967  0.26915129
 0.         0.12366507 0.14510912 0.         0.         0.22702548
 0.        ]",0.9849049410892208,0.9660914040274345,0.0,0.0,0.11875233186625538,0.11629670417948335,0.26915128762638524,0.0,0.12366506973190289,0.14510912180916494,0.0,0.0,0.22702548478680823,0.0,0.0
464,2015-11-06,"[0.         0.         0.         0.11848603 0.11595115 0.26888809
 0.         0.12409231 0.1457343  0.         0.         0.22684811
 0.        ]",0.9622037695323126,0.9517756039913928,0.0,0.0,0.11848602808104089,0.11595114965143559,0.26888809406375686,0.0,0.124092311926585,0.1457343040729063,0.0,0.0,0.2268481122042753,0.0,0.0
465,2015-11-09,"[0.         0.         0.         0.11866187 0.11638525 0.26890266
 0.         0.12394833 0.14528436 0.         0.         0.22681753
 0.        ]",0.9635235352431768,0.9512215252270875,0.0,0.0,0.11866186525289037,0.11638525056267865,0.2689026636413229,0.0,0.12394832789003248,0.14528436499050368,0.0,0.0,0.2268175276625719,0.0,0.0
466,2015-11-10,"[0.         0.         0.         0.11859701 0.11609653 0.26859583
 0.         0.12394562 0.14510583 0.         0.         0.22765919
 0.        ]",0.9677198603953209,0.951037244398833,0.0,0.0,0.1185970068707697,0.11609653468234533,0.2685958275042168,0.0,0.1239456150276955,0.14510582864977478,0.0,0.0,0.22765918726519793,0.0,0.0
467,2015-11-11,"[0.         0.         0.         0.11863914 0.11600492 0.26858487
 0.         0.12381959 0.14512837 0.         0.         0.2278231
 0.        ]",0.94835494299088,0.9419105175876595,0.0,0.0,0.11863914060700413,0.1160049243640361,0.2685848734027886,0.0,0.12381958884076126,0.1451283698783478,0.0,0.0,0.22782310290706217,0.0,0.0
468,2015-11-12,"[0.         0.         0.         0.11038392 0.12572558 0.26026397
 0.         0.15805393 0.12834121 0.         0.         0.21723138
 0.        ]",0.9511786049749753,0.9459410630986056,0.0,0.0,0.11038392463577673,0.1257255799765365,0.2602639728423438,0.0,0.1580539285972724,0.128341209909166,0.0,0.0,0.21723138403890457,0.0,0.0
469,2015-11-13,"[0.         0.         0.         0.1098936  0.12876482 0.25821477
 0.         0.1635114  0.12597763 0.         0.         0.21363778
 0.        ]",0.9389735296166924,0.9375803352697438,0.0,0.0,0.10989360351500102,0.12876482047073534,0.2582147669667335,0.0,0.1635113976478371,0.125977628706664,0.0,0.0,0.213637782693029,0.0,0.0
470,2015-11-16,"[0.         0.         0.         0.11017946 0.12931681 0.2580048
 0.         0.16356147 0.12577702 0.         0.         0.21316044
 0.        ]",0.9192676968066961,0.9200307164568056,0.0,0.0,0.11017946028280291,0.12931680890788916,0.25800479587546005,0.0,0.16356146993212292,0.12577702045366418,0.0,0.0,0.2131604445480607,0.0,0.0
471,2015-11-17,"[0.         0.         0.         0.10921341 0.13423561 0.25326504
 0.         0.17095595 0.12254926 0.         0.         0.20978074
 0.        ]",0.9051699203630409,0.9094011681839308,0.0,0.0,0.10921340996390216,0.13423561013162494,0.25326503678113,0.0,0.17095595120701293,0.12254925625218235,0.0,0.0,0.20978073566414768,0.0,0.0
472,2015-11-18,"[0.         0.         0.         0.1090624  0.13651121 0.25102217
 0.         0.17289826 0.12072751 0.         0.         0.20977845
 0.        ]",0.924346984688275,0.9175672126025075,0.0,0.0,0.10906239608474366,0.1365112134393297,0.25102217083815703,0.0,0.17289826290558327,0.12072750548308726,0.0,0.0,0.20977845124909908,0.0,0.0
473,2015-11-19,"[0.         0.         0.         0.1094244  0.12908616 0.2541209
 0.         0.16943208 0.12727873 0.         0.         0.21065774
 0.        ]",0.9116386829682991,0.9170081410063695,0.0,0.0,0.10942439599808526,0.12908615615997032,0.2541208965388415,0.0,0.16943207805960958,0.12727873203149118,0.0,0.0,0.2106577412120021,0.0,0.0
