,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
906,2017-08-10,"[0.         0.07640344 0.1196634  0.09480669 0.12253755 0.
 0.09615598 0.09915265 0.16890436 0.08523598 0.06849081 0.
 0.06864913]",1.497247135459516,1.3719502952136962,0.07640343654390616,0.11966340493230099,0.09480668856189037,0.12253755309187406,0.0,0.09615598354642572,0.09915264933013818,0.16890436376639903,0.08523597937482602,0.06849080709876323,0.0,0.0686491337534761,0.0
907,2017-08-11,"[0.         0.07638235 0.1195176  0.0950854  0.1226606  0.
 0.09647812 0.09892974 0.16886009 0.08505856 0.06846521 0.
 0.06856232]",1.4921376631263013,1.366677699323915,0.0763823534829256,0.11951759588858643,0.09508540480046389,0.12266060138300813,0.0,0.0964781195471329,0.09892974278046716,0.16886008658860327,0.0850585563032673,0.0684652144006412,0.0,0.06856232482490417,0.0
908,2017-08-14,"[0.         0.0763481  0.11922763 0.09563398 0.12288588 0.
 0.09710059 0.09851492 0.16875618 0.08472067 0.06841994 0.
 0.06839211]",1.4575731800209109,1.3547816906155103,0.07634810449776136,0.11922762947126204,0.09563397745254983,0.12288587671292475,0.0,0.09710059403087846,0.0985149183306218,0.1687561798269876,0.0847206712590567,0.0684199425190379,0.0,0.06839210589891956,0.0
909,2017-08-15,"[0.         0.07631982 0.11894705 0.09615414 0.1230991  0.
 0.09769515 0.09811653 0.1686404  0.08442809 0.06837952 0.
 0.0682202 ]",1.4872995074914184,1.3829042607715816,0.07631981939734174,0.11894704525153936,0.09615414303321156,0.12309909764561673,0.0,0.097695154766832,0.09811653378921394,0.16864039808367948,0.08442809107796513,0.06837951509244675,0.0,0.0682202018621534,0.0
910,2017-08-16,"[0.         0.07371845 0.11115264 0.11032585 0.12826103 0.
 0.11776127 0.08627886 0.1699975  0.07344161 0.06443956 0.
 0.06462324]",1.4872766443467933,1.3891528964843236,0.07371845001494183,0.11115264082376393,0.11032584732239546,0.12826102907621428,0.0,0.11776126758546906,0.08627886181830915,0.16999749787336815,0.07344160740476736,0.06443955681348032,0.0,0.0646232412672905,0.0
911,2017-08-17,"[0.         0.07315193 0.1100787  0.11191815 0.12863247 0.
 0.12075091 0.0849215  0.17015116 0.07253788 0.06372265 0.
 0.06413465]",1.4962468296974178,1.3947574342390339,0.07315193028459133,0.11007870356112284,0.11191814510389976,0.1286324689660813,0.0,0.12075091045545773,0.08492149945635726,0.17015116381361872,0.07253787892470577,0.06372264501157104,0.0,0.06413465442259422,0.0
912,2017-08-18,"[0.         0.07309484 0.1100095  0.11186682 0.12833636 0.
 0.1208904  0.08504228 0.17040371 0.07233519 0.06374964 0.
 0.06427126]",1.4741612233161099,1.3768019631602433,0.07309483789946376,0.11000950110130105,0.11186682449490759,0.12833636113524263,0.0,0.12089039591224222,0.08504227872056475,0.17040371172990387,0.07233518864099345,0.06374964278702981,0.0,0.06427125757835096,0.0
913,2017-08-21,"[0.         0.0730601  0.10997288 0.11194578 0.12841734 0.
 0.12107129 0.08492388 0.17038495 0.07234898 0.06367107 0.
 0.06420373]",1.4369947463366406,1.3495054980841754,0.07306009956671514,0.10997287728004944,0.11194577681290864,0.12841734334507746,0.0,0.12107129430421205,0.08492388443217098,0.17038494551498862,0.07234898007362167,0.0636710697433413,0.0,0.06420372892691475,0.0
914,2017-08-22,"[0.         0.07306198 0.10998359 0.11198651 0.12844205 0.
 0.12102622 0.08493613 0.17035724 0.07230543 0.06368121 0.
 0.06421964]",1.4437250308907066,1.3541860428819272,0.07306198095082125,0.10998359354256856,0.11198650852047903,0.1284420450640748,0.0,0.12102621590539789,0.08493613444790767,0.17035723653043056,0.07230543470318844,0.06368121285049817,0.0,0.0642196374846334,0.0
915,2017-08-23,"[0.         0.07799747 0.11741212 0.11977437 0.13749291 0.
 0.12951319 0.0903952  0.18167954 0.0773635  0.         0.
 0.06837169]",1.4355549751792238,1.353931354395531,0.07799747449504797,0.1174121223040347,0.11977437358764069,0.13749290805531295,0.0,0.129513191645383,0.09039519544659189,0.18167954450625115,0.07736349946636947,0.0,0.0,0.06837169049336823,0.0
