,Date,Weights,Profit,Base Profit,Volume,ITT,IEX,GGG,FLS,HDSN,KAMN,WLFC,LAWS,JNJ,BMY,PFE,ABT,cash
0,2014-01-06,"[0.         0.10933827 0.13211323 0.13401777 0.15818031 0.
 0.         0.10629202 0.         0.10357927 0.         0.1314494
 0.12502968]",0.9999999552865164,0.9999999999900002,0.9999999552965164,0.10933826863765717,0.1321132332086563,0.13401776552200317,0.15818031132221222,0.0,0.0,0.10629202425479889,0.0,0.10357926785945892,0.0,0.1314494013786316,0.12502968311309814,0.0
1,2014-01-07,"[0.         0.10887692 0.13222727 0.13397835 0.1577203  0.
 0.         0.10609466 0.         0.10395611 0.         0.13192856
 0.12521783]",1.0093744429533038,1.0110456429747374,0.0023163264992806334,0.10887692123651505,0.13222727179527283,0.13397835195064545,0.15772029757499695,0.0,0.0,0.10609465837478638,0.0,0.10395611077547073,0.0,0.13192856311798096,0.12521782517433167,0.0
2,2014-01-08,"[0.         0.10869881 0.13212836 0.13394357 0.15770653 0.
 0.         0.10598192 0.         0.1041573  0.         0.13211702
 0.12526649]",1.0040978980260589,1.0091023463324402,0.00448392072617417,0.10869880765676498,0.13212835788726807,0.133943572640419,0.15770652890205383,0.0,0.0,0.10598192363977432,0.0,0.10415729880332947,0.0,0.13211701810359955,0.12526649236679077,0.0
3,2014-01-09,"[0.         0.1086211  0.13212207 0.13393076 0.15767221 0.
 0.         0.10592417 0.         0.10422628 0.         0.13220295
 0.12530047]",1.0071167983309595,1.0108494336002967,0.007013132961810969,0.10862109810113907,0.13212206959724426,0.1339307576417923,0.1576722115278244,0.0,0.0,0.10592416673898697,0.0,0.10422628372907639,0.0,0.13220295310020447,0.12530046701431274,0.0
4,2014-01-10,"[0.         0.10853799 0.13206567 0.13392323 0.15764585 0.
 0.         0.10588019 0.         0.10432944 0.         0.13228357
 0.12533411]",1.0123790859458321,1.0192561777956664,0.005600598079336703,0.10853798687458038,0.13206566870212555,0.1339232325553894,0.15764585137367249,0.0,0.0,0.10588019341230392,0.0,0.1043294370174408,0.0,0.13228356838226318,0.12533411383628845,0.0
5,2014-01-13,"[0.         0.10826001 0.13191268 0.1339158  0.15749635 0.
 0.         0.10572433 0.         0.10467465 0.         0.13253573
 0.12548044]",1.0124157442358328,1.0266135248065211,0.005612465104660503,0.10826000571250916,0.13191267848014832,0.13391579687595367,0.1574963480234146,0.0,0.0,0.10572432726621628,0.0,0.10467465221881866,0.0,0.13253572583198547,0.12548044323921204,0.0
6,2014-01-14,"[0.         0.10815942 0.13186929 0.1339288  0.15737757 0.
 0.         0.10567354 0.         0.10481907 0.         0.13262926
 0.125543  ]",1.0133258104091314,1.0275159662193025,0.005236013375776225,0.10815941542387009,0.13186928629875183,0.1339288055896759,0.15737757086753845,0.0,0.0,0.10567354410886765,0.0,0.10481907427310944,0.0,0.13262926042079926,0.1255429983139038,0.0
7,2014-01-15,"[0.         0.10812657 0.13187484 0.13393086 0.15733027 0.
 0.         0.10563544 0.         0.10487791 0.         0.13267717
 0.12554692]",1.0086628581004398,1.0246041955448175,0.004488239554742002,0.10812657326459885,0.13187484443187714,0.13393086194992065,0.15733027458190918,0.0,0.0,0.10563544183969498,0.0,0.10487791150808334,0.0,0.13267716765403748,0.1255469173192978,0.0
8,2014-01-16,"[0.         0.10802356 0.13175277 0.1339188  0.15736577 0.
 0.         0.10560416 0.         0.10498495 0.         0.13273484
 0.1256151 ]",1.0184684867157057,1.0306819174292072,0.0037013840741417646,0.10802356153726578,0.13175277411937714,0.13391880691051483,0.15736576914787292,0.0,0.0,0.1056041568517685,0.0,0.10498494654893875,0.0,0.13273483514785767,0.12561510503292084,0.0
9,2014-01-17,"[0.         0.10790879 0.13169755 0.13390386 0.15734719 0.
 0.         0.10553306 0.         0.10511122 0.         0.1328441
 0.12565419]",1.0201423614144383,1.035983793962243,0.005524350369307117,0.10790879279375076,0.13169755041599274,0.1339038610458374,0.1573471873998642,0.0,0.0,0.10553305596113205,0.0,0.10511121898889542,0.0,0.13284410536289215,0.1256541907787323,0.0
