,Date,Weights,Profit,Base Profit,JKHY,EBIX,STRM,UIS,ATRI,CRY,TFX,MMM,CIGI,TRC,FRPH,CTO,cash
10,2014-01-21,"[0.         0.         0.         0.         0.1009232  0.14660399
 0.1596652  0.1018115  0.         0.10292916 0.13232971 0.17045409
 0.08528315]",0.9996812172108547,1.0023408912329048,0.0,0.0,0.0,0.10092319508655215,0.14660399317373138,0.15966520424143046,0.1018115030009092,0.0,0.1029291614185236,0.13232970528561427,0.1704540868599333,0.08528315093330564,0.0
11,2014-01-22,"[0.         0.         0.         0.         0.1008804  0.14654402
 0.15990946 0.10161818 0.         0.10358015 0.13220113 0.17036444
 0.08490222]",1.0028308384597622,1.0028240664871941,0.0,0.0,0.0,0.10088040384885025,0.14654401690307084,0.15990945807471235,0.10161817858600686,0.0,0.10358014701762534,0.132201132657366,0.17036444442645438,0.08490221848591414,0.0
12,2014-01-23,"[0.         0.         0.         0.         0.10088835 0.14657672
 0.15999376 0.10149286 0.         0.10394962 0.13211277 0.17032632
 0.08465959]",0.9959154598744191,0.9977714416601258,0.0,0.0,0.0,0.10088835031850009,0.14657672496391644,0.15999375956444606,0.10149285949194303,0.0,0.10394961927850412,0.13211276923810372,0.17032632333869552,0.08465959380589091,0.0
13,2014-01-24,"[0.         0.         0.         0.         0.1009393  0.14663884
 0.15978228 0.10161007 0.         0.10376365 0.13215669 0.17037823
 0.08473095]",0.9944996581138128,0.9982629695617413,0.0,0.0,0.0,0.10093929722551649,0.14663883827093102,0.15978228351964407,0.10161006705111598,0.0,0.10376364899976138,0.13215669092345386,0.17037822630756458,0.08473094770201271,0.0
14,2014-01-27,"[0.         0.         0.         0.         0.10086236 0.1464982
 0.1597687  0.1017729  0.         0.10384031 0.13218629 0.17036949
 0.08470174]",0.9928271618630312,0.9902360295394503,0.0,0.0,0.0,0.10086235586435065,0.1464982032261393,0.15976870225926107,0.10177290219881847,0.0,0.10384031197025295,0.13218629471490273,0.170369489564667,0.08470174020160796,0.0
15,2014-01-28,"[0.         0.         0.         0.         0.10083979 0.14648737
 0.15968536 0.10186612 0.         0.10365221 0.13227397 0.17035383
 0.08484135]",0.9746611440091775,0.9735502689889187,0.0,0.0,0.0,0.10083979184862968,0.14648737362288686,0.1596853632666195,0.10186611840212603,0.0,0.1036522106412428,0.13227396777833997,0.17035382766793267,0.08484134677222258,0.0
16,2014-01-29,"[0.         0.         0.         0.         0.10080745 0.14639165
 0.15957674 0.10206801 0.         0.10344817 0.13235634 0.17038109
 0.08497054]",0.9610307833809397,0.9588870740135333,0.0,0.0,0.0,0.10080744634410266,0.1463916530266572,0.15957674304882902,0.10206801456748521,0.0,0.10344817371719778,0.1323563442849987,0.17038108746230238,0.08497053754842698,0.0
17,2014-01-30,"[0.         0.         0.         0.         0.10075873 0.14608509
 0.15920488 0.10270532 0.         0.10307386 0.13245254 0.17062303
 0.08509655]",0.9478237574921903,0.9547901679606473,0.0,0.0,0.0,0.1007587340382799,0.14608509148345425,0.1592048797041128,0.10270532489279238,0.0,0.10307385809206693,0.1324525361138737,0.170623030594062,0.08509654508135818,0.0
18,2014-01-31,"[0.         0.         0.         0.         0.10100025 0.1466279
 0.15935494 0.10192954 0.         0.1033     0.13233248 0.17051124
 0.08494365]",0.9516105678872033,0.9556905261468074,0.0,0.0,0.0,0.10100024603491874,0.14662790153279132,0.15935494076082465,0.10192954353084784,0.0,0.1032999968815901,0.13233247803808088,0.1705112401991513,0.08494365302179512,0.0
19,2014-02-03,"[0.         0.         0.         0.         0.10095234 0.14664091
 0.15941992 0.10189176 0.         0.10376558 0.13222709 0.1704581
 0.0846443 ]",0.9526035724033525,0.9569076272412569,0.0,0.0,0.0,0.10095234156365167,0.1466409121398758,0.15941991642656786,0.10189176302427277,0.0,0.1037655837319983,0.13222709025443333,0.1704580970531459,0.08464429580605434,0.0
20,2014-02-04,"[0.         0.         0.         0.         0.1010453  0.14689348
 0.15948248 0.10158956 0.         0.1039379  0.13212461 0.17038638
 0.08454028]",0.9547875055280978,0.96007164440349,0.0,0.0,0.0,0.10104529587583644,0.14689348369989477,0.15948247894487483,0.10158956075510778,0.0,0.1039379014246432,0.13212461342078644,0.1703863821786859,0.0845402837001706,0.0
21,2014-02-05,"[0.         0.         0.         0.         0.10114946 0.14727157
 0.15948037 0.10123521 0.         0.10382462 0.13211617 0.1702832
 0.08463941]",0.9288218398190583,0.9460615424171033,0.0,0.0,0.0,0.10114945634195821,0.14727156911874353,0.15948037008376764,0.10123520512920087,0.0,0.10382461639161011,0.13211616552642474,0.17028320339001898,0.084639414018276,0.0
22,2014-02-06,"[0.         0.         0.         0.         0.10108269 0.14713984
 0.15940283 0.10148217 0.         0.10357988 0.13217513 0.17035681
 0.08478065]",0.938669991806666,0.9508108706173993,0.0,0.0,0.0,0.10108269341453921,0.14713983736755396,0.15940282914054588,0.10148217367038594,0.0,0.10357987778040612,0.13217513223611782,0.17035680536146186,0.08478065102898914,0.0
23,2014-02-07,"[0.         0.         0.         0.         0.10111854 0.14732564
 0.159437   0.10128605 0.         0.10349996 0.13216778 0.1703043
 0.08486073]",0.9339357983692887,0.9503487319045565,0.0,0.0,0.0,0.10111853931285823,0.14732563743480165,0.15943700034896977,0.1012860524431124,0.0,0.10349995760851796,0.1321677849247099,0.17030429572116204,0.08486073220586808,0.0
24,2014-02-10,"[0.         0.         0.         0.         0.10119911 0.14752577
 0.15934368 0.10118811 0.         0.10321204 0.13218644 0.17033101
 0.08501383]",0.9326006728998845,0.9522931938898832,0.0,0.0,0.0,0.10119911367590041,0.14752577237834344,0.15934368435326407,0.10118810842563167,0.0,0.103212037985501,0.13218644182337463,0.17033100915302368,0.08501383220496099,0.0
25,2014-02-11,"[0.         0.         0.         0.         0.1013843  0.14803638
 0.15933626 0.10066517 0.         0.10321807 0.13210925 0.17027489
 0.08497568]",0.9296438835910253,0.9519865850046259,0.0,0.0,0.0,0.10138430198550397,0.1480363806385835,0.1593362559275275,0.10066516932097822,0.0,0.10321807282009093,0.13210924648672506,0.17027489127482473,0.08497568154576611,0.0
26,2014-02-12,"[0.         0.         0.         0.         0.10136752 0.14785455
 0.15912647 0.10102298 0.         0.1030968  0.13215608 0.17038597
 0.08498964]",0.935263861228833,0.9589994186467412,0.0,0.0,0.0,0.1013675219353838,0.1478545497174793,0.15912646762833463,0.10102297883802377,0.0,0.10309679531389214,0.1321560788034518,0.1703859699930138,0.08498963777042075,0.0
27,2014-02-13,"[0.         0.         0.         0.         0.1014107  0.14805996
 0.15919197 0.10076678 0.         0.10326676 0.1320663  0.17037
 0.08486753]",0.9427855262914535,0.9661107520530772,0.0,0.0,0.0,0.10141070299785133,0.14805995803949643,0.1591919697871501,0.1007667842904736,0.0,0.10326676071021337,0.13206630279839374,0.1703699950446097,0.08486752633181184,0.0
28,2014-02-14,"[0.         0.         0.         0.         0.10137816 0.14808116
 0.15932517 0.1006458  0.         0.10352998 0.13198475 0.17036125
 0.08469373]",0.9426036878536221,0.9649315310775871,0.0,0.0,0.0,0.10137816260421284,0.1480811611487431,0.15932517108992383,0.10064579976459845,0.0,0.10352997894798802,0.13198474548062167,0.1703612543352142,0.08469372662869788,0.0
29,2014-02-18,"[0.         0.         0.         0.         0.10134826 0.14809977
 0.15940568 0.10057444 0.         0.10378913 0.1319099  0.17034367
 0.08452915]",0.9582089945768765,0.9767710365636865,0.0,0.0,0.0,0.10134826234392778,0.1480997699762296,0.15940567650037327,0.10057443860902278,0.0,0.10378913388313492,0.1319098986936257,0.17034366619136326,0.08452915380232263,0.0
30,2014-02-19,"[0.         0.         0.         0.         0.10110246 0.14805586
 0.16083426 0.09922208 0.         0.10404969 0.13215612 0.1697159
 0.08486362]",0.9666826112275549,0.9825766589573928,0.0,0.0,0.0,0.1011024642699843,0.1480558639982669,0.16083426296782846,0.09922208102423533,0.0,0.10404968861439212,0.1321561167296054,0.16971590325682692,0.08486361913886051,0.0
31,2014-02-20,"[0.         0.         0.         0.         0.1009722  0.14786713
 0.16117343 0.09913513 0.         0.10455916 0.13213899 0.16954307
 0.08461089]",0.9800093213529825,0.9900034712990526,0.0,0.0,0.0,0.10097220456500891,0.1478671298068352,0.1611734339710634,0.0991351282703605,0.0,0.10455915817368017,0.1321389857107413,0.16954307197711704,0.0846108875251934,0.0
32,2014-02-21,"[0.         0.         0.         0.         0.10098414 0.14800026
 0.1613395  0.09885723 0.         0.10498624 0.13204218 0.16940851
 0.08438194]",0.967325750992445,0.990324633630528,0.0,0.0,0.0,0.10098414370306091,0.14800025793585772,0.16133950273759254,0.09885723358576019,0.0,0.10498623979918517,0.13204217776716537,0.1694085084937851,0.0843819359775929,0.0
33,2014-02-24,"[0.         0.         0.         0.         0.10103969 0.1487814
 0.16150965 0.09818004 0.         0.10447791 0.13188803 0.16938963
 0.08473365]",0.9722244110197579,0.9966292579678603,0.0,0.0,0.0,0.10103969477220028,0.14878139877837107,0.16150964651524535,0.09818003551767787,0.0,0.10447791249652441,0.13188802581375025,0.16938963373694854,0.08473365236928221,0.0
34,2014-02-25,"[0.         0.         0.         0.         0.10112766 0.14896974
 0.16150704 0.09797813 0.         0.10441035 0.13187383 0.16941695
 0.0847163 ]",0.9728144896821664,0.9937014458035387,0.0,0.0,0.0,0.10112765681204197,0.1489697358460897,0.1615070417284103,0.09797812974859957,0.0,0.10441034911137463,0.13187383438826225,0.16941694888924552,0.08471630347597599,0.0
35,2014-02-26,"[0.         0.         0.         0.         0.10123011 0.14920003
 0.16152719 0.09768087 0.         0.10437263 0.13186523 0.16939855
 0.08472539]",0.9765589650466028,0.993860596299942,0.0,0.0,0.0,0.10123010583173879,0.14920002789644646,0.16152719495092713,0.09768086760761988,0.0,0.10437262719657636,0.13186522747299254,0.16939855472317944,0.08472539432051951,0.0
36,2014-02-27,"[0.         0.         0.         0.         0.10127893 0.14964019
 0.16176733 0.09711869 0.         0.10432141 0.13172555 0.16932022
 0.08482767]",0.9700873183705424,0.9948506668990388,0.0,0.0,0.0,0.10127892839496272,0.14964019476686835,0.16176732994223358,0.09711869002305858,0.0,0.1043214115747098,0.13172555360606408,0.16932021724673305,0.0848276744453699,0.0
37,2014-02-28,"[0.         0.         0.         0.         0.10119868 0.14911299
 0.16149878 0.09783796 0.         0.10430635 0.13188589 0.16937391
 0.08478544]",0.9762994892894882,0.9959602511183059,0.0,0.0,0.0,0.10119868409249257,0.14911298691187425,0.16149877678610092,0.09783795908416572,0.0,0.10430635327502852,0.1318858877624797,0.16937391245084313,0.08478543963701522,0.0
38,2014-03-03,"[0.         0.         0.         0.         0.10129841 0.14923348
 0.16138948 0.09777401 0.         0.10419459 0.13187576 0.16941276
 0.08482152]",0.980045214011332,1.0022927571851372,0.0,0.0,0.0,0.10129840629101025,0.14923348333224176,0.16138947597587947,0.09777400973813835,0.0,0.10419458815565283,0.13187575557088835,0.1694127635622098,0.08482151737397918,0.0
39,2014-03-04,"[0.         0.         0.         0.         0.10126243 0.14934184
 0.16161863 0.09749684 0.         0.10438426 0.13181169 0.16932175
 0.08476255]",0.9764161716062848,0.9920836914038297,0.0,0.0,0.0,0.10126242748983794,0.14934184255024974,0.16161863456842795,0.0974968426429362,0.0,0.10438425728444241,0.13181169324959127,0.1693217546767625,0.08476254753775188,0.0
40,2014-03-05,"[0.         0.         0.         0.         0.10118257 0.14932683
 0.16177606 0.09741527 0.         0.10455324 0.13179296 0.16924231
 0.08471074]",0.9846361767977144,0.9988586947536613,0.0,0.0,0.0,0.1011825741247971,0.1493268329415183,0.16177606406001405,0.09741527304233139,0.0,0.10455323997822204,0.13179295635693686,0.1692423149189318,0.08471074457724838,0.0
41,2014-03-06,"[0.         0.         0.         0.         0.10100067 0.14933429
 0.16203087 0.09721927 0.         0.10511835 0.13178197 0.16901289
 0.08450169]",0.9975537559380011,1.0046958705165476,0.0,0.0,0.0,0.10100067101314857,0.14933428876910193,0.16203086501743283,0.09721927484431617,0.0,0.10511834629456397,0.13178196799243208,0.1690128932944669,0.08450169277453752,0.0
42,2014-03-07,"[0.         0.         0.         0.         0.10105495 0.14957025
 0.16222091 0.0968343  0.         0.10513787 0.13173986 0.16892688
 0.08451498]",1.007599959344764,1.007235609777067,0.0,0.0,0.0,0.10105495197354689,0.1495702504890842,0.16222091003617164,0.09683429880706183,0.0,0.10513786792527234,0.13173985843968608,0.16892687815687288,0.08451498417230408,0.0
43,2014-03-10,"[0.         0.         0.         0.         0.10107149 0.14976559
 0.16236199 0.09655631 0.         0.10529834 0.13165402 0.16885335
 0.08443892]",1.0124968808822161,1.009800678277178,0.0,0.0,0.0,0.10107148673832621,0.1497655868950477,0.16236198706294197,0.09655630505135578,0.0,0.10529834413114007,0.13165402319602498,0.16885334753951628,0.08443891938564702,0.0
44,2014-03-11,"[0.         0.         0.         0.         0.1010678  0.14990495
 0.16250075 0.09635116 0.         0.1053498  0.13156779 0.16882592
 0.08443183]",1.0056443646159743,1.0064208519740836,0.0,0.0,0.0,0.10106779936750568,0.1499049505812246,0.16250074835564823,0.0963511591296486,0.0,0.10534979918074247,0.13156779061270177,0.16882592277519684,0.08443182999733177,0.0
45,2014-03-12,"[0.         0.         0.         0.         0.1010415  0.14984549
 0.162494   0.09639582 0.         0.10550568 0.13158951 0.16876434
 0.08436365]",0.9998622783904086,1.0044570001865116,0.0,0.0,0.0,0.10104149897498796,0.1498454870144517,0.16249400203380798,0.09639582205811172,0.0,0.10550568097341624,0.1315895125190131,0.1687643428683484,0.08436365355786281,0.0
46,2014-03-13,"[0.         0.         0.         0.         0.10110848 0.15000566
 0.16261709 0.09613901 0.         0.10548208 0.13151319 0.16877088
 0.08436362]",0.9816008682931017,0.9907220611987886,0.0,0.0,0.0,0.10110847651884584,0.15000566116473024,0.16261708725737367,0.0961390087794336,0.0,0.1054820758899374,0.13151318860365924,0.16877087705213406,0.08436362473388606,0.0
47,2014-03-14,"[0.         0.         0.         0.         0.10105833 0.15050373
 0.16311008 0.09532537 0.         0.1057415  0.1313237  0.1685937
 0.0843436 ]",0.9891919859754083,0.9968012500153197,0.0,0.0,0.0,0.10105832766356376,0.15050372548563182,0.16311007777823297,0.09532537064281095,0.0,0.10574150254976547,0.13132370000233204,0.16859369631521465,0.08434359956244832,0.0
48,2014-03-17,"[0.         0.         0.         0.         0.10103188 0.15058174
 0.16325102 0.09515452 0.         0.10590499 0.1312937  0.16849851
 0.08428363]",0.9762919208290369,0.9876952037924775,0.0,0.0,0.0,0.10103187756415867,0.1505817398227465,0.16325102354686702,0.09515452389439603,0.0,0.10590498570371094,0.13129370119410816,0.16849851491539408,0.08428363335861852,0.0
49,2014-03-18,"[0.         0.         0.         0.         0.10102122 0.15068045
 0.16327987 0.09505312 0.         0.10605173 0.13125325 0.16844824
 0.08421212]",0.9845041732837694,0.994274550650646,0.0,0.0,0.0,0.10102122087577103,0.15068044643768888,0.16327987424556845,0.09505312457751264,0.0,0.10605172703591385,0.13125325422643164,0.16844823716717083,0.08421211543394258,0.0
50,2014-03-19,"[0.         0.         0.         0.         0.10109759 0.1506537
 0.16317365 0.09513767 0.         0.10600606 0.13127559 0.16848056
 0.08417518]",0.9883928971784253,0.9941117749090341,0.0,0.0,0.0,0.10109759470008961,0.15065369716410904,0.16317364642034093,0.09513766849016363,0.0,0.10600606182293745,0.1312755899450063,0.16848055845717536,0.08417518300017768,0.0
51,2014-03-20,"[0.         0.         0.         0.         0.10111349 0.15047254
 0.16290382 0.09550574 0.         0.10599995 0.13134756 0.1685435
 0.0841134 ]",1.0036841172789077,1.0060317057012405,0.0,0.0,0.0,0.10111348849786751,0.15047253611951897,0.16290381859072955,0.09550574132636636,0.0,0.10599995144888438,0.13134756321462784,0.1685434978034359,0.08411340299856959,0.0
52,2014-03-21,"[0.         0.         0.         0.         0.1010644  0.15064092
 0.16308538 0.09523394 0.         0.10598855 0.13127873 0.16851395
 0.08419413]",0.9920935547664682,0.9979170161726068,0.0,0.0,0.0,0.10106440248920034,0.1506409167314754,0.16308538497515437,0.09523394226502047,0.0,0.10598854650164721,0.13127872823682638,0.1685139525579711,0.0841941262427047,0.0
53,2014-03-24,"[0.         0.         0.         0.         0.10110311 0.15073341
 0.16314816 0.09510539 0.         0.10598456 0.13122844 0.16851768
 0.08417926]",0.9982400036399883,1.0033154788865453,0.0,0.0,0.0,0.10110311085667772,0.1507334057165487,0.1631481609831244,0.09510538975609978,0.0,0.10598455551034593,0.13122843778163976,0.16851767799330106,0.08417926140226265,0.0
54,2014-03-25,"[0.         0.         0.         0.         0.10113336 0.15104508
 0.16337182 0.09464143 0.         0.10607433 0.13109179 0.16849849
 0.08414369]",1.002942379697902,1.0045316106744229,0.0,0.0,0.0,0.10113335500492063,0.15104508049003212,0.16337182241842632,0.09464143383961601,0.0,0.10607432979915786,0.13109179412353938,0.16849849016278143,0.08414369416152614,0.0
55,2014-03-26,"[0.         0.         0.         0.         0.10105049 0.1514724
 0.16379396 0.09399157 0.         0.10615438 0.13091175 0.16836535
 0.08426011]",0.9960841356176181,1.0028692910673136,0.0,0.0,0.0,0.10105048832712768,0.15147239905633125,0.16379395604485752,0.09399157272059451,0.0,0.10615437906851716,0.1309117463942091,0.16836534978764503,0.08426010860071793,0.0
56,2014-03-27,"[0.         0.         0.         0.         0.10109112 0.1515836
 0.16384391 0.0938875  0.         0.10617523 0.13084215 0.16835985
 0.08421663]",1.0025440068638747,1.0063354174378045,0.0,0.0,0.0,0.10109111782632163,0.15158360066523327,0.1638439132938253,0.09388750087191464,0.0,0.10617523307483814,0.13084214975540612,0.16835985379623242,0.08421663071622847,0.0
57,2014-03-28,"[0.         0.         0.         0.         0.10104217 0.15214602
 0.16434265 0.0929869  0.         0.10632078 0.13067598 0.16815511
 0.08433039]",0.9825046630657275,0.9887805321813395,0.0,0.0,0.0,0.10104217212896838,0.1521460179840299,0.16434264592890446,0.09298689780820521,0.0,0.10632077937198861,0.1306759822352364,0.1681551140946925,0.08433039044797452,0.0
58,2014-03-31,"[0.         0.         0.         0.         0.10114228 0.15139819
 0.16372788 0.09413178 0.         0.10606058 0.13096813 0.16836693
 0.08420423]",0.9794108340118687,0.9862328389068667,0.0,0.0,0.0,0.10114228463109173,0.15139818800357144,0.16372787813160583,0.09413177829054728,0.0,0.10606057649042254,0.1309681307166605,0.16836693281037454,0.08420423092572626,0.0
59,2014-04-01,"[0.         0.         0.         0.         0.10118979 0.1510915
 0.16343779 0.09459172 0.         0.1058106  0.13109177 0.16851989
 0.08426695]",0.9838503443795981,0.9877853139831997,0.0,0.0,0.0,0.1011897918363125,0.15109149602167624,0.16343778561715194,0.09459172139339661,0.0,0.10581060435651969,0.13109176563155195,0.16851988872565338,0.0842669464177377,0.0
60,2014-04-02,"[0.         0.         0.         0.         0.09473382 0.14481222
 0.16971715 0.09793077 0.         0.10232679 0.1326824  0.16686672
 0.09093013]",1.0028796715406545,0.9998363103045211,0.0,0.0,0.0,0.09473382491112513,0.14481222430022078,0.16971714541239052,0.09793076995719945,0.0,0.10232678581830731,0.1326824021958609,0.16686671519883495,0.09093013220606105,0.0
61,2014-04-03,"[0.         0.         0.         0.         0.09399553 0.1437492
 0.17096697 0.09806196 0.         0.10206528 0.13310086 0.1665533
 0.0915069 ]",1.026160343619519,1.0137852245654004,0.0,0.0,0.0,0.09399552937607086,0.1437491994312546,0.17096697474600608,0.09806195626415203,0.0,0.10206527758000114,0.13310085961211593,0.1665533029215957,0.09150690006880365,0.0
62,2014-04-04,"[0.         0.         0.         0.         0.09408274 0.1437547
 0.17113374 0.09779131 0.         0.1022109  0.13318565 0.16646989
 0.09137109]",1.025952010012483,1.0135969544485341,0.0,0.0,0.0,0.09408273587247402,0.1437546974806465,0.17113374009842947,0.09779130875287426,0.0,0.10221089652802602,0.1331856459601024,0.16646988530023643,0.09137109000721085,0.0
63,2014-04-07,"[0.         0.         0.         0.         0.09388608 0.14346237
 0.17142752 0.09792498 0.         0.10211064 0.13310965 0.16650316
 0.0915756 ]",1.0226171471849885,1.0139713565874675,0.0,0.0,0.0,0.0938860799316399,0.1434623716577628,0.1714275211382662,0.09792497910692124,0.0,0.1021106372936892,0.13310964840057493,0.1665031579958737,0.0915756044752719,0.0
64,2014-04-08,"[0.         0.         0.         0.         0.09405003 0.1435471
 0.1715563  0.09767158 0.         0.1021598  0.13296361 0.16651505
 0.09153653]",0.9923940686523764,0.9904303676783265,0.0,0.0,0.0,0.09405003009055737,0.14354710202178533,0.17155629545569398,0.09767158052046963,0.0,0.1021597970506207,0.13296361100428916,0.16651505286149615,0.09153653099508774,0.0
65,2014-04-09,"[0.         0.         0.         0.         0.09399466 0.14325197
 0.17163197 0.09791157 0.         0.10201978 0.13297411 0.16655716
 0.09165878]",0.9761003163125013,0.9802389338548009,0.0,0.0,0.0,0.09399465708739337,0.1432519708461036,0.1716319675789765,0.09791156867679844,0.0,0.10201978339913804,0.13297411308698093,0.16655715788852807,0.09165878143608122,0.0
66,2014-04-10,"[0.         0.         0.         0.         0.09387768 0.14294973
 0.17183838 0.09791342 0.         0.1020764  0.13304954 0.16659606
 0.09169879]",0.9887518503292947,0.9920867095085041,0.0,0.0,0.0,0.09387768433583277,0.14294972619160012,0.17183837791605786,0.09791342006099714,0.0,0.10207640339715943,0.13304953605443082,0.16659606420085643,0.09169878784306537,0.0
67,2014-04-11,"[0.         0.         0.         0.         0.09408531 0.1433274
 0.17153284 0.09778243 0.         0.10211217 0.13300935 0.16661492
 0.09153558]",0.9904269316616832,0.9987624580023517,0.0,0.0,0.0,0.09408531383583152,0.14332740308369515,0.17153283541227118,0.09778242775590093,0.0,0.10211216750989421,0.13300934783560858,0.16661492167121733,0.09153558289558124,0.0
68,2014-04-14,"[0.         0.         0.         0.         0.09421447 0.14362562
 0.17138038 0.09770343 0.         0.10217184 0.13286377 0.16655721
 0.09148326]",0.9603719541646046,0.9753821448692522,0.0,0.0,0.0,0.0942144745721508,0.1436256233585251,0.17138038381696868,0.0977034319634689,0.0,0.1021718441623005,0.13286376965670077,0.16655721229070888,0.09148326017917646,0.0
69,2014-04-15,"[0.         0.         0.         0.         0.09409321 0.14342487
 0.17135524 0.09802044 0.         0.10202246 0.13289086 0.16656584
 0.09162708]",0.9651686471224887,0.9749948361828638,0.0,0.0,0.0,0.09409320650993677,0.1434248656889004,0.17135524273793928,0.09802044368581028,0.0,0.10202246164233389,0.13289085609979842,0.1665658411122036,0.09162708252307737,0.0
70,2014-04-16,"[0.         0.         0.         0.         0.09428853 0.14402874
 0.17113577 0.0976861  0.         0.10212956 0.13280482 0.16646888
 0.09145759]",0.9615352562522889,0.9719594915587454,0.0,0.0,0.0,0.09428853121765488,0.14402873753568718,0.1711357749824296,0.09768609969885264,0.0,0.10212956151412446,0.13280482006111136,0.1664688810599136,0.09145759393022648,0.0
71,2014-04-17,"[0.         0.         0.         0.         0.09406121 0.14378739
 0.17143321 0.09767374 0.         0.10214792 0.13286741 0.16644902
 0.09158009]",0.9725685589383727,0.9821746304587653,0.0,0.0,0.0,0.09406121375294452,0.1437873920971215,0.17143321314999382,0.09767373979074288,0.0,0.10214791542989193,0.13286741315386302,0.16644902014489926,0.09158009248054298,0.0
72,2014-04-21,"[0.         0.         0.         0.         0.0941236  0.14380305
 0.17146405 0.09753641 0.         0.10212625 0.13289747 0.16649549
 0.09155369]",0.9718380730440009,0.9824895342031307,0.0,0.0,0.0,0.09412359650867945,0.14380304552292286,0.1714640508451272,0.09753641026492452,0.0,0.10212624809562035,0.13289746791176643,0.16649548975709333,0.09155369109386585,0.0
73,2014-04-22,"[0.         0.         0.         0.         0.09409357 0.14389873
 0.17168804 0.09722228 0.         0.1022099  0.13287049 0.16645131
 0.09156569]",0.9779030213001629,0.9863380873930029,0.0,0.0,0.0,0.09409356696992717,0.1438987268895175,0.17168803656223253,0.09722228312911213,0.0,0.10220989977918549,0.13287048955131592,0.16645130698387134,0.09156569013483794,0.0
