,Date,Weights,Profit,Base Profit,Volume,FLEX,SANM,CTS,IEC,CLB,HLX,ENSV,RES,VSAT,SCON,MSI,BKTI,cash
0,2014-01-06,"[0.07187858 0.11139874 0.         0.11495832 0.08989593 0.
 0.1295873  0.09646282 0.08250754 0.10693969 0.         0.11633352
 0.08003755]",0.9999999999907188,0.9999999999917251,0.9281214159079185,0.11139873968321266,0.0,0.11495831949122959,0.08989593472069794,0.0,0.12958730360238224,0.09646282047332103,0.08250753755197765,0.1069396949119469,0.0,0.11633351869844642,0.08003754677470402,0.07187858409208163
1,2014-01-07,"[0.         0.12185055 0.         0.12700768 0.09410543 0.
 0.14177868 0.10182397 0.08770475 0.11546163 0.         0.12745992
 0.08280738]",1.0060583548643296,1.0045759455875982,0.07187858409141444,0.12185055208487379,0.0,0.12700767660780088,0.09410543144990517,0.0,0.14177868441613842,0.10182397108485357,0.08770474561846632,0.1154616327668623,0.0,0.12745992412383456,0.08280738184726501,0.0
2,2014-01-08,"[0.         0.12247327 0.         0.12719327 0.09232479 0.
 0.14125943 0.10090531 0.08860575 0.11625481 0.         0.12806615
 0.08291721]",1.008864637995675,1.0265580375556156,0.008255068205261678,0.12247327079269013,0.0,0.12719326807061468,0.09232478917078564,0.0,0.14125943373405855,0.10090531267295823,0.08860575469927401,0.11625480883710416,0.0,0.12806614944925232,0.08291721257326243,0.0
3,2014-01-09,"[0.         0.12319084 0.         0.12715967 0.09146474 0.
 0.13981958 0.09982482 0.08988869 0.11690546 0.         0.12843228
 0.08331392]",1.009296367608527,1.017901442384787,0.017696115630748913,0.12319084408717419,0.0,0.12715967324730532,0.09146473593594122,0.0,0.13981957844741644,0.09982481817619097,0.08988869030021253,0.11690546261440862,0.0,0.12843227909440183,0.08331391809694882,0.0
4,2014-01-10,"[0.         0.12402468 0.         0.12733288 0.08949335 0.
 0.13862563 0.09789203 0.09171067 0.11835309 0.         0.12941664
 0.08315103]",1.017041153023474,1.0309784607771058,0.017162045220742633,0.12402467601970496,0.0,0.127332881611235,0.08949334916229158,0.0,0.13862562770620812,0.0978920314601322,0.09171067347717467,0.11835308901416708,0.0,0.12941664223736168,0.08315102931172474,0.0
5,2014-01-13,"[0.         0.12522679 0.         0.12621763 0.08675549 0.
 0.13592109 0.09641465 0.09470456 0.11907051 0.         0.13019214
 0.08549715]",1.0106489939228145,1.0175147683573966,0.025769989586627018,0.12522679083060598,0.0,0.12621762578575893,0.08675548624984174,0.0,0.1359210891413165,0.09641464853352959,0.09470456127291352,0.11907050800325938,0.0,0.13019213807417127,0.0854971521086031,0.0
6,2014-01-14,"[0.         0.12669103 0.         0.12402985 0.08379293 0.
 0.13474201 0.09218201 0.09917734 0.11991517 0.         0.13200491
 0.08746476]",1.0072113896531538,1.0144076302134264,0.021154245134825438,0.126691034209436,0.0,0.12402984901507423,0.08379292542021136,0.0,0.1347420081541575,0.09218200847072992,0.09917733773746641,0.11991517050741009,0.0,0.13200490931794684,0.08746475716756753,0.0
7,2014-01-15,"[0.         0.12881872 0.         0.11615489 0.07885206 0.
 0.13343472 0.08585934 0.10611897 0.12006347 0.         0.13523661
 0.09546122]",1.011404169787957,1.0140273506456428,0.044005449785399574,0.12881872149972678,0.0,0.11615488670085494,0.07885206023768931,0.0,0.13343472451573732,0.08585934010933327,0.10611897471667986,0.12006346693391184,0.0,0.1352366064905901,0.09546121879547641,0.0
8,2014-01-16,"[0.         0.13017338 0.         0.10630498 0.07517259 0.
 0.13253802 0.080586   0.11298435 0.11781876 0.         0.13921985
 0.10520207]",1.0166459559728118,1.0202742553620185,0.04208640376315334,0.13017338052815938,0.0,0.10630497785085183,0.0751725932171787,0.0,0.13253801797963283,0.08058600325492306,0.11298434500063138,0.11781876391479286,0.0,0.1392198500564828,0.10520206819734713,0.0
9,2014-01-17,"[0.         0.13708815 0.         0.11809438 0.         0.
 0.13852277 0.08720523 0.13437178 0.12397553 0.         0.15810877
 0.10263338]",1.0190305547399963,1.0319152368135345,0.16041351425635736,0.13708814837995753,0.0,0.1180943798383276,0.0,0.0,0.138522767571761,0.08720523215073267,0.13437178039865247,0.1239755338755183,0.0,0.1581087735317358,0.10263338425331461,0.0
