,Date,Weights,Profit,Base Profit,Volume,MSI,VSAT,BKTI,SCON,GL,CIA,FFG,AAME,WLFC,KAMN,HDSN,LAWS,cash
0,2014-01-06,"[0.11023044 0.         0.         0.13709091 0.         0.21504653
 0.24951886 0.         0.         0.1326594  0.         0.
 0.15545385]",0.9999999999911023,0.9999999999917251,0.8897695567758124,0.0,0.0,0.13709090906372617,0.0,0.21504653135707483,0.24951886424555428,0.0,0.0,0.13265939920594225,0.0,0.0,0.15545385290351482,0.11023044322418771
1,2014-01-07,"[0.         0.         0.         0.14654202 0.         0.24861728
 0.29202648 0.         0.         0.13865767 0.         0.
 0.17415655]",1.002826091308434,1.0046201680172557,0.11023044322418751,0.0,0.0,0.14654201712465753,0.0,0.24861727866024644,0.2920264826842092,0.0,0.0,0.13865767421368771,0.0,0.0,0.17415654731719912,0.0
2,2014-01-08,"[0.         0.         0.         0.14384477 0.         0.25042748
 0.29779089 0.         0.         0.13562072 0.         0.
 0.17231614]",0.9999788346076289,1.0239242001691222,0.022950435057651125,0.0,0.0,0.1438447744056139,0.0,0.25042747655964026,0.2977908896906827,0.0,0.0,0.13562071915468657,0.0,0.0,0.17231614018937658,0.0
3,2014-01-09,"[0.         0.         0.         0.13613478 0.         0.25631379
 0.29822712 0.         0.         0.13860712 0.         0.
 0.1707172 ]",0.9825234327990835,1.0145551639309567,0.01031427634229437,0.0,0.0,0.13613477611369898,0.0,0.25631379106293795,0.2982271171160266,0.0,0.0,0.13860711844913176,0.0,0.0,0.17071719725820456,0.0
4,2014-01-10,"[0.         0.         0.         0.14739515 0.         0.25013821
 0.29787674 0.         0.         0.13568106 0.         0.
 0.16890884]",0.9951574551089171,1.0264366265103342,0.020399303106540173,0.0,0.0,0.14739515006797563,0.0,0.25013820850313834,0.2978767382726345,0.0,0.0,0.13568106153893844,0.0,0.0,0.16890884161731307,0.0
5,2014-01-13,"[0.         0.         0.         0.13945025 0.         0.25154635
 0.29709871 0.         0.         0.13378055 0.         0.
 0.17812414]",0.9939548545166745,1.0194918673151685,0.010291095681608381,0.0,0.0,0.1394502533616528,0.0,0.25154635187220775,0.2970987053909359,0.0,0.0,0.13378054710624407,0.0,0.0,0.1781241422689595,0.0
6,2014-01-14,"[0.         0.         0.         0.14042178 0.         0.24858396
 0.30361214 0.         0.         0.13560536 0.         0.
 0.17177677]",0.992060059377319,1.0149679309744528,0.018579156796209334,0.0,0.0,0.14042177754258378,0.0,0.2485839561654083,0.30361213556623967,0.0,0.0,0.135605364908604,0.0,0.0,0.17177676581716425,0.0
7,2014-01-15,"[0.         0.         0.         0.14871747 0.         0.24566638
 0.30303665 0.         0.         0.13250272 0.         0.
 0.17007679]",0.9997175277731312,1.0127000618030515,0.00803991487237471,0.0,0.0,0.14871746647947906,0.0,0.24566638210860683,0.303036645700788,0.0,0.0,0.13250272018617437,0.0,0.0,0.17007678552495176,0.0
8,2014-01-16,"[0.         0.         0.         0.14490612 0.         0.24843411
 0.30887657 0.         0.         0.13612239 0.         0.
 0.16166081]",0.999540638860405,1.0184220228305867,0.014075423388817232,0.0,0.0,0.14490611965701597,0.0,0.24843410809352398,0.3088765692931285,0.0,0.0,0.13612239093024026,0.0,0.0,0.16166081202609128,0.0
9,2014-01-17,"[0.         0.         0.         0.14291465 0.         0.24973748
 0.2963296  0.         0.         0.13279038 0.         0.
 0.17822788]",1.0137721036977878,1.0307539284770428,0.012836392215049813,0.0,0.0,0.1429146512291187,0.0,0.24973747872136332,0.29632960042505146,0.0,0.0,0.13279038481123723,0.0,0.0,0.17822788481322943,0.0
10,2014-01-21,"[0.         0.         0.         0.14727752 0.         0.25053067
 0.29419447 0.         0.         0.13391712 0.         0.
 0.17408022]",1.0100168376026273,1.0274430519367248,0.015079631272478272,0.0,0.0,0.1472775231694351,0.0,0.25053066715594685,0.294194473522623,0.0,0.0,0.13391711718055113,0.0,0.0,0.17408021897144382,0.0
11,2014-01-22,"[0.         0.         0.         0.14069036 0.         0.24914903
 0.30284657 0.         0.         0.13441979 0.         0.
 0.17289426]",1.0177826492684767,1.0292786719604219,0.015891867308146485,0.0,0.0,0.1406903554281091,0.0,0.24914902907294156,0.30284656853788916,0.0,0.0,0.1344197912545528,0.0,0.0,0.1728942557065074,0.0
12,2014-01-23,"[0.         0.         0.         0.14117147 0.         0.24676005
 0.30657619 0.         0.         0.13438685 0.         0.
 0.17110544]",1.0221694393741931,1.031669785013972,0.00792458905782134,0.0,0.0,0.14117147422050635,0.0,0.24676005155864575,0.30657618923214913,0.0,0.0,0.1343868473591597,0.0,0.0,0.17110543762953906,0.0
13,2014-01-24,"[0.         0.         0.         0.14477856 0.         0.24992336
 0.30101054 0.         0.         0.13249161 0.         0.
 0.17179593]",1.0126472579188421,1.0285349000557207,0.007356079256044812,0.0,0.0,0.14477855880773316,0.0,0.24992336439379959,0.3010105362111366,0.0,0.0,0.1324916083457372,0.0,0.0,0.17179593224159337,0.0
14,2014-01-27,"[0.         0.         0.         0.13951064 0.         0.25152487
 0.29869482 0.         0.         0.13636683 0.         0.
 0.17390283]",0.9954161985616274,1.0186683368931118,0.007823587749118455,0.0,0.0,0.139510636809673,0.0,0.25152487261668155,0.29869482394767105,0.0,0.0,0.1363668343355686,0.0,0.0,0.17390283229040585,0.0
