,Date,Weights,Profit,Base Profit,Volume,JACK,EAT,PZZA,MCD,XLNX,KOPN,INTC,MXIM,DORM,SUP,MOD,STRT,cash
0,2014-01-06,"[0.07421776 0.07683862 0.07877147 0.07961597 0.07639529 0.0753416
 0.0763441  0.07874562 0.07600495 0.07912555 0.07845304 0.07522891
 0.07491715]",0.9998148807903694,0.9998000000000002,0.9257822781801224,0.07683862000703812,0.07877147197723389,0.07961596548557281,0.07639528810977936,0.0753416046500206,0.0763440951704979,0.07874561846256256,0.07600495219230652,0.0791255533695221,0.07845304161310196,0.07522891461849213,0.07491715252399445,0.07421775907278061
1,2014-01-07,"[0.0736468  0.07722496 0.0783422  0.07874967 0.07604156 0.07604588
 0.07654023 0.07819355 0.07631622 0.07861025 0.07798158 0.07621045
 0.0760966 ]",1.0020194753829457,1.0022158456622132,0.006945850754810087,0.077224962413311,0.07834219932556152,0.07874967157840729,0.0760415643453598,0.07604587823152542,0.07654023170471191,0.0781935527920723,0.0763162225484848,0.07861024886369705,0.07798157632350922,0.07621045410633087,0.07609660178422928,0.07364679872989655
2,2014-01-08,"[0.07369023 0.07717354 0.07836977 0.07865775 0.07613061 0.07588131
 0.07629457 0.07827626 0.07628135 0.07877225 0.07801875 0.07621717
 0.07623645]",0.9920161707613177,0.9913457765942146,0.011208165936130632,0.07717353850603104,0.07836976647377014,0.07865775376558304,0.07613061368465424,0.07588130980730057,0.07629457116127014,0.07827626168727875,0.0762813538312912,0.07877224683761597,0.07801875472068787,0.0762171670794487,0.07623644918203354,0.07369022816419601
3,2014-01-09,"[0.07366842 0.07716362 0.07834875 0.07863534 0.07612556 0.07590426
 0.07631337 0.0782428  0.07632694 0.07881264 0.07801827 0.07621533
 0.0762247 ]",0.9927100694617824,0.9920142519787429,0.008610464968236805,0.07716362178325653,0.07834874838590622,0.07863534241914749,0.07612556219100952,0.07590425759553909,0.07631336897611618,0.07824280112981796,0.07632693648338318,0.07881264388561249,0.07801827043294907,0.07621533423662186,0.07622469961643219,0.07366842031478882
4,2014-01-10,"[0.0735883  0.07719091 0.07839479 0.07869308 0.07618158 0.07582008
 0.0763054  0.07829785 0.07627326 0.07887087 0.07798545 0.07624413
 0.07615428]",0.9946478058293875,0.9941180605373646,0.006026211620773998,0.07719090580940247,0.07839479297399521,0.07869307696819305,0.07618158310651779,0.07582008093595505,0.07630540430545807,0.07829785346984863,0.07627325505018234,0.07887087017297745,0.07798545062541962,0.07624413073062897,0.07615428417921066,0.0735883042216301
5,2014-01-13,"[0.07366383 0.07711824 0.07840722 0.07860637 0.07627328 0.07577156
 0.07611585 0.07835849 0.0762564  0.07897045 0.07800402 0.07623055
 0.07622373]",0.9879039475098326,0.9867997543483923,0.006074875661437509,0.07711824029684067,0.07840722054243088,0.07860637456178665,0.07627327740192413,0.07577155530452728,0.07611585408449173,0.0783584862947464,0.0762564018368721,0.07897044718265533,0.07800401747226715,0.07623054832220078,0.07622373104095459,0.07366383075714111
6,2014-01-14,"[0.07372817 0.07709303 0.07840388 0.0785872  0.07622812 0.07589047
 0.0761502  0.07832585 0.07631998 0.07886469 0.07803112 0.07620087
 0.07617646]",0.9876732502437923,0.9864825682207566,0.0074999030622916905,0.07709303498268127,0.07840387523174286,0.07858719676733017,0.07622811943292618,0.07589046657085419,0.07615020126104355,0.07832585275173187,0.07631997764110565,0.078864686191082,0.07803111523389816,0.07620086520910263,0.0761764645576477,0.07372817397117615
7,2014-01-15,"[0.0737359  0.07705063 0.07838766 0.07858474 0.07629158 0.07583171
 0.07609902 0.07837268 0.07625449 0.07896329 0.07802068 0.07618518
 0.07622242]",0.9883431743247653,0.9872354571732993,0.00755882375531283,0.07705063372850418,0.07838766276836395,0.07858473807573318,0.07629158347845078,0.07583171129226685,0.07609901577234268,0.07837267965078354,0.07625448703765869,0.07896328717470169,0.07802068442106247,0.0761851817369461,0.07622241973876953,0.07373590022325516
8,2014-01-16,"[0.07365681 0.07713801 0.07833443 0.07873138 0.0762275  0.07589511
 0.07636216 0.07827472 0.0762034  0.07888801 0.07801116 0.0761964
 0.0760809 ]",1.000800623585166,1.000541979225458,0.008528392912665965,0.0771380141377449,0.07833442836999893,0.07873138040304184,0.07622750103473663,0.07589510828256607,0.07636215537786484,0.07827471941709518,0.07620339840650558,0.07888800650835037,0.078011155128479,0.07619640231132507,0.07608090341091156,0.07365681231021881
9,2014-01-17,"[0.07366434 0.07716867 0.07826922 0.078743   0.07613867 0.076018
 0.07649539 0.07813613 0.07626952 0.07881599 0.07806665 0.07618439
 0.07603005]",1.0035005302798763,1.003702309729006,0.012469120778625192,0.07716867327690125,0.07826922088861465,0.07874299585819244,0.07613866776227951,0.07601799815893173,0.07649538666009903,0.0781361311674118,0.07626952230930328,0.0788159891963005,0.07806664705276489,0.07618439197540283,0.07603004574775696,0.0736643448472023
10,2014-01-21,"[0.07362729 0.07716017 0.07828698 0.07869482 0.07622281 0.07594328
 0.07638377 0.07817866 0.07623586 0.07893873 0.07801919 0.07620961
 0.07609879]",0.997818754988227,0.9974637199605365,0.010778283661544086,0.07716017216444016,0.07828697562217712,0.07869482040405273,0.07622281461954117,0.07594328373670578,0.07638376951217651,0.07817865908145905,0.07623586058616638,0.07893873006105423,0.07801919430494308,0.07620961219072342,0.07609879225492477,0.0736272856593132
