,Date,Weights,Profit,Base Profit,Volume,JACK,EAT,MCD,PZZA,HUBB,MRCY,IIN,AVX,PMD,AMS,LH,DGX,cash
0,2014-01-06,"[0.08435314 0.         0.1075383  0.09638486 0.10616179 0.11496152
 0.08631055 0.         0.09464739 0.09616986 0.         0.10698179
 0.1064908 ]",0.9999999999908434,0.9999999999917251,0.9156468582535596,0.0,0.10753829912032721,0.09638486143490294,0.10616179209912933,0.11496152154641141,0.08631054539908119,0.0,0.0946473852892641,0.09616986426436247,0.0,0.10698178856926961,0.10649080053081124,0.08435314174644033
1,2014-01-07,"[0.         0.         0.11807433 0.10450328 0.11574461 0.12644464
 0.09320892 0.         0.10288629 0.10531928 0.         0.11704138
 0.11677726]",1.0042889969544435,1.010575172931778,0.08435314174566803,0.0,0.11807432941759183,0.10450327865927607,0.11574461128231388,0.12644464249263507,0.09320892264962873,0.0,0.10288629043653334,0.10531927608659028,0.0,0.11704138459819861,0.11677726437723224,0.0
2,2014-01-08,"[0.         0.         0.10886055 0.0962396  0.10693723 0.11692903
 0.08565267 0.07627735 0.09513064 0.09731644 0.         0.10838294
 0.10827354]",0.9996374878583566,1.0087198944370854,0.15320900677692845,0.0,0.10886055081690973,0.09623960332893815,0.10693722994071082,0.11692903060947912,0.085652672591553,0.07627735006633682,0.09513063639884266,0.09731643849362091,0.0,0.1083829447211103,0.10827354303249855,0.0
3,2014-01-09,"[0.         0.         0.10839727 0.09594268 0.10597109 0.11631336
 0.08550464 0.08240178 0.09433658 0.09670099 0.         0.1072681
 0.10716351]",1.0048370599299048,1.0104642563365118,0.008853654413727007,0.0,0.10839727342489537,0.09594267708424299,0.10597109066223998,0.11631335946161112,0.08550464324892762,0.08240178105063098,0.09433658306540856,0.09670098914722833,0.0,0.1072680970020459,0.10716350585276908,0.0
4,2014-01-10,"[0.         0.         0.10838658 0.09578765 0.1057695  0.11633306
 0.08552018 0.08264836 0.09413877 0.09674481 0.         0.1073721
 0.10729899]",1.008334827985868,1.009022714346493,0.01013822345038146,0.0,0.10838657691183237,0.09578765359330864,0.10576949725522707,0.11633305864949801,0.08552017585817737,0.08264835973774189,0.09413877418651322,0.09674480948586094,0.0,0.10737210447477367,0.10729898984706686,0.0
5,2014-01-13,"[0.         0.         0.10845305 0.09591913 0.10587738 0.11676827
 0.08552747 0.08240842 0.09421999 0.09639747 0.         0.10701216
 0.10741666]",1.0121596105328277,1.0095692581681335,0.011493796026576405,0.0,0.10845304505616002,0.09591913032726686,0.1058773785928975,0.11676827119474673,0.08552746697756133,0.08240842480582375,0.0942199901473001,0.09639746799123301,0.0,0.10701216304664385,0.10741666186036689,0.0
6,2014-01-14,"[0.         0.         0.10828171 0.09574786 0.10585196 0.11674153
 0.08529129 0.08276199 0.09430083 0.09602642 0.         0.10728854
 0.10770787]",1.0141898409832055,1.0141002748922474,0.006251410952878789,0.0,0.10828171137291949,0.09574786373524057,0.10585195816778711,0.11674152875970903,0.0852912901462945,0.08276198698545598,0.09430083343854655,0.09602641980957588,0.0,0.10728853782885941,0.10770786975561156,0.0
7,2014-01-15,"[0.         0.         0.1081155  0.09583826 0.10589483 0.11653673
 0.08530409 0.08310469 0.09423852 0.09628369 0.         0.10717711
 0.10750658]",1.0128992863747197,1.0183278593661946,0.009157870402086536,0.0,0.10811550081586319,0.09583826051851052,0.10589482526472394,0.11653672994369503,0.08530409166874704,0.08310469149499725,0.09423852064570735,0.09628368829517192,0.0,0.10717710836625441,0.10750658298632923,0.0
8,2014-01-16,"[0.         0.         0.10852361 0.09581114 0.1059469  0.11623958
 0.08543609 0.08272834 0.09422111 0.09664458 0.         0.1071481
 0.10730055]",1.027779312980108,1.033698683728975,0.005463657536475699,0.0,0.10852361432199688,0.09581113952905068,0.10594689635878474,0.1162395848079339,0.08543608570480185,0.08272834231506619,0.0942211074487589,0.09664458301212511,0.0,0.10714809699231954,0.1073005495091623,0.0
9,2014-01-17,"[0.         0.         0.10860417 0.0957676  0.10596327 0.11599192
 0.08546798 0.08307562 0.09415946 0.09668656 0.         0.10719742
 0.10708599]",1.0335253715486314,1.0359391253887038,0.00996181126733509,0.0,0.10860417449393946,0.09576760356219288,0.10596326701374138,0.1159919155550804,0.08546798362268634,0.08307562179059746,0.09415946037335733,0.09668655978981161,0.0,0.10719742445119751,0.10708598934739551,0.0
