,Date,Weights,Profit,Base Profit,Volume,PHM,MTH,NVR,BZH,JNJ,BMY,PFE,ABT,INTC,KOPN,MXIM,XLNX,cash
0,2014-01-06,"[0.16887149 0.16725549 0.         0.         0.12032336 0.
 0.         0.14035082 0.         0.11991861 0.         0.12012536
 0.16315487]",0.9998337742984295,0.9998000000000002,0.8311285078525543,0.1672554910182953,0.0,0.0,0.12032335996627808,0.0,0.0,0.1403508186340332,0.0,0.11991860717535019,0.0,0.12012536078691483,0.16315487027168274,0.16887149214744568
1,2014-01-07,"[0.1679146  0.16932452 0.         0.         0.11977935 0.
 0.         0.1390615  0.         0.12000657 0.         0.11986665
 0.16404685]",1.0003541422104112,1.0060676439124576,0.00514016525154043,0.16932451725006104,0.0,0.0,0.11977934837341309,0.0,0.0,0.13906149566173553,0.0,0.12000656872987747,0.0,0.11986664682626724,0.16404685378074646,0.16791459918022156
2,2014-01-08,"[0.1678224  0.1693356  0.         0.         0.12029197 0.
 0.         0.13890705 0.         0.12038527 0.         0.11965434
 0.16360332]",0.9963530517724991,1.0012337175216683,0.006942795173185979,0.16933560371398926,0.0,0.0,0.12029197067022324,0.0,0.0,0.1389070451259613,0.0,0.12038527429103851,0.0,0.1196543425321579,0.16360332071781158,0.16782240569591522
3,2014-01-09,"[0.16781843 0.16931385 0.         0.         0.12023208 0.
 0.         0.1390485  0.         0.12050314 0.         0.11951286
 0.16357118]",0.9852224318816135,0.9911005735527597,0.005022042258729327,0.16931384801864624,0.0,0.0,0.12023208290338516,0.0,0.0,0.1390485018491745,0.0,0.12050313502550125,0.0,0.11951286345720291,0.16357117891311646,0.16781842708587646
4,2014-01-10,"[0.16746104 0.16929811 0.         0.         0.1203864  0.
 0.         0.13918574 0.         0.12065446 0.         0.11967475
 0.16333947]",0.9921228907038261,1.000762505625993,0.01233576153746632,0.16929811239242554,0.0,0.0,0.12038639932870865,0.0,0.0,0.13918574154376984,0.0,0.12065446376800537,0.0,0.11967474967241287,0.16333946585655212,0.16746103763580322
5,2014-01-13,"[0.16750821 0.16905566 0.         0.         0.12051533 0.
 0.         0.13924004 0.         0.12069009 0.         0.11984166
 0.16314904]",0.9868389243809262,0.9974663288389912,0.007615466000488009,0.16905565559864044,0.0,0.0,0.12051533162593842,0.0,0.0,0.13924004137516022,0.0,0.12069009244441986,0.0,0.11984165757894516,0.16314904391765594,0.16750821471214294
6,2014-01-14,"[0.16833207 0.1689267  0.         0.         0.12020545 0.
 0.         0.13906178 0.         0.11998222 0.         0.11997068
 0.16352113]",0.9890619174688458,0.9965332658576139,0.0053279176463484415,0.16892670094966888,0.0,0.0,0.12020545452833176,0.0,0.0,0.13906177878379822,0.0,0.11998222023248672,0.0,0.11997067928314209,0.16352112591266632,0.1683320701122284
7,2014-01-15,"[0.1686865  0.16878085 0.         0.         0.12015939 0.
 0.         0.13898362 0.         0.1198437  0.         0.11992547
 0.16362049]",0.9809805798556035,0.9894185672940744,0.005225856557803577,0.1687808483839035,0.0,0.0,0.12015938758850098,0.0,0.0,0.1389836221933365,0.0,0.11984369903802872,0.0,0.11992546916007996,0.1636204868555069,0.16868649423122406
8,2014-01-16,"[0.16837879 0.16887257 0.         0.         0.11993144 0.
 0.         0.13930786 0.         0.11974771 0.         0.11994161
 0.16382   ]",0.9936610764920192,1.0030999648230239,0.009869542203570074,0.16887256503105164,0.0,0.0,0.11993143707513809,0.0,0.0,0.13930785655975342,0.0,0.11974770575761795,0.0,0.11994161456823349,0.16381999850273132,0.1683787852525711
9,2014-01-17,"[0.16834241 0.16903485 0.         0.         0.11957107 0.
 0.         0.13943186 0.         0.11945826 0.         0.11992178
 0.1642397 ]",0.9936272773379125,1.003698014143755,0.005751099450249676,0.16903485357761383,0.0,0.0,0.11957106739282608,0.0,0.0,0.13943186402320862,0.0,0.11945825815200806,0.0,0.11992178112268448,0.16423970460891724,0.16834241151809692
10,2014-01-21,"[0.16822517 0.16900602 0.         0.         0.11993834 0.
 0.         0.13934487 0.         0.11977673 0.         0.11987908
 0.16382977]",0.9908086257321349,1.0021671278510127,0.006982323558916689,0.16900601983070374,0.0,0.0,0.11993834376335144,0.0,0.0,0.13934487104415894,0.0,0.11977673321962357,0.0,0.11987908184528351,0.1638297736644745,0.16822516918182373
11,2014-01-22,"[0.16829285 0.16906334 0.         0.         0.12022231 0.
 0.         0.13907003 0.         0.11998669 0.         0.11976644
 0.1635983 ]",0.9938762534230512,1.0038475720819475,0.011186907890218421,0.16906334459781647,0.0,0.0,0.120222307741642,0.0,0.0,0.1390700340270996,0.0,0.11998669058084488,0.0,0.11976643651723862,0.16359829902648926,0.1682928502559662
12,2014-01-23,"[0.1683744  0.1689772  0.         0.         0.12019131 0.
 0.         0.13899663 0.         0.11996456 0.         0.11986818
 0.1636277 ]",0.9889555962526544,0.9947984253907555,0.005848333466906103,0.16897720098495483,0.0,0.0,0.1201913058757782,0.0,0.0,0.13899663090705872,0.0,0.11996456235647202,0.0,0.11986818164587021,0.16362769901752472,0.16837440431118011
13,2014-01-24,"[0.16806942 0.16906784 0.         0.         0.12016453 0.
 0.         0.13903338 0.         0.12026399 0.         0.11986389
 0.16353697]",0.9977129240661204,0.9983528085286152,0.008286344910697315,0.169067844748497,0.0,0.0,0.12016452848911285,0.0,0.0,0.13903337717056274,0.0,0.12026399374008179,0.0,0.11986389011144638,0.16353696584701538,0.16806942224502563
14,2014-01-27,"[0.16780196 0.16897574 0.         0.         0.12015209 0.
 0.         0.13917929 0.         0.12047706 0.         0.11990315
 0.1635107 ]",0.9958158566305272,0.9963088325971063,0.013826891105394519,0.16897574067115784,0.0,0.0,0.12015208601951599,0.0,0.0,0.1391792893409729,0.0,0.12047705799341202,0.0,0.11990315467119217,0.16351069509983063,0.16780196130275726
15,2014-01-28,"[0.16770421 0.16894948 0.         0.         0.12080555 0.
 0.         0.13898547 0.         0.12121183 0.         0.11942947
 0.16291398]",0.9756488311972699,0.9722028283534339,0.010262241924857632,0.16894948482513428,0.0,0.0,0.12080554664134979,0.0,0.0,0.13898546993732452,0.0,0.12121182680130005,0.0,0.11942946910858154,0.162913978099823,0.16770420968532562
16,2014-01-29,"[0.16821669 0.16867068 0.         0.         0.12065416 0.
 0.         0.1390579  0.         0.12097215 0.         0.11924722
 0.16318125]",0.9763870489395641,0.9709827921202532,0.011455281083835799,0.1686706840991974,0.0,0.0,0.1206541582942009,0.0,0.0,0.13905790448188782,0.0,0.1209721490740776,0.0,0.11924722045660019,0.16318124532699585,0.16821669042110443
17,2014-01-30,"[0.16762485 0.16880342 0.         0.         0.12111282 0.
 0.         0.1389998  0.         0.12191747 0.         0.11888526
 0.16265644]",0.9788241862958212,0.9783380264501924,0.004391489534650971,0.16880342364311218,0.0,0.0,0.12111281603574753,0.0,0.0,0.138999804854393,0.0,0.1219174712896347,0.0,0.11888526380062103,0.16265644133090973,0.1676248461008072
18,2014-01-31,"[0.16751179 0.16872808 0.         0.         0.1214309  0.
 0.         0.13890298 0.         0.12211654 0.         0.11893924
 0.16237046]",0.9967130459209532,0.9906413162663331,0.005926923525243538,0.1687280833721161,0.0,0.0,0.121430903673172,0.0,0.0,0.13890297710895538,0.0,0.12211654335260391,0.0,0.11893924325704575,0.1623704582452774,0.16751179099082947
19,2014-02-03,"[0.16767651 0.1687442  0.         0.         0.12133732 0.
 0.         0.13899224 0.         0.12205829 0.         0.11875759
 0.16243385]",0.9836471242917518,0.9758435931582843,0.01418700577761186,0.16874420642852783,0.0,0.0,0.12133731693029404,0.0,0.0,0.13899223506450653,0.0,0.12205828726291656,0.0,0.11875759065151215,0.16243384778499603,0.16767650842666626
20,2014-02-04,"[0.16722429 0.1688388  0.         0.         0.12179749 0.
 0.         0.13900895 0.         0.12252694 0.         0.11858808
 0.16201541]",0.9978187405636946,0.9913542554962245,0.011468540492750577,0.16883879899978638,0.0,0.0,0.12179748713970184,0.0,0.0,0.13900895416736603,0.0,0.12252693623304367,0.0,0.11858808249235153,0.1620154082775116,0.16722428798675537
21,2014-02-05,"[0.16780967 0.1684252  0.         0.         0.1218342  0.
 0.         0.13886055 0.         0.12246414 0.         0.11860707
 0.16199912]",0.9823381051162898,0.9703352958620519,0.013562207148258721,0.16842520236968994,0.0,0.0,0.12183420360088348,0.0,0.0,0.1388605535030365,0.0,0.1224641427397728,0.0,0.11860707402229309,0.16199912130832672,0.16780966520309448
22,2014-02-06,"[0.16793798 0.16821067 0.         0.         0.12162821 0.
 0.         0.13913265 0.         0.12224451 0.         0.11871104
 0.16213492]",0.9705086043829853,0.9637674949987051,0.014834986374015693,0.16821067035198212,0.0,0.0,0.12162820994853973,0.0,0.0,0.13913264870643616,0.0,0.12224450707435608,0.0,0.11871103942394257,0.16213491559028625,0.1679379791021347
23,2014-02-07,"[0.16854703 0.16822566 0.         0.         0.12172647 0.
 0.         0.13883354 0.         0.12203605 0.         0.11849346
 0.16213775]",0.9691119845082532,0.9593293969236085,0.004396368627051402,0.16822566092014313,0.0,0.0,0.12172646820545197,0.0,0.0,0.13883353769779205,0.0,0.12203604727983475,0.0,0.1184934601187706,0.16213774681091309,0.16854703426361084
24,2014-02-10,"[0.16815312 0.16845983 0.         0.         0.12143669 0.
 0.         0.13910127 0.         0.12205993 0.         0.11842337
 0.16236582]",0.9824741028752568,0.9782570176300552,0.0064180484910521685,0.16845983266830444,0.0,0.0,0.1214366927742958,0.0,0.0,0.13910126686096191,0.0,0.12205992639064789,0.0,0.11842336505651474,0.16236582398414612,0.16815312206745148
25,2014-02-11,"[0.16821055 0.1684397  0.         0.         0.12185168 0.
 0.         0.13893902 0.         0.12221169 0.         0.1183946
 0.1619528 ]",0.9836475729042062,0.9822499280680443,0.007381745270746335,0.16843970119953156,0.0,0.0,0.12185167521238327,0.0,0.0,0.1389390230178833,0.0,0.12221169471740723,0.0,0.11839459836483002,0.16195279359817505,0.16821055114269257
26,2014-02-12,"[0.16857868 0.16838822 0.         0.         0.12165882 0.
 0.         0.13879254 0.         0.12209786 0.         0.11837764
 0.1621062 ]",0.986942742683496,0.9870942765776171,0.010718307330974675,0.1683882176876068,0.0,0.0,0.1216588243842125,0.0,0.0,0.13879254460334778,0.0,0.12209785729646683,0.0,0.11837764084339142,0.1621062010526657,0.16857868432998657
27,2014-02-13,"[0.17064568 0.16352247 0.         0.         0.11954062 0.
 0.         0.14175822 0.         0.11689148 0.         0.12389621
 0.16374536]",0.995779914267118,0.997365810486779,0.017289686306833075,0.16352246701717377,0.0,0.0,0.11954062432050705,0.0,0.0,0.14175821840763092,0.0,0.11689148098230362,0.0,0.12389621138572693,0.16374535858631134,0.17064568400382996
28,2014-02-14,"[0.1704202  0.16360737 0.         0.         0.11947708 0.
 0.         0.14194867 0.         0.11682201 0.         0.1239801
 0.16374455]",0.9906709118414857,0.9934402130611073,0.010320630536673288,0.1636073738336563,0.0,0.0,0.11947707831859589,0.0,0.0,0.1419486701488495,0.0,0.1168220117688179,0.0,0.1239800974726677,0.16374455392360687,0.17042019963264465
29,2014-02-18,"[0.1698647  0.16383862 0.         0.         0.11973909 0.
 0.         0.14204745 0.         0.11718615 0.         0.12388523
 0.16343877]",1.0037616475423028,1.0094412446933838,0.011011977716256154,0.16383862495422363,0.0,0.0,0.1197390928864479,0.0,0.0,0.1420474499464035,0.0,0.11718615144491196,0.0,0.12388522922992706,0.16343876719474792,0.1698646992444992
30,2014-02-19,"[0.13396168 0.15101893 0.         0.11039272 0.11622114 0.
 0.         0.12369071 0.         0.12031526 0.         0.10680129
 0.13759828]",1.0098583563438488,1.0161833042225799,0.1957266746704439,0.1510189324617386,0.0,0.11039271950721741,0.11622113734483719,0.0,0.0,0.12369070947170258,0.0,0.12031526118516922,0.0,0.10680128633975983,0.13759827613830566,0.13396167755126953
31,2014-02-20,"[0.1333141  0.15077892 0.         0.11047333 0.11633233 0.
 0.         0.12444837 0.         0.12045313 0.         0.10686965
 0.13733017]",1.0030957770961704,1.0145942422914305,0.007661092842901972,0.15077891945838928,0.0,0.11047332733869553,0.11633232980966568,0.0,0.0,0.12444836646318436,0.0,0.1204531341791153,0.0,0.1068696528673172,0.13733017444610596,0.1333141028881073
32,2014-02-21,"[0.1333053  0.15087152 0.         0.11041666 0.11630579 0.
 0.         0.12440624 0.         0.12038948 0.         0.1068837
 0.13742128]",1.0014031575328743,1.0130272105780602,0.01025000263716316,0.15087151527404785,0.0,0.11041665822267532,0.11630579084157944,0.0,0.0,0.12440624088048935,0.0,0.12038947641849518,0.0,0.106883704662323,0.13742128014564514,0.13330529630184174
33,2014-02-24,"[0.13275145 0.1508056  0.         0.11043026 0.11609127 0.
 0.         0.1249152  0.         0.12052634 0.         0.10698093
 0.1374989 ]",1.0110208486219854,1.0239157284906237,0.007917289834145852,0.15080560743808746,0.0,0.1104302629828453,0.1160912737250328,0.0,0.0,0.12491520494222641,0.0,0.12052634358406067,0.0,0.10698092728853226,0.1374989002943039,0.1327514499425888
34,2014-02-25,"[0.13307776 0.1507891  0.         0.11040153 0.11619095 0.
 0.         0.1246576  0.         0.12046293 0.         0.10697254
 0.13744758]",1.016151281777695,1.0251847630157374,0.00428916698378912,0.15078909695148468,0.0,0.11040152609348297,0.11619094759225845,0.0,0.0,0.12465760111808777,0.0,0.12046293169260025,0.0,0.10697253793478012,0.13744758069515228,0.13307775557041168
35,2014-02-26,"[0.13366716 0.15086307 0.         0.11042366 0.11644793 0.
 0.         0.12407738 0.         0.12035932 0.         0.10685883
 0.13730268]",1.0193028189238866,1.0241941701762807,0.011873368422313011,0.15086306631565094,0.0,0.11042366176843643,0.11644792556762695,0.0,0.0,0.12407737970352173,0.0,0.12035932391881943,0.0,0.10685882717370987,0.1373026818037033,0.13366715610027313
36,2014-02-27,"[0.13370275 0.15092587 0.         0.11063769 0.11667363 0.
 0.         0.12393937 0.         0.12031042 0.         0.10674179
 0.13706845]",1.0264139079723167,1.0269932149792993,0.008776392518843174,0.150925874710083,0.0,0.11063769459724426,0.11667363345623016,0.0,0.0,0.12393936514854431,0.0,0.12031041830778122,0.0,0.10674178600311279,0.13706845045089722,0.13370275497436523
37,2014-02-28,"[0.13361439 0.15095785 0.         0.11061402 0.11663517 0.
 0.         0.12397878 0.         0.12030992 0.         0.10678852
 0.13710137]",1.0405764806842166,1.0391589991397254,0.004930708723805557,0.150957852602005,0.0,0.11061402410268784,0.11663517355918884,0.0,0.0,0.12397877871990204,0.0,0.12030991911888123,0.0,0.1067885234951973,0.13710136711597443,0.13361439108848572
38,2014-03-03,"[0.1336815  0.15096547 0.         0.1105167  0.11662421 0.
 0.         0.12395877 0.         0.12024523 0.         0.10683788
 0.13717023]",1.0432849061087597,1.0432670627918925,0.011553567012335468,0.15096546709537506,0.0,0.11051670461893082,0.11662420630455017,0.0,0.0,0.1239587739109993,0.0,0.12024523317813873,0.0,0.10683787614107132,0.1371702253818512,0.1336815059185028
39,2014-03-04,"[0.13395183 0.1511123  0.         0.11073749 0.11678034 0.
 0.         0.12353929 0.         0.12026644 0.         0.10659446
 0.13701783]",1.0313172553460352,1.0282876592820263,0.0037112056453107414,0.15111230313777924,0.0,0.11073748767375946,0.1167803406715393,0.0,0.0,0.12353929132223129,0.0,0.12026643753051758,0.0,0.10659445822238922,0.13701783120632172,0.1339518278837204
40,2014-03-05,"[0.13398668 0.15102668 0.         0.1105507  0.11663863 0.
 0.         0.12365463 0.         0.1202314  0.         0.10672816
 0.13718306]",1.0473712860128555,1.0448482778594173,0.008949186706419488,0.1510266810655594,0.0,0.11055070161819458,0.11663863062858582,0.0,0.0,0.12365463376045227,0.0,0.12023140490055084,0.0,0.10672815889120102,0.1371830552816391,0.1339866816997528
41,2014-03-06,"[0.13379373 0.15098527 0.         0.11042643 0.11653184 0.
 0.         0.12388144 0.         0.12034393 0.         0.10683623
 0.13720113]",1.046703321333334,1.0540288510847584,0.007698419977882404,0.15098527073860168,0.0,0.11042642593383789,0.1165318414568901,0.0,0.0,0.12388143688440323,0.0,0.12034393101930618,0.0,0.1068362295627594,0.13720113039016724,0.13379372656345367
42,2014-03-07,"[0.13404647 0.15093777 0.         0.11032853 0.11656693 0.
 0.         0.12373675 0.         0.12030433 0.         0.10687696
 0.13720231]",1.0425839914771016,1.0487039847888762,0.0082439348385882,0.1509377658367157,0.0,0.11032852530479431,0.11656692624092102,0.0,0.0,0.12373675405979156,0.0,0.12030433118343353,0.0,0.10687696188688278,0.13720230758190155,0.13404646515846252
43,2014-03-10,"[0.13407598 0.15104416 0.         0.1102907  0.11660492 0.
 0.         0.12368357 0.         0.12022815 0.         0.10684962
 0.13722293]",1.045460817781126,1.048709141492473,0.00685343159241346,0.15104416012763977,0.0,0.11029069870710373,0.11660492420196533,0.0,0.0,0.12368357181549072,0.0,0.12022814899682999,0.0,0.10684961825609207,0.13722293078899384,0.13407598435878754
