,Date,Weights,Profit,Base Profit,Volume,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
0,2014-01-06,"[0.         0.09510326 0.10228459 0.10917132 0.11355782 0.1464527
 0.         0.08226544 0.10172533 0.         0.10709488 0.
 0.1423447 ]",0.9998000223428011,0.9998000000000002,1.0000000223517418,0.09510326385498047,0.10228458791971207,0.1091713160276413,0.11355781555175781,0.14645269513130188,0.0,0.08226543664932251,0.10172533243894577,0.0,0.10709487646818161,0.0,0.14234469830989838,0.0
1,2014-01-07,"[0.         0.09516433 0.10289641 0.10878037 0.11376476 0.145855
 0.         0.08226291 0.10195945 0.         0.10719655 0.
 0.14212023]",1.0122952712142343,1.010597222514805,0.002430780694353241,0.09516432881355286,0.10289640724658966,0.10878036916255951,0.11376475542783737,0.14585499465465546,0.0,0.08226291090250015,0.10195945203304291,0.0,0.10719655454158783,0.0,0.14212022721767426,0.0
2,2014-01-08,"[0.         0.09518281 0.10299522 0.10867374 0.1137656  0.1458027
 0.         0.08229963 0.10199682 0.         0.10719435 0.
 0.14208908]",1.0164264844376893,1.0111395914246062,0.010677005149317704,0.09518280625343323,0.10299522429704666,0.10867374390363693,0.11376560479402542,0.14580270648002625,0.0,0.0822996273636818,0.10199681669473648,0.0,0.10719434916973114,0.0,0.1420890837907791,0.0
3,2014-01-09,"[0.         0.09515334 0.10289942 0.1087332  0.11373846 0.14589249
 0.         0.08228595 0.1019818  0.         0.10718573 0.
 0.1421296 ]",1.0153765958583074,1.0138738074435654,0.01236863934288463,0.0951533392071724,0.10289941728115082,0.10873319953680038,0.11373846232891083,0.14589248597621918,0.0,0.08228594809770584,0.10198180377483368,0.0,0.1071857288479805,0.0,0.14212960004806519,0.0
4,2014-01-10,"[0.         0.09518104 0.10294904 0.10860325 0.1136893  0.1459136
 0.         0.08233815 0.10205661 0.         0.1071594  0.
 0.14210962]",1.0143210238338793,1.011180859277711,0.010519274253718102,0.09518104046583176,0.10294903814792633,0.10860325396060944,0.11368929594755173,0.14591360092163086,0.0,0.08233814686536789,0.1020566076040268,0.0,0.10715939849615097,0.0,0.14210961759090424,0.0
5,2014-01-13,"[0.         0.09511814 0.10297614 0.10851937 0.11369374 0.14612408
 0.         0.08234955 0.10192057 0.         0.10708342 0.
 0.14221498]",1.0169516644281102,1.0155492321213262,0.00979122778843034,0.09511814266443253,0.10297614336013794,0.10851936787366867,0.1136937364935875,0.14612407982349396,0.0,0.08234955370426178,0.10192056745290756,0.0,0.10708342492580414,0.0,0.14221498370170593,0.0
6,2014-01-14,"[0.         0.09513114 0.10302233 0.10841021 0.11366252 0.14617223
 0.         0.08238771 0.10194336 0.         0.10704909 0.
 0.14222142]",1.0188275080716915,1.014949811254793,0.010167747627786565,0.09513114392757416,0.10302232950925827,0.10841020941734314,0.11366251856088638,0.14617222547531128,0.0,0.08238770812749863,0.10194335877895355,0.0,0.10704909265041351,0.0,0.14222142100334167,0.0
7,2014-01-15,"[0.         0.09515129 0.10304085 0.10830925 0.11361492 0.14624533
 0.         0.08241816 0.10198437 0.         0.10700958 0.
 0.14222628]",1.020946146528447,1.0168268444074602,0.007222474061184104,0.09515129029750824,0.10304085165262222,0.10830925405025482,0.11361492425203323,0.1462453305721283,0.0,0.08241815865039825,0.10198436677455902,0.0,0.10700958222150803,0.0,0.14222627878189087,0.0
8,2014-01-16,"[0.         0.09514873 0.10316784 0.10817382 0.11361856 0.14625765
 0.         0.08245745 0.1019531  0.         0.10698775 0.
 0.14223512]",1.029795852584392,1.0253090516158947,0.01565217983728371,0.0951487347483635,0.10316783934831619,0.10817382484674454,0.11361856013536453,0.1462576538324356,0.0,0.08245744556188583,0.10195310413837433,0.0,0.10698775202035904,0.0,0.14223511517047882,0.0
9,2014-01-17,"[0.         0.09514475 0.10324036 0.10805149 0.11361257 0.14635098
 0.         0.08247369 0.10192401 0.         0.10693415 0.
 0.14226797]",1.0257417934620574,1.0210896544321724,0.011928757674940501,0.09514474868774414,0.10324036329984665,0.10805148631334305,0.1136125698685646,0.14635097980499268,0.0,0.08247368782758713,0.10192400962114334,0.0,0.10693415254354477,0.0,0.14226797223091125,0.0
10,2014-01-21,"[0.         0.09512581 0.10335283 0.1079268  0.11363001 0.14640771
 0.         0.08250702 0.1018556  0.         0.10689226 0.
 0.14230199]",1.02826604351559,1.022729960744328,0.010867533933077399,0.09512580931186676,0.10335282981395721,0.10792680084705353,0.113630011677742,0.14640770852565765,0.0,0.08250702172517776,0.10185559839010239,0.0,0.10689225792884827,0.0,0.1423019915819168,0.0
11,2014-01-22,"[0.         0.0949595  0.1035432  0.10786006 0.11382625 0.1466654
 0.         0.08245697 0.10139492 0.         0.10677589 0.
 0.14251785]",1.026655777677429,1.024412210292198,0.008308653524585773,0.09495950490236282,0.10354319959878922,0.10786005854606628,0.11382624506950378,0.14666539430618286,0.0,0.08245696872472763,0.10139492154121399,0.0,0.10677588731050491,0.0,0.1425178498029709,0.0
12,2014-01-23,"[0.         0.09489436 0.1037143  0.10772388 0.11388642 0.14678995
 0.         0.08248121 0.10118689 0.         0.1067137  0.
 0.14260927]",1.0267083211314223,1.0265652062386175,0.015494815006204943,0.09489435702562332,0.10371430218219757,0.10772387683391571,0.11388642340898514,0.14678995311260223,0.0,0.08248121291399002,0.10118688642978668,0.0,0.10671369731426239,0.0,0.14260926842689514,0.0
13,2014-01-24,"[0.         0.0949811  0.10383445 0.10746825 0.11375046 0.14676048
 0.         0.08260337 0.10136349 0.         0.10669781 0.
 0.14254056]",1.0205926311452114,1.0226592047866097,0.011318094601023277,0.09498109668493271,0.10383445024490356,0.10746824741363525,0.11375045776367188,0.1467604786157608,0.0,0.08260337263345718,0.10136349499225616,0.0,0.10669780522584915,0.0,0.1425405591726303,0.0
14,2014-01-27,"[0.         0.09504316 0.10375755 0.1075338  0.11371239 0.14660212
 0.         0.08261394 0.10153392 0.         0.10675426 0.
 0.14244886]",1.0159599070383236,1.0155962909734206,0.010538285125385129,0.09504316002130508,0.10375755280256271,0.10753379762172699,0.11371239274740219,0.14660212397575378,0.0,0.08261393755674362,0.1015339195728302,0.0,0.10675425827503204,0.0,0.14244885742664337,0.0
15,2014-01-28,"[0.         0.09522543 0.10366407 0.1075111  0.11354176 0.14631209
 0.         0.082685   0.1019954  0.         0.10684258 0.
 0.14222255]",0.9955660959129399,0.9986220948547279,0.014643085575833855,0.09522543102502823,0.10366407036781311,0.10751110315322876,0.11354175955057144,0.14631208777427673,0.0,0.08268500119447708,0.10199540108442307,0.0,0.10684258490800858,0.0,0.1422225534915924,0.0
16,2014-01-29,"[0.         0.09525955 0.10356027 0.10758658 0.11351104 0.14626215
 0.         0.08266179 0.10211708 0.         0.10686826 0.
 0.14217323]",0.9968446501121059,0.9952883964631751,0.012751363257089008,0.09525954723358154,0.10356026887893677,0.1075865849852562,0.11351104080677032,0.14626215398311615,0.0,0.08266178518533707,0.10211708396673203,0.0,0.10686825960874557,0.0,0.14217323064804077,0.0
17,2014-01-30,"[0.         0.0952023  0.10364529 0.10764524 0.11363264 0.14620408
 0.         0.08261322 0.10196847 0.         0.10688587 0.
 0.14220287]",0.9867859190915815,0.9865780104008192,0.011293118878604442,0.09520230442285538,0.10364529490470886,0.10764524340629578,0.11363264173269272,0.14620408415794373,0.0,0.08261322230100632,0.10196846723556519,0.0,0.1068858727812767,0.0,0.14220286905765533,0.0
18,2014-01-31,"[0.         0.09519465 0.10379922 0.10734026 0.11364207 0.14647755
 0.         0.08263766 0.10189515 0.         0.10672538 0.
 0.14228807]",0.9883481093844553,0.9822291935066267,0.006776209448452138,0.09519464522600174,0.10379921644926071,0.1073402613401413,0.11364206671714783,0.14647755026817322,0.0,0.08263766020536423,0.10189514607191086,0.0,0.10672537982463837,0.0,0.14228807389736176,0.0
19,2014-02-03,"[0.         0.09511784 0.10383364 0.10749906 0.11376867 0.14636049
 0.         0.08259193 0.10173407 0.         0.10678689 0.
 0.14230742]",0.974327172109054,0.9679623419236407,0.014775175431547875,0.09511783719062805,0.1038336381316185,0.10749906301498413,0.11376867443323135,0.14636048674583435,0.0,0.08259192854166031,0.10173407196998596,0.0,0.10678689181804657,0.0,0.14230741560459137,0.0
20,2014-02-04,"[0.         0.09510276 0.10397481 0.10740172 0.11384469 0.1463587
 0.         0.08259087 0.10164275 0.         0.10675437 0.
 0.14232932]",0.9787078674204539,0.9701914207223391,0.01011858200928381,0.09510276466608047,0.10397481173276901,0.10740172117948532,0.11384468525648117,0.1463586986064911,0.0,0.08259087055921555,0.10164275020360947,0.0,0.106754370033741,0.0,0.14232932031154633,0.0
21,2014-02-05,"[0.         0.09523598 0.10392577 0.10743156 0.11376015 0.14607133
 0.         0.08261815 0.10197382 0.         0.10684621 0.
 0.14213702]",0.9528422511647171,0.9460535576283908,0.006328859336242101,0.09523598104715347,0.10392577201128006,0.107431560754776,0.11376015096902847,0.14607132971286774,0.0,0.08261814713478088,0.10197381675243378,0.0,0.10684620589017868,0.0,0.14213702082633972,0.0
22,2014-02-06,"[0.         0.09523471 0.10375362 0.10767882 0.11376919 0.14593427
 0.         0.0825641  0.10203438 0.         0.10693876 0.
 0.14209215]",0.9668464641141088,0.957116145001837,0.01780653260147787,0.0952347069978714,0.10375361889600754,0.10767882317304611,0.11376918852329254,0.14593426883220673,0.0,0.0825641006231308,0.10203437507152557,0.0,0.10693876445293427,0.0,0.14209215342998505,0.0
23,2014-02-07,"[0.         0.09518918 0.1036047  0.10786611 0.11381309 0.14597552
 0.         0.08249111 0.10197517 0.         0.10695072 0.
 0.14213443]",0.9625716690144338,0.9534668807398106,0.022202529746082694,0.0951891764998436,0.10360470414161682,0.10786610841751099,0.11381308734416962,0.1459755152463913,0.0,0.08249111473560333,0.10197517275810242,0.0,0.10695072263479233,0.0,0.142134428024292,0.0
24,2014-02-10,"[0.         0.09520696 0.10368143 0.107822   0.11382058 0.14587186
 0.         0.08251872 0.10201297 0.         0.10698341 0.
 0.14208207]",0.9742305767030632,0.9610458719595569,0.012029747587630715,0.09520696103572845,0.10368143022060394,0.1078220009803772,0.11382057517766953,0.1458718627691269,0.0,0.08251871913671494,0.10201296955347061,0.0,0.10698340833187103,0.0,0.1420820653438568,0.0
25,2014-02-11,"[0.         0.09515274 0.10369498 0.10783411 0.1138588  0.14597467
 0.         0.08249762 0.10187684 0.         0.10695894 0.
 0.1421513 ]",0.9815464291949098,0.96950419237781,0.016600364188929788,0.09515274316072464,0.10369497537612915,0.1078341081738472,0.11385879665613174,0.14597466588020325,0.0,0.08249761909246445,0.10187683999538422,0.0,0.10695894062519073,0.0,0.14215129613876343,0.0
26,2014-02-12,"[0.         0.09515158 0.10389472 0.10766277 0.11390841 0.14594598
 0.         0.08253089 0.1018239  0.         0.10692601 0.
 0.14215577]",0.987553515549253,0.9737914657217533,0.013534364611068203,0.09515158087015152,0.10389471799135208,0.10766277462244034,0.11390841007232666,0.1459459811449051,0.0,0.08253089338541031,0.10182390362024307,0.0,0.10692600905895233,0.0,0.14215576648712158,0.0
27,2014-02-13,"[0.         0.0951832  0.10377226 0.10764002 0.11376633 0.14603432
 0.         0.08258995 0.10194871 0.         0.10692067 0.
 0.14214455]",0.9996074871360727,0.9868112726354165,0.009268809778419464,0.09518320113420486,0.10377226024866104,0.10764002054929733,0.11376633495092392,0.14603431522846222,0.0,0.08258994668722153,0.10194870829582214,0.0,0.10692067444324493,0.0,0.14214454591274261,0.0
28,2014-02-14,"[0.         0.09520169 0.10362627 0.10772238 0.11370113 0.14604487
 0.         0.08258931 0.10205172 0.         0.10694217 0.
 0.14212045]",0.9976493079076668,0.981313525421617,0.005323585573352797,0.09520169347524643,0.10362626612186432,0.10772237926721573,0.11370112746953964,0.14604486525058746,0.0,0.08258931338787079,0.10205172002315521,0.0,0.10694216936826706,0.0,0.14212045073509216,0.0
29,2014-02-18,"[0.         0.09529642 0.10383837 0.10729007 0.11351726 0.14606069
 0.         0.08280687 0.10224746 0.         0.1068951  0.
 0.14204778]",1.0217025043392813,1.0005567784710947,0.01118366812340194,0.09529642015695572,0.10383836925029755,0.10729007422924042,0.11351726204156876,0.14606069028377533,0.0,0.08280687034130096,0.1022474616765976,0.0,0.10689510405063629,0.0,0.14204777777194977,0.0
30,2014-02-19,"[0.         0.09534375 0.10396934 0.10707149 0.11345075 0.14606445
 0.         0.08289388 0.10232078 0.         0.10686909 0.
 0.1420165 ]",1.0366950827626895,1.0112962917485029,0.021458003640318784,0.09534374624490738,0.10396934300661087,0.10707148909568787,0.11345075070858002,0.14606444537639618,0.0,0.08289387822151184,0.10232078284025192,0.0,0.10686908662319183,0.0,0.14201650023460388,0.0
31,2014-02-20,"[0.         0.09530091 0.10391041 0.10720488 0.11351077 0.1460509
 0.         0.08283851 0.10224943 0.         0.10688626 0.
 0.14204793]",1.0363035225510195,1.0119243639781104,0.018695125540339853,0.09530091285705566,0.1039104089140892,0.10720488429069519,0.11351077258586884,0.14605090022087097,0.0,0.0828385129570961,0.10224942862987518,0.0,0.10688626021146774,0.0,0.1420479267835617,0.0
32,2014-02-21,"[0.         0.09529471 0.10395001 0.10714577 0.11354573 0.14609177
 0.         0.08283515 0.10222492 0.         0.10684592 0.
 0.14206596]",1.0243714984306096,0.9993342057855571,0.015405695954747958,0.09529471397399902,0.10395000874996185,0.1071457713842392,0.1135457307100296,0.1460917741060257,0.0,0.08283515274524689,0.1022249236702919,0.0,0.106845922768116,0.0,0.14206595718860626,0.0
33,2014-02-24,"[0.         0.09521842 0.10306173 0.10788953 0.11338718 0.1463621
 0.         0.08268768 0.10232095 0.         0.10692144 0.
 0.14215092]",1.0190393364565298,0.9980530162057688,0.021646372855090128,0.09521842002868652,0.1030617281794548,0.10788953304290771,0.11338718235492706,0.1463620960712433,0.0,0.08268768340349197,0.10232094675302505,0.0,0.10692144185304642,0.0,0.14215092360973358,0.0
34,2014-02-25,"[0.         0.0951567  0.10338508 0.10779987 0.11355967 0.14623195
 0.         0.08265771 0.10209525 0.         0.10693268 0.
 0.14218104]",1.0267846534736362,1.0058523632631327,0.02100316679711978,0.0951566994190216,0.1033850759267807,0.10779987275600433,0.11355967074632645,0.14623194932937622,0.0,0.08265770971775055,0.10209525376558304,0.0,0.10693268477916718,0.0,0.14218103885650635,0.0
35,2014-02-26,"[0.         0.09513562 0.1035307  0.10768951 0.11360155 0.14628765
 0.         0.0826534  0.10198235 0.         0.10689443 0.
 0.14222482]",1.0240278153890192,1.0065316458137659,0.013332206865143173,0.09513562172651291,0.10353070497512817,0.1076895073056221,0.11360155045986176,0.14628764986991882,0.0,0.08265340328216553,0.10198234766721725,0.0,0.10689442604780197,0.0,0.14222481846809387,0.0
36,2014-02-27,"[0.         0.09509742 0.10361066 0.10766425 0.11364248 0.14629287
 0.         0.08266355 0.10188168 0.         0.10689231 0.
 0.14225474]",1.0257419394732146,1.0074474564807259,0.009449894942582237,0.09509742259979248,0.10361065715551376,0.10766424983739853,0.11364248394966125,0.14629286527633667,0.0,0.08266355097293854,0.10188167542219162,0.0,0.10689231008291245,0.0,0.14225473999977112,0.0
37,2014-02-28,"[0.         0.09517828 0.10361708 0.10758173 0.11356085 0.14620575
 0.         0.08271697 0.10205337 0.         0.10690965 0.
 0.14217629]",1.0216390104651698,1.0034575725969976,0.011432848265259839,0.0951782763004303,0.10361707955598831,0.1075817346572876,0.11356084793806076,0.14620575308799744,0.0,0.08271697163581848,0.10205337405204773,0.0,0.10690964758396149,0.0,0.1421762853860855,0.0
38,2014-03-03,"[0.         0.09520759 0.10395914 0.10720228 0.11354508 0.14618957
 0.         0.0828457  0.10203454 0.         0.10686047 0.
 0.14215559]",1.0307321476106786,1.0115401938628126,0.010849426003512914,0.0952075868844986,0.10395914316177368,0.10720228403806686,0.11354508250951767,0.14618957042694092,0.0,0.08284569531679153,0.1020345389842987,0.0,0.10686046630144119,0.0,0.14215558767318726,0.0
39,2014-03-04,"[0.         0.09517495 0.10369048 0.10749017 0.11352792 0.14621149
 0.         0.08277664 0.10203716 0.         0.10691025 0.
 0.14218093]",1.0256061959986824,1.0084275043411937,0.019924674561312396,0.09517494589090347,0.1036904826760292,0.107490174472332,0.11352791637182236,0.14621149003505707,0.0,0.08277664333581924,0.10203716158866882,0.0,0.10691025108098984,0.0,0.142180934548378,0.0
40,2014-03-05,"[0.         0.0952077  0.10354518 0.10758734 0.11346614 0.14618997
 0.         0.08277585 0.10215074 0.         0.10693321 0.
 0.14214388]",1.0276302484950528,1.0131895131691455,0.012772688683565762,0.09520769864320755,0.103545181453228,0.10758733749389648,0.11346613615751266,0.14618997275829315,0.0,0.08277585357427597,0.10215073823928833,0.0,0.10693321377038956,0.0,0.1421438753604889,0.0
41,2014-03-06,"[0.         0.09526286 0.10323705 0.10789344 0.11335081 0.1459601
 0.         0.08278174 0.10241045 0.         0.10708457 0.
 0.14201899]",1.037197121244578,1.0213672427285652,0.008117977469678253,0.09526285529136658,0.10323704779148102,0.1078934445977211,0.11335080862045288,0.14596010744571686,0.0,0.08278173953294754,0.1024104505777359,0.0,0.10708457231521606,0.0,0.14201898872852325,0.0
42,2014-03-07,"[0.         0.09521286 0.1033018  0.10786326 0.11341222 0.1460422
 0.         0.08276217 0.1022763  0.         0.10704945 0.
 0.14207974]",1.045341321571109,1.027157057181683,0.010260548381126432,0.09521286189556122,0.10330180078744888,0.10786326229572296,0.11341222375631332,0.14604219794273376,0.0,0.08276216685771942,0.10227629542350769,0.0,0.10704945027828217,0.0,0.14207974076271057,0.0
43,2014-03-10,"[0.         0.09521016 0.10319249 0.10797253 0.1133819  0.14602585
 0.         0.08274978 0.10231663 0.         0.10708238 0.
 0.14206831]",1.0541050364406381,1.0366237746251319,0.015542478116150782,0.09521015733480453,0.10319249331951141,0.10797253251075745,0.11338189989328384,0.1460258513689041,0.0,0.08274977654218674,0.10231663286685944,0.0,0.10708238184452057,0.0,0.1420683115720749,0.0
44,2014-03-11,"[0.         0.09517043 0.10317422 0.10807414 0.11343176 0.14598705
 0.         0.08272208 0.10224462 0.         0.10711076 0.
 0.14208491]",1.0563237965193455,1.0390153543295164,0.0045563788890076035,0.09517043083906174,0.10317422449588776,0.1080741360783577,0.11343175917863846,0.14598704874515533,0.0,0.08272208273410797,0.10224462300539017,0.0,0.10711076110601425,0.0,0.14208491146564484,0.0
45,2014-03-12,"[0.         0.09523158 0.10311287 0.10799899 0.11332041 0.14602114
 0.         0.08277179 0.10239848 0.         0.1070977  0.
 0.14204705]",1.0602648089428741,1.0419560374418466,0.015277737874208145,0.09523157775402069,0.10311286896467209,0.10799898952245712,0.11332041025161743,0.14602114260196686,0.0,0.08277178555727005,0.10239847749471664,0.0,0.10709770023822784,0.0,0.14204704761505127,0.0
46,2014-03-13,"[0.         0.09519702 0.10308043 0.10799894 0.11333566 0.14618638
 0.         0.08273204 0.10231001 0.         0.10703631 0.
 0.14212319]",1.0355457718381305,1.0238307114633518,0.007838904671573641,0.09519702196121216,0.10308042913675308,0.10799893736839294,0.11333566159009933,0.14618638157844543,0.0,0.08273204416036606,0.10231000930070877,0.0,0.10703630745410919,0.0,0.14212319254875183,0.0
