,Date,Weights,Profit,Base Profit,SPXC,LECO,CVR,PFIN,EAT,JACK,PZZA,MCD,CIA,GL,AAME,FFG,cash
19,2014-02-03,"[0.         0.15292471 0.         0.         0.         0.11708213
 0.         0.         0.14115226 0.11500341 0.13728576 0.21967333
 0.1168784 ]",0.9566752938919468,0.9973244728893333,0.15292471001537034,0.0,0.0,0.0,0.11708213379630371,0.0,0.0,0.14115225959795405,0.11500340801727164,0.13728576129588793,0.21967332977247403,0.11687839750473825,0.0
20,2014-02-04,"[0.         0.15294302 0.         0.         0.         0.11708858
 0.         0.         0.14113782 0.11500057 0.13727572 0.21968081
 0.11687347]",0.9589930941714309,1.0004045772239627,0.15294302063171875,0.0,0.0,0.0,0.1170885789124278,0.0,0.0,0.14113781967691566,0.115000572338252,0.1372757239416497,0.21968081151243138,0.11687347298660478,0.0
21,2014-02-05,"[0.         0.15299083 0.         0.         0.         0.11709863
 0.         0.         0.14107327 0.11499168 0.13726391 0.21972841
 0.11685327]",0.9331541224364778,0.9778541704651192,0.15299082970743358,0.0,0.0,0.0,0.11709863310176072,0.0,0.0,0.14107326600810086,0.11499167793488636,0.137263905471825,0.219728412819344,0.11685327495664943,0.0
22,2014-02-06,"[0.         0.15299811 0.         0.         0.         0.11710922
 0.         0.         0.14107381 0.11498915 0.13725412 0.21972567
 0.11684992]",0.9282501886554855,0.9747620728407488,0.15299810808568148,0.0,0.0,0.0,0.11710921620622886,0.0,0.0,0.1410738084109382,0.11498915268104126,0.13725412275552146,0.2197256710625278,0.11684992079806095,0.0
23,2014-02-07,"[0.         0.15303296 0.         0.         0.         0.11712323
 0.         0.         0.1410333  0.11498028 0.13724387 0.21975095
 0.1168354 ]",0.92941653817468,0.9742995184229467,0.1530329609573533,0.0,0.0,0.0,0.11712323058710201,0.0,0.0,0.14103329622861804,0.11498028358697453,0.13724387372606167,0.21975095294046376,0.11683540197342664,0.0
24,2014-02-10,"[0.         0.15302148 0.         0.         0.         0.11712825
 0.         0.         0.14104765 0.11498388 0.13724456 0.21974055
 0.11683362]",0.9389198327711992,0.9774899504375477,0.15302148386499861,0.0,0.0,0.0,0.1171282489899589,0.0,0.0,0.14104764882615606,0.11498388282444018,0.13724455694351462,0.21974055491816416,0.11683362363276743,0.0
25,2014-02-11,"[0.         0.15306882 0.         0.         0.         0.11713608
 0.         0.         0.14096623 0.11497789 0.13723947 0.21979448
 0.11681703]",0.9519269810251059,0.9897960213689353,0.15306882188483828,0.0,0.0,0.0,0.11713607586140215,0.0,0.0,0.14096623422977234,0.1149778913008261,0.13723947156619448,0.21979447662409304,0.11681702853287367,0.0
26,2014-02-12,"[0.         0.15308262 0.         0.         0.         0.11714505
 0.         0.         0.14094105 0.11497396 0.13723105 0.21981936
 0.11680691]",0.9484212545244947,0.9893858157915875,0.1530826177446699,0.0,0.0,0.0,0.11714505416983517,0.0,0.0,0.1409410459390272,0.11497396492393418,0.13723104645991113,0.21981936285328804,0.11680690790933425,0.0
27,2014-02-13,"[0.         0.15305974 0.         0.         0.         0.11713865
 0.         0.         0.14097185 0.11497944 0.13723789 0.21979991
 0.11681252]",0.9644417094145482,0.9968912183779393,0.1530597401093492,0.0,0.0,0.0,0.1171386528495464,0.0,0.0,0.14097184619999822,0.11497944017248495,0.13723789470745262,0.21979990797661664,0.11681251798455183,0.0
28,2014-02-14,"[0.         0.15305732 0.         0.         0.         0.11713998
 0.         0.         0.14096728 0.11497898 0.13724143 0.21979986
 0.11681515]",0.9522633373406173,0.9908091172899682,0.15305732387514762,0.0,0.0,0.0,0.11713997822254464,0.0,0.0,0.14096727707717555,0.11497898327427909,0.13724142742943968,0.21979986308579477,0.11681514703561846,0.0
29,2014-02-18,"[0.         0.15304251 0.         0.         0.         0.11713597
 0.         0.         0.1409954  0.11498368 0.13724458 0.21977657
 0.11682128]",0.9660462337382605,1.0062429072918797,0.15304250778862324,0.0,0.0,0.0,0.11713597158951732,0.0,0.0,0.14099540451614165,0.11498367611343344,0.13724458240503676,0.2197765726251515,0.11682128496209605,0.0
30,2014-02-19,"[0.         0.15303779 0.         0.         0.         0.11714013
 0.         0.         0.14100016 0.1149871  0.13724155 0.21977015
 0.11682312]",0.9670330207653879,1.005644760487598,0.15303779326536177,0.0,0.0,0.0,0.1171401277275479,0.0,0.0,0.14100016240397362,0.11498709931265341,0.13724154888675766,0.21977014715870366,0.11682312124500205,0.0
31,2014-02-20,"[0.         0.1532877  0.         0.         0.         0.11718268
 0.         0.         0.14064684 0.11490178 0.13720395 0.22002997
 0.11674708]",0.9735798992034482,1.011630436340688,0.15328770222760568,0.0,0.0,0.0,0.11718268072396128,0.0,0.0,0.14064684155882512,0.11490177888224337,0.13720394834907226,0.2200299678371117,0.1167470804211806,0.0
32,2014-02-21,"[0.         0.15330499 0.         0.         0.         0.11718635
 0.         0.         0.14060743 0.11489923 0.1372013  0.22007623
 0.11672446]",0.9731010835073332,1.0097128713506416,0.15330499287004704,0.0,0.0,0.0,0.11718635284275443,0.0,0.0,0.14060743196259556,0.11489922862854123,0.1372013046849559,0.22007623034887996,0.11672445866222587,0.0
33,2014-02-24,"[0.         0.15325194 0.         0.         0.         0.11719835
 0.         0.         0.14067342 0.11492261 0.13720441 0.22004636
 0.1167029 ]",0.9824577088268532,1.0211627946771007,0.15325193953245575,0.0,0.0,0.0,0.11719834835897038,0.0,0.0,0.14067341930005386,0.11492261277049672,0.13720441280990484,0.22004636462509877,0.11670290260301969,0.0
34,2014-02-25,"[0.         0.15324312 0.         0.         0.         0.11720043
 0.         0.         0.14068346 0.11492563 0.13720691 0.22004176
 0.1166987 ]",0.9812434782495777,1.0229201156831709,0.1532431183169027,0.0,0.0,0.0,0.11720042560953128,0.0,0.0,0.14068345996597467,0.11492563485891323,0.13720690716906903,0.22004175835105888,0.11669869572855018,0.0
35,2014-02-26,"[0.         0.15321375 0.         0.         0.         0.11718811
 0.         0.         0.14071665 0.1149338  0.13721873 0.22001918
 0.11670978]",0.9905154694395347,1.0321787186709546,0.1532137476846123,0.0,0.0,0.0,0.11718810881172538,0.0,0.0,0.14071665420424764,0.11493379610022136,0.1372187292893209,0.22001917957624123,0.11670978433363131,0.0
36,2014-02-27,"[0.         0.15320071 0.         0.         0.         0.11717997
 0.         0.         0.14075376 0.11493461 0.13721815 0.21998771
 0.11672509]",0.9907076655774281,1.0300015358367638,0.1532007058805379,0.0,0.0,0.0,0.11717997477162205,0.0,0.0,0.14075376480134993,0.11493460800449729,0.13721814805836646,0.2199877115510241,0.11672508693260215,0.0
37,2014-02-28,"[0.         0.15320507 0.         0.         0.         0.117159
 0.         0.         0.14078431 0.11492558 0.13721157 0.21994818
 0.11676629]",0.9900080496104294,1.0336987101832922,0.15320506906811626,0.0,0.0,0.0,0.11715899984137573,0.0,0.0,0.14078431229971547,0.11492558427845781,0.13721157132923864,0.21994817723816118,0.11676628594493513,0.0
38,2014-03-03,"[0.         0.15317603 0.         0.         0.         0.11715431
 0.         0.         0.14081544 0.114936   0.13722635 0.21992564
 0.11676622]",0.9973482043389695,1.0385218031036823,0.1531760291885875,0.0,0.0,0.0,0.11715431412197856,0.0,0.0,0.14081544273399305,0.11493600202171385,0.13722635099926128,0.21992564392409544,0.1167662170103702,0.0
39,2014-03-04,"[0.         0.15312382 0.         0.         0.         0.1171398
 0.         0.         0.14089848 0.11494864 0.13724173 0.21986365
 0.11678389]",0.9993263706862563,1.0389946039759776,0.1531238151912298,0.0,0.0,0.0,0.11713980393506085,0.0,0.0,0.14089847707071498,0.11494864275777814,0.13724172694102674,0.21986364563450855,0.11678388846968092,0.0
40,2014-03-05,"[0.         0.1531439  0.         0.         0.         0.11713957
 0.         0.         0.14086923 0.11494143 0.13724015 0.21988376
 0.11678197]",1.0048036257710813,1.0476929872888812,0.15314389824929364,0.0,0.0,0.0,0.11713956548240766,0.0,0.0,0.1408692322986026,0.11494142574374822,0.13724014614972388,0.21988375771461066,0.11678197436161329,0.0
41,2014-03-06,"[0.         0.15309753 0.         0.         0.         0.11711158
 0.         0.         0.14093971 0.11495588 0.13726428 0.21982303
 0.116808  ]",1.011163188115941,1.0525414641264876,0.15309752723147096,0.0,0.0,0.0,0.11711157778057911,0.0,0.0,0.14093970975059528,0.11495588012708079,0.13726427754816437,0.219823028288398,0.11680799927371163,0.0
42,2014-03-07,"[0.         0.153064   0.         0.         0.         0.11704125
 0.         0.         0.14108539 0.11492328 0.13726865 0.21969712
 0.11692031]",1.008060716090687,1.0504919921754616,0.15306400084692323,0.0,0.0,0.0,0.11704125415393468,0.0,0.0,0.14108538520995031,0.11492328396762438,0.13726865016908732,0.21969711957971527,0.11692030607276489,0.0
43,2014-03-10,"[0.         0.15306686 0.         0.         0.         0.1170417
 0.         0.         0.14109691 0.11491726 0.13726414 0.21968101
 0.11693212]",1.0106402564177979,1.0549395724402852,0.1530668635946215,0.0,0.0,0.0,0.11704169836548874,0.0,0.0,0.14109690890802482,0.11491725881046141,0.13726414302788867,0.21968100500743004,0.11693212228608489,0.0
44,2014-03-11,"[0.         0.15307258 0.         0.         0.         0.1170436
 0.         0.         0.14109313 0.11491437 0.13725703 0.21968497
 0.11693432]",1.0185907216959158,1.0592069237749613,0.15307258217220812,0.0,0.0,0.0,0.1170436026035496,0.0,0.0,0.14109312521568487,0.11491437119639314,0.1372570263730905,0.21968497119787253,0.11693432124120136,0.0
45,2014-03-12,"[0.         0.15307363 0.         0.         0.         0.11703722
 0.         0.         0.14107966 0.11491214 0.137266   0.21969973
 0.11693162]",1.0147998574688364,1.0608431379157535,0.15307363274144473,0.0,0.0,0.0,0.11703722222282854,0.0,0.0,0.14107965943440043,0.11491213664095033,0.137265995714348,0.2196997321153179,0.11693162113071001,0.0
46,2014-03-13,"[0.         0.15314338 0.         0.         0.         0.11705441
 0.         0.         0.14099509 0.11489284 0.13723784 0.2197582
 0.11691824]",0.9986858960629352,1.0470410365653628,0.15314337788213966,0.0,0.0,0.0,0.11705441444222735,0.0,0.0,0.14099508971837466,0.1148928377562794,0.13723783999586547,0.2197582031503857,0.11691823705472781,0.0
47,2014-03-14,"[0.         0.1531186  0.         0.         0.         0.11703628
 0.         0.         0.14102194 0.11490104 0.13725416 0.21974205
 0.11692594]",1.0132450566366702,1.0568853953429438,0.15311859981571224,0.0,0.0,0.0,0.11703628156566631,0.0,0.0,0.14102193714683536,0.11490103784369247,0.1372541583020246,0.21974204840396205,0.11692593692210693,0.0
48,2014-03-17,"[0.         0.15313813 0.         0.         0.         0.11704402
 0.         0.         0.14099335 0.11489252 0.13724864 0.21976912
 0.11691421]",0.9886777428830682,1.0432419517608973,0.15313813272245752,0.0,0.0,0.0,0.11704402384463458,0.0,0.0,0.14099335035278418,0.11489252097093268,0.13724864089639463,0.21976911977422536,0.116914211438571,0.0
49,2014-03-18,"[0.         0.15311915 0.         0.         0.         0.11703584
 0.         0.         0.14101951 0.11489716 0.13725876 0.21975062
 0.11691895]",0.9855101150392773,1.04262418917121,0.153119152088409,0.0,0.0,0.0,0.11703584164023727,0.0,0.0,0.14101951493598416,0.11489715779316986,0.13725876198877143,0.2197506231052636,0.11691894844816456,0.0
50,2014-03-19,"[0.         0.1531019  0.         0.         0.         0.11702927
 0.         0.         0.14105852 0.11490711 0.13726556 0.21970951
 0.11692813]",0.9819571274060797,1.0418776979439117,0.15310190399338683,0.0,0.0,0.0,0.11702927014795549,0.0,0.0,0.14105851673114495,0.11490711073978462,0.13726556300371753,0.21970950718414012,0.1169281281998705,0.0
51,2014-03-20,"[0.         0.15308075 0.         0.         0.         0.11702426
 0.         0.         0.14110403 0.11491576 0.13727288 0.21967076
 0.11693156]",0.9926370491091355,1.0478812854135837,0.1530807496264894,0.0,0.0,0.0,0.11702425540427751,0.0,0.0,0.1411040302916126,0.11491576346792157,0.13727287906917876,0.21967075733845123,0.11693156480206894,0.0
52,2014-03-21,"[0.         0.15309802 0.         0.         0.         0.11703442
 0.         0.         0.14107147 0.114909   0.13727171 0.219697
 0.11691838]",0.9783896928434274,1.038535290727685,0.15309801978119297,0.0,0.0,0.0,0.11703441821599195,0.0,0.0,0.14107147007204748,0.114909003082716,0.13727170746117476,0.2196969974202487,0.11691838396662814,0.0
53,2014-03-24,"[0.         0.15311837 0.         0.         0.         0.11703814
 0.         0.         0.14106061 0.11490428 0.1372565  0.21970231
 0.11691979]",0.9928318695321668,1.0475745514885955,0.15311836933086656,0.0,0.0,0.0,0.11703813540915828,0.0,0.0,0.14106060953271454,0.11490428371522733,0.13725650160311476,0.21970230544268657,0.11691979496623199,0.0
54,2014-03-25,"[0.         0.15310603 0.         0.         0.         0.11702559
 0.         0.         0.14108633 0.11491326 0.13726503 0.21967981
 0.11692395]",0.9952685755019284,1.0475788753512145,0.1531060273971267,0.0,0.0,0.0,0.11702559384710114,0.0,0.0,0.14108633169982582,0.11491326151275558,0.13726503164112916,0.21967980605190804,0.11692394785015356,0.0
55,2014-03-26,"[0.         0.15313538 0.         0.         0.         0.11702895
 0.         0.         0.14103677 0.11490553 0.13726225 0.21971424
 0.11691688]",0.994462191387045,1.0488421941742088,0.15313537942205643,0.0,0.0,0.0,0.11702894523352635,0.0,0.0,0.1410367726145761,0.11490553223136041,0.1372622477285802,0.21971424116196503,0.11691688160793566,0.0
56,2014-03-27,"[0.         0.15312326 0.         0.         0.         0.11702738
 0.         0.         0.14105465 0.11490885 0.13726192 0.21970501
 0.11691892]",0.9896592493190217,1.043837399682624,0.15312326450213065,0.0,0.0,0.0,0.11702738407802948,0.0,0.0,0.14105464796772568,0.11490885255383333,0.1372619205417258,0.21970501444961738,0.1169189159069376,0.0
57,2014-03-28,"[0.         0.15317368 0.         0.         0.         0.11704291
 0.         0.         0.14096908 0.11489071 0.13724761 0.21977202
 0.116904  ]",0.9760044128666986,1.0283240067374677,0.1531736757686569,0.0,0.0,0.0,0.11704290742218887,0.0,0.0,0.14096908244780781,0.11489070694491525,0.13724760992394613,0.21977202021148615,0.11690399728099889,0.0
58,2014-03-31,"[0.         0.15316226 0.         0.         0.         0.1170414
 0.         0.         0.14097111 0.11489331 0.137256   0.21977382
 0.1169021 ]",0.9721109679555222,1.0289802555807446,0.153162261014693,0.0,0.0,0.0,0.11704139961261208,0.0,0.0,0.14097111480256364,0.1148933057581271,0.13725599802805175,0.21977381611372004,0.11690210467023243,0.0
59,2014-04-01,"[0.         0.15331085 0.         0.         0.         0.11709157
 0.         0.         0.14074665 0.11487148 0.1371899  0.2199348
 0.11685476]",0.976586041825261,1.0318088785246713,0.15331084895226163,0.0,0.0,0.0,0.11709156911684637,0.0,0.0,0.1407466466418759,0.11487148008719361,0.13718989840406753,0.21993480156248302,0.11685475523527207,0.0
60,2014-04-02,"[0.         0.15358829 0.         0.         0.         0.11703134
 0.         0.         0.14093561 0.11483459 0.13701099 0.219714
 0.11688517]",0.9830217272632956,1.0371944571821088,0.15358828765434718,0.0,0.0,0.0,0.11703134351732218,0.0,0.0,0.1409356138898153,0.11483459405996188,0.13701099319912427,0.21971399622457458,0.11688517145485454,0.0
61,2014-04-03,"[0.         0.15360154 0.         0.         0.         0.11702792
 0.         0.         0.14102486 0.11483955 0.13698493 0.21962855
 0.11689263]",0.9874895786091741,1.0432365721287338,0.15360154497723763,0.0,0.0,0.0,0.11702792052447931,0.0,0.0,0.141024861256757,0.11483955386825648,0.1369849316735691,0.21962855444677346,0.11689263325292702,0.0
62,2014-04-04,"[0.         0.15363303 0.         0.         0.         0.11704594
 0.         0.         0.14099943 0.11482982 0.13696197 0.21964365
 0.11688615]",0.9923545787165423,1.0429479967012092,0.15363302896288344,0.0,0.0,0.0,0.11704594221191147,0.0,0.0,0.14099943119652453,0.11482982274884189,0.13696197250984704,0.21964365016231613,0.11688615220767545,0.0
63,2014-04-07,"[0.         0.15366039 0.         0.         0.         0.1170582
 0.         0.         0.14094643 0.11481771 0.13695187 0.21968687
 0.11687852]",0.9913536612901714,1.0445593322872684,0.15366039447146473,0.0,0.0,0.0,0.11705820244879578,0.0,0.0,0.14094642544783276,0.1148177116209811,0.13695186826158734,0.21968687280826196,0.11687852494107631,0.0
64,2014-04-08,"[0.         0.1537288  0.         0.         0.         0.11709745
 0.         0.         0.14081122 0.11477892 0.13692619 0.21980542
 0.116852  ]",0.9685648318045552,1.024792731612944,0.15372879622672572,0.0,0.0,0.0,0.11709745426541003,0.0,0.0,0.14081121889421258,0.11477891552807076,0.13692618637632187,0.2198054249100061,0.11685200379925276,0.0
65,2014-04-09,"[0.         0.15375    0.         0.         0.         0.11710278
 0.         0.         0.14072525 0.1147685  0.13694185 0.21987978
 0.11683184]",0.9608773043131338,1.015112266649117,0.15374999700609174,0.0,0.0,0.0,0.11710277654611012,0.0,0.0,0.14072525136688896,0.11476850249369036,0.13694185420528004,0.21987978117535173,0.11683183720658706,0.0
66,2014-04-10,"[0.         0.15376293 0.         0.         0.         0.11709766
 0.         0.         0.14067504 0.11476236 0.13695813 0.21992096
 0.11682293]",0.9654308362939774,1.0242929828264575,0.15376292568908334,0.0,0.0,0.0,0.11709765743295976,0.0,0.0,0.14067503567497242,0.11476236192210351,0.13695813006143448,0.21992096390736807,0.11682292531207837,0.0
67,2014-04-11,"[0.         0.15372334 0.         0.         0.         0.11708986
 0.         0.         0.14072441 0.11477238 0.13696768 0.21989175
 0.11683058]",0.9728903691635817,1.0328265133993433,0.15372334024228873,0.0,0.0,0.0,0.11708986289540944,0.0,0.0,0.14072440911121598,0.1147723770706629,0.13696768472957233,0.21989175087347446,0.11683057507737632,0.0
68,2014-04-14,"[0.         0.15379836 0.         0.         0.         0.11712117
 0.         0.         0.14053256 0.11472326 0.13697516 0.22005075
 0.11679873]",0.950899069179908,1.0110474652912025,0.15379836485318307,0.0,0.0,0.0,0.11712116819258385,0.0,0.0,0.14053255602125234,0.1147232644845783,0.1369751594015856,0.22005075348469907,0.1167987335621177,0.0
69,2014-04-15,"[0.         0.15380844 0.         0.         0.         0.11712147
 0.         0.         0.14043834 0.11471132 0.13700149 0.22013863
 0.11678031]",0.958191589468365,1.013942355921932,0.15380843802863597,0.0,0.0,0.0,0.11712146883482091,0.0,0.0,0.14043834347210532,0.11471131650640144,0.13700148793251432,0.22013863177150061,0.11678031345402144,0.0
70,2014-04-16,"[0.         0.15378783 0.         0.         0.         0.11711998
 0.         0.         0.14043745 0.11471017 0.13701343 0.22015266
 0.11677847]",0.9569446171201564,1.0182523375613324,0.1537878323972889,0.0,0.0,0.0,0.11711998195887272,0.0,0.0,0.14043745274849612,0.11471017475660003,0.13701342650175666,0.220152659767483,0.1167784718695027,0.0
71,2014-04-17,"[0.         0.15378516 0.         0.         0.         0.11711708
 0.         0.         0.14038426 0.11470602 0.13703484 0.22020209
 0.11677054]",0.968949355055435,1.0215444725402332,0.15378516369478062,0.0,0.0,0.0,0.11711708401236887,0.0,0.0,0.1403842636991699,0.11470602399837214,0.13703483587781243,0.22020208868057561,0.11677054003692046,0.0
72,2014-04-21,"[0.         0.15376917 0.         0.         0.         0.11712237
 0.         0.         0.14037474 0.1147044  0.13704091 0.22022179
 0.11676662]",0.9669760620423706,1.0220668310734176,0.15376916659454445,0.0,0.0,0.0,0.11712236754031698,0.0,0.0,0.14037473850200974,0.11470439911439125,0.13704091021342807,0.2202217936491188,0.11676662438619076,0.0
73,2014-04-22,"[0.         0.15375859 0.         0.         0.         0.11711624
 0.         0.         0.14035389 0.11471123 0.13706164 0.22023929
 0.11675913]",0.9708325701789732,1.024009226965428,0.15375858701564282,0.0,0.0,0.0,0.11711623792520094,0.0,0.0,0.14035388734477114,0.11471122621788099,0.1370616384242968,0.22023929347225832,0.11675912959994907,0.0
74,2014-04-23,"[0.         0.15373961 0.         0.         0.         0.11710541
 0.         0.         0.14038163 0.11472414 0.13706542 0.22021793
 0.11676585]",0.9777333456254029,1.0251166921809234,0.15373961244781265,0.0,0.0,0.0,0.11710541062939238,0.0,0.0,0.14038162798510104,0.11472414446997813,0.1370654229091167,0.22021793084012303,0.11676585071847598,0.0
75,2014-04-24,"[0.         0.15367942 0.         0.         0.         0.1170774
 0.         0.         0.14048028 0.11475506 0.13708722 0.22013578
 0.11678485]",0.9709944197000702,1.0207489697040435,0.15367941824334344,0.0,0.0,0.0,0.11707740006682496,0.0,0.0,0.14048028180617905,0.11475505643145185,0.13708721500641521,0.22013578136348352,0.11678484708230202,0.0
76,2014-04-25,"[0.         0.15377871 0.         0.         0.         0.11711506
 0.         0.         0.14030295 0.11470065 0.13706724 0.22027914
 0.11675626]",0.9770804097336308,1.0224265801590142,0.15377871195257625,0.0,0.0,0.0,0.11711505692248599,0.0,0.0,0.14030294686330683,0.11470065371053347,0.13706723760943185,0.22027913772461938,0.11675625521704629,0.0
