,Date,Weights,Profit,Base Profit,Volume,SPAR,PCAR,F,OSK,CTO,CIGI,TRC,FRPH,CIA,AAME,GL,FFG,cash
0,2014-01-06,"[0.         0.19753717 0.         0.         0.19157073 0.
 0.15419978 0.2001019  0.         0.         0.         0.
 0.25659043]",0.995,0.9950000000000002,1.0,0.19753716886043549,0.0,0.0,0.1915707290172577,0.0,0.1541997790336609,0.20010189712047577,0.0,0.0,0.0,0.0,0.25659042596817017,0.0
1,2014-01-07,"[0.         0.19741918 0.         0.         0.1915978  0.
 0.15443052 0.19974929 0.         0.         0.         0.
 0.2568032 ]",1.0047923391190974,1.0019534003439745,0.0009364960342645645,0.1974191814661026,0.0,0.0,0.1915978044271469,0.0,0.15443052351474762,0.19974929094314575,0.0,0.0,0.0,0.0,0.2568032145500183,0.0
2,2014-01-08,"[0.         0.1974039  0.         0.         0.19158192 0.
 0.1543953  0.19976203 0.         0.         0.         0.
 0.2568569 ]",0.99094706465625,0.9918175540930309,0.011949238520757854,0.1974038928747177,0.0,0.0,0.19158191978931427,0.0,0.15439529716968536,0.1997620314359665,0.0,0.0,0.0,0.0,0.25685688853263855,0.0
3,2014-01-09,"[0.         0.19749399 0.         0.         0.1915163  0.
 0.15435831 0.19974655 0.         0.         0.         0.
 0.25688484]",0.9949521725589456,0.9931985456198503,0.009145698979125275,0.19749398529529572,0.0,0.0,0.19151629507541656,0.0,0.15435831248760223,0.19974654912948608,0.0,0.0,0.0,0.0,0.2568848431110382,0.0
4,2014-01-10,"[0.         0.19754091 0.         0.         0.19150124 0.
 0.15431532 0.19975343 0.         0.         0.         0.
 0.25688908]",1.0015635256212763,0.9952264238594043,0.010500165391861434,0.19754090905189514,0.0,0.0,0.19150124490261078,0.0,0.15431532263755798,0.19975343346595764,0.0,0.0,0.0,0.0,0.25688907504081726,0.0
5,2014-01-13,"[0.         0.19760954 0.         0.         0.1914636  0.
 0.15423274 0.19977628 0.         0.         0.         0.
 0.25691783]",1.0051632453538557,0.9949658905681513,0.007231034120512175,0.197609543800354,0.0,0.0,0.19146360456943512,0.0,0.15423274040222168,0.1997762769460678,0.0,0.0,0.0,0.0,0.2569178342819214,0.0
6,2014-01-14,"[0.         0.19763948 0.         0.         0.19144125 0.
 0.15415812 0.19985823 0.         0.         0.         0.
 0.2569029 ]",0.9938836754476414,0.9892685260020198,0.004660377183649185,0.19763948023319244,0.0,0.0,0.19144125282764435,0.0,0.1541581153869629,0.19985823333263397,0.0,0.0,0.0,0.0,0.25690290331840515,0.0
7,2014-01-15,"[0.         0.19756326 0.         0.         0.19146995 0.
 0.15416738 0.19988297 0.         0.         0.         0.
 0.25691643]",0.9774731847144492,0.9783034555485767,0.017458434318428105,0.1975632607936859,0.0,0.0,0.1914699524641037,0.0,0.15416738390922546,0.19988296926021576,0.0,0.0,0.0,0.0,0.25691643357276917,0.0
8,2014-01-16,"[0.         0.19766133 0.         0.         0.19143678 0.
 0.15407808 0.1999253  0.         0.         0.         0.
 0.25689852]",0.9908985742332174,0.9863949784630331,0.011904713064892679,0.19766132533550262,0.0,0.0,0.1914367824792862,0.0,0.15407808125019073,0.19992530345916748,0.0,0.0,0.0,0.0,0.25689852237701416,0.0
9,2014-01-17,"[0.         0.19773863 0.         0.         0.19139779 0.
 0.15403385 0.19993092 0.         0.         0.         0.
 0.25689882]",1.0003376513966802,0.9958323886302847,0.011172715030025995,0.1977386325597763,0.0,0.0,0.1913977861404419,0.0,0.1540338546037674,0.19993092119693756,0.0,0.0,0.0,0.0,0.25689882040023804,0.0
10,2014-01-21,"[0.         0.19785303 0.         0.         0.1913429  0.
 0.1539512  0.19987659 0.         0.         0.         0.
 0.25697628]",0.9964715275640392,0.9940844766343911,0.003926475935170696,0.19785302877426147,0.0,0.0,0.19134290516376495,0.0,0.15395119786262512,0.1998765915632248,0.0,0.0,0.0,0.0,0.25697627663612366,0.0
11,2014-01-22,"[0.         0.19777508 0.         0.         0.19136597 0.
 0.15401037 0.1998763  0.         0.         0.         0.
 0.25697225]",1.0042509692357862,0.9967362938572826,0.02480320656028189,0.19777508080005646,0.0,0.0,0.19136597216129303,0.0,0.1540103703737259,0.19987629354000092,0.0,0.0,0.0,0.0,0.2569722533226013,0.0
12,2014-01-23,"[0.         0.19769742 0.         0.         0.19140689 0.
 0.15405983 0.199896   0.         0.         0.         0.
 0.25693983]",0.9966803225404657,0.9915125198703703,0.007896206633978466,0.19769741594791412,0.0,0.0,0.19140689074993134,0.0,0.15405982732772827,0.19989599287509918,0.0,0.0,0.0,0.0,0.2569398283958435,0.0
