,Date,Weights,Profit,Base Profit,Volume,PCAR,F,SPAR,OSK,TTNP,NBIX,TECH,BCRX,COHR,BIO,WAT,PKI,cash
0,2014-01-06,"[0.0742766  0.07315578 0.08095999 0.08297231 0.07414682 0.08134283
 0.07450553 0.07967769 0.07608401 0.07881913 0.07428331 0.07270565
 0.07707032]",0.9998148180807063,0.9998000000000002,0.9257233664393425,0.07315577566623688,0.0809599906206131,0.08297231048345566,0.0741468220949173,0.08134283125400543,0.0745055302977562,0.07967769354581833,0.07608401030302048,0.07881912589073181,0.07428330928087234,0.07270564883947372,0.07707031816244125,0.07427659630775452
1,2014-01-07,"[0.07490955 0.07562353 0.07737266 0.08162181 0.07426261 0.08105342
 0.07494345 0.07946099 0.07475819 0.07763048 0.07407861 0.07613416
 0.07815057]",1.0119088855465823,1.012982974810543,0.015690422504069483,0.0756235271692276,0.07737266272306442,0.08162181079387665,0.07426261156797409,0.08105342090129852,0.07494344562292099,0.0794609934091568,0.07475819438695908,0.07763047516345978,0.07407861202955246,0.07613416016101837,0.07815057039260864,0.07490954548120499
2,2014-01-08,"[0.07507913 0.07595982 0.07735281 0.08153114 0.07411914 0.08073127
 0.07493983 0.07956272 0.07481442 0.07750303 0.07412411 0.07605404
 0.07822859]",1.0608706596023565,1.0672515904733555,0.010244159995705908,0.07595981657505035,0.07735280692577362,0.08153113722801208,0.07411913573741913,0.08073126524686813,0.07493983209133148,0.0795627161860466,0.07481441646814346,0.0775030329823494,0.07412411272525787,0.07605404406785965,0.07822858542203903,0.07507912814617157
3,2014-01-09,"[0.07451368 0.0758784  0.07592475 0.081847   0.07463504 0.07985988
 0.07469736 0.07891044 0.0755814  0.07700979 0.07514179 0.07670794
 0.07929255]",1.0735622419526714,1.0883053493827068,0.0834073705861574,0.07587840408086777,0.07592474669218063,0.08184700459241867,0.07463504374027252,0.07985988259315491,0.07469736039638519,0.07891044020652771,0.07558140158653259,0.07700978964567184,0.0751417875289917,0.07670794427394867,0.07929255068302155,0.07451368123292923
4,2014-01-10,"[0.07455219 0.07584373 0.07584954 0.08121013 0.07491798 0.08019331
 0.07488514 0.0791779  0.0754108  0.07696481 0.0751235  0.07667937
 0.0791916 ]",1.087456757230401,1.1032150293686651,0.02034845295681926,0.07584372907876968,0.07584954053163528,0.08121012896299362,0.0749179795384407,0.08019331097602844,0.07488513737916946,0.07917790114879608,0.07541079819202423,0.07696481049060822,0.07512349635362625,0.07667937129735947,0.07919159531593323,0.07455218583345413
5,2014-01-13,"[0.07443874 0.07555346 0.07560901 0.08091265 0.07520655 0.0806873
 0.07490126 0.07899819 0.07533146 0.07701676 0.07535623 0.0769195
 0.07906889]",1.0961306208719959,1.1142712023846741,0.015250744967822588,0.07555346190929413,0.07560901343822479,0.08091264963150024,0.07520654797554016,0.08068729937076569,0.07490126043558121,0.07899818569421768,0.07533145695924759,0.07701675593852997,0.07535623013973236,0.07691950350999832,0.07906889170408249,0.07443874329328537
6,2014-01-14,"[0.07422622 0.0749572  0.07515418 0.08102624 0.07561672 0.08120404
 0.07480554 0.07857366 0.07520995 0.07708538 0.07545222 0.07743992
 0.07924876]",1.107945686114495,1.1292547508563553,0.013934685245511804,0.07495719939470291,0.07515417784452438,0.08102624118328094,0.07561671733856201,0.08120404183864594,0.07480554282665253,0.07857365906238556,0.07520995289087296,0.07708538323640823,0.07545222342014313,0.07743991911411285,0.07924875617027283,0.07422622293233871
7,2014-01-15,"[0.07470869 0.07540896 0.07504818 0.08112153 0.07542691 0.08077113
 0.07494316 0.07894445 0.07513523 0.07701362 0.07529964 0.07689817
 0.07928033]",1.0980160076401477,1.1192217547166954,0.019897361099395005,0.07540895789861679,0.07504817843437195,0.0811215341091156,0.07542691379785538,0.08077112585306168,0.07494315505027771,0.07894445210695267,0.0751352310180664,0.07701361924409866,0.07529963552951813,0.07689816504716873,0.07928033173084259,0.07470869272947311
8,2014-01-16,"[0.07462523 0.07502019 0.07526843 0.08105604 0.07549169 0.08114878
 0.074954   0.07896317 0.07507668 0.07704177 0.07537918 0.07704542
 0.07892942]",1.1271079009734195,1.1545091508010763,0.010965864431277035,0.0750201866030693,0.07526843249797821,0.08105604350566864,0.07549168914556503,0.08114878088235855,0.07495399564504623,0.07896316796541214,0.07507668435573578,0.07704177498817444,0.07537917792797089,0.07704541832208633,0.07892941683530807,0.07462523132562637
9,2014-01-17,"[0.07454181 0.07518501 0.07509582 0.08120921 0.07578307 0.08067814
 0.07514971 0.078664   0.07530604 0.07701607 0.07543831 0.07705294
 0.07887989]",1.120531496206672,1.1436862395262333,0.018698887832720206,0.07518500834703445,0.07509582489728928,0.0812092050909996,0.07578307390213013,0.08067813515663147,0.07514971494674683,0.07866399735212326,0.07530604302883148,0.07701607048511505,0.07543830573558807,0.07705293595790863,0.07887989282608032,0.07454180717468262
10,2014-01-21,"[0.07452217 0.07537013 0.07497463 0.08109594 0.07596545 0.08030297
 0.07531311 0.07869314 0.07537677 0.07691986 0.0754514  0.07705583
 0.07895862]",1.125376284139509,1.1498622557926195,0.01818205185933563,0.07537012547254562,0.07497462630271912,0.08109594136476517,0.07596544921398163,0.08030296862125397,0.07531311362981796,0.07869313657283783,0.07537677139043808,0.07691986113786697,0.07545140385627747,0.07705583423376083,0.07895861566066742,0.07452217489480972
