,Date,Weights,Profit,Base Profit,Volume,AMS,PMD,LH,DGX,WLFC,KAMN,LAWS,HDSN,JNJ,BMY,PFE,ABT,cash
0,2014-01-06,"[0.08927145 0.10551706 0.11251143 0.         0.09260094 0.10942548
 0.08677156 0.09588959 0.1199429  0.0907751  0.         0.
 0.09729451]",0.9999999999908927,0.9999999999917251,0.9107285500307191,0.10551705747331853,0.11251143141351502,0.0,0.0926009355789339,0.10942548098464631,0.08677155517837976,0.09588958679809587,0.11994289670019169,0.09077509877232226,0.0,0.0,0.09729450713131571,0.08927144996928091
1,2014-01-07,"[0.         0.11615553 0.12466553 0.         0.10105397 0.12149524
 0.09317054 0.1044381  0.13300509 0.099337   0.         0.
 0.106679  ]",1.0157012366318143,1.0122073859692609,0.089271449968468,0.1161555286072025,0.12466552804391284,0.0,0.10105396724289767,0.12149524377005547,0.09317053738725493,0.1044381036717161,0.13300509276010658,0.09933699700966492,0.0,0.0,0.10667900150718905,0.0
2,2014-01-08,"[0.         0.11642936 0.12506904 0.         0.10093012 0.12154892
 0.09259741 0.10440927 0.13301631 0.09927609 0.         0.
 0.10672348]",1.022535424677211,1.014952247360383,0.009346963701682054,0.11642936119942493,0.12506904452301737,0.0,0.10093012109215459,0.12154891855237382,0.09259741259358098,0.10440926642130648,0.13301631329175195,0.09927608614449827,0.0,0.0,0.10672347618189179,0.0
3,2014-01-09,"[0.         0.11660191 0.12498467 0.         0.10073824 0.12172921
 0.09229783 0.10431912 0.13310051 0.09951904 0.         0.
 0.10670948]",1.0244264872251656,1.0173714746128595,0.012761974146678954,0.11660191372004015,0.1249846702885682,0.0,0.10073823970849866,0.12172920530002349,0.09229782504090786,0.10431912099868304,0.13310050911191348,0.09951903649206983,0.0,0.0,0.10670947933929523,0.0
4,2014-01-10,"[0.         0.11592423 0.12515857 0.         0.10110857 0.1219878
 0.0924937  0.10414014 0.13305641 0.09957111 0.         0.
 0.10655946]",1.028461811328495,1.0215087672190473,0.007639400587426881,0.11592422696535702,0.1251585730228565,0.0,0.10110857247297744,0.12198779815760054,0.09249370407312842,0.10414013579134589,0.1330564146713142,0.09957111329499797,0.0,0.0,0.10655946155042208,0.0
5,2014-01-13,"[0.         0.11564353 0.12508229 0.         0.10095997 0.12220899
 0.0923237  0.1043025  0.13299402 0.09969853 0.         0.
 0.10678646]",1.0300034191479024,1.0260393868673194,0.010177002792617974,0.11564353266475044,0.12508228778339517,0.0,0.10095996812661787,0.1222089934832418,0.09232370097499877,0.10430250372630463,0.13299401830623236,0.0996985309090786,0.0,0.0,0.10678646402538039,0.0
6,2014-01-14,"[0.         0.11590797 0.1248926  0.         0.10120079 0.1220676
 0.09220117 0.1047505  0.13232174 0.09988058 0.         0.
 0.10677705]",1.0337410527507342,1.0281485565325246,0.01278091054583679,0.11590796861282743,0.12489260234188884,0.0,0.10120079375918671,0.12206760300207038,0.09220116660551281,0.10475049706425525,0.13232173702722308,0.09988058491550221,0.0,0.0,0.10677704667153337,0.0
7,2014-01-15,"[0.         0.11645633 0.12505248 0.         0.10119064 0.1223531
 0.09182545 0.10420758 0.13197655 0.10015012 0.         0.
 0.10678774]",1.0428998826772626,1.0326667750909517,0.008487434894008605,0.11645633476190248,0.12505248326453933,0.0,0.10119064092395924,0.12235309956318573,0.09182544675184583,0.10420757967928146,0.1319765502013153,0.1001501229453514,0.0,0.0,0.10678774190861916,0.0
8,2014-01-16,"[0.         0.11702278 0.12501748 0.         0.10116653 0.12206379
 0.09200323 0.1042205  0.13156182 0.10018037 0.         0.
 0.10676349]",1.0528662566897822,1.039128005835847,0.01848775794722906,0.11702278115873309,0.1250174846756451,0.0,0.10116653013507021,0.12206378790732501,0.09200323151319774,0.1042204987531464,0.13156182292415008,0.10018037340937945,0.0,0.0,0.10676348952335288,0.0
9,2014-01-17,"[0.         0.11645278 0.1252026  0.         0.1011687  0.12239326
 0.09165149 0.10354131 0.13249064 0.10028671 0.         0.
 0.1068125 ]",1.0546810112984404,1.0394254220933803,0.014743826952271222,0.11645277826927432,0.12520259832488914,0.0,0.10116870240309996,0.12239326390844682,0.09165148880842788,0.10354131189876507,0.13249064303828437,0.1002867147019546,0.0,0.0,0.10681249864685774,0.0
10,2014-01-21,"[0.         0.1154688  0.12514484 0.         0.1013999  0.12257348
 0.091481   0.10485974 0.13147345 0.10069445 0.         0.
 0.10690435]",1.0542923406368172,1.0415014813546923,0.016076667695445756,0.1154688010060169,0.12514483746206387,0.0,0.1013998983369291,0.12257347520392363,0.09148099650476216,0.10485973561643464,0.13147345381436773,0.10069445188062842,0.0,0.0,0.10690435017487372,0.0
11,2014-01-22,"[0.         0.11603595 0.12515427 0.         0.10144376 0.12265584
 0.09141965 0.10423342 0.13109758 0.10083502 0.         0.
 0.1071245 ]",1.0569261098261897,1.0431003039026905,0.009264077054573537,0.11603594713175122,0.12515427370553994,0.0,0.1014437567895981,0.12265583908407302,0.0914196543696769,0.10423342491011568,0.13109758237323724,0.10083502491376621,0.0,0.0,0.10712449672224159,0.0
12,2014-01-23,"[0.         0.11569362 0.12509543 0.         0.10145512 0.12274123
 0.09144744 0.10430475 0.13165403 0.10080115 0.         0.
 0.10680723]",1.0577530511805417,1.0439179439532267,0.008014546737542897,0.11569362212682098,0.1250954299457936,0.0,0.10145511543408328,0.12274122944402195,0.09144743869359362,0.10430475157116778,0.13165403358143235,0.100801146686232,0.0,0.0,0.10680723251685441,0.0
