,Date,Weights,Profit,Base Profit,Volume,KAMN,LAWS,WLFC,HDSN,BCRX,TTNP,TECH,NBIX,SUP,STRT,DORM,MOD,cash
0,2014-01-06,"[0.17012262 0.15304448 0.         0.         0.12808372 0.10367592
 0.         0.09127815 0.09273007 0.10274787 0.         0.
 0.1583172 ]",0.9998340468682504,0.9998000000000002,0.8298773989081383,0.15304447710514069,0.0,0.0,0.1280837208032608,0.10367592424154282,0.0,0.09127815067768097,0.0927300676703453,0.10274786502122879,0.0,0.0,0.1583171933889389,0.17012262344360352
1,2014-01-07,"[0.1706222  0.1534459  0.         0.         0.12771523 0.10466518
 0.         0.09220774 0.09122854 0.10184947 0.         0.
 0.15826574]",1.0069917949340448,1.0089273225181659,0.005139262290224046,0.15344589948654175,0.0,0.0,0.12771522998809814,0.10466517508029938,0.0,0.09220773726701736,0.09122854471206665,0.10184947401285172,0.0,0.0,0.15826573967933655,0.17062219977378845
2,2014-01-08,"[0.17042667 0.15327395 0.         0.         0.12789518 0.10439361
 0.         0.09242854 0.09162568 0.10175014 0.         0.
 0.15820624]",1.0646518695028646,1.0627732830378176,0.012173858737504355,0.15327395498752594,0.0,0.0,0.12789517641067505,0.1043936088681221,0.0,0.0924285352230072,0.09162567555904388,0.10175013542175293,0.0,0.0,0.15820623934268951,0.17042666673660278
3,2014-01-09,"[0.16991344 0.15285824 0.         0.         0.12622471 0.10151892
 0.         0.09115753 0.09480341 0.10430094 0.         0.
 0.15922284]",1.0832997073070438,1.0822257600167697,0.08691517277428853,0.15285824239253998,0.0,0.0,0.12622471153736115,0.10151892155408859,0.0,0.09115753322839737,0.09480340778827667,0.10430093854665756,0.0,0.0,0.15922284126281738,0.16991344094276428
4,2014-01-10,"[0.17010738 0.15264043 0.         0.         0.12620606 0.10191432
 0.         0.0910023  0.09488121 0.10423382 0.         0.
 0.15901451]",1.0964291858673958,1.0955141553205738,0.023030955736287138,0.1526404321193695,0.0,0.0,0.12620605528354645,0.10191432386636734,0.0,0.09100230038166046,0.09488120675086975,0.10423382371664047,0.0,0.0,0.1590145081281662,0.1701073795557022
5,2014-01-13,"[0.1703835  0.15201922 0.         0.         0.12599573 0.10211775
 0.         0.09090728 0.09533519 0.10427796 0.         0.
 0.15896341]",1.0998911794004722,1.1019434875704917,0.01681407710050612,0.1520192176103592,0.0,0.0,0.1259957253932953,0.10211774706840515,0.0,0.0909072756767273,0.09533519297838211,0.10427796095609665,0.0,0.0,0.1589634120464325,0.1703834980726242
6,2014-01-14,"[0.17008889 0.15177424 0.         0.         0.12602805 0.10125531
 0.         0.09106228 0.09620789 0.10456578 0.         0.
 0.1590176 ]",1.1062112811892906,1.113713154116987,0.013973803707325332,0.15177424252033234,0.0,0.0,0.12602804601192474,0.10125531256198883,0.0,0.0910622775554657,0.09620789438486099,0.10456577688455582,0.0,0.0,0.15901759266853333,0.17008888721466064
7,2014-01-15,"[0.17042659 0.15137865 0.         0.         0.12608203 0.10168654
 0.         0.09108698 0.09621653 0.10421326 0.         0.
 0.1589094 ]",1.1066792551052766,1.113022809310271,0.011309821298844999,0.15137864649295807,0.0,0.0,0.12608203291893005,0.10168654471635818,0.0,0.0910869836807251,0.09621652960777283,0.10421326011419296,0.0,0.0,0.1589093953371048,0.17042659223079681
8,2014-01-16,"[0.17057328 0.15119246 0.         0.         0.12574483 0.10186198
 0.         0.09096951 0.09636856 0.10439901 0.         0.
 0.15889041]",1.1294713852974219,1.1361406003908445,0.015316978865841033,0.15119245648384094,0.0,0.0,0.12574483454227448,0.10186198353767395,0.0,0.0909695103764534,0.09636855870485306,0.10439901053905487,0.0,0.0,0.15889041125774384,0.17057327926158905
9,2014-01-17,"[0.17026752 0.15118338 0.         0.         0.12603141 0.10132482
 0.         0.09108359 0.09685205 0.10437354 0.         0.
 0.1588837 ]",1.1149152516537464,1.1246365754266638,0.030166297378782705,0.1511833816766739,0.0,0.0,0.12603141367435455,0.10132481902837753,0.0,0.0910835862159729,0.09685204923152924,0.10437353700399399,0.0,0.0,0.1588837057352066,0.1702675223350525
10,2014-01-21,"[0.17026004 0.15083995 0.         0.         0.12617768 0.10076368
 0.         0.09082112 0.09777167 0.10450091 0.         0.
 0.15886493]",1.1120076083760015,1.126291601887839,0.01637733745185594,0.15083995461463928,0.0,0.0,0.12617768347263336,0.10076367855072021,0.0,0.09082112461328506,0.09777167439460754,0.104500912129879,0.0,0.0,0.15886493027210236,0.17026004195213318
11,2014-01-22,"[0.17019387 0.15064514 0.         0.         0.12608786 0.10058256
 0.         0.09101958 0.09805309 0.10454671 0.         0.
 0.15887119]",1.1173154541663493,1.1368226642114447,0.010656298385836593,0.15064513683319092,0.0,0.0,0.12608785927295685,0.1005825623869896,0.0,0.09101957827806473,0.09805309027433395,0.10454671084880829,0.0,0.0,0.15887118875980377,0.1701938658952713
12,2014-01-23,"[0.17029767 0.1504649  0.         0.         0.12601466 0.10071934
 0.         0.09127086 0.09808139 0.10433594 0.         0.
 0.15881523]",1.1131756389187466,1.145314405879642,0.012885852614010696,0.15046490728855133,0.0,0.0,0.12601466476917267,0.10071934014558792,0.0,0.09127085655927658,0.09808138757944107,0.10433594137430191,0.0,0.0,0.15881523489952087,0.17029766738414764
13,2014-01-24,"[0.16991277 0.15076481 0.         0.         0.1262584  0.1004618
 0.         0.09186705 0.09803716 0.10398674 0.         0.
 0.15871131]",1.114541541543102,1.1576861945627952,0.008560531063182213,0.1507648080587387,0.0,0.0,0.12625840306282043,0.10046180337667465,0.0,0.09186705201864243,0.09803716093301773,0.10398674011230469,0.0,0.0,0.15871131420135498,0.16991277039051056
14,2014-01-27,"[0.16990274 0.15048957 0.         0.         0.12622857 0.09999278
 0.         0.09194638 0.09876651 0.10399061 0.         0.
 0.15868287]",1.103065478127166,1.1666508205041661,0.016257600096581188,0.15048956871032715,0.0,0.0,0.12622857093811035,0.0999927818775177,0.0,0.09194637835025787,0.0987665131688118,0.10399061441421509,0.0,0.0,0.15868286788463593,0.1699027419090271
15,2014-01-28,"[0.16907075 0.15089825 0.         0.         0.12719473 0.09942027
 0.         0.09279293 0.09886537 0.10331129 0.         0.
 0.15844637]",1.0763190701544092,1.1281002822702244,0.010171386279590347,0.15089824795722961,0.0,0.0,0.12719473242759705,0.09942027181386948,0.0,0.09279292821884155,0.09886536747217178,0.10331129282712936,0.0,0.0,0.15844637155532837,0.1690707504749298
16,2014-01-29,"[0.16972259 0.15175973 0.         0.         0.12703705 0.09941734
 0.         0.09154576 0.09862225 0.10338182 0.         0.
 0.15851346]",1.0490681477058703,1.100008828087696,0.020415272035354187,0.15175972878932953,0.0,0.0,0.12703704833984375,0.09941733628511429,0.0,0.09154576063156128,0.09862224757671356,0.10338182002305984,0.0,0.0,0.15851345658302307,0.16972258687019348
17,2014-01-30,"[0.17009543 0.15225458 0.         0.         0.12652911 0.09916089
 0.         0.09105563 0.09855495 0.1036634  0.         0.
 0.15868601]",1.0583045119385208,1.1093160407589886,0.02843298767457444,0.15225458145141602,0.0,0.0,0.12652911245822906,0.09916088730096817,0.0,0.09105563163757324,0.09855494648218155,0.10366339981555939,0.0,0.0,0.15868601202964783,0.17009542882442474
18,2014-01-31,"[0.16988932 0.15196648 0.         0.         0.12692365 0.09974545
 0.         0.09158245 0.09824594 0.10316676 0.         0.
 0.15847997]",1.0753125575378446,1.1105482077727529,0.01361632771439703,0.15196648240089417,0.0,0.0,0.12692365050315857,0.09974545240402222,0.0,0.09158245474100113,0.09824594110250473,0.10316675901412964,0.0,0.0,0.1584799736738205,0.16988931596279144
19,2014-02-03,"[0.16955999 0.15202999 0.         0.         0.12729979 0.0994956
 0.         0.09156319 0.09843011 0.1031927  0.         0.
 0.15842864]",1.0640023750007752,1.1001912593791772,0.019257860642085935,0.15202999114990234,0.0,0.0,0.12729978561401367,0.09949560463428497,0.0,0.09156318753957748,0.09843011200428009,0.10319270193576813,0.0,0.0,0.1584286391735077,0.16955998539924622
20,2014-02-04,"[0.16967565 0.15195735 0.         0.         0.12767415 0.0993766
 0.         0.09159724 0.09868915 0.10273158 0.         0.
 0.15829828]",1.0815355509277609,1.1148684496965715,0.007632745716376554,0.15195734798908234,0.0,0.0,0.1276741474866867,0.0993766039609909,0.0,0.09159724414348602,0.09868915379047394,0.10273157805204391,0.0,0.0,0.1582982838153839,0.16967564821243286
21,2014-02-05,"[0.17009327 0.15212958 0.         0.         0.12771542 0.09993415
 0.         0.09155253 0.09806596 0.10227333 0.         0.
 0.15823577]",1.0629548743949218,1.087297272659524,0.02988289421576421,0.15212957561016083,0.0,0.0,0.12771542370319366,0.09993414580821991,0.0,0.09155253320932388,0.09806596487760544,0.10227333009243011,0.0,0.0,0.15823577344417572,0.17009326815605164
22,2014-02-06,"[0.17013547 0.15209608 0.         0.         0.12737031 0.09910845
 0.         0.09166989 0.0988386  0.10239093 0.         0.
 0.15839028]",1.059090720853154,1.0933898151902806,0.015571979475817262,0.15209607779979706,0.0,0.0,0.12737031280994415,0.09910845011472702,0.0,0.09166988730430603,0.09883859753608704,0.10239093005657196,0.0,0.0,0.15839028358459473,0.1701354682445526
23,2014-02-07,"[0.17013566 0.15187916 0.         0.         0.12767312 0.09904866
 0.         0.0918081  0.0990541  0.10211608 0.         0.
 0.15828511]",1.055226698787759,1.0833593746805663,0.011962039848763583,0.15187916159629822,0.0,0.0,0.12767311930656433,0.0990486592054367,0.0,0.09180809557437897,0.09905409812927246,0.10211607813835144,0.0,0.0,0.15828511118888855,0.17013566195964813
24,2014-02-10,"[0.16974226 0.15201765 0.         0.         0.12794279 0.09928305
 0.         0.09207138 0.09852927 0.10222171 0.         0.
 0.1581919 ]",1.0574139214204508,1.08272018604594,0.007694137730910006,0.15201765298843384,0.0,0.0,0.1279427856206894,0.09928305447101593,0.0,0.09207138419151306,0.09852927178144455,0.10222170501947403,0.0,0.0,0.15819190442562103,0.16974225640296936
25,2014-02-11,"[0.1698494  0.15211491 0.         0.         0.12741089 0.09930404
 0.         0.0917557  0.09864622 0.10263947 0.         0.
 0.15827937]",1.0756674889138689,1.0975125039054028,0.016344462071188143,0.15211491286754608,0.0,0.0,0.127410888671875,0.09930403530597687,0.0,0.0917556956410408,0.09864622354507446,0.10263947397470474,0.0,0.0,0.15827937424182892,0.16984939575195312
