,Date,Weights,Profit,Base Profit,VSAT,SCON,MSI,BKTI,ATRI,MMM,CRY,TFX,BMY,ABT,JNJ,PFE,cash
10,2014-01-21,"[0.         0.08478022 0.         0.08899049 0.08228372 0.
 0.07500055 0.07155851 0.07487631 0.0914473  0.1765447  0.12221584
 0.13230236]",1.0299927914060156,1.0370905023971662,0.08478021938098353,0.0,0.08899048585005696,0.0822837227943825,0.0,0.0750005480083368,0.07155850932760068,0.07487630882208464,0.09144730306381404,0.1765446959083871,0.12221584367438737,0.13230236316996635,0.0
11,2014-01-22,"[0.         0.08503232 0.         0.08858759 0.08273261 0.
 0.07495312 0.07173679 0.0749935  0.0924994  0.17557245 0.12169661
 0.1321956 ]",1.0325178908538255,1.0345199689439648,0.0850323231723103,0.0,0.08858758793650834,0.08273260999220472,0.0,0.07495312016064612,0.07173679150640999,0.07499350482463682,0.09249940451157515,0.17557244641177502,0.12169660719552783,0.13219560428840577,0.0
12,2014-01-23,"[0.         0.07996627 0.06105971 0.08297424 0.07789095 0.
 0.07038713 0.06749696 0.07056219 0.08733773 0.16428767 0.11397129
 0.12406585]",1.0186642824539027,1.0304281041760148,0.07996627368449714,0.06105971290819496,0.08297424179466831,0.07789094715161385,0.0,0.07038713292697346,0.06749696377756481,0.07056219005912674,0.08733772533773652,0.16428767381753645,0.11397128777082612,0.12406585077126166,0.0
13,2014-01-24,"[0.         0.07972688 0.0650109  0.08272589 0.07762002 0.
 0.07036704 0.06742632 0.0705288  0.08679291 0.16293312 0.11344035
 0.12342778]",1.0131550864501218,1.0249069581481731,0.07972687835178911,0.06501089659427685,0.08272588777660263,0.07762001747024977,0.0,0.07036703639773713,0.06742631714857122,0.07052880252581298,0.08679291164846337,0.16293312050313247,0.11344035443869724,0.12342777714466721,0.0
14,2014-01-27,"[0.         0.07970743 0.0652349  0.08285221 0.07756085 0.
 0.07021116 0.06739902 0.07037022 0.08697301 0.16294362 0.113473
 0.12327457]",1.0026625651051169,1.0196949366600574,0.07970742719579733,0.06523490442623103,0.08285221022100123,0.07756085426614723,0.0,0.07021115530172421,0.06739901895323284,0.07037022262499594,0.08697301393190834,0.16294361736928226,0.11347300317654639,0.12327457253313306,0.0
15,2014-01-28,"[0.         0.07956958 0.06508883 0.083109   0.07733576 0.
 0.07024191 0.0673178  0.07028378 0.08645214 0.16349669 0.11377166
 0.12333286]",0.9766026337508141,0.9971141891514442,0.07956958338042805,0.06508882680514386,0.08310900047775782,0.07733575693173651,0.0,0.07024190874776971,0.06731779715068022,0.07028378115593803,0.08645213574003593,0.16349669006915718,0.11377165597645114,0.12333286356490138,0.0
16,2014-01-29,"[0.         0.07952905 0.0650528  0.08316976 0.07726686 0.
 0.07025513 0.06729623 0.07021762 0.0863212  0.16368992 0.11385743
 0.12334401]",0.9713936202306845,0.9898681451090716,0.07952904532677207,0.06505280398959772,0.0831697622561557,0.07726685505900131,0.0,0.07025512903566153,0.06729622854861204,0.07021761772994019,0.08632120265607643,0.16368992204286834,0.11385742679373258,0.12334400656158209,0.0
17,2014-01-30,"[0.         0.07953945 0.06504687 0.08313837 0.07726907 0.
 0.070273   0.06732464 0.07028093 0.08629794 0.16365063 0.11383549
 0.12334361]",0.9658109310671856,0.9854074581232032,0.07953945475356561,0.06504687002505027,0.08313836528746517,0.0772690723118397,0.0,0.07027299935637597,0.067324637585523,0.07028092636637323,0.0862979418738534,0.1636506323065618,0.11383548606699345,0.12334361406639839,0.0
18,2014-01-31,"[0.         0.07959452 0.06514082 0.08289868 0.07734906 0.
 0.07055515 0.06744685 0.0705628  0.0860674  0.16325583 0.11366494
 0.12346395]",0.9753335663159755,0.9927464896218683,0.07959452128769935,0.0651408176250611,0.08289868016367316,0.07734905850855785,0.0,0.07055515397680191,0.06744685332990834,0.07056280296095205,0.0860673984738149,0.16325582523763824,0.11366494190239351,0.12346394653349953,0.0
19,2014-02-03,"[0.         0.07960968 0.06516561 0.08290196 0.07737326 0.
 0.07045392 0.06750204 0.07052003 0.08643096 0.16313433 0.11356417
 0.12334405]",0.9668991467682907,0.9852986219706885,0.0796096780827321,0.06516560946292367,0.08290195688409406,0.0773732647726709,0.0,0.07045391993055054,0.06750204001136373,0.0705200311421823,0.08643096030124886,0.1631343266032296,0.1135641676282351,0.12334404518076922,0.0
20,2014-02-04,"[0.         0.07965541 0.06523218 0.08279435 0.07746523 0.
 0.07051433 0.06751265 0.07058605 0.08644982 0.16292715 0.11347502
 0.12338781]",0.9700895227460294,0.9854105977016039,0.0796554079480297,0.0652321798655753,0.08279434599187536,0.07746523187802257,0.0,0.07051433254491102,0.06751265201772606,0.07058605205304719,0.08644981504718253,0.1629271524133369,0.11347502000939592,0.12338781023089722,0.0
21,2014-02-05,"[0.         0.07946609 0.06497025 0.08311765 0.07710036 0.
 0.07063565 0.06748779 0.07059741 0.08562108 0.16365093 0.11386757
 0.12348524]",0.9509174349065933,0.9675431743966819,0.0794660866217178,0.06497024613151152,0.08311765244175993,0.07710035601621543,0.0,0.07063564785417636,0.06748778550289071,0.07059740686373149,0.08562107535010947,0.16365092925165547,0.11386756978347667,0.12348524418275517,0.0
22,2014-02-06,"[0.         0.07941953 0.06488214 0.08329301 0.07696718 0.
 0.07052184 0.06739892 0.07039776 0.0855564  0.16405267 0.11405865
 0.12345191]",0.949198047996791,0.9696135394713488,0.07941952994192199,0.06488214382460926,0.08329300815993347,0.07696717668206857,0.0,0.07052184125316673,0.06739891589694141,0.07039776251913042,0.08555639726437718,0.1640526657074642,0.11405864791778884,0.12345191083259768,0.0
23,2014-02-07,"[0.         0.07931831 0.06475451 0.08345753 0.07680998 0.
 0.07054386 0.06735669 0.07036879 0.0851656  0.16447277 0.11425943
 0.12349253]",0.9475696862891139,0.9653436647495549,0.07931830522939615,0.06475451183362045,0.08345753220955762,0.07680997838519868,0.0,0.07054386468241453,0.06735669266750076,0.0703687931251318,0.08516559704802824,0.16447277203289937,0.11425942518143226,0.12349252760482012,0.0
24,2014-02-10,"[0.         0.07920721 0.06459799 0.08364132 0.07659917 0.
 0.07059822 0.06734237 0.07033625 0.08468445 0.16496278 0.11449422
 0.12353603]",0.9540700904099253,0.9705912222045445,0.07920721474378882,0.06459799024493605,0.08364131765449531,0.07659917444293814,0.0,0.07059821592016337,0.06734237126951245,0.07033624625599766,0.08468444795337622,0.16496277715312221,0.11449421901420499,0.12353602534746466,0.0
25,2014-02-11,"[0.         0.07916921 0.0645377  0.08365177 0.07651763 0.
 0.07068312 0.06741887 0.07044626 0.08444352 0.16506876 0.11451763
 0.12354554]",0.9690702574866454,0.9820564184355437,0.07916920590059491,0.06453769607956125,0.08365177371534016,0.07651762754386757,0.0,0.07068311627013826,0.06741886698134819,0.07044626076912028,0.08444352400300706,0.16506876391146305,0.11451762891487302,0.1235455359106861,0.0
26,2014-02-12,"[0.         0.07926291 0.06465836 0.08345466 0.07672383 0.
 0.07066358 0.0674348  0.07055468 0.08472646 0.16465554 0.11431773
 0.12354747]",0.9800497536554696,0.9918310560092978,0.07926290849026979,0.06465835629493422,0.0834546600069173,0.07672382587021101,0.0,0.07066357584399918,0.0674347980727054,0.07055467950858754,0.08472645519314567,0.16465553976674566,0.11431773146846103,0.12354746948402308,0.0
27,2014-02-13,"[0.         0.07919228 0.06455756 0.0836109  0.0765986  0.
 0.07063645 0.06741213 0.07050861 0.08453933 0.16493952 0.11446016
 0.12354446]",0.9804349300167292,0.9906119169215051,0.07919227681258827,0.06455756176771175,0.08361090021720845,0.07659859752182657,0.0,0.07063645192523661,0.06741213186203912,0.07050860593073768,0.08453933423733245,0.16493951864133677,0.11446015848249379,0.12354446260148841,0.0
28,2014-02-14,"[0.         0.07915748 0.06452037 0.08371032 0.07654686 0.
 0.07056095 0.06735156 0.07041728 0.08454715 0.16512513 0.11454328
 0.12351962]",0.9781481357427196,0.9891899732360963,0.07915747852604915,0.06452037362239518,0.08371031724711789,0.07654685665461271,0.0,0.07056095246295564,0.06735156401309364,0.07041727969213972,0.08454715427872934,0.16512512565296955,0.11454327812514804,0.12351961972478923,0.0
29,2014-02-18,"[0.         0.07912706 0.06449631 0.08375867 0.0764976  0.
 0.07052748 0.06737207 0.07040921 0.08461675 0.1651868  0.11454785
 0.12346018]",0.9950796371610626,1.0042571741497068,0.07912706391837804,0.0644963125791555,0.08375867458379341,0.0764976036802083,0.0,0.07052747777457317,0.06737206938813381,0.07040920982539445,0.08461675052359424,0.16518680366340052,0.11454785286347642,0.12346018119989227,0.0
30,2014-02-19,"[0.         0.08501663 0.06892338 0.08644057 0.09391195 0.
 0.         0.0649703  0.08379053 0.09401748 0.16931981 0.11906033
 0.13454901]",1.004632770730185,1.012457478824038,0.08501663109088183,0.06892338289303968,0.08644057072389393,0.09391195130187346,0.0,0.0,0.06497029650328187,0.08379052961709142,0.09401748412399306,0.16931981452927175,0.11906033122198267,0.13454900799469013,0.0
31,2014-02-20,"[0.         0.09075611 0.07353507 0.09164031 0.10195248 0.
 0.         0.         0.09031669 0.10144924 0.17959839 0.12646145
 0.14429028]",1.008858661067297,1.0175805130740754,0.09075610585886357,0.07353506930435932,0.09164030977051946,0.10195247684847161,0.0,0.0,0.0,0.09031668642645663,0.1014492360427259,0.17959839175477443,0.12646144592258318,0.1442902780712458,0.0
32,2014-02-21,"[0.         0.09059934 0.07335102 0.09128989 0.10220302 0.
 0.         0.         0.09026261 0.10167908 0.17977665 0.12626317
 0.14457522]",1.002851433029667,1.0075906789590294,0.09059934317048111,0.0733510194736748,0.09128988544740779,0.10220301601919016,0.0,0.0,0.0,0.09026261157461787,0.10167907913945569,0.1797766495127191,0.12626317117665578,0.14457522448579774,0.0
33,2014-02-24,"[0.         0.09019584 0.0726757  0.09269678 0.10035747 0.
 0.         0.         0.0893953  0.09944149 0.18296623 0.12779445
 0.14447676]",1.010808189035831,1.0129770112559322,0.09019583664674644,0.07267570267171723,0.09269677547795417,0.10035746585771292,0.0,0.0,0.0,0.08939529687280759,0.09944148559408666,0.18296622735540247,0.1277944496853957,0.14447675983817684,0.0
34,2014-02-25,"[0.         0.09026647 0.07280334 0.09240891 0.10055171 0.
 0.         0.         0.08962954 0.09953306 0.18271855 0.12757024
 0.1445182 ]",1.0115723768171665,1.0150867655297207,0.0902664741113828,0.07280333874659069,0.09240890521272417,0.10055170563820838,0.0,0.0,0.0,0.08962953691997122,0.09953305617030327,0.18271854816188146,0.1275702368296419,0.14451819820929604,0.0
35,2014-02-26,"[0.         0.09038814 0.07295719 0.09196648 0.10111986 0.
 0.         0.         0.09005866 0.09989139 0.18185522 0.12713713
 0.14462592]",1.0090214744004373,1.0136629859341042,0.09038813653740622,0.07295719264712115,0.09196647503387059,0.10111986078495365,0.0,0.0,0.0,0.09005865912382666,0.09989139464784177,0.18185522301308416,0.12713713497079462,0.1446259232411013,0.0
36,2014-02-27,"[0.         0.09038716 0.07292293 0.09191268 0.10129298 0.
 0.         0.         0.09030367 0.09989799 0.18166719 0.12698385
 0.14463155]",1.0111340338783885,1.0156070397983288,0.09038715550232046,0.07292292630672874,0.09191268174552575,0.10129298266966982,0.0,0.0,0.0,0.09030367464225962,0.09989798993093557,0.18166718658660935,0.12698384950889363,0.14463155310705691,0.0
37,2014-02-28,"[0.         0.09038801 0.07299467 0.09176758 0.10149262 0.
 0.         0.         0.09032554 0.10013765 0.1813187  0.12690882
 0.14466642]",1.0112193958600773,1.0166664951691764,0.09038801216301579,0.0729946686825093,0.09176757829553624,0.10149261827479827,0.0,0.0,0.0,0.09032553647964099,0.10013765432743899,0.1813186958455987,0.12690881929970366,0.14466641663175797,0.0
38,2014-03-03,"[0.         0.09047021 0.07308473 0.09162333 0.10163766 0.
 0.         0.         0.0904342  0.10025168 0.18100839 0.12676698
 0.14472282]",1.0234047787088025,1.0236010296404539,0.09047021298693786,0.07308472744900028,0.09162332573690946,0.10163766371024394,0.0,0.0,0.0,0.09043420445726663,0.10025168294682206,0.18100838896645088,0.12676697590202674,0.14472281784434213,0.0
39,2014-03-04,"[0.         0.09037103 0.07295921 0.09181835 0.10146907 0.
 0.         0.         0.09032797 0.10005549 0.18136687 0.1269559
 0.14467611]",1.0112590497202905,1.0184545578852513,0.09037103206710509,0.0729592133165857,0.09181835271887456,0.10146907382061245,0.0,0.0,0.0,0.09032796556366943,0.10005548595194105,0.18136686514226188,0.1269558988470289,0.1446761125719208,0.0
40,2014-03-05,"[0.         0.09027991 0.07284073 0.09203619 0.10122086 0.
 0.         0.         0.09018057 0.09984798 0.18182746 0.12716002
 0.14460629]",1.023756373757671,1.0262578027016325,0.09027991033554814,0.07284072793910464,0.09203618940821409,0.10122086076822986,0.0,0.0,0.0,0.09018057318907648,0.09984797565562362,0.18182745564785244,0.1271600201944492,0.14460628686190136,0.0
41,2014-03-06,"[0.         0.09005804 0.07262412 0.09220059 0.10124876 0.
 0.         0.         0.09011058 0.09997326 0.18206832 0.12727348
 0.14444284]",1.0349330272240513,1.0347311460997162,0.09005804298884533,0.07262412343149008,0.09220059349561995,0.10124876143933442,0.0,0.0,0.0,0.09011057573680366,0.09997326123233005,0.18206832291138214,0.127273478534252,0.14444284022994236,0.0
42,2014-03-07,"[0.         0.08997875 0.07258407 0.09180926 0.10196473 0.
 0.         0.         0.09085321 0.10016582 0.18130714 0.12685719
 0.14447983]",1.0479609649066468,1.05627287332412,0.0899787541907497,0.07258406669613976,0.09180925642535108,0.10196473057112135,0.0,0.0,0.0,0.09085321369386086,0.10016582278315453,0.18130714123183506,0.12685718831913687,0.14447982608865081,0.0
43,2014-03-10,"[0.         0.08999915 0.07256575 0.09213194 0.1014505  0.
 0.         0.         0.09041766 0.09990399 0.18190726 0.12717662
 0.14444713]",1.0399489207185224,1.0450996268821362,0.08999915126022247,0.07256575229942913,0.09213193681028917,0.10145049841806693,0.0,0.0,0.0,0.09041765547252034,0.09990399355139155,0.18190726365302892,0.1271766213752729,0.14444712715977864,0.0
44,2014-03-11,"[0.         0.08996737 0.07250186 0.09233562 0.10113643 0.
 0.         0.         0.09023489 0.09967756 0.18237497 0.12737195
 0.14439935]",1.0355152864514208,1.0409146331090082,0.08996737082353476,0.07250186255103834,0.092335621758138,0.10113643383041629,0.0,0.0,0.0,0.09023489045004134,0.09967755723609856,0.1823749679293585,0.12737194609292035,0.14439934932845375,0.0
45,2014-03-12,"[0.         0.08994326 0.07252106 0.09215656 0.10144536 0.
 0.         0.         0.09041375 0.09994327 0.18200632 0.12718045
 0.14438996]",1.0481726460471787,1.059164693752372,0.08994325884213925,0.07252106169595504,0.09215656251623112,0.10144536489985004,0.0,0.0,0.0,0.09041375397359935,0.09994327165012307,0.18200632295854202,0.1271804475732925,0.14438995589026765,0.0
46,2014-03-13,"[0.         0.08997704 0.07253653 0.09217135 0.10137832 0.
 0.         0.         0.09047774 0.09979358 0.18205762 0.12718509
 0.14442273]",1.0238281666664386,1.0286999149419231,0.08997703528476164,0.07253653148135883,0.09217135262221811,0.1013783238130737,0.0,0.0,0.0,0.0904777384507419,0.09979358052397758,0.18205762283209775,0.1271850880476443,0.1444227269441263,0.0
47,2014-03-14,"[0.         0.08982215 0.07235901 0.09240894 0.10120717 0.
 0.         0.         0.09054165 0.09957745 0.18247593 0.12729645
 0.14431125]",1.047598350260526,1.0491476773138686,0.08982214905574899,0.07235900719819544,0.09240894180654532,0.10120717181433572,0.0,0.0,0.0,0.09054165151811508,0.09957744630481632,0.18247593188745803,0.12729644627346018,0.1443112541413248,0.0
48,2014-03-17,"[0.         0.0897865  0.07234778 0.09247488 0.10112818 0.
 0.         0.         0.09050618 0.09958071 0.18259603 0.12731599
 0.14426374]",1.0318104982370553,1.036498976730022,0.08978650360922417,0.0723477798348687,0.092474884396982,0.10112818452567017,0.0,0.0,0.0,0.09050618362764465,0.09958071318333059,0.18259602632386912,0.12731598790579737,0.14426373659261316,0.0
49,2014-03-18,"[0.         0.08973837 0.07232456 0.09243107 0.10124582 0.
 0.         0.         0.09064464 0.09970124 0.18247029 0.12721825
 0.14422576]",1.0494918872790948,1.052219341335059,0.08973837294649607,0.07232455796744011,0.09243107030125144,0.10124582272371528,0.0,0.0,0.0,0.09064463784830526,0.09970123692312033,0.18247029288094913,0.1272182531029364,0.144225755305786,0.0
50,2014-03-19,"[0.         0.08976272 0.0724023  0.09205494 0.10182517 0.
 0.         0.         0.09104917 0.09995975 0.18172148 0.12690631
 0.14431816]",1.0616741885530867,1.0677010904605806,0.08976272355141829,0.07240230131223768,0.09205493851628696,0.10182517055366956,0.0,0.0,0.0,0.09104916668679307,0.09995974544789751,0.18172148418621817,0.12690631152531506,0.1443181582201636,0.0
51,2014-03-20,"[0.         0.08980999 0.07245014 0.09204293 0.10181433 0.
 0.         0.         0.09091199 0.10007266 0.18162636 0.1269268
 0.1443448 ]",1.0628282138340626,1.0669668790320204,0.08980999181799253,0.07245013901727669,0.09204293083380359,0.10181432518458797,0.0,0.0,0.0,0.09091199394182754,0.10007265598429417,0.18162635701501376,0.12692680168920753,0.1443448045159961,0.0
52,2014-03-21,"[0.         0.08974004 0.07236345 0.09218036 0.10168362 0.
 0.         0.         0.09096759 0.09995512 0.18185707 0.12696974
 0.14428301]",1.0569992441598386,1.0602740120667764,0.08974003662064754,0.07236344670283291,0.09218035936559175,0.10168362453970885,0.0,0.0,0.0,0.09096759440941389,0.09995512178018982,0.18185707050169683,0.12696973678744136,0.144283009292477,0.0
53,2014-03-24,"[0.         0.08978748 0.0723617  0.09234871 0.1013464  0.
 0.         0.         0.09067247 0.09970773 0.18228811 0.12719666
 0.14429075]",1.0584547475055857,1.0610516347319383,0.08978747514291321,0.07236169703590058,0.09234871244410597,0.10134639638777204,0.0,0.0,0.0,0.09067247087772773,0.09970773459097625,0.18228810849152025,0.12719665681326142,0.1442907482158226,0.0
54,2014-03-25,"[0.         0.08979601 0.07234132 0.09248722 0.1010911  0.
 0.         0.         0.09052941 0.09950664 0.18264348 0.12733139
 0.14427343]",1.0479815657328935,1.0538918175397283,0.08979600521486954,0.07234131759847376,0.092487224211126,0.10109109606782414,0.0,0.0,0.0,0.09052940686896921,0.09950664497951492,0.18264348402763123,0.12733139289342965,0.1442734281381616,0.0
55,2014-03-26,"[0.         0.08969499 0.07220479 0.09284037 0.10064914 0.
 0.         0.         0.09037614 0.09924693 0.1833208  0.12752836
 0.14413849]",1.0452611930181657,1.049843663842097,0.08969499078974653,0.07220478806777005,0.09284037328292025,0.10064914442574263,0.0,0.0,0.0,0.09037613501125853,0.09924693019476964,0.1833207957987698,0.12752835731780976,0.14413848511121277,0.0
56,2014-03-27,"[0.         0.08970475 0.07219195 0.09290401 0.10051544 0.
 0.         0.         0.09024687 0.09911063 0.1835554  0.12763646
 0.1441345 ]",1.0495263275449602,1.0523795273816765,0.08970474966126303,0.0721919515119556,0.09290400721861153,0.10051543889600008,0.0,0.0,0.0,0.09024687227185756,0.0991106267526162,0.18355539515765956,0.1276364593519481,0.14413449917808835,0.0
57,2014-03-28,"[0.         0.08969096 0.07211428 0.09315766 0.10012532 0.
 0.         0.         0.09011543 0.09890507 0.18407482 0.12776452
 0.14405193]",1.0391318873747668,1.0360941968318165,0.0896909628120259,0.07211427720296086,0.09315766163160143,0.10012532450293851,0.0,0.0,0.0,0.09011543291376631,0.09890507189195673,0.1840748214990648,0.12776451564069657,0.14405193190498883,0.0
58,2014-03-31,"[0.         0.08986112 0.07230431 0.09306104 0.10000033 0.
 0.         0.         0.08972358 0.09890429 0.18405361 0.1279111
 0.14418062]",1.0322763073366725,1.030436175898428,0.08986111981723488,0.0723043133894698,0.09306104395171277,0.1000003309424867,0.0,0.0,0.0,0.08972357601150105,0.09890428853929786,0.1840536065639606,0.12791109773191886,0.1441806230524176,0.0
59,2014-04-01,"[0.         0.0899464  0.07238977 0.09299528 0.09998711 0.
 0.         0.         0.08960034 0.09890613 0.18398133 0.12794094
 0.14425271]",1.0279358493313944,1.0299532932061304,0.08994639922644801,0.07238977330910827,0.09299527586338438,0.09998711413363862,0.0,0.0,0.0,0.08960033571364644,0.09890612990637448,0.18398132620506277,0.12794093606315954,0.14425270957917757,0.0
60,2014-04-02,"[0.         0.08974685 0.07155849 0.09648341 0.09426032 0.
 0.         0.         0.08605262 0.0967569  0.19104374 0.13085639
 0.14324127]",1.0291889121762108,1.0323987765334879,0.0897468549817811,0.0715584881397041,0.0964834101944005,0.09426032012485956,0.0,0.0,0.0,0.08605262394629797,0.09675690064764499,0.1910437401545413,0.13085639347174607,0.14324126833902434,0.0
61,2014-04-03,"[0.         0.08982686 0.07167643 0.09622986 0.09428974 0.
 0.         0.         0.08582489 0.09659194 0.19135088 0.13094297
 0.14326642]",1.031583459918016,1.039852580039215,0.08982686411494353,0.07167643491635593,0.09622986028228352,0.09428973722248607,0.0,0.0,0.0,0.08582489153250139,0.09659194003569271,0.19135088185681953,0.1309429728189802,0.14326641721993705,0.0
62,2014-04-04,"[0.         0.08991859 0.07181046 0.09609557 0.09428112 0.
 0.         0.         0.08566599 0.09654215 0.19127251 0.13102709
 0.14338652]",1.0334416380036322,1.0377204347207134,0.08991859097379616,0.07181046202240417,0.09609557068870997,0.09428111524162193,0.0,0.0,0.0,0.0856659859964149,0.09654215158938305,0.1912725085223019,0.13102709330827078,0.14338652165709717,0.0
63,2014-04-07,"[0.         0.08991869 0.0717928  0.0961091  0.09428001 0.
 0.         0.         0.08566499 0.09653563 0.19130804 0.13101663
 0.14337412]",1.03632305542161,1.0384675458265256,0.08991869283684033,0.07179280259286278,0.09610910102102005,0.0942800063995543,0.0,0.0,0.0,0.08566498759301769,0.09653562649719638,0.19130804160602327,0.13101662576816536,0.14337411568531974,0.0
64,2014-04-08,"[0.         0.08991393 0.07172483 0.09633949 0.09392065 0.
 0.         0.         0.08544201 0.09642636 0.19180928 0.13114715
 0.1432763 ]",1.0099606237073862,1.011606616105619,0.08991392575546794,0.07172483283167624,0.09633948717412559,0.09392064834362868,0.0,0.0,0.0,0.08544200657076464,0.09642636057468663,0.19180928454600238,0.13114715474141264,0.1432762994622353,0.0
65,2014-04-09,"[0.         0.08992452 0.07169183 0.09637267 0.09388956 0.
 0.         0.         0.08543624 0.09647942 0.19191592 0.13108409
 0.14320575]",1.0073268143430998,1.0054395277331756,0.08992452204683313,0.07169182577180871,0.09637266910424483,0.09388956309775381,0.0,0.0,0.0,0.0854362388238735,0.09647942488718879,0.19191591867919258,0.1310840865531816,0.14320575103592317,0.0
66,2014-04-10,"[0.         0.09007423 0.07193695 0.09605884 0.09412418 0.
 0.         0.         0.0853564  0.09651148 0.19142406 0.13107824
 0.14343563]",1.0012886277408823,1.0048795427778159,0.09007423069188128,0.07193695124379942,0.09605884006744028,0.09412417713122741,0.0,0.0,0.0,0.08535639679960265,0.09651148077980243,0.19142405660694944,0.13107823676226735,0.1434356299170299,0.0
67,2014-04-11,"[0.         0.08996195 0.07179168 0.09620609 0.09404935 0.
 0.         0.         0.08544109 0.09645411 0.19161639 0.13112528
 0.14335406]",1.011185192720669,1.0129695392830027,0.08996194580042344,0.07179168267703284,0.09620609329357312,0.09404935093172105,0.0,0.0,0.0,0.08544109421681072,0.09645410710543711,0.19161638783693177,0.1311252802127573,0.14335405792531275,0.0
68,2014-04-14,"[0.         0.08981685 0.07159778 0.0965516  0.09366552 0.
 0.         0.         0.08538979 0.09638886 0.19223057 0.13122203
 0.143137  ]",0.9868425789839617,0.9916965732523492,0.08981684835462117,0.07159777855378849,0.09655159727713669,0.0936655240844524,0.0,0.0,0.0,0.08538979395488852,0.09638886005950424,0.1922305722849114,0.13122202842564665,0.14313699700505028,0.0
