,Date,Weights,Profit,Base Profit,Volume,SPXC,PFIN,CVR,LECO,ITT,IEX,GGG,FLS,COHR,PKI,BIO,WAT,cash
0,2014-01-06,"[0.08337561 0.0824822  0.08911677 0.10324588 0.09139648 0.07596125
 0.08743029 0.08588368 0.         0.10070038 0.         0.10331122
 0.09709626]",1.0000000297931562,0.9999999999900002,0.9166244193911552,0.08248220384120941,0.08911677449941635,0.10324588418006897,0.09139648079872131,0.07596125453710556,0.08743029087781906,0.08588367700576782,0.0,0.10070037841796875,0.0,0.1033112183213234,0.09709625691175461,0.08337561041116714
1,2014-01-07,"[0.0832285  0.0822335  0.08879957 0.10318795 0.09192009 0.
 0.08684316 0.0857007  0.07634141 0.10084517 0.         0.10388637
 0.09701359]",1.0078808737381684,1.0092869915278657,0.15502283958097998,0.0822334960103035,0.08879956603050232,0.10318794846534729,0.09192009270191193,0.0,0.08684316277503967,0.08570069819688797,0.0763414055109024,0.10084517300128937,0.0,0.10388637334108353,0.09701359272003174,0.08322849869728088
2,2014-01-08,"[0.0833753  0.0823537  0.08891158 0.10315365 0.09166537 0.
 0.08714247 0.08579429 0.07601283 0.10087863 0.         0.10366317
 0.09704898]",1.006578460390789,1.006559634707505,0.007510792077284701,0.08235369622707367,0.08891157805919647,0.10315364599227905,0.0916653722524643,0.0,0.0871424674987793,0.08579429239034653,0.07601283490657806,0.10087863355875015,0.0,0.10366316884756088,0.09704897552728653,0.08337530493736267
3,2014-01-09,"[0.08340117 0.08235823 0.08890084 0.1030732  0.09158089 0.
 0.0872056  0.08579043 0.07604931 0.10095929 0.         0.10365703
 0.09702398]",1.0164870912353015,1.0161026626797571,0.009979916574826846,0.0823582261800766,0.0889008417725563,0.10307320207357407,0.09158089011907578,0.0,0.08720559626817703,0.08579043298959732,0.0760493129491806,0.10095928609371185,0.0,0.10365702956914902,0.09702397882938385,0.08340117335319519
4,2014-01-10,"[0.08337173 0.08232781 0.0888605  0.10306703 0.0916295  0.
 0.08714134 0.08577555 0.0761495  0.10094381 0.         0.10370222
 0.09703098]",1.019660559761673,1.0209866861457058,0.005636608240571939,0.08232781291007996,0.08886050432920456,0.10306703299283981,0.0916294977068901,0.0,0.08714133501052856,0.08577554672956467,0.07614950090646744,0.10094381123781204,0.0,0.10370222479104996,0.09703098237514496,0.08337172865867615
5,2014-01-13,"[0.08331147 0.0822593  0.08890591 0.10307237 0.09154005 0.
 0.08725779 0.08569357 0.07616713 0.10110349 0.         0.10373681
 0.09695213]",1.0242341511727233,1.026050667638832,0.005788910324197464,0.08225930482149124,0.08890590816736221,0.10307236760854721,0.09154004603624344,0.0,0.08725778758525848,0.08569356799125671,0.07616712898015976,0.10110349208116531,0.0,0.10373681038618088,0.09695213288068771,0.08331146836280823
6,2014-01-14,"[0.0832108  0.08212868 0.08893979 0.10310448 0.09152813 0.
 0.08729144 0.08551686 0.07629843 0.10128979 0.         0.1038464
 0.0968452 ]",1.0217622466306142,1.0245763679462754,0.012586839112021249,0.08212868124246597,0.08893978595733643,0.10310447961091995,0.09152812510728836,0.0,0.08729144185781479,0.08551686257123947,0.07629843056201935,0.1012897863984108,0.0,0.10384640097618103,0.09684520214796066,0.08321079611778259
7,2014-01-15,"[0.08326972 0.08213735 0.08891784 0.10310785 0.09156525 0.
 0.0871981  0.08550242 0.07636365 0.10123313 0.         0.10383607
 0.09686862]",1.005295458080045,1.0084952125199849,0.012138823216333385,0.08213735371828079,0.08891783654689789,0.10310784727334976,0.09156525135040283,0.0,0.08719810098409653,0.08550242334604263,0.07636364549398422,0.10123313218355179,0.0,0.1038360670208931,0.0968686193227768,0.08326972275972366
8,2014-01-16,"[0.08326025 0.0821516  0.08891571 0.10308024 0.09155068 0.
 0.08726203 0.08552365 0.07630934 0.10124154 0.         0.10381446
 0.09689049]",1.0360702975133094,1.034563964495021,0.016662247225610303,0.08215159922838211,0.08891570568084717,0.10308023542165756,0.09155067801475525,0.0,0.08726202696561813,0.08552365005016327,0.07630933821201324,0.10124153643846512,0.0,0.10381446033716202,0.09689049422740936,0.08326024562120438
9,2014-01-17,"[0.08331279 0.08224538 0.0889497  0.10307264 0.0914622  0.
 0.08732301 0.08566055 0.07614423 0.10119598 0.         0.1037331
 0.09690041]",1.0365851039748106,1.0358811648528128,0.029898407917400924,0.08224537968635559,0.08894970268011093,0.1030726432800293,0.09146220237016678,0.0,0.08732300996780396,0.08566054701805115,0.07614423334598541,0.10119597613811493,0.0,0.10373309999704361,0.09690041095018387,0.08331279456615448
10,2014-01-21,"[0.08332051 0.08225325 0.08900602 0.10309363 0.09136675 0.
 0.08748213 0.08566993 0.07599964 0.10123415 0.         0.10365035
 0.0969236 ]",1.0355354934700511,1.0344177196528308,0.009351467662765692,0.08225325495004654,0.08900602161884308,0.10309363156557083,0.09136674553155899,0.0,0.08748213201761246,0.08566992729902267,0.07599963992834091,0.10123415291309357,0.0,0.10365034639835358,0.0969235971570015,0.0833205059170723
11,2014-01-22,"[0.08329171 0.08222087 0.08903053 0.10312585 0.09137551 0.
 0.08752725 0.08561168 0.07597826 0.10126781 0.         0.10365083
 0.0969197 ]",1.0424581779827315,1.0412412566024805,0.005482655985782429,0.08222086727619171,0.08903053402900696,0.10312584787607193,0.09137551486492157,0.0,0.08752724528312683,0.08561167865991592,0.07597825676202774,0.10126780718564987,0.0,0.10365083068609238,0.0969197005033493,0.08329170942306519
