,Date,Weights,Profit,Base Profit,Volume,CTO,TRC,FRPH,CIGI,FLEX,CTS,SANM,IEC,CLB,ENSV,RES,HLX,cash
0,2014-01-06,"[0.         0.15548718 0.         0.         0.23077644 0.12845743
 0.14165118 0.         0.11327855 0.1164171  0.         0.11393209
 0.        ]",0.999999962737097,0.9999999999900002,0.999999962747097,0.15548717975616455,0.0,0.0,0.23077644407749176,0.1284574270248413,0.1416511833667755,0.0,0.11327854543924332,0.11641709506511688,0.0,0.11393208801746368,0.0,0.0
1,2014-01-07,"[0.         0.15587316 0.         0.         0.23059879 0.12831868
 0.14152655 0.         0.11321282 0.11638611 0.         0.11408385
 0.        ]",1.0055111764879525,1.0068444389146793,0.0010755084486919321,0.1558731645345688,0.0,0.0,0.2305987924337387,0.1283186823129654,0.14152655005455017,0.0,0.11321281641721725,0.11638610810041428,0.0,0.11408384889364243,0.0,0.0
2,2014-01-08,"[0.         0.1558797  0.         0.         0.23056282 0.12842911
 0.14145064 0.         0.1132618  0.11637614 0.         0.11403975
 0.        ]",1.001382371770679,1.0033704568693211,0.014551095008749635,0.15587970614433289,0.0,0.0,0.23056282103061676,0.128429114818573,0.1414506435394287,0.0,0.11326180398464203,0.11637613922357559,0.0,0.11403974890708923,0.0,0.0
3,2014-01-09,"[0.         0.15583903 0.         0.         0.23050673 0.12855384
 0.1414089  0.         0.11333428 0.11627564 0.         0.11408154
 0.        ]",1.0074974601350635,1.0055572749349875,0.010651284910194665,0.15583902597427368,0.0,0.0,0.23050673305988312,0.1285538375377655,0.14140890538692474,0.0,0.1133342832326889,0.11627563834190369,0.0,0.11408153921365738,0.0,0.0
4,2014-01-10,"[0.         0.15620424 0.         0.         0.2300267  0.12896208
 0.14119858 0.         0.11364627 0.11643947 0.         0.11352266
 0.        ]",1.0012994134963364,1.010021562731674,0.01065626388536862,0.1562042385339737,0.0,0.0,0.2300267070531845,0.12896208465099335,0.14119857549667358,0.0,0.11364626884460449,0.11643946915864944,0.0,0.11352266371250153,0.0,0.0
5,2014-01-13,"[0.         0.156646   0.         0.         0.22966896 0.12895545
 0.14102398 0.         0.11401866 0.116511   0.         0.11317595
 0.        ]",1.0011320040365903,1.0029511284583532,0.011137412637357565,0.1566459983587265,0.0,0.0,0.22966895997524261,0.12895545363426208,0.14102397859096527,0.0,0.11401865631341934,0.11651100218296051,0.0,0.11317595094442368,0.0,0.0
6,2014-01-14,"[0.         0.15717351 0.         0.         0.22922203 0.12903094
 0.14101829 0.         0.114338   0.11639667 0.         0.11282057
 0.        ]",0.9946851886611879,0.996308336612921,0.0075071878199089274,0.1571735143661499,0.0,0.0,0.22922202944755554,0.12903094291687012,0.14101828634738922,0.0,0.11433800309896469,0.11639666557312012,0.0,0.1128205731511116,0.0,0.0
7,2014-01-15,"[0.         0.15810211 0.         0.         0.22840449 0.12950689
 0.14109759 0.         0.11458106 0.11631192 0.         0.11199595
 0.        ]",0.9894373796268262,0.9927203533618933,0.011136891554750082,0.1581021100282669,0.0,0.0,0.22840449213981628,0.1295068860054016,0.14109759032726288,0.0,0.11458105593919754,0.1163119226694107,0.0,0.11199595034122467,0.0,0.0
8,2014-01-16,"[0.         0.14436603 0.09346188 0.         0.20668013 0.11740205
 0.12804522 0.         0.10355056 0.10587617 0.         0.10061799
 0.        ]",0.9950795186296606,0.9964292241839259,0.18494933039384087,0.14436602592468262,0.09346187859773636,0.0,0.20668013393878937,0.11740204691886902,0.1280452162027359,0.0,0.10355056077241898,0.10587617009878159,0.0,0.10061798989772797,0.0,0.0
9,2014-01-17,"[0.         0.15519941 0.         0.         0.22975145 0.13332486
 0.13900755 0.         0.1140951  0.11466565 0.         0.11395594
 0.        ]",1.0026556221707053,1.0086305404158757,0.18558198958717423,0.15519940853118896,0.0,0.0,0.22975145280361176,0.13332486152648926,0.1390075534582138,0.0,0.11409509927034378,0.11466564983129501,0.0,0.11395594477653503,0.0,0.0
