,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,OLN,FMC,HLX,RES,ENSV,CLB,GGG,ITT,FLS,IEX,cash
0,2014-01-06,"[0.09589776 0.11085216 0.10668872 0.         0.         0.
 0.1217729  0.11157049 0.106972   0.         0.09640353 0.13310712
 0.11673533]",0.999999999990959,0.9999999999917251,0.9041022365227404,0.11085215831868718,0.10668871613382558,0.0,0.0,0.0,0.12177289711008261,0.11157048773278495,0.10697199870368322,0.0,0.09640352598586471,0.13310712445656175,0.11673532808125027,0.09589776347725978
1,2014-01-07,"[0.         0.12158781 0.11700905 0.         0.         0.
 0.13719651 0.12211199 0.11765382 0.         0.10461161 0.15070524
 0.12912397]",1.0096670464794153,1.0059474943074316,0.0958977634763927,0.12158781001168496,0.11700905018456993,0.0,0.0,0.0,0.1371965070198745,0.12211198920185623,0.11765381549353122,0.0,0.10461161286790403,0.1507052421911247,0.12912397302945444,0.0
2,2014-01-08,"[0.         0.12125019 0.11696592 0.         0.         0.
 0.13817458 0.12174404 0.11710667 0.         0.10415214 0.15149487
 0.12911158]",1.004799386250646,1.0007432010832875,0.008160449089917908,0.121250192754697,0.11696592178120026,0.0,0.0,0.0,0.13817458262273669,0.12174404159552718,0.11710666661900129,0.0,0.10415214162871812,0.15149486880759305,0.1291115841905266,0.0
3,2014-01-09,"[0.         0.12135417 0.11675161 0.         0.         0.
 0.13757278 0.1223706  0.11733744 0.         0.10410076 0.15138435
 0.1291283 ]",1.0045578423549668,0.9996449895538415,0.009873441657294355,0.12135417033828576,0.1167516113710097,0.0,0.0,0.0,0.13757277524929054,0.12237060222231724,0.11733743815355085,0.0,0.10410075696136478,0.15138434868425268,0.12912829701992828,0.0
4,2014-01-10,"[0.         0.12127961 0.11678737 0.         0.         0.
 0.13797202 0.12132275 0.11754664 0.         0.10414563 0.15176363
 0.12918234]",1.0140905185741436,1.0053712504354355,0.00399929450530937,0.12127961030646082,0.11678736653104368,0.0,0.0,0.0,0.13797202072705916,0.12132274947223155,0.1175466435748847,0.0,0.1041456317085117,0.15176363411390764,0.12918234356590078,0.0
5,2014-01-13,"[0.         0.12135587 0.11676127 0.         0.         0.
 0.13735129 0.12262624 0.11754932 0.         0.10420616 0.1510135
 0.12913635]",1.0093322877396411,1.0045543332167886,0.01695347523331218,0.12135586699846988,0.1167612705996304,0.0,0.0,0.0,0.137351292070545,0.12262623542223666,0.11754932425396573,0.0,0.10420616312218266,0.1510134971774937,0.12913635035547588,0.0
6,2014-01-14,"[0.         0.12146707 0.11689928 0.         0.         0.
 0.1378462  0.12100804 0.1176911  0.         0.10436512 0.1514562
 0.12926699]",1.0149203112919336,1.0079832033942697,0.007104448953213795,0.12146707026026902,0.11689928403648685,0.0,0.0,0.0,0.13784619831985423,0.12100804053062887,0.11769110021686273,0.0,0.10436511524806688,0.15145620481735497,0.12926698657047658,0.0
7,2014-01-15,"[0.         0.12109531 0.11677921 0.         0.         0.
 0.13815262 0.12126551 0.11800614 0.         0.10435455 0.15122271
 0.12912396]",1.0176968045319477,1.0067027162274922,0.007649911046147902,0.12109530533657241,0.11677920859550245,0.0,0.0,0.0,0.13815261795075012,0.12126551322865614,0.11800613865612596,0.0,0.10435454744811863,0.15122270588079312,0.1291239629034812,0.0
8,2014-01-16,"[0.         0.12079302 0.11688324 0.         0.         0.
 0.13792895 0.12210544 0.11775992 0.         0.10416062 0.15140445
 0.12896436]",1.025999436243284,1.014287195510679,0.013833390950032786,0.12079301884036475,0.11688323570109614,0.0,0.0,0.0,0.13792894599987085,0.12210544320769676,0.11775992303158785,0.0,0.10416061846008595,0.1514044521174679,0.12896436264182987,0.0
9,2014-01-17,"[0.         0.12134689 0.11700467 0.         0.         0.
 0.13823124 0.12079861 0.11774563 0.         0.10415949 0.15144048
 0.12927299]",1.0287389624044139,1.0166100074347968,0.011446344864707414,0.12134688544577037,0.11700466699106613,0.0,0.0,0.0,0.13823123838445314,0.12079861487752877,0.11774563387511887,0.0,0.10415949360802065,0.15144048167046864,0.12927298514757338,0.0
