,Date,Weights,Profit,Base Profit,EAT,PZZA,JACK,MCD,ASYS,TRT,VECO,IVAC,BCPC,FMC,OLN,GRA,cash
356,2015-06-05,"[0.         0.         0.16664985 0.         0.         0.
 0.14126585 0.         0.24926538 0.31587435 0.12694457 0.
 0.        ]",0.9133851535332611,1.1066102793413266,0.0,0.1666498533512177,0.0,0.0,0.0,0.1412658480693168,0.0,0.24926537905139695,0.3158743489326153,0.12694457059545325,0.0,0.0,0.0
357,2015-06-08,"[0.         0.         0.16642634 0.         0.         0.
 0.14219913 0.         0.24836194 0.31681231 0.12620027 0.
 0.        ]",0.9033802802046946,1.09920921433204,0.0,0.16642634376360987,0.0,0.0,0.0,0.1421991261620555,0.0,0.24836194343138715,0.31681231270247934,0.1262002739404681,0.0,0.0,0.0
358,2015-06-09,"[0.         0.         0.16613961 0.         0.         0.
 0.14161165 0.         0.24866078 0.3166654  0.12692256 0.
 0.        ]",0.9112028647774632,1.1013400315339965,0.0,0.16613961114713321,0.0,0.0,0.0,0.14161164962929326,0.0,0.2486607793968671,0.3166653998571286,0.12692255996957771,0.0,0.0,0.0
359,2015-06-10,"[0.         0.         0.16559455 0.         0.         0.
 0.14006925 0.         0.24951456 0.31750256 0.12731909 0.
 0.        ]",0.918274353318005,1.1059720011153704,0.0,0.1655945470700883,0.0,0.0,0.0,0.14006924701312304,0.0,0.24951456080615467,0.31750255665388727,0.12731908845674675,0.0,0.0,0.0
360,2015-06-11,"[0.         0.         0.1653061  0.         0.         0.
 0.13881555 0.         0.25024371 0.31760787 0.12802678 0.
 0.        ]",0.9147043857351542,1.1017086558509992,0.0,0.16530609597400736,0.0,0.0,0.0,0.1388155452615606,0.0,0.2502437061589251,0.317607868939063,0.1280267836664439,0.0,0.0,0.0
361,2015-06-12,"[0.         0.         0.16500781 0.         0.         0.
 0.13779592 0.         0.25096848 0.31796833 0.12825946 0.
 0.        ]",0.9198602795887747,1.1063424655875753,0.0,0.1650078115591808,0.0,0.0,0.0,0.13779592409660169,0.0,0.2509684801856134,0.31796832805850006,0.12825945610010403,0.0,0.0,0.0
362,2015-06-15,"[0.         0.         0.16498288 0.         0.         0.
 0.1377532  0.         0.25058398 0.31753672 0.12914322 0.
 0.        ]",0.9252357908521335,1.1052203119054047,0.0,0.16498288042206627,0.0,0.0,0.0,0.13775320037162925,0.0,0.25058398010135186,0.3175367211416358,0.1291432179633169,0.0,0.0,0.0
363,2015-06-16,"[0.         0.         0.16456591 0.         0.         0.
 0.13731614 0.         0.25038293 0.31879312 0.12894191 0.
 0.        ]",0.914906187028063,1.0973494033650502,0.0,0.1645659087088087,0.0,0.0,0.0,0.1373161355297488,0.0,0.2503829276212534,0.31879311654641185,0.12894191159377727,0.0,0.0,0.0
364,2015-06-17,"[0.         0.         0.16426755 0.         0.         0.
 0.13645989 0.         0.25065188 0.31965249 0.1289682  0.
 0.        ]",0.9131593341492833,1.0969495982284396,0.0,0.16426755231997517,0.0,0.0,0.0,0.13645989028950456,0.0,0.25065187515206405,0.31965248551448106,0.12896819672397514,0.0,0.0,0.0
365,2015-06-18,"[0.         0.         0.16413488 0.         0.         0.
 0.13615457 0.         0.25047224 0.31923223 0.13000608 0.
 0.        ]",0.936957001650031,1.1058950188357886,0.0,0.16413488205091042,0.0,0.0,0.0,0.13615456703173343,0.0,0.2504722444727029,0.31923222651294647,0.13000607993170682,0.0,0.0,0.0
366,2015-06-19,"[0.         0.         0.1640399  0.         0.         0.
 0.13635896 0.         0.24999602 0.31912849 0.13047663 0.
 0.        ]",0.9422508258905082,1.1094767629443727,0.0,0.1640399001680129,0.0,0.0,0.0,0.1363589587026673,0.0,0.24999602215275465,0.31912848672903726,0.13047663224752792,0.0,0.0,0.0
367,2015-06-22,"[0.         0.         0.16396085 0.         0.         0.
 0.13563599 0.         0.2502671  0.31867279 0.13146327 0.
 0.        ]",0.9500882214273907,1.1129146507023049,0.0,0.16396084875683772,0.0,0.0,0.0,0.13563599284906508,0.0,0.25026709609419984,0.3186727922331038,0.1314632700667936,0.0,0.0,0.0
368,2015-06-23,"[0.         0.         0.16329385 0.         0.         0.
 0.13478512 0.         0.2506143  0.32014812 0.13115861 0.
 0.        ]",0.9423466889496421,1.1148205213206068,0.0,0.1632938494943104,0.0,0.0,0.0,0.13478512444008614,0.0,0.25061430125048634,0.32014811668112586,0.1311586081339912,0.0,0.0,0.0
369,2015-06-24,"[0.         0.         0.16350835 0.         0.         0.
 0.13650374 0.         0.24947799 0.3190772  0.13143272 0.
 0.        ]",0.9650379546477285,1.1206960921376825,0.0,0.16350835445337494,0.0,0.0,0.0,0.1365037359538566,0.0,0.2494779892877605,0.3190772002245282,0.13143272008047974,0.0,0.0,0.0
370,2015-06-25,"[0.         0.         0.16342657 0.         0.         0.
 0.13506828 0.         0.25007444 0.31866902 0.13276169 0.
 0.        ]",0.9592695981606534,1.114832121291836,0.0,0.1634265671127643,0.0,0.0,0.0,0.1350682770263337,0.0,0.25007443897960513,0.31866902242498185,0.13276169445631508,0.0,0.0,0.0
371,2015-06-26,"[0.         0.         0.16393036 0.         0.         0.
 0.1369556  0.         0.25106506 0.31674553 0.13130344 0.
 0.        ]",0.9334371347592427,1.1063597041658642,0.0,0.16393035816985913,0.0,0.0,0.0,0.136955604520495,0.0,0.2510650631708256,0.31674553377011866,0.1313034403687016,0.0,0.0,0.0
372,2015-06-29,"[0.         0.         0.16414827 0.         0.         0.
 0.13808026 0.         0.25187752 0.31537915 0.13051481 0.
 0.        ]",0.9293725265118608,1.107338227945111,0.0,0.16414827226404743,0.0,0.0,0.0,0.13808025768524146,0.0,0.25187751843912276,0.3153791456975026,0.13051480591408568,0.0,0.0,0.0
373,2015-06-30,"[0.         0.         0.16429344 0.         0.         0.
 0.13895051 0.         0.25122168 0.31457677 0.1309576  0.
 0.        ]",0.9399606268538288,1.1059089604061738,0.0,0.16429343603720156,0.0,0.0,0.0,0.13895051485077223,0.0,0.25122168020715374,0.31457676936664275,0.13095759953822977,0.0,0.0,0.0
374,2015-07-01,"[0.         0.         0.16426328 0.         0.         0.
 0.13888022 0.         0.25101631 0.31456764 0.13127255 0.
 0.        ]",0.9303957957150115,1.1003358048703675,0.0,0.16426328183604366,0.0,0.0,0.0,0.13888021762415312,0.0,0.25101631170321337,0.31456763558833245,0.13127255324825735,0.0,0.0,0.0
375,2015-07-02,"[0.         0.         0.16420022 0.         0.         0.
 0.13946721 0.         0.25137676 0.31492856 0.13002725 0.
 0.        ]",0.9266337051716216,1.1039411664962941,0.0,0.16420021979038077,0.0,0.0,0.0,0.13946720638322202,0.0,0.2513767627539946,0.3149285587035222,0.13002725236888027,0.0,0.0,0.0
376,2015-07-06,"[0.         0.         0.1638466  0.         0.         0.
 0.14178469 0.         0.25110258 0.31503164 0.12823448 0.
 0.        ]",0.9268149972800559,1.0995112769776063,0.0,0.16384660197996168,0.0,0.0,0.0,0.141784690819928,0.0,0.2511025828184409,0.3150316445659916,0.12823447981567787,0.0,0.0,0.0
377,2015-07-07,"[0.         0.         0.16325924 0.         0.         0.
 0.14087155 0.         0.2514935  0.31626899 0.12810673 0.
 0.        ]",0.9234256273013722,1.0927799035535493,0.0,0.16325923974854079,0.0,0.0,0.0,0.1408715454168697,0.0,0.2514934956753065,0.3162689922307852,0.12810672692849784,0.0,0.0,0.0
378,2015-07-08,"[0.         0.         0.16297241 0.         0.         0.
 0.1413368  0.         0.25119853 0.3164496  0.12804267 0.
 0.        ]",0.9249933868702214,1.098247037131824,0.0,0.1629724100348437,0.0,0.0,0.0,0.1413367950134475,0.0,0.2511985265875514,0.31644959554238283,0.1280426728217746,0.0,0.0,0.0
379,2015-07-09,"[0.         0.         0.16287795 0.         0.         0.
 0.14272403 0.         0.25006893 0.31724509 0.127084   0.
 0.        ]",0.9124696025150906,1.0901891070475802,0.0,0.16287795372838396,0.0,0.0,0.0,0.14272402541553947,0.0,0.25006893304606104,0.3172450854773345,0.12708400233268102,0.0,0.0,0.0
380,2015-07-10,"[0.         0.         0.16309896 0.         0.         0.
 0.14371954 0.         0.24989212 0.31657446 0.12671492 0.
 0.        ]",0.9069643161667464,1.0900039044844325,0.0,0.16309895560241072,0.0,0.0,0.0,0.1437195430549689,0.0,0.2498921238296531,0.3165744619561684,0.12671491555679884,0.0,0.0,0.0
381,2015-07-13,"[0.         0.         0.1630287  0.         0.         0.
 0.14321299 0.         0.2500482  0.31642743 0.12728268 0.
 0.        ]",0.9094515154572714,1.093020616392091,0.0,0.1630286968349721,0.0,0.0,0.0,0.14321298835195864,0.0,0.25004819625994423,0.3164274337182681,0.12728268483485705,0.0,0.0,0.0
382,2015-07-14,"[0.         0.         0.16287005 0.         0.         0.
 0.14271529 0.         0.25045353 0.31645178 0.12750935 0.
 0.        ]",0.9120517493715824,1.0978718559382101,0.0,0.16287005407190977,0.0,0.0,0.0,0.14271529104225636,0.0,0.2504535251156239,0.3164517781893284,0.12750935158088147,0.0,0.0,0.0
383,2015-07-15,"[0.         0.         0.16280575 0.         0.         0.
 0.1439596  0.         0.25054854 0.31681178 0.12587432 0.
 0.        ]",0.909574590849771,1.101953579264362,0.0,0.1628057524740189,0.0,0.0,0.0,0.1439596049454644,0.0,0.25054854420812106,0.31681177559930557,0.12587432277309005,0.0,0.0,0.0
384,2015-07-16,"[0.         0.         0.16273098 0.         0.         0.
 0.144759   0.         0.24985541 0.31759529 0.12505932 0.
 0.        ]",0.8997060169445249,1.097985317193063,0.0,0.16273098247085768,0.0,0.0,0.0,0.14475900317051144,0.0,0.2498554104450557,0.3175952863695961,0.12505931754397906,0.0,0.0,0.0
385,2015-07-17,"[0.         0.         0.16251547 0.         0.         0.
 0.14416347 0.         0.24908958 0.31877473 0.12545674 0.
 0.        ]",0.9019313296282749,1.096963398323562,0.0,0.16251547474458355,0.0,0.0,0.0,0.14416347179033456,0.0,0.2490895828277926,0.31877472689025427,0.12545674374703503,0.0,0.0,0.0
386,2015-07-20,"[0.         0.         0.1616699  0.         0.         0.
 0.14734779 0.         0.2456192  0.3212565  0.12410661 0.
 0.        ]",0.9009559958564504,1.0875838732492231,0.0,0.16166990268074227,0.0,0.0,0.0,0.14734778798276185,0.0,0.24561919647251854,0.3212565000519015,0.1241066128120757,0.0,0.0,0.0
387,2015-07-21,"[0.         0.         0.16137833 0.         0.         0.
 0.14725052 0.         0.24465355 0.32287677 0.12384083 0.
 0.        ]",0.8821604813518711,1.0756681265326429,0.0,0.16137832751044168,0.0,0.0,0.0,0.14725052118072054,0.0,0.24465355420570759,0.3228767663566037,0.1238408307465265,0.0,0.0,0.0
388,2015-07-22,"[0.         0.         0.16116971 0.         0.         0.
 0.14712947 0.         0.24352678 0.32418786 0.12398619 0.
 0.        ]",0.877934747844354,1.0682484949419482,0.0,0.16116970618483017,0.0,0.0,0.0,0.14712946609702018,0.0,0.24352677686768273,0.32418785969161035,0.12398619115885656,0.0,0.0,0.0
389,2015-07-23,"[0.         0.         0.16122006 0.         0.         0.
 0.14784898 0.         0.24322458 0.32426244 0.12344394 0.
 0.        ]",0.8700811833289981,1.064160160506723,0.0,0.16122006337389144,0.0,0.0,0.0,0.14784898348756245,0.0,0.24322457529881758,0.32426244141080585,0.12344393642892273,0.0,0.0,0.0
390,2015-07-24,"[0.         0.         0.16075936 0.         0.         0.
 0.14747001 0.         0.24291724 0.32609029 0.12276309 0.
 0.        ]",0.8679724793519469,1.071832121682816,0.0,0.16075936122245962,0.0,0.0,0.0,0.1474700085406774,0.0,0.24291724351433122,0.3260902920479568,0.12276309467457489,0.0,0.0,0.0
391,2015-07-27,"[0.         0.         0.16136827 0.         0.         0.
 0.14765252 0.         0.24221891 0.32490839 0.12385191 0.
 0.        ]",0.8667605230746699,1.054225658982306,0.0,0.16136826723542438,0.0,0.0,0.0,0.1476525200195588,0.0,0.24221891243833424,0.3249083936011216,0.12385190670556112,0.0,0.0,0.0
392,2015-07-28,"[0.         0.         0.16174505 0.         0.         0.
 0.14721295 0.         0.24149824 0.3239746  0.12556917 0.
 0.        ]",0.8525369255301198,1.0339299415161762,0.0,0.16174504605455037,0.0,0.0,0.0,0.14721294983698927,0.0,0.24149823597781414,0.323974595154271,0.12556917297637513,0.0,0.0,0.0
393,2015-07-29,"[0.         0.         0.16203977 0.         0.         0.
 0.14503967 0.         0.24142721 0.32315863 0.12833472 0.
 0.        ]",0.8598649575505212,1.0242607417602643,0.0,0.16203976734069467,0.0,0.0,0.0,0.14503966640176674,0.0,0.241427214121802,0.32315863450888915,0.12833471762684753,0.0,0.0,0.0
394,2015-07-30,"[0.         0.         0.16220488 0.         0.         0.
 0.14549869 0.         0.24093525 0.32296857 0.1283926  0.
 0.        ]",0.8653585173765015,1.0334670477205958,0.0,0.16220488336292035,0.0,0.0,0.0,0.14549868864538212,0.0,0.24093525329288656,0.3229685743754297,0.12839260032338132,0.0,0.0,0.0
395,2015-07-31,"[0.         0.         0.16226507 0.         0.         0.
 0.14751887 0.         0.24050487 0.32286914 0.12684205 0.
 0.        ]",0.8677277058687831,1.0386985499298425,0.0,0.16226507141358582,0.0,0.0,0.0,0.14751887168555747,0.0,0.2405048670705338,0.32286913935479683,0.12684205047552624,0.0,0.0,0.0
396,2015-08-03,"[0.         0.         0.16252581 0.         0.         0.
 0.14878611 0.         0.23999579 0.32217078 0.12652151 0.
 0.        ]",0.8688365382736879,1.0442539981052685,0.0,0.16252581053758677,0.0,0.0,0.0,0.14878610868281056,0.0,0.2399957931998069,0.3221707750405984,0.12652151253919736,0.0,0.0,0.0
397,2015-08-04,"[0.         0.         0.16218306 0.         0.         0.
 0.14820149 0.         0.23962924 0.32351942 0.12646679 0.
 0.        ]",0.8659319408327893,1.045099112915627,0.0,0.16218305954854817,0.0,0.0,0.0,0.1482014917228904,0.0,0.23962923687788343,0.32351942445186144,0.12646678739881667,0.0,0.0,0.0
398,2015-08-05,"[0.         0.         0.1616496  0.         0.         0.
 0.14832874 0.         0.2393851  0.324923   0.12571356 0.
 0.        ]",0.869734102698975,1.047196862996563,0.0,0.16164960051780813,0.0,0.0,0.0,0.14832873908027966,0.0,0.23938509839097302,0.3249229985461637,0.12571356346477555,0.0,0.0,0.0
399,2015-08-06,"[0.         0.         0.161654   0.         0.         0.
 0.14843875 0.         0.23743042 0.32501198 0.12746484 0.
 0.        ]",0.8869282322189107,1.0478630944550202,0.0,0.16165400242489866,0.0,0.0,0.0,0.14843875116219815,0.0,0.237430421795751,0.325011980035293,0.12746484458185925,0.0,0.0,0.0
400,2015-08-07,"[0.         0.         0.1614988  0.         0.         0.
 0.14919599 0.         0.2340733  0.32714107 0.12809083 0.
 0.        ]",0.9137186225626328,1.0494776477849335,0.0,0.16149880403499528,0.0,0.0,0.0,0.14919599361860927,0.0,0.2340732977608619,0.32714107397607806,0.1280908306094556,0.0,0.0,0.0
401,2015-08-10,"[0.         0.         0.16206959 0.         0.         0.
 0.14519132 0.         0.23643483 0.32412471 0.13217955 0.
 0.        ]",0.904496792093352,1.0288933933190694,0.0,0.16206959388340209,0.0,0.0,0.0,0.14519131557493184,0.0,0.23643482921094497,0.3241247109511371,0.13217955037958407,0.0,0.0,0.0
402,2015-08-11,"[0.         0.         0.1620365  0.         0.         0.
 0.14176899 0.         0.23756826 0.32322104 0.1354052  0.
 0.        ]",0.9079361808499832,1.0250940766447267,0.0,0.16203650381332263,0.0,0.0,0.0,0.14176899467263346,0.0,0.2375682634391621,0.3232210412021019,0.13540519687278,0.0,0.0,0.0
403,2015-08-12,"[0.         0.         0.16238788 0.         0.         0.
 0.14173634 0.         0.23823338 0.32212628 0.13551611 0.
 0.        ]",0.9024598852596679,1.0159950264416175,0.0,0.16238788035888949,0.0,0.0,0.0,0.14173634040175465,0.0,0.23823338375937292,0.3221262823306691,0.13551611314931383,0.0,0.0,0.0
404,2015-08-13,"[0.         0.         0.16215139 0.         0.         0.
 0.1395945  0.         0.23879403 0.32204576 0.13741432 0.
 0.        ]",0.901090135339119,1.0092744532681543,0.0,0.16215139477381818,0.0,0.0,0.0,0.13959450478129468,0.0,0.23879403017662695,0.32204575503370186,0.1374143152345583,0.0,0.0,0.0
405,2015-08-14,"[0.         0.         0.16123247 0.         0.         0.
 0.13963906 0.         0.23837656 0.32237516 0.13837675 0.
 0.        ]",0.8797290072866337,1.0047632178071038,0.0,0.16123247292558626,0.0,0.0,0.0,0.13963906055162253,0.0,0.23837656076363112,0.3223751558240007,0.13837674993515933,0.0,0.0,0.0
406,2015-08-17,"[0.         0.         0.16084663 0.         0.         0.
 0.13965233 0.         0.23812082 0.32256619 0.13881403 0.
 0.        ]",0.8838158897149984,1.0094689784472624,0.0,0.16084663232690238,0.0,0.0,0.0,0.13965232662022922,0.0,0.2381208242179873,0.32256618526164316,0.1388140315732379,0.0,0.0,0.0
407,2015-08-18,"[0.         0.         0.16117816 0.         0.         0.
 0.11517184 0.         0.23444082 0.31185099 0.17735818 0.
 0.        ]",0.8787734786755655,1.0038491019109939,0.0,0.16117816328609344,0.0,0.0,0.0,0.11517184322661056,0.0,0.2344408162878071,0.3118509925433155,0.1773581846561735,0.0,0.0,0.0
408,2015-08-19,"[0.         0.         0.16144136 0.         0.         0.
 0.11117966 0.         0.23352208 0.30675957 0.18709732 0.
 0.        ]",0.885923496820956,1.0116863388233377,0.0,0.16144135681180377,0.0,0.0,0.0,0.1111796632150375,0.0,0.23352208303152563,0.30675957331848225,0.1870973236231509,0.0,0.0,0.0
409,2015-08-20,"[0.         0.         0.14050997 0.         0.         0.
 0.08940862 0.         0.22075851 0.28958025 0.17420473 0.08553792
 0.        ]",0.8699875318325736,0.9991882642208805,0.0,0.14050997179552852,0.0,0.0,0.0,0.08940861671867681,0.0,0.22075850876816763,0.28958025405035365,0.17420472860100095,0.08553792006627249,0.0,0.0
410,2015-08-21,"[0.         0.         0.13874867 0.         0.         0.
 0.08629491 0.         0.22114012 0.28345021 0.18132637 0.08903972
 0.        ]",0.8554096361786652,0.9899498772871855,0.0,0.13874867074136396,0.0,0.0,0.0,0.08629491282310688,0.0,0.2211401177200627,0.2834502064008919,0.18132637364521356,0.08903971866936104,0.0,0.0
411,2015-08-24,"[0.         0.         0.13892328 0.         0.         0.
 0.08587278 0.         0.22151088 0.28122947 0.18386505 0.08859853
 0.        ]",0.8379035968170498,0.9697445552847073,0.0,0.13892328360962058,0.0,0.0,0.0,0.08587277604257085,0.0,0.2215108813364953,0.2812294714357758,0.183865053914034,0.08859853366150344,0.0,0.0
412,2015-08-25,"[0.         0.         0.139095   0.         0.         0.
 0.08557293 0.         0.22224998 0.28091145 0.18396151 0.08820914
 0.        ]",0.8039729326335396,0.9281240938935018,0.0,0.13909499578069304,0.0,0.0,0.0,0.08557293108628833,0.0,0.22224997960504125,0.2809114460613285,0.18396150562786215,0.08820914183878673,0.0,0.0
413,2015-08-26,"[0.         0.         0.13924675 0.         0.         0.
 0.08540452 0.         0.22283839 0.2807968  0.18408682 0.08762673
 0.        ]",0.8368731485013141,0.95769961294832,0.0,0.13924674861437975,0.0,0.0,0.0,0.0854045154928963,0.0,0.22283838858418248,0.28079680166714005,0.1840868155832655,0.08762673005813587,0.0,0.0
414,2015-08-27,"[0.         0.         0.13901574 0.         0.         0.
 0.0852831  0.         0.22327875 0.2806101  0.18495295 0.08685936
 0.        ]",0.8075924978824187,0.9474416544574933,0.0,0.1390157400159506,0.0,0.0,0.0,0.0852830964748539,0.0,0.22327875056329066,0.2806101027949543,0.1849529482025444,0.08685936194840597,0.0,0.0
415,2015-08-28,"[0.         0.         0.13901177 0.         0.         0.
 0.08530772 0.         0.22275422 0.28031002 0.18527116 0.08734512
 0.        ]",0.8084466533160792,0.9499244459421818,0.0,0.13901176591223255,0.0,0.0,0.0,0.08530771821519556,0.0,0.22275421758669023,0.280310017087427,0.18527115923582477,0.08734512196262985,0.0,0.0
416,2015-08-31,"[0.         0.         0.13895013 0.         0.         0.
 0.08555659 0.         0.22206046 0.28037254 0.18489943 0.08816085
 0.        ]",0.8146208788084703,0.9606700322721858,0.0,0.1389501292260228,0.0,0.0,0.0,0.0855565940557541,0.0,0.2220604643947804,0.2803725368970975,0.1848994252287169,0.08816085019762826,0.0,0.0
417,2015-09-01,"[0.         0.         0.13913875 0.         0.         0.
 0.08562364 0.         0.22179578 0.28019236 0.18506703 0.08818245
 0.        ]",0.8298079283951337,0.9675459921373954,0.0,0.13913874990373992,0.0,0.0,0.0,0.08562364002511219,0.0,0.22179577947729165,0.28019235503847967,0.1850670299620891,0.08818244559328745,0.0,0.0
418,2015-09-02,"[0.         0.         0.1389141  0.         0.         0.
 0.08521241 0.         0.22252917 0.280517   0.18514018 0.08768714
 0.        ]",0.8056485972866632,0.941078496980644,0.0,0.1389141037240352,0.0,0.0,0.0,0.0852124063689571,0.0,0.22252916618889415,0.28051699726357676,0.18514018340577212,0.08768714304876472,0.0,0.0
419,2015-09-03,"[0.         0.         0.13882952 0.         0.         0.
 0.08508026 0.         0.22302519 0.28070218 0.18504142 0.08732142
 0.        ]",0.8124281815759778,0.9504955707756978,0.0,0.13882952356626302,0.0,0.0,0.0,0.08508026308184188,0.0,0.22302519206521287,0.2807021806880485,0.18504141756201153,0.08732142303662208,0.0,0.0
420,2015-09-04,"[0.         0.         0.13853833 0.         0.         0.
 0.08482048 0.         0.22295964 0.27978505 0.18753695 0.08635955
 0.        ]",0.8126177669527272,0.9512931430306354,0.0,0.1385383329635191,0.0,0.0,0.0,0.0848204792524757,0.0,0.22295964305937763,0.27978504547616945,0.18753695206320267,0.08635954718525543,0.0,0.0
421,2015-09-08,"[0.         0.         0.13853764 0.         0.         0.
 0.08498193 0.         0.22274839 0.27956237 0.18767924 0.08649043
 0.        ]",0.8011967376530023,0.9445197704506333,0.0,0.138537639163107,0.0,0.0,0.0,0.0849819335051778,0.0,0.22274838966182298,0.27956236746426455,0.1876792354640775,0.08649043474155017,0.0,0.0
422,2015-09-09,"[0.         0.         0.13879439 0.         0.         0.
 0.08496045 0.         0.22295358 0.27977655 0.18690367 0.08661136
 0.        ]",0.8215258572713491,0.9592191185012753,0.0,0.13879438636037067,0.0,0.0,0.0,0.08496045052594065,0.0,0.2229535751038859,0.27977654851288,0.18690367483701284,0.08661136465990989,0.0,0.0
423,2015-09-10,"[0.         0.         0.13909983 0.         0.         0.
 0.08516271 0.         0.22275704 0.27980035 0.18624409 0.08693599
 0.        ]",0.8315225061368955,0.9659271599312838,0.0,0.139099825912126,0.0,0.0,0.0,0.08516270859381962,0.0,0.22275704144316055,0.27980035076803683,0.18624408820576246,0.08693598507709428,0.0,0.0
424,2015-09-11,"[0.         0.         0.13915206 0.         0.         0.
 0.08500491 0.         0.2231238  0.27977141 0.18648058 0.08646724
 0.        ]",0.8203821583369371,0.9510162070709285,0.0,0.13915205568655406,0.0,0.0,0.0,0.08500490877099906,0.0,0.2231238004419805,0.2797714137370158,0.18648058370907655,0.08646723765437399,0.0,0.0
425,2015-09-14,"[0.         0.         0.13905878 0.         0.         0.
 0.08491257 0.         0.22326375 0.27955873 0.18709554 0.08611063
 0.        ]",0.8059553695019627,0.9427061157140216,0.0,0.13905878433389646,0.0,0.0,0.0,0.08491257119936378,0.0,0.22326374753159073,0.2795587293780976,0.1870955407370419,0.0861106268200096,0.0,0.0
426,2015-09-15,"[0.         0.         0.13913842 0.         0.         0.
 0.08490129 0.         0.22320465 0.27923243 0.18756913 0.08595409
 0.        ]",0.8158819221867769,0.9523697933683073,0.0,0.1391384228446166,0.0,0.0,0.0,0.08490128891403513,0.0,0.22320464668485698,0.27923242663710623,0.18756912561063452,0.08595408930875038,0.0,0.0
427,2015-09-16,"[0.         0.         0.13893137 0.         0.         0.
 0.08456709 0.         0.22369501 0.27894405 0.18870068 0.08516179
 0.        ]",0.8093862210649995,0.9438578089324584,0.0,0.13893137443719306,0.0,0.0,0.0,0.08456709122481246,0.0,0.2236950056646024,0.27894405283201257,0.18870068097240988,0.0851617948689696,0.0,0.0
428,2015-09-17,"[0.         0.         0.13906246 0.         0.         0.
 0.0846309  0.         0.22340979 0.27868628 0.18881456 0.08539602
 0.        ]",0.8092231535963473,0.9461767511425015,0.0,0.13906245517070062,0.0,0.0,0.0,0.08463089644044659,0.0,0.22340978615343918,0.278686277263539,0.18881456483138334,0.08539602014049134,0.0,0.0
429,2015-09-18,"[0.         0.         0.13885257 0.         0.         0.
 0.08418689 0.         0.22376401 0.2789217  0.18894597 0.08532886
 0.        ]",0.8277074459915676,0.9523489690981206,0.0,0.13885257087489222,0.0,0.0,0.0,0.08418688871351782,0.0,0.22376400599528024,0.2789217032356052,0.1889459735239692,0.08532885765673526,0.0,0.0
430,2015-09-21,"[0.         0.         0.13857448 0.         0.         0.
 0.08400072 0.         0.22394292 0.27912392 0.18907099 0.08528697
 0.        ]",0.8265910703882587,0.9502250695208796,0.0,0.13857447534534786,0.0,0.0,0.0,0.08400071774749727,0.0,0.2239429223565999,0.2791239247421173,0.189070991616834,0.08528696819160363,0.0,0.0
431,2015-09-22,"[0.         0.         0.1388517  0.         0.         0.
 0.08398887 0.         0.22375166 0.27871443 0.189561   0.08513234
 0.        ]",0.8250222345612672,0.9475278158906049,0.0,0.13885170273937097,0.0,0.0,0.0,0.08398886810411908,0.0,0.22375165711672879,0.27871443382455385,0.18956099857161543,0.0851323396436119,0.0,0.0
432,2015-09-23,"[0.         0.         0.1384688  0.         0.         0.
 0.08389794 0.         0.22399979 0.27844043 0.19066469 0.08452835
 0.        ]",0.8077566504945782,0.9407024177131883,0.0,0.13846879680318544,0.0,0.0,0.0,0.08389794255066936,0.0,0.22399979221482985,0.27844042612159636,0.19066469487005883,0.08452834743966013,0.0,0.0
433,2015-09-24,"[0.         0.         0.16246155 0.         0.         0.
 0.         0.         0.27119691 0.3330206  0.23332094 0.
 0.        ]",0.8186306194321545,0.9427466077111949,0.0,0.16246155227961545,0.0,0.0,0.0,0.0,0.0,0.2711969087781109,0.33302059500704934,0.2333209439352243,0.0,0.0,0.0
434,2015-09-25,"[0.         0.         0.15964082 0.         0.         0.
 0.         0.         0.2713402  0.33546321 0.23355577 0.
 0.        ]",0.7959212797702727,0.9258515458496646,0.0,0.15964082193545273,0.0,0.0,0.0,0.0,0.0,0.2713401986633013,0.3354632091263219,0.2335557702749241,0.0,0.0,0.0
435,2015-09-28,"[0.         0.         0.15907063 0.         0.         0.
 0.         0.         0.27160048 0.33598085 0.23334804 0.
 0.        ]",0.8063177998223495,0.9400098093163537,0.0,0.15907062653378987,0.0,0.0,0.0,0.0,0.0,0.27160048277301446,0.33598084608652745,0.23334804460666825,0.0,0.0,0.0
436,2015-09-29,"[0.         0.         0.15920127 0.         0.         0.
 0.         0.         0.27155404 0.33607003 0.23317466 0.
 0.        ]",0.799953585591471,0.9327829810578917,0.0,0.15920127106790619,0.0,0.0,0.0,0.0,0.0,0.2715540429351071,0.33607002882958853,0.23317465716739816,0.0,0.0,0.0
437,2015-09-30,"[0.         0.         0.16122925 0.         0.         0.
 0.         0.         0.27132077 0.33886201 0.22858797 0.
 0.        ]",0.791800299097977,0.9225007842933868,0.0,0.16122925401347865,0.0,0.0,0.0,0.0,0.0,0.2713207680978681,0.33886201061828425,0.22858796727036912,0.0,0.0,0.0
438,2015-10-01,"[0.         0.         0.16128112 0.         0.         0.
 0.         0.         0.27147315 0.34002658 0.22721915 0.
 0.        ]",0.7837799079062251,0.9284040017898179,0.0,0.16128112314749127,0.0,0.0,0.0,0.0,0.0,0.2714731497290728,0.34002657573525347,0.22721915138818233,0.0,0.0,0.0
