,Date,Weights,Profit,Base Profit,Volume,PYX,STKL,UVV,ANDE,CTO,TRC,FRPH,CIGI,MCD,JACK,EAT,PZZA,cash
0,2014-01-06,"[0.13178872 0.         0.         0.         0.         0.
 0.13812436 0.22239258 0.15635373 0.         0.17091589 0.18042471
 0.        ]",0.9913178871783574,0.9917246744082152,0.868211282164239,0.0,0.0,0.0,0.0,0.0,0.138124364931727,0.22239258475737894,0.156353734779563,0.0,0.1709158870707508,0.1804247106248195,0.0,0.1317887178357609
1,2014-01-07,"[0.         0.         0.         0.         0.         0.
 0.15527459 0.26873858 0.17676509 0.         0.20005232 0.19916941
 0.        ]",0.9990880666978894,1.0001889049117805,0.1317887178357609,0.0,0.0,0.0,0.0,0.0,0.15527458753876802,0.2687385844140789,0.17676508973930433,0.0,0.20005232379684124,0.1991694145110076,0.0,0.0
2,2014-01-08,"[0.         0.         0.         0.         0.         0.
 0.14857535 0.27532943 0.17419417 0.         0.19689339 0.20500765
 0.        ]",0.9825389638341699,0.9866474774882538,0.016873473865534755,0.0,0.0,0.0,0.0,0.0,0.14857535421103446,0.2753294305984446,0.17419416953258726,0.0,0.19689339303800535,0.20500765261992834,0.0,0.0
3,2014-01-09,"[0.         0.         0.         0.         0.         0.
 0.1484234  0.27453733 0.17685512 0.         0.19694942 0.20323472
 0.        ]",0.9908850039805336,0.9887213691630509,0.0042061843522404885,0.0,0.0,0.0,0.0,0.0,0.14842339798563173,0.27453733384737206,0.17685512407827636,0.0,0.19694942046008942,0.20323472362863038,0.0,0.0
4,2014-01-10,"[0.         0.         0.         0.         0.         0.
 0.15335291 0.27234488 0.17238823 0.         0.19628821 0.20562577
 0.        ]",0.9888127975488628,0.9905132580721872,0.004315531102833475,0.0,0.0,0.0,0.0,0.0,0.15335291411028248,0.27234487984068134,0.17238822716260543,0.0,0.1962882097773955,0.2056257691090352,0.0,0.0
5,2014-01-13,"[0.         0.         0.         0.         0.         0.
 0.15144243 0.2702857  0.17718671 0.         0.19613033 0.20495482
 0.        ]",0.980223229684124,0.9891300936567682,0.008844140565728492,0.0,0.0,0.0,0.0,0.0,0.1514424305670261,0.27028570283571834,0.17718670929928063,0.0,0.1961303341973992,0.2049548231005757,0.0,0.0
6,2014-01-14,"[0.         0.         0.         0.         0.         0.
 0.14853649 0.27189104 0.17540375 0.         0.20103578 0.20313294
 0.        ]",0.9679770201232113,0.979924047690459,0.004631691512281266,0.0,0.0,0.0,0.0,0.0,0.14853648907678244,0.27189104284228516,0.17540374971970976,0.0,0.20103578043241815,0.20313293792880446,0.0,0.0
7,2014-01-15,"[0.         0.         0.         0.         0.         0.
 0.15351583 0.26160363 0.17495144 0.         0.20072912 0.20919999
 0.        ]",0.9584860810457936,0.9737888108778033,0.008546537148761107,0.0,0.0,0.0,0.0,0.0,0.15351582847909426,0.2616036258685396,0.17495143955671946,0.0,0.2007291162803742,0.2091999898152726,0.0,0.0
8,2014-01-16,"[0.         0.         0.         0.         0.         0.
 0.15029994 0.26876106 0.17080386 0.         0.20084371 0.20929144
 0.        ]",0.975453991170761,0.9783954669259083,0.011363118739238037,0.0,0.0,0.0,0.0,0.0,0.15029994140819505,0.2687610550859537,0.1708038618190249,0.0,0.2008437053834732,0.2092914363033531,0.0,0.0
9,2014-01-17,"[0.         0.         0.         0.         0.         0.
 0.1515056  0.27325099 0.17370741 0.         0.19936429 0.20217171
 0.        ]",0.9934834341833332,0.9901851039951682,0.010736724991555674,0.0,0.0,0.0,0.0,0.0,0.15150559838790367,0.27325098614265186,0.17370740776544813,0.0,0.19936429436435704,0.2021717133396393,0.0,0.0
10,2014-01-21,"[0.         0.         0.         0.         0.         0.
 0.1555434  0.26215883 0.17693424 0.         0.1980863  0.20727724
 0.        ]",0.9917914949409721,0.9928084690366428,0.010959919364829651,0.0,0.0,0.0,0.0,0.0,0.15554339656315605,0.2621588286455878,0.17693423754516066,0.0,0.1980863011972205,0.20727723604887502,0.0,0.0
11,2014-01-22,"[0.         0.         0.         0.         0.         0.
 0.15222743 0.26530859 0.17546295 0.         0.20063609 0.20636495
 0.        ]",0.9940714364127393,0.9931400264900625,0.007342335997551186,0.0,0.0,0.0,0.0,0.0,0.15222743286353296,0.2653085866901353,0.17546294709072516,0.0,0.20063608619876153,0.20636494715684509,0.0,0.0
12,2014-01-23,"[0.         0.         0.         0.         0.         0.
 0.14981205 0.26076968 0.17113496 0.         0.19627045 0.22201285
 0.        ]",1.0041916179423724,0.9983855993184525,0.003712601784378322,0.0,0.0,0.0,0.0,0.0,0.14981205138522619,0.2607696812680367,0.17113496408283618,0.0,0.19627045287753106,0.22201285038637,0.0,0.0
13,2014-01-24,"[0.         0.         0.         0.         0.         0.
 0.15459892 0.2692238  0.17142606 0.         0.19773424 0.20701698
 0.        ]",1.0061932397615554,0.9995033714681658,0.022736924530434105,0.0,0.0,0.0,0.0,0.0,0.15459892275049852,0.26922379885559883,0.17142605839296526,0.0,0.19773423885579927,0.20701698114513808,0.0,0.0
14,2014-01-27,"[0.         0.         0.         0.         0.         0.
 0.15172767 0.26703923 0.17354539 0.         0.19792923 0.20975847
 0.        ]",1.0013941081826816,0.9936918522768796,0.0095112208145888,0.0,0.0,0.0,0.0,0.0,0.15172767447898988,0.26703923048780476,0.1735453920339842,0.0,0.19792922822367054,0.2097584747755507,0.0,0.0
15,2014-01-28,"[0.         0.         0.         0.         0.         0.
 0.15374152 0.26408105 0.1748862  0.         0.19830932 0.20898192
 0.        ]",0.9942044694125,0.9852856989604811,0.006809557225838092,0.0,0.0,0.0,0.0,0.0,0.15374151760848268,0.26408104588124764,0.1748861970547732,0.0,0.19830932247645755,0.20898191697903895,0.0,0.0
16,2014-01-29,"[0.         0.         0.         0.         0.         0.
 0.151929   0.26500029 0.17528075 0.         0.19754781 0.21024215
 0.        ]",0.9737409465491761,0.9699149080797724,0.0024920233207363918,0.0,0.0,0.0,0.0,0.0,0.1519289972936337,0.2650002930184937,0.17528074874959626,0.0,0.19754780949213413,0.21024215144614222,0.0,0.0
17,2014-01-30,"[0.         0.         0.         0.         0.         0.
 0.15877047 0.25096813 0.17757686 0.         0.20180514 0.2108794
 0.        ]",0.9578890684347321,0.967775060372987,0.004144397539031008,0.0,0.0,0.0,0.0,0.0,0.15877046780085635,0.2509681301693376,0.1775768613891594,0.0,0.20180514251032922,0.2108793981303174,0.0,0.0
18,2014-01-31,"[0.         0.         0.         0.         0.         0.
 0.14862439 0.2669809  0.18066061 0.         0.19553336 0.20820075
 0.        ]",0.9680842327752898,0.9715803343615037,0.020954372399088567,0.0,0.0,0.0,0.0,0.0,0.14862438616762003,0.2669809020205774,0.18066060553911606,0.0,0.19553335610020087,0.20820075017248563,0.0,0.0
19,2014-02-03,"[0.         0.         0.         0.         0.         0.
 0.15395767 0.25948178 0.17799315 0.         0.1970085  0.2115589
 0.        ]",0.9534099132090348,0.9599510237273985,0.010690995595336927,0.0,0.0,0.0,0.0,0.0,0.15395767289704795,0.2594817828650283,0.1779931470782944,0.0,0.19700849775731863,0.21155889940231068,0.0,0.0
20,2014-02-04,"[0.         0.         0.         0.         0.         0.
 0.15013409 0.26414755 0.17762841 0.         0.19921979 0.20887016
 0.        ]",0.9616217171735136,0.9633409792336772,0.009246275359964223,0.0,0.0,0.0,0.0,0.0,0.15013409363636462,0.26414755169532034,0.17762840964897775,0.0,0.19921978582947786,0.2088701591898595,0.0,0.0
21,2014-02-05,"[0.         0.         0.         0.         0.         0.
 0.14946801 0.26758662 0.17841197 0.         0.19750129 0.20703211
 0.        ]",0.9460503081747583,0.9461249841475744,0.007288148303559977,0.0,0.0,0.0,0.0,0.0,0.1494680091463947,0.26758662056074434,0.1784119710730506,0.0,0.19750129293240676,0.2070321062874035,0.0,0.0
22,2014-02-06,"[0.         0.         0.         0.         0.         0.
 0.15371629 0.26665513 0.17768602 0.         0.19635817 0.20558439
 0.        ]",0.950018355194593,0.9505673585968147,0.00397303931405682,0.0,0.0,0.0,0.0,0.0,0.15371629189188749,0.2666551251276035,0.17768601627212516,0.0,0.19635817308834794,0.20558439362003594,0.0,0.0
