,Date,Weights,Profit,Base Profit,AAME,FFG,CIA,GL,RES,HLX,ENSV,CLB,LAWS,HDSN,WLFC,KAMN,cash
11,2014-01-22,"[0.         0.         0.11226117 0.11010849 0.12312699 0.
 0.17812722 0.26442021 0.08842633 0.         0.         0.1235296
 0.        ]",1.0399035741352534,1.0289674473587591,0.0,0.11226116734261599,0.11010849160771224,0.12312698534135096,0.0,0.17812721861741934,0.2644202117578782,0.0884263276507582,0.0,0.0,0.12352959768226504,0.0,0.0
12,2014-01-23,"[0.         0.         0.11223322 0.10977132 0.12335285 0.
 0.17808394 0.26452491 0.0882959  0.         0.         0.12373786
 0.        ]",1.04843033383797,1.03279056124902,0.0,0.11223322431235837,0.1097713163526362,0.12335284681586209,0.0,0.1780839442503762,0.26452490747786195,0.08829590345529979,0.0,0.0,0.1237378573356053,0.0,0.0
13,2014-01-24,"[0.         0.         0.11224517 0.10924207 0.12343939 0.
 0.17813832 0.26465782 0.08814999 0.         0.         0.12412723
 0.        ]",1.0630467803948678,1.0373683178672677,0.0,0.1122451681409039,0.10924207355449578,0.12343939446364784,0.0,0.17813832455688777,0.26465782267906024,0.08814998649271769,0.0,0.0,0.12412723011228659,0.0,0.0
14,2014-01-27,"[0.         0.         0.11230945 0.1096676  0.12353184 0.
 0.17808096 0.26459082 0.08792978 0.         0.         0.12388956
 0.        ]",1.0466933272088228,1.0255832634111308,0.0,0.11230944625415608,0.10966759714017893,0.1235318419059688,0.0,0.17808096093272052,0.2645908223871383,0.08792977546503199,0.0,0.0,0.1238895559148053,0.0,0.0
15,2014-01-28,"[0.         0.         0.11246215 0.11032921 0.12339698 0.
 0.17799866 0.26441276 0.08796409 0.         0.         0.12343614
 0.        ]",1.0255827020815427,1.0143535984316503,0.0,0.11246215028920223,0.11032921102310374,0.12339698267326722,0.0,0.17799866446099277,0.26441275515878987,0.08796409339211861,0.0,0.0,0.12343614300252562,0.0,0.0
16,2014-01-29,"[0.         0.         0.11242911 0.11019532 0.12340746 0.
 0.17805563 0.26439689 0.08797109 0.         0.         0.1235445
 0.        ]",1.031930667260219,1.0107179827232724,0.0,0.1124291081214474,0.11019531744238159,0.12340746037083362,0.0,0.1780556347266335,0.2643968865221222,0.087971090374131,0.0,0.0,0.12354450244245083,0.0,0.0
17,2014-01-30,"[0.         0.         0.11223596 0.10992924 0.12327642 0.
 0.1782358  0.26442436 0.0881215  0.         0.         0.12377672
 0.        ]",1.0349216157330239,1.0076341514619962,0.0,0.11223596072752258,0.10992924029495361,0.1232764206620777,0.0,0.17823579808153744,0.26442435950604576,0.08812150002871809,0.0,0.0,0.1237767206991448,0.0,0.0
18,2014-01-31,"[0.         0.         0.11221493 0.11017649 0.12332443 0.
 0.17821105 0.26436751 0.08810986 0.         0.         0.12359573
 0.        ]",1.0352721354184602,1.0125711144090623,0.0,0.11221493466187431,0.11017648786128471,0.123324433045334,0.0,0.17821104725729742,0.26436750558490885,0.0881098572560315,0.0,0.0,0.12359573433326913,0.0,0.0
19,2014-02-03,"[0.         0.         0.11209578 0.10996893 0.1233299  0.
 0.17824123 0.26441616 0.08824238 0.         0.         0.12370561
 0.        ]",1.0101603164246766,0.9941586102051725,0.0,0.11209578288730027,0.10996892956235733,0.12332990185850234,0.0,0.17824122966649067,0.2644161630677837,0.08824238063606954,0.0,0.0,0.12370561232149607,0.0,0.0
20,2014-02-04,"[0.         0.         0.11210355 0.11026988 0.12333983 0.
 0.17819534 0.26436663 0.08820188 0.         0.         0.12352288
 0.        ]",1.0079035518562671,0.9906344268691062,0.0,0.11210354856064197,0.11026988006575279,0.12333983367953981,0.0,0.17819534145354504,0.2643666343913151,0.0882018775536307,0.0,0.0,0.12352288429557463,0.0,0.0
21,2014-02-05,"[0.         0.         0.11205002 0.11051859 0.1233391  0.
 0.17820503 0.26428358 0.08823399 0.         0.         0.12336969
 0.        ]",1.0001032417223792,0.9759296779867761,0.0,0.11205002478722989,0.11051858713280467,0.12333909967429507,0.0,0.17820502993362325,0.26428357520108,0.08823398927894288,0.0,0.0,0.12336969399202431,0.0,0.0
22,2014-02-06,"[0.         0.         0.11195055 0.11053985 0.12328645 0.
 0.17825305 0.26429309 0.08829464 0.         0.         0.12338236
 0.        ]",0.9799610977783464,0.9743965177315288,0.0,0.11195054949147198,0.11053984725355186,0.12328645442111769,0.0,0.17825304985741977,0.26429309315908944,0.08829464418124096,0.0,0.0,0.12338236163610822,0.0,0.0
23,2014-02-07,"[0.         0.         0.11187953 0.11055651 0.12332895 0.
 0.1782701  0.26434091 0.08819089 0.         0.         0.12343311
 0.        ]",0.99090753187627,0.9724341334798046,0.0,0.11187952888655449,0.11055650559767048,0.12332895382027967,0.0,0.17827009631188875,0.2643409141725802,0.08819088743444725,0.0,0.0,0.1234331137765791,0.0,0.0
24,2014-02-10,"[0.         0.         0.11181378 0.11057366 0.12319356 0.
 0.17831108 0.26434225 0.08835066 0.         0.         0.123415
 0.        ]",1.0002560727700274,0.9838470740576946,0.0,0.11181378099069897,0.11057366445577267,0.12319355508352578,0.0,0.1783110813377517,0.264342253728125,0.08835066125840833,0.0,0.0,0.12341500314571774,0.0,0.0
25,2014-02-11,"[0.         0.         0.11194134 0.11023631 0.12327835 0.
 0.17821854 0.26443851 0.08832216 0.         0.         0.12356479
 0.        ]",1.001217698024282,0.9826084576066353,0.0,0.1119413423248023,0.11023631169921685,0.12327835164643648,0.0,0.17821853768779186,0.2644385122909387,0.08832215812234172,0.0,0.0,0.12356478622847208,0.0,0.0
26,2014-02-12,"[0.         0.         0.11193475 0.110236   0.12331091 0.
 0.17820393 0.26448175 0.08822238 0.         0.         0.12361029
 0.        ]",1.0112968319562339,0.9890392449632518,0.0,0.11193474547845413,0.11023600487887282,0.12331090590566113,0.0,0.1782039270322861,0.2644817518363877,0.08822237579934804,0.0,0.0,0.12361028906899009,0.0,0.0
27,2014-02-13,"[0.         0.         0.11203749 0.11020181 0.12347516 0.
 0.17807529 0.26455131 0.08802631 0.         0.         0.12363262
 0.        ]",1.035845995909699,1.0004669126234245,0.0,0.1120374930244076,0.11020181142934356,0.12347516047646452,0.0,0.17807529260830848,0.2645513093887112,0.08802631235855625,0.0,0.0,0.12363262071420845,0.0,0.0
28,2014-02-14,"[0.         0.         0.11212129 0.10990705 0.12362864 0.
 0.17802545 0.26464589 0.08785433 0.         0.         0.12381736
 0.        ]",1.0374938625295604,1.0025818988804795,0.0,0.11212128783776437,0.10990705094679742,0.12362863510737626,0.0,0.17802544604336737,0.26464589305263003,0.08785432650920155,0.0,0.0,0.12381736050286295,0.0,0.0
29,2014-02-18,"[0.         0.         0.11215287 0.10985339 0.12358074 0.
 0.17798616 0.26468758 0.08791436 0.         0.         0.12382489
 0.        ]",1.043698929722169,1.0138650208768687,0.0,0.1121528744574347,0.10985338984690048,0.12358074188531146,0.0,0.1779861642428451,0.2646875840371691,0.087914358148111,0.0,0.0,0.12382488738222817,0.0,0.0
30,2014-02-19,"[0.         0.         0.11210963 0.11012081 0.12379489 0.
 0.17788645 0.26469868 0.08773131 0.         0.         0.12365822
 0.        ]",1.0487252144800578,1.007868449390008,0.0,0.1121096315531996,0.11012081465670476,0.12379489064935519,0.0,0.17788644789585173,0.26469868258621554,0.08773131260120139,0.0,0.0,0.1236582200574719,0.0,0.0
31,2014-02-20,"[0.         0.         0.11225539 0.11054678 0.12397109 0.
 0.17772192 0.26464535 0.08748967 0.         0.         0.12336981
 0.        ]",1.0570413532887164,1.0140065827951792,0.0,0.11225538618745784,0.1105467805977914,0.12397108649991628,0.0,0.1777219152862787,0.26464534855719163,0.08748967079687676,0.0,0.0,0.12336981207448747,0.0,0.0
32,2014-02-21,"[0.         0.         0.11228315 0.11038742 0.12399373 0.
 0.17769786 0.26468063 0.0875082  0.         0.         0.123449
 0.        ]",1.0686146458241044,1.0185253059544148,0.0,0.11228315377541298,0.11038741578988945,0.12399373280043227,0.0,0.17769786016974579,0.2646806313967861,0.08750820377017822,0.0,0.0,0.12344900229755526,0.0,0.0
33,2014-02-24,"[0.         0.         0.112293   0.11036706 0.12397235 0.
 0.17766441 0.26466562 0.08758354 0.         0.         0.12345402
 0.        ]",1.0636786329658023,1.0116953691788217,0.0,0.11229300178696473,0.11036706269883777,0.12397235173021937,0.0,0.17766441205514988,0.26466561680871026,0.08758353874445662,0.0,0.0,0.12345401617566137,0.0,0.0
34,2014-02-25,"[0.         0.         0.11246135 0.11048534 0.12402601 0.
 0.1775747  0.26466613 0.08740894 0.         0.         0.12337755
 0.        ]",1.0667376378257905,1.0153894178892426,0.0,0.11246134671066933,0.11048533586213433,0.12402600558707925,0.0,0.1775746979268346,0.26466612530706374,0.08740893776728086,0.0,0.0,0.12337755083893812,0.0,0.0
35,2014-02-26,"[0.         0.         0.11239081 0.11004371 0.12406263 0.
 0.1775612  0.26477048 0.0875569  0.         0.         0.12361427
 0.        ]",1.0745547734119243,1.0208348163248344,0.0,0.11239080796983293,0.11004371400851515,0.12406263088095279,0.0,0.1775611962995967,0.26477048399661685,0.08755689888980167,0.0,0.0,0.1236142679546838,0.0,0.0
36,2014-02-27,"[0.         0.         0.11228714 0.11039697 0.12391689 0.
 0.17752661 0.26472173 0.08780814 0.         0.         0.12334253
 0.        ]",1.056090092155817,1.0099890255774238,0.0,0.11228713526017664,0.11039697202943274,0.12391688517686258,0.0,0.1775266125224799,0.2647217287669016,0.08780813665599303,0.0,0.0,0.1233425295881536,0.0,0.0
37,2014-02-28,"[0.         0.         0.11246522 0.11040229 0.12431365 0.
 0.17731007 0.2647766  0.08742894 0.         0.         0.12330324
 0.        ]",1.070527823349279,1.0137439118011107,0.0,0.11246521693735768,0.1104022906381291,0.1243136488394547,0.0,0.17731006759693238,0.26477659830546074,0.08742893670589673,0.0,0.0,0.12330324097676869,0.0,0.0
38,2014-03-03,"[0.         0.         0.11241939 0.10982001 0.12422025 0.
 0.17743598 0.2648417  0.08760281 0.         0.         0.12365985
 0.        ]",1.0786483642810558,1.01835697721129,0.0,0.11241938834525636,0.10982001419802435,0.12422025290255154,0.0,0.17743598371457095,0.2648417008883601,0.0876028095242907,0.0,0.0,0.12365985042694594,0.0,0.0
39,2014-03-04,"[0.         0.         0.11238664 0.10952415 0.12422882 0.
 0.17751167 0.26490933 0.08756194 0.         0.         0.12387744
 0.        ]",1.0773396260034345,1.0196803409976931,0.0,0.11238663789473327,0.10952415186001205,0.12422882446251232,0.0,0.17751167206983565,0.2649093327261995,0.08756194439049339,0.0,0.0,0.12387743659621393,0.0,0.0
40,2014-03-05,"[0.         0.         0.11244604 0.10974522 0.1241586  0.
 0.17746578 0.26484745 0.08763769 0.         0.         0.12369922
 0.        ]",1.0934069638722674,1.0257384558398706,0.0,0.11244603597169449,0.10974522284491307,0.1241586000252117,0.0,0.17746578475387392,0.26484744874894,0.08763768698008732,0.0,0.0,0.12369922067527947,0.0,0.0
41,2014-03-06,"[0.         0.         0.11254215 0.10965762 0.12445815 0.
 0.17730459 0.26489247 0.08746516 0.         0.         0.12367985
 0.        ]",1.1145524681455277,1.035493738886339,0.0,0.11254215485213719,0.10965762343790024,0.12445814782370304,0.0,0.17730459061615064,0.2648924709221874,0.08746516255749302,0.0,0.0,0.12367984979042858,0.0,0.0
42,2014-03-07,"[0.         0.         0.11256631 0.10981496 0.12439417 0.
 0.17730744 0.26487141 0.08744125 0.         0.         0.12360447
 0.        ]",1.1188037937819737,1.0361723283811455,0.0,0.11256630513183903,0.1098149591310395,0.12439416515773284,0.0,0.17730743685416928,0.2648714103397237,0.08744125241544723,0.0,0.0,0.1236044709700484,0.0,0.0
43,2014-03-10,"[0.         0.         0.11261075 0.10946393 0.12459687 0.
 0.17731428 0.26497569 0.08713836 0.         0.         0.12390013
 0.        ]",1.1517213983526762,1.0519424239217599,0.0,0.1126107469905419,0.10946392703610537,0.12459686797601496,0.0,0.1773142775253683,0.2649756947434384,0.08713835886241622,0.0,0.0,0.12390012686611492,0.0,0.0
44,2014-03-11,"[0.         0.         0.11264194 0.10927801 0.12457341 0.
 0.17735123 0.26502276 0.08708373 0.         0.         0.12404892
 0.        ]",1.1571140397624031,1.056612017526753,0.0,0.11264194278536127,0.10927800849896123,0.12457341314835783,0.0,0.1773512291276848,0.2650227608642746,0.08708372862373505,0.0,0.0,0.12404891695162515,0.0,0.0
45,2014-03-12,"[0.         0.         0.1127874  0.10920986 0.12457171 0.
 0.17729104 0.2650328  0.08705509 0.         0.         0.1240521
 0.        ]",1.1587500962680133,1.059868216059686,0.0,0.11278739568501456,0.10920986215128042,0.12457171327497138,0.0,0.17729103791028225,0.26503280309048477,0.08705508520673438,0.0,0.0,0.12405210268123208,0.0,0.0
46,2014-03-13,"[0.         0.         0.11289106 0.1098473  0.12453781 0.
 0.17716925 0.26493173 0.08699263 0.         0.         0.12363021
 0.        ]",1.1184746559323155,1.0407297626289171,0.0,0.11289105582602452,0.10984729513714046,0.124537814237177,0.0,0.17716925449685147,0.2649317343382233,0.0869926340760364,0.0,0.0,0.12363021188854674,0.0,0.0
47,2014-03-14,"[0.         0.         0.11293908 0.10992777 0.12472428 0.
 0.17705514 0.26491714 0.08691556 0.         0.         0.12352103
 0.        ]",1.1628972288102863,1.0583627756100151,0.0,0.11293908205275038,0.10992776989610314,0.12472427923883307,0.0,0.17705513696885603,0.2649171370982844,0.08691556374384603,0.0,0.0,0.12352103100132676,0.0,0.0
48,2014-03-17,"[0.         0.         0.11331085 0.11093879 0.12497556 0.
 0.17665121 0.26479892 0.0865317  0.         0.         0.12279297
 0.        ]",1.1217339124538006,1.0316806288974563,0.0,0.11331085285061143,0.11093878916361129,0.12497555973380227,0.0,0.17665120527953743,0.264798919237831,0.08653170342453619,0.0,0.0,0.12279297031007033,0.0,0.0
49,2014-03-18,"[0.         0.         0.11345144 0.1112337  0.12503177 0.
 0.17647816 0.2647805  0.08646019 0.         0.         0.12256423
 0.        ]",1.1399207806115565,1.0415972125843904,0.0,0.11345144291798086,0.1112337009451556,0.1250317658064346,0.0,0.17647816312357437,0.2647805004636536,0.08646019331778691,0.0,0.0,0.12256423342541414,0.0,0.0
50,2014-03-19,"[0.         0.         0.11327587 0.11119562 0.12476306 0.
 0.17661005 0.26475598 0.0868047  0.         0.         0.12259472
 0.        ]",1.1287468562112288,1.040850194248773,0.0,0.11327587415430161,0.11119561516654636,0.12476305625604402,0.0,0.17661004734708155,0.2647559805573447,0.08680470221560305,0.0,0.0,0.12259472430307856,0.0,0.0
51,2014-03-20,"[0.         0.         0.11328095 0.11093687 0.12446268 0.
 0.17678798 0.26474085 0.08701178 0.         0.         0.1227789
 0.        ]",1.121183582662276,1.0476955504030723,0.0,0.11328094963978767,0.11093687201368702,0.12446267557360659,0.0,0.17678797806317023,0.2647408495102349,0.08701177999713162,0.0,0.0,0.1227788952023819,0.0,0.0
52,2014-03-21,"[0.         0.         0.1133273  0.11043823 0.12416001 0.
 0.17699881 0.26477088 0.08715907 0.         0.         0.12314568
 0.        ]",1.1249445983715134,1.0526690733774244,0.0,0.11332730343008932,0.11043823324194502,0.124160011202481,0.0,0.17699881183200983,0.2647708834341606,0.08715907271106574,0.0,0.0,0.12314568414824856,0.0,0.0
53,2014-03-24,"[0.         0.         0.11334792 0.11048626 0.12415643 0.
 0.17701867 0.26475218 0.08711307 0.         0.         0.12312546
 0.        ]",1.140321383743938,1.059452825125483,0.0,0.11334791842008164,0.11048626498019931,0.12415643167396,0.0,0.1770186719183268,0.26475218383893784,0.08711306616923244,0.0,0.0,0.12312546299926205,0.0,0.0
54,2014-03-25,"[0.         0.         0.11324801 0.11044364 0.12421424 0.
 0.17703792 0.26476597 0.08712299 0.         0.         0.12316723
 0.        ]",1.144311262419942,1.0605971217613468,0.0,0.11324800636527559,0.11044363510104252,0.12421424375132437,0.0,0.17703792413784694,0.2647659705646291,0.08712299482394911,0.0,0.0,0.12316722525593231,0.0,0.0
55,2014-03-26,"[0.         0.         0.11341014 0.11099374 0.12434577 0.
 0.17685084 0.26468797 0.08693902 0.         0.         0.12277251
 0.        ]",1.1600781361177757,1.0642551162248453,0.0,0.11341014217587024,0.11099373644942989,0.12434577412304844,0.0,0.17685084197602893,0.2646879729657377,0.08693902112172726,0.0,0.0,0.1227725111881575,0.0,0.0
56,2014-03-27,"[0.         0.         0.11324883 0.11100621 0.12423673 0.
 0.17696059 0.26467299 0.08706084 0.         0.         0.12281382
 0.        ]",1.127418903431438,1.0510559443992342,0.0,0.11324882865762997,0.11100620775586333,0.12423672738234585,0.0,0.17696058919492513,0.26467298934330213,0.08706083694026578,0.0,0.0,0.12281382072566767,0.0,0.0
57,2014-03-28,"[0.         0.         0.11331417 0.1112471  0.12422569 0.
 0.17690881 0.26465296 0.08698092 0.         0.         0.12267036
 0.        ]",1.1126898927909548,1.0416910398141719,0.0,0.11331416687080237,0.11124709938913234,0.12422569141464099,0.0,0.17690880627032773,0.26465295851475956,0.08698091862404367,0.0,0.0,0.12267035891629345,0.0,0.0
58,2014-03-31,"[0.         0.         0.11322738 0.11110794 0.12396959 0.
 0.17703818 0.264636   0.0872662  0.         0.         0.12275471
 0.        ]",1.1193656472397526,1.046104573179439,0.0,0.11322737922224532,0.11110793650194556,0.12396959418008983,0.0,0.17703818440460883,0.2646359991106271,0.08726619970238172,0.0,0.0,0.12275470687810171,0.0,0.0
59,2014-04-01,"[0.         0.         0.11326662 0.11114    0.12408288 0.
 0.17695884 0.26468272 0.08712787 0.         0.         0.12274108
 0.        ]",1.130289046812913,1.050325581448419,0.0,0.11326661932631567,0.11113999987764271,0.12408288125765982,0.0,0.17695883538477875,0.2646827178462476,0.08712786804300363,0.0,0.0,0.12274107826435188,0.0,0.0
60,2014-04-02,"[0.         0.06880878 0.07828269 0.         0.08878992 0.
 0.11438958 0.217286   0.10479457 0.09043503 0.06528919 0.09863783
 0.0732864 ]",1.1294474509213306,1.0499654175730235,0.06880877763942404,0.07828269401481563,0.0,0.08878992411806921,0.0,0.11438958065898855,0.21728599854312533,0.1047945697021144,0.09043503087454045,0.06528919221904733,0.09863783127200629,0.07328640095786856,0.0
61,2014-04-03,"[0.         0.07311259 0.0750729  0.         0.08550262 0.
 0.10820255 0.20667901 0.10791131 0.09928852 0.06964864 0.09610069
 0.07848117]",1.138389018513997,1.0553701640936468,0.0731125949681043,0.07507289735613418,0.0,0.08550261656177364,0.0,0.10820255158815187,0.20667901434572766,0.10791130951949521,0.09928851630246291,0.06964863622486865,0.09610069356264077,0.07848116957064086,0.0
62,2014-04-04,"[0.         0.07328698 0.0744168  0.         0.08498425 0.
 0.10869373 0.2042516  0.10900315 0.10038488 0.07010875 0.09614693
 0.07872294]",1.1351355160395822,1.0552202703604514,0.07328697966547494,0.07441679748546272,0.0,0.08498424558990375,0.0,0.10869372726638048,0.20425159955652436,0.1090031516651191,0.10038487551904814,0.0701087531958866,0.09614692905951583,0.07872294099668403,0.0
63,2014-04-07,"[0.         0.07304943 0.07395891 0.         0.08482039 0.
 0.1091634  0.20356209 0.10980107 0.1006907  0.07023703 0.0962634
 0.07845358]",1.1328625440564388,1.0547851423362098,0.07304943037755773,0.07395890618394473,0.0,0.08482039264662537,0.0,0.10916340168076122,0.20356208757634875,0.10980106534796626,0.10069069945896887,0.07023703148958337,0.09626340463183258,0.0784535806064112,0.0
64,2014-04-08,"[0.         0.07276252 0.07358726 0.         0.08472332 0.
 0.10924765 0.20317085 0.11057142 0.10105833 0.07033609 0.09619503
 0.07834755]",1.1195012675084373,1.0378571808214392,0.07276251538282792,0.07358725630015125,0.0,0.08472332319535696,0.0,0.1092476450535131,0.20317084977646646,0.11057141501336774,0.10105832580832277,0.07033609043336819,0.0961950297991597,0.0783475492374659,0.0
65,2014-04-09,"[0.         0.07275108 0.0736947  0.         0.08483898 0.
 0.10843644 0.20323948 0.11068802 0.10125963 0.07040366 0.09612442
 0.07856359]",1.1173459101376462,1.0333756176103024,0.07275107886164422,0.07369470365401513,0.0,0.0848389843746586,0.0,0.10843643796005761,0.20323948160696964,0.11068801848621057,0.10125962857136134,0.07040365982810953,0.09612441798178362,0.07856358867518974,0.0
66,2014-04-10,"[0.         0.07286169 0.07382666 0.         0.08474128 0.
 0.10853367 0.20308527 0.11060832 0.10126562 0.07028315 0.09597976
 0.07881456]",1.1130948304610468,1.0343752382145919,0.07286168944682796,0.07382666433098728,0.0,0.08474127707121039,0.0,0.1085336728147209,0.20308526959917367,0.11060832243898044,0.1012656248797933,0.07028315430981161,0.09597976062820351,0.07881456448029098,0.0
67,2014-04-11,"[0.         0.07290891 0.07374799 0.         0.0846353  0.
 0.10881786 0.20293705 0.11057939 0.10122525 0.07028389 0.09603267
 0.07883168]",1.1209647150083786,1.0408418315785624,0.07290891052990833,0.0737479935375766,0.0,0.08463530439273392,0.0,0.10881786071488232,0.20293704548214098,0.11057938828812687,0.1012252517519542,0.07028389103290825,0.0960326745870238,0.07883167968274471,0.0
68,2014-04-14,"[0.         0.07286826 0.07381942 0.         0.08460849 0.
 0.10867016 0.20283403 0.11070999 0.10137415 0.07024994 0.09587945
 0.07898611]",1.101575252108331,1.0226040593701642,0.07286825657835576,0.07381942481764261,0.0,0.08460848500727952,0.0,0.10867015902700915,0.20283403377899445,0.11070999115274498,0.10137415373736988,0.07024994233020698,0.0958794465340423,0.07898610703635417,0.0
69,2014-04-15,"[0.         0.07282045 0.07370601 0.         0.08446011 0.
 0.10871731 0.20249865 0.11099522 0.10161065 0.07024725 0.09571532
 0.07922902]",1.1040332658209457,1.0288334893959588,0.07282045459617502,0.07370601362175233,0.0,0.08446011380041692,0.0,0.10871731375097884,0.20249865179310308,0.11099522054568312,0.10161064755320463,0.07024725365785278,0.09571531501146534,0.079229015669368,0.0
70,2014-04-16,"[0.         0.07288225 0.07358121 0.         0.08420125 0.
 0.10948776 0.20216007 0.1108669  0.10145444 0.07026065 0.09588645
 0.07921902]",1.1025754841325281,1.0279250621822529,0.07288225430115129,0.07358120877415994,0.0,0.08420124926895374,0.0,0.10948776137483507,0.20216007366690028,0.1108668955164966,0.10145443805252057,0.07026064946808386,0.0958864466553636,0.0792190229215351,0.0
71,2014-04-17,"[0.         0.07292563 0.07337775 0.         0.08393637 0.
 0.11006089 0.20174646 0.11084857 0.10144308 0.07032834 0.09601073
 0.07932218]",1.10297452997804,1.0349146087995618,0.07292562875912754,0.07337775055600308,0.0,0.08393636968397569,0.0,0.11006089074173296,0.2017464621114097,0.11084857105958255,0.10144308486133435,0.07032833859927848,0.09601072768192635,0.07932217594562943,0.0
72,2014-04-21,"[0.         0.07305947 0.07321427 0.         0.08358988 0.
 0.11077555 0.20127441 0.11058857 0.10133593 0.07042746 0.09622058
 0.07951388]",1.1112648873927637,1.039680546069212,0.07305947360039936,0.07321427369650352,0.0,0.08358987911468065,0.0,0.11077555367965705,0.20127441073539562,0.11058857082288642,0.101335928546035,0.07042745823148502,0.09622057633251663,0.07951387524044054,0.0
73,2014-04-22,"[0.         0.07302804 0.0733105  0.         0.08376704 0.
 0.11035921 0.20141716 0.1107279  0.10142076 0.07036845 0.09608997
 0.07951097]",1.1321388494859312,1.050667272995744,0.07302803653466966,0.07331049762319272,0.0,0.0837670388196719,0.0,0.11035921384540294,0.2014171620146656,0.11072789888294678,0.1014207592520754,0.07036844950338916,0.09608997255734973,0.07951097096663602,0.0
