,Date,Weights,Profit,Base Profit,Volume,TTNP,NBIX,BCRX,TECH,JKHY,STRM,UIS,EBIX,FMC,OLN,BCPC,GRA,cash
0,2014-01-06,"[0.20422319 0.14345981 0.         0.         0.         0.1100734
 0.13557675 0.         0.11756177 0.1098607  0.         0.17924435
 0.        ]",0.9960210937778402,0.9950000000000002,0.795776791870594,0.14345981180667877,0.0,0.0,0.0,0.11007339507341385,0.1355767548084259,0.0,0.11756177246570587,0.10986070334911346,0.0,0.17924435436725616,0.0,0.20422318577766418
1,2014-01-07,"[0.20594645 0.14342673 0.         0.         0.         0.11027953
 0.13567413 0.         0.11654215 0.10980703 0.         0.17832398
 0.        ]",1.0050671478189563,1.0074854712498804,0.00232100080809211,0.14342673122882843,0.0,0.0,0.0,0.11027953028678894,0.1356741338968277,0.0,0.11654214560985565,0.10980702936649323,0.0,0.17832398414611816,0.0,0.2059464454650879
2,2014-01-08,"[0.20580763 0.14336081 0.         0.         0.         0.11016627
 0.13602883 0.         0.11642209 0.10998043 0.         0.17823397
 0.        ]",1.0015540712385504,1.0593276115294223,0.005447006367697335,0.14336080849170685,0.0,0.0,0.0,0.1101662740111351,0.13602882623672485,0.0,0.11642208695411682,0.10998042672872543,0.0,0.17823396623134613,0.0,0.205807626247406
3,2014-01-09,"[0.20740916 0.14234346 0.         0.         0.         0.11111338
 0.13706994 0.         0.11534294 0.10950694 0.         0.17721419
 0.        ]",1.0014573992363307,1.0775180893627614,0.00732400977941338,0.1423434615135193,0.0,0.0,0.0,0.11111338436603546,0.1370699405670166,0.0,0.11534293740987778,0.10950694233179092,0.0,0.17721419036388397,0.0,0.20740915834903717
4,2014-01-10,"[0.20769198 0.14232925 0.         0.         0.         0.11118468
 0.1372164  0.         0.11477886 0.10960182 0.         0.17719704
 0.        ]",1.006217774048497,1.092317893393597,0.012619848382988946,0.14232924580574036,0.0,0.0,0.0,0.11118467897176743,0.13721640408039093,0.0,0.11477886140346527,0.10960181802511215,0.0,0.17719703912734985,0.0,0.2076919823884964
5,2014-01-13,"[0.20783432 0.1423471  0.         0.         0.         0.11133959
 0.13762917 0.         0.11413731 0.10962466 0.         0.17708783
 0.        ]",1.001475668304886,1.0952259649630554,0.004920532931259858,0.14234709739685059,0.0,0.0,0.0,0.11133959144353867,0.1376291662454605,0.0,0.11413730680942535,0.10962466150522232,0.0,0.17708782851696014,0.0,0.20783431828022003
6,2014-01-14,"[0.20780745 0.14231226 0.         0.         0.         0.11124059
 0.13739073 0.         0.11460269 0.10950398 0.         0.17714228
 0.        ]",0.999257090786943,1.0968442426458,0.01044423271590538,0.14231225848197937,0.0,0.0,0.0,0.11124058812856674,0.13739073276519775,0.0,0.11460269242525101,0.10950397700071335,0.0,0.17714227735996246,0.0,0.20780745148658752
7,2014-01-15,"[0.20799902 0.14246236 0.         0.         0.         0.11147349
 0.13731699 0.         0.11415218 0.10937013 0.         0.17722589
 0.        ]",0.9966805923302037,1.0923460911959988,0.014826913552962137,0.142462357878685,0.0,0.0,0.0,0.11147349327802658,0.1373169869184494,0.0,0.11415217816829681,0.10937012732028961,0.0,0.17722588777542114,0.0,0.20799902081489563
8,2014-01-16,"[0.20838386 0.14244616 0.         0.         0.         0.11157558
 0.13739666 0.         0.11350793 0.10951943 0.         0.17717038
 0.        ]",1.0121042104028544,1.1299561898119685,0.010987676795923714,0.14244616031646729,0.0,0.0,0.0,0.11157558113336563,0.1373966634273529,0.0,0.11350793391466141,0.10951942950487137,0.0,0.17717038094997406,0.0,0.20838385820388794
9,2014-01-17,"[0.20771882 0.1422613  0.         0.         0.         0.1111047
 0.13764678 0.         0.11459081 0.10965676 0.         0.17702082
 0.        ]",1.0017639140578243,1.1113305668496036,0.009276704738709248,0.1422612965106964,0.0,0.0,0.0,0.11110470443964005,0.13764677941799164,0.0,0.11459080874919891,0.10965675860643387,0.0,0.1770208179950714,0.0,0.20771881937980652
10,2014-01-21,"[0.20761307 0.14221512 0.         0.         0.         0.11104753
 0.13740484 0.         0.11511607 0.10955617 0.         0.1770472
 0.        ]",1.0051015260623728,1.1168571203006978,0.012260584958807646,0.14221511781215668,0.0,0.0,0.0,0.11104752868413925,0.13740484416484833,0.0,0.11511606723070145,0.1095561683177948,0.0,0.17704719305038452,0.0,0.20761306583881378
11,2014-01-22,"[0.2074697  0.1421956  0.         0.         0.         0.11092965
 0.13742572 0.         0.11537515 0.10960368 0.         0.17700051
 0.        ]",1.0042858155320862,1.1267404228618745,0.0036762022090556894,0.14219559729099274,0.0,0.0,0.0,0.11092964559793472,0.1374257206916809,0.0,0.11537514626979828,0.10960368067026138,0.0,0.1770005077123642,0.0,0.20746970176696777
12,2014-01-23,"[0.20759723 0.14230742 0.         0.         0.         0.1109795
 0.13735068 0.         0.11487824 0.10964686 0.         0.17724004
 0.        ]",1.0148261888263708,1.127326257410144,0.0021981313072343732,0.14230741560459137,0.0,0.0,0.0,0.11097950488328934,0.1373506784439087,0.0,0.11487824469804764,0.10964685678482056,0.0,0.1772400438785553,0.0,0.20759722590446472
13,2014-01-24,"[0.20747484 0.14239629 0.         0.         0.         0.11077933
 0.13730682 0.         0.11486242 0.10988712 0.         0.17729312
 0.        ]",1.031226671413522,1.137858963514504,0.0178012007921977,0.14239628612995148,0.0,0.0,0.0,0.11077933013439178,0.1373068243265152,0.0,0.11486241966485977,0.10988711565732956,0.0,0.17729312181472778,0.0,0.20747484266757965
14,2014-01-27,"[0.20725341 0.14241858 0.         0.         0.         0.11069887
 0.13717304 0.         0.11520433 0.10980866 0.         0.1774431
 0.        ]",1.02063738226768,1.1258474638106493,0.028215182995023444,0.14241857826709747,0.0,0.0,0.0,0.1106988713145256,0.13717304170131683,0.0,0.1152043268084526,0.10980866104364395,0.0,0.17744310200214386,0.0,0.20725341141223907
15,2014-01-28,"[0.206427   0.1425171  0.         0.         0.         0.11031381
 0.13698241 0.         0.116271   0.10976215 0.         0.17772648
 0.        ]",1.0109211004975733,1.0881380159236032,0.015703885331576593,0.1425171047449112,0.0,0.0,0.0,0.11031381040811539,0.13698241114616394,0.0,0.1162710040807724,0.10976215451955795,0.0,0.17772647738456726,0.0,0.20642699301242828
16,2014-01-29,"[0.20567214 0.14244181 0.         0.         0.         0.11007077
 0.13642758 0.         0.11818353 0.10951913 0.         0.17768501
 0.        ]",0.9885042405654121,1.0496722461712513,0.020962093920954543,0.14244180917739868,0.0,0.0,0.0,0.11007076501846313,0.13642758131027222,0.0,0.11818353086709976,0.10951913148164749,0.0,0.17768500745296478,0.0,0.20567214488983154
17,2014-01-30,"[0.20581612 0.14225715 0.         0.         0.         0.11008527
 0.13633798 0.         0.11829709 0.10938025 0.         0.1778261
 0.        ]",0.9792303918257717,1.0495221675701347,0.01839351537321206,0.14225715398788452,0.0,0.0,0.0,0.11008527129888535,0.1363379806280136,0.0,0.11829708516597748,0.10938025265932083,0.0,0.17782610654830933,0.0,0.2058161199092865
18,2014-01-31,"[0.20596075 0.14222005 0.         0.         0.         0.1101841
 0.13631393 0.         0.11817761 0.10938721 0.         0.17775634
 0.        ]",0.9767338670762628,1.0513455205616602,0.014314645255933576,0.14222005009651184,0.0,0.0,0.0,0.11018410325050354,0.13631393015384674,0.0,0.11817760765552521,0.10938721150159836,0.0,0.17775633931159973,0.0,0.20596075057983398
19,2014-02-03,"[0.20582867 0.14221877 0.         0.         0.         0.10989129
 0.13611048 0.         0.11850458 0.10953915 0.         0.17790705
 0.        ]",0.9750401506952022,1.0532573530151923,0.014621250695282117,0.14221876859664917,0.0,0.0,0.0,0.10989128798246384,0.13611048460006714,0.0,0.1185045838356018,0.10953915119171143,0.0,0.1779070496559143,0.0,0.20582866668701172
20,2014-02-04,"[0.2056999  0.14230418 0.         0.         0.         0.10999784
 0.13638142 0.         0.11801093 0.10970424 0.         0.17790146
 0.        ]",0.978932264389847,1.059822710809991,0.009551604280283026,0.1423041820526123,0.0,0.0,0.0,0.10999783873558044,0.13638141751289368,0.0,0.11801093071699142,0.10970424115657806,0.0,0.1779014617204666,0.0,0.20569990575313568
21,2014-02-05,"[0.20565322 0.1422174  0.         0.         0.         0.11015861
 0.13658655 0.         0.11822975 0.10949562 0.         0.17765886
 0.        ]",0.9690245659731017,1.0360923059748919,0.008971394475206066,0.14221739768981934,0.0,0.0,0.0,0.11015861481428146,0.13658654689788818,0.0,0.11822975426912308,0.1094956174492836,0.0,0.17765885591506958,0.0,0.20565322041511536
22,2014-02-06,"[0.2056841  0.1421298  0.         0.         0.         0.11019036
 0.13691033 0.         0.1179715  0.10955345 0.         0.17756048
 0.        ]",0.9687334959611942,1.0288497582363845,0.020751316263294666,0.1421297937631607,0.0,0.0,0.0,0.11019036173820496,0.1369103342294693,0.0,0.1179715022444725,0.10955344885587692,0.0,0.1775604784488678,0.0,0.205684095621109
23,2014-02-07,"[0.20548555 0.14221673 0.         0.         0.         0.11008593
 0.13669948 0.         0.11835941 0.1095738  0.         0.17757908
 0.        ]",0.9702575529457006,1.0321899705530257,0.005674312026188507,0.1422167271375656,0.0,0.0,0.0,0.11008592694997787,0.13669948279857635,0.0,0.11835940927267075,0.10957380384206772,0.0,0.17757907509803772,0.0,0.20548555254936218
24,2014-02-10,"[0.2052553  0.14209335 0.         0.         0.         0.10986829
 0.13709466 0.         0.11870849 0.10965026 0.         0.17732969
 0.        ]",0.9772409025845884,1.0289690502201647,0.008373608151010401,0.14209334552288055,0.0,0.0,0.0,0.10986828804016113,0.1370946615934372,0.0,0.11870849132537842,0.10965026170015335,0.0,0.17732968926429749,0.0,0.20525529980659485
25,2014-02-11,"[0.20569217 0.14194898 0.         0.         0.         0.10999267
 0.13720721 0.         0.11825947 0.10969692 0.         0.17720257
 0.        ]",0.9730518250890325,1.0468504113881112,0.008138128759616642,0.14194898307323456,0.0,0.0,0.0,0.10999266803264618,0.13720721006393433,0.0,0.11825946718454361,0.10969691723585129,0.0,0.17720256745815277,0.0,0.20569217205047607
26,2014-02-12,"[0.2056845  0.14187676 0.         0.         0.         0.10989586
 0.13734856 0.         0.1181782  0.10978858 0.         0.17722754
 0.        ]",0.980832822701844,1.054101484469892,0.009532667684929365,0.14187675714492798,0.0,0.0,0.0,0.10989586263895035,0.13734856247901917,0.0,0.11817819625139236,0.10978858172893524,0.0,0.17722754180431366,0.0,0.20568449795246124
27,2014-02-13,"[0.20567644 0.14183433 0.         0.         0.         0.10975275
 0.13718668 0.         0.11854517 0.10986685 0.         0.17713776
 0.        ]",0.988125927545353,1.0607981580985673,0.007126404844902348,0.1418343335390091,0.0,0.0,0.0,0.10975275188684464,0.1371866762638092,0.0,0.11854517459869385,0.10986685007810593,0.0,0.17713776230812073,0.0,0.20567643642425537
28,2014-02-14,"[0.20583098 0.14178102 0.         0.         0.         0.10989136
 0.13724956 0.         0.11847875 0.1097564  0.         0.17701197
 0.        ]",0.9770816098370492,1.0482438019670703,0.005535305447290948,0.1417810171842575,0.0,0.0,0.0,0.10989135503768921,0.13724955916404724,0.0,0.11847874522209167,0.10975640267133713,0.0,0.17701196670532227,0.0,0.20583097636699677
29,2014-02-18,"[0.20586984 0.1416756  0.         0.         0.         0.10983464
 0.13728632 0.         0.11851008 0.10975074 0.         0.17707278
 0.        ]",0.9900482265028913,1.0639760553516193,0.007268945985535382,0.14167560636997223,0.0,0.0,0.0,0.10983464121818542,0.13728632032871246,0.0,0.11851008236408234,0.10975074023008347,0.0,0.17707277834415436,0.0,0.20586983859539032
30,2014-02-19,"[0.20693357 0.14134055 0.         0.         0.         0.11022102
 0.13586918 0.         0.11893225 0.11025193 0.         0.17645147
 0.        ]",0.9891825643516099,1.0651446248541945,0.007814182358512448,0.14134055376052856,0.0,0.0,0.0,0.1102210208773613,0.13586917519569397,0.0,0.11893224716186523,0.11025192588567734,0.0,0.17645147442817688,0.0,0.20693357288837433
31,2014-02-20,"[0.20765385 0.14119004 0.         0.         0.         0.11040471
 0.13571137 0.         0.11830764 0.11032258 0.         0.1764098
 0.        ]",0.99180999826552,1.0763827381348214,0.008755111139167191,0.1411900371313095,0.0,0.0,0.0,0.11040471494197845,0.13571137189865112,0.0,0.11830764263868332,0.11032257974147797,0.0,0.1764097958803177,0.0,0.20765385031700134
32,2014-02-21,"[0.20798509 0.14098941 0.         0.         0.         0.11026914
 0.13538894 0.         0.11861705 0.11051395 0.         0.17623642
 0.        ]",1.0026406134184978,1.0854168082378801,0.00962922676928666,0.14098940789699554,0.0,0.0,0.0,0.11026913672685623,0.13538894057273865,0.0,0.11861705034971237,0.11051394790410995,0.0,0.17623642086982727,0.0,0.20798508822917938
33,2014-02-24,"[0.20868686 0.14083044 0.         0.         0.         0.11061434
 0.13593763 0.         0.11746357 0.1105841  0.         0.17588308
 0.        ]",1.0032319692113438,1.1093098904158039,0.025481323774524584,0.14083044230937958,0.0,0.0,0.0,0.1106143370270729,0.1359376311302185,0.0,0.11746357381343842,0.11058410257101059,0.0,0.17588308453559875,0.0,0.20868685841560364
