,Date,Weights,Profit,Base Profit,PHM,BZH,MTH,NVR,CIGI,TRC,FRPH,CTO,SUP,DORM,STRT,MOD,cash
10,2014-01-21,"[0.         0.1074768  0.13831645 0.         0.09173833 0.08823694
 0.         0.2314103  0.11345863 0.         0.11730748 0.
 0.11205508]",0.9631243113015119,0.9794222606184507,0.10747679714184684,0.13831645312981836,0.0,0.0917383308958199,0.08823693938143712,0.0,0.23141029603774205,0.1134586267780585,0.0,0.11730748069187374,0.0,0.11205507594340364,0.0
11,2014-01-22,"[0.         0.10806367 0.13758833 0.         0.09149642 0.0873597
 0.         0.23150707 0.11429193 0.         0.11623542 0.
 0.11345744]",0.9579335485295478,0.9772589093166494,0.1080636691399459,0.13758833464751638,0.0,0.09149642407995162,0.08735970483205317,0.0,0.23150707449464633,0.11429193162187083,0.0,0.11623542487419727,0.0,0.11345743630981843,0.0
12,2014-01-23,"[0.         0.10796403 0.13761758 0.         0.09146652 0.08744752
 0.         0.23149112 0.11434759 0.         0.11620108 0.
 0.11346457]",0.9548285395332887,0.975683190415805,0.10796402697442714,0.13761757588279336,0.0,0.09146652141780222,0.08744751877017184,0.0,0.23149111947077636,0.11434758874969786,0.0,0.11620107606954254,0.0,0.1134645726647887,0.0
13,2014-01-24,"[0.         0.10796348 0.13811038 0.         0.09157755 0.08788226
 0.         0.23144466 0.11382006 0.         0.1169996  0.
 0.11220201]",0.9642893883855793,0.98150949083775,0.10796348486714634,0.13811038169028866,0.0,0.09157754597741359,0.08788226131851058,0.0,0.2314446567301737,0.11382005653897442,0.0,0.11699960297445505,0.0,0.11220200990303758,0.0
14,2014-01-27,"[0.         0.10854557 0.13794686 0.         0.09146942 0.08748132
 0.         0.23150044 0.11400033 0.         0.11687069 0.
 0.11218537]",0.9577433488632332,0.9870882119578916,0.10854556621191486,0.13794686148952018,0.0,0.0914694211657688,0.08748131869158271,0.0,0.23150043576854315,0.1140003291223495,0.0,0.1168706948093748,0.0,0.11218537274094606,0.0
15,2014-01-28,"[0.         0.10879849 0.13779285 0.         0.09181369 0.08723799
 0.         0.23178218 0.11357987 0.         0.1169173  0.
 0.11207763]",0.9400544048475693,0.9663628244940451,0.10879848508586001,0.1377928539976345,0.0,0.0918136942930654,0.08723798718318791,0.0,0.23178218265678494,0.11357986645243325,0.0,0.11691729787048304,0.0,0.11207763246055107,0.0
16,2014-01-29,"[0.         0.10891229 0.13767606 0.         0.09256583 0.08694854
 0.         0.23235092 0.11290812 0.         0.11678043 0.
 0.1118578 ]",0.9341898554326628,0.9660691815524783,0.1089122892242742,0.13767605868326005,0.0,0.09256582821035587,0.08694854305863152,0.0,0.23235092404398447,0.11290812472362115,0.0,0.11678042714801061,0.0,0.1118578049078621,0.0
17,2014-01-30,"[0.         0.10853659 0.13794844 0.         0.09279806 0.08713497
 0.         0.23262588 0.11269466 0.         0.11688297 0.
 0.11137843]",0.9302331602035536,0.9793359235049867,0.10853658628518234,0.13794844382889743,0.0,0.09279806471068253,0.08713497201716318,0.0,0.2326258751348054,0.11269465830649411,0.0,0.11688296971495667,0.0,0.11137843000181845,0.0
18,2014-01-31,"[0.         0.10764164 0.13808482 0.         0.09284592 0.08758717
 0.         0.23261556 0.11274031 0.         0.1169231  0.
 0.11156149]",0.9585963865934817,0.9880579685848265,0.10764163612442161,0.13808481970503914,0.0,0.09284592291661624,0.08758716579061729,0.0,0.23261555684011864,0.11274031062731528,0.0,0.11692310018684904,0.0,0.11156148780902266,0.0
19,2014-02-03,"[0.         0.10777674 0.13818082 0.         0.09312498 0.08751316
 0.         0.23284252 0.11244871 0.         0.11708015 0.
 0.11103292]",0.9355361478092558,0.9716160705506454,0.10777673802633389,0.13818081898664017,0.0,0.09312498476026321,0.08751315767910905,0.0,0.2328425216303524,0.11244871247163414,0.0,0.11708014803214943,0.0,0.11103291841351773,0.0
20,2014-02-04,"[0.         0.10707068 0.13915115 0.         0.09337019 0.08829973
 0.         0.23325025 0.11215344 0.         0.11803028 0.
 0.10867429]",0.9653536442666016,0.9962602686145132,0.10707067711573959,0.13915115378146442,0.0,0.09337018611835522,0.08829972688217726,0.0,0.23325024883498408,0.11215343569329653,0.0,0.118030284933242,0.0,0.10867428664074084,0.0
21,2014-02-05,"[0.         0.10720813 0.13936285 0.         0.09341924 0.08821964
 0.         0.23358659 0.1121655  0.         0.1182203  0.
 0.10781774]",0.9498187140374882,0.9801039063109783,0.10720812765006107,0.1393628542376941,0.0,0.09341923757944343,0.0882196415517663,0.0,0.23358659090907974,0.11216550269828007,0.0,0.11822030314531608,0.0,0.10781774222835924,0.0
22,2014-02-06,"[0.         0.1067115  0.14007208 0.         0.09368532 0.08869248
 0.         0.23395569 0.11187374 0.         0.11882234 0.
 0.10618685]",0.9499291462564767,0.9818817655475828,0.1067114965394059,0.14007207676388822,0.0,0.09368532453065882,0.08869248427076921,0.0,0.2339556910581741,0.11187373640475738,0.0,0.11882233935684422,0.0,0.10618685107550209,0.0
23,2014-02-07,"[0.         0.1072617  0.13965291 0.         0.09382032 0.08812906
 0.         0.23422847 0.11189482 0.         0.11845435 0.
 0.10655837]",0.9458159225205178,0.9752827431177286,0.10726170333469015,0.1396529061041607,0.0,0.09382032181718676,0.08812905732973364,0.0,0.23422847179045356,0.11189481660445591,0.0,0.1184543514327076,0.0,0.10655837158661179,0.0
24,2014-02-10,"[0.         0.10702508 0.13942623 0.         0.09386286 0.08819357
 0.         0.23410184 0.11184759 0.         0.11827575 0.
 0.10726708]",0.9596969237449452,0.9849597159472446,0.1070250798852626,0.1394262329684525,0.0,0.09386285606629619,0.08819356689452626,0.0,0.23410184382454652,0.11184759458717383,0.0,0.11827574565526315,0.0,0.10726708011847899,0.0
25,2014-02-11,"[0.         0.10639708 0.13957586 0.         0.0942171  0.0887279
 0.         0.23398032 0.11120521 0.         0.11871826 0.
 0.10717828]",0.9585507712501883,0.9828931574785913,0.10639707743234621,0.1395758599165005,0.0,0.09421710310678649,0.08872790036239735,0.0,0.23398031893064056,0.11120520743447627,0.0,0.11871825765445056,0.0,0.10717827516240201,0.0
26,2014-02-12,"[0.         0.10701219 0.13947436 0.         0.09405417 0.08831735
 0.         0.2341264  0.11150309 0.         0.11848984 0.
 0.10702259]",0.955171533451251,0.9818528613645514,0.10701219126511001,0.13947436175622682,0.0,0.0940541748682634,0.08831735226582256,0.0,0.2341263986833307,0.11150309284892802,0.0,0.1184898408403269,0.0,0.10702258747199161,0.0
27,2014-02-13,"[0.         0.10643769 0.1396322  0.         0.0938927  0.08857237
 0.         0.23404605 0.11188826 0.         0.11829607 0.
 0.10723467]",0.9591968667283427,0.9899818994910371,0.10643768910336093,0.13963219615157985,0.0,0.09389269981413549,0.08857236644492719,0.0,0.23404605468656065,0.11188825705872853,0.0,0.11829607007900578,0.0,0.10723466666170153,0.0
28,2014-02-14,"[0.         0.10806169 0.13488804 0.         0.09316808 0.08462906
 0.         0.23368136 0.11603137 0.         0.1115567  0.
 0.1179837 ]",0.9508988223278264,0.9894412493747744,0.10806168572936967,0.13488803872635785,0.0,0.09316808261036422,0.08462906060800085,0.0,0.2336813588762163,0.11603137155247739,0.0,0.11155670126700924,0.0,0.1179837006302044,0.0
29,2014-02-18,"[0.         0.1077394  0.13440973 0.         0.09314044 0.08458045
 0.         0.23352981 0.11645128 0.         0.11094522 0.
 0.11920366]",0.9660503029882925,1.0020893207269987,0.10773939647205762,0.13440973184292077,0.0,0.09314043968171265,0.0845804493533013,0.0,0.233529813060014,0.11645128258159587,0.0,0.11094522448604507,0.0,0.11920366252235272,0.0
30,2014-02-19,"[0.         0.11339308 0.15529297 0.         0.08990429 0.1439456
 0.         0.24955628 0.09335533 0.         0.15455245 0.
 0.        ]",0.9714255037450308,1.0055233944287394,0.11339308035153267,0.15529296792572708,0.0,0.08990429227288027,0.14394560367862783,0.0,0.2495562811038495,0.09335532678709269,0.0,0.15455244788029004,0.0,0.0,0.0
31,2014-02-20,"[0.         0.11230302 0.15538338 0.         0.08807675 0.1474456
 0.         0.24931314 0.08967377 0.         0.15780433 0.
 0.        ]",0.9679440161885062,1.0045436893362674,0.11230302410706923,0.15538338443735175,0.0,0.08807674511101328,0.14744560486887667,0.0,0.24931314362220264,0.08967377044783446,0.0,0.1578043274056521,0.0,0.0,0.0
32,2014-02-21,"[0.         0.10978046 0.15624156 0.         0.08729281 0.15420671
 0.         0.24510351 0.08764473 0.         0.15973022 0.
 0.        ]",0.981506907160057,1.0174065358498525,0.1097804574205087,0.15624155536440204,0.0,0.08729281424378464,0.15420671139200323,0.0,0.24510351246163997,0.0876447291932785,0.0,0.15973021992438294,0.0,0.0,0.0
33,2014-02-24,"[0.         0.10926397 0.15655707 0.         0.08721338 0.15571719
 0.         0.24362245 0.08757269 0.         0.16005325 0.
 0.        ]",0.9854805140627076,1.0238618656023233,0.10926397035618417,0.15655707084597667,0.0,0.08721337690423522,0.15571718917393332,0.0,0.24362244726312668,0.08757269378181201,0.0,0.16005325167473186,0.0,0.0,0.0
34,2014-02-25,"[0.         0.10964089 0.15642868 0.         0.08718454 0.15503961
 0.         0.24412227 0.08755428 0.         0.16002972 0.
 0.        ]",0.9844412333648169,1.0258856471224305,0.10964088757125745,0.15642868493168594,0.0,0.08718454459345946,0.15503960950879164,0.0,0.24412227126876512,0.08755428213598869,0.0,0.1600297199900517,0.0,0.0,0.0
35,2014-02-26,"[0.         0.10874402 0.15657467 0.         0.08700872 0.15608821
 0.         0.24401457 0.08704857 0.         0.16052124 0.
 0.        ]",0.9958611968147744,1.0306962129838853,0.10874401943019989,0.1565746650016112,0.0,0.08700872079396052,0.15608820741620877,0.0,0.24401457382793829,0.087048569854944,0.0,0.16052124367513748,0.0,0.0,0.0
36,2014-02-27,"[0.         0.10983052 0.15617023 0.         0.08708797 0.15456456
 0.         0.24480244 0.0870753  0.         0.16046898 0.
 0.        ]",0.9879863104823812,1.028695546160972,0.10983051590822858,0.15617022701775138,0.0,0.08708797132518843,0.15456455749517062,0.0,0.24480244472407653,0.08707529989606334,0.0,0.16046898363352105,0.0,0.0,0.0
37,2014-02-28,"[0.         0.10927898 0.15634517 0.         0.0869693  0.15568002
 0.         0.24416776 0.08689522 0.         0.16066355 0.
 0.        ]",1.00767909473778,1.044100473209842,0.10927898322665296,0.1563451693733659,0.0,0.08696930140917702,0.1556800199455477,0.0,0.24416775659022927,0.08689521830360533,0.0,0.16066355115142184,0.0,0.0,0.0
38,2014-03-03,"[0.         0.10866125 0.15667476 0.         0.08696405 0.1569941
 0.         0.2430742  0.08694168 0.         0.16068996 0.
 0.        ]",1.0160810272991072,1.0543923195029437,0.10866124566295365,0.15667475850069,0.0,0.08696404540330362,0.15699410351043339,0.0,0.24307420441495847,0.08694167920541579,0.0,0.1606899633022453,0.0,0.0,0.0
39,2014-03-04,"[0.         0.10825553 0.15681884 0.         0.08696082 0.15780997
 0.         0.24245046 0.08686524 0.         0.16083914 0.
 0.        ]",1.005902060065749,1.045208608858304,0.10825553213855103,0.1568188427937469,0.0,0.08696082008467308,0.15780996958999977,0.0,0.24245046466837863,0.08686523539145896,0.0,0.16083913533319155,0.0,0.0,0.0
40,2014-03-05,"[0.         0.10856979 0.15679901 0.         0.0871695  0.15695658
 0.         0.24277483 0.08717573 0.         0.16055456 0.
 0.        ]",1.0220635591566145,1.0610822242872464,0.10856978807329112,0.15679900710888386,0.0,0.08716950451005985,0.1569565780734682,0.0,0.24277483286591064,0.08717573314498958,0.0,0.1605545562233968,0.0,0.0,0.0
41,2014-03-06,"[0.         0.10795541 0.15694812 0.         0.08722513 0.15759158
 0.         0.24235137 0.08733144 0.         0.16059695 0.
 0.        ]",1.0353211507499298,1.0680402868853422,0.10795540901240927,0.15694811687754023,0.0,0.08722513200445244,0.15759158203347978,0.0,0.24235137131865145,0.0873314399840219,0.0,0.16059694876944489,0.0,0.0,0.0
42,2014-03-07,"[0.         0.10830977 0.15665956 0.         0.08701135 0.15818229
 0.         0.24204885 0.08667721 0.         0.16111097 0.
 0.        ]",1.0386704539896945,1.0651215949564914,0.1083097697038625,0.15665956389529465,0.0,0.08701135342469732,0.15818228974737275,0.0,0.24204884718299668,0.08667720667872174,0.0,0.16111096936705438,0.0,0.0,0.0
43,2014-03-10,"[0.         0.10797641 0.15676655 0.         0.08692958 0.1591301
 0.         0.24132092 0.08654597 0.         0.16133047 0.
 0.        ]",1.0419552690210194,1.0705216034574854,0.10797640696296573,0.15676654977603033,0.0,0.08692957824966273,0.15913009938233733,0.0,0.24132092391694382,0.0865459670099415,0.0,0.1613304747021185,0.0,0.0,0.0
44,2014-03-11,"[0.         0.10837591 0.15645808 0.         0.08709534 0.15702006
 0.         0.24302418 0.08699535 0.         0.16103108 0.
 0.        ]",1.032470564849593,1.0637222744386647,0.10837591300956652,0.15645807776173068,0.0,0.08709534455645818,0.1570200564365727,0.0,0.2430241752361199,0.08699535029136077,0.0,0.1610310827081912,0.0,0.0,0.0
45,2014-03-12,"[0.         0.10820822 0.15651953 0.         0.08709782 0.15673671
 0.         0.24330914 0.08715635 0.         0.16097223 0.
 0.        ]",1.023981786587594,1.0659021615189566,0.10820821666769341,0.15651952830586216,0.0,0.08709782465124132,0.1567367102207557,0.0,0.24330914265439,0.08715634528233558,0.0,0.16097223221772186,0.0,0.0,0.0
46,2014-03-13,"[0.         0.10925617 0.15605284 0.         0.0874593  0.15358354
 0.         0.24538999 0.08785085 0.         0.16040731 0.
 0.        ]",1.0080152868490875,1.056808200048913,0.10925617358358232,0.1560528386309622,0.0,0.08745929831864865,0.153583543628618,0.0,0.2453899871100448,0.08785084874388287,0.0,0.16040730998426123,0.0,0.0,0.0
47,2014-03-14,"[0.         0.10961914 0.15581278 0.         0.08774835 0.15164856
 0.         0.24683912 0.08837181 0.         0.15996022 0.
 0.        ]",1.0183624102223645,1.0614458266473032,0.1096191449000536,0.15581278408642485,0.0,0.08774835457352063,0.15164856082468853,0.0,0.24683912281814568,0.08837181408199783,0.0,0.15996021871516886,0.0,0.0,0.0
48,2014-03-17,"[0.         0.10947997 0.15573104 0.         0.087765   0.1517192
 0.         0.24711512 0.0881676  0.         0.16002205 0.
 0.        ]",1.0013622385310335,1.0415390044915929,0.10947997305355665,0.1557310400626803,0.0,0.08776500371840651,0.15171920033669442,0.0,0.24711512317449677,0.08816760465448513,0.0,0.1600220549996803,0.0,0.0,0.0
49,2014-03-18,"[0.         0.10911351 0.15591834 0.         0.08790259 0.15171343
 0.         0.24704088 0.08843476 0.         0.15987649 0.
 0.        ]",1.0051091760791484,1.045880546620448,0.10911350925571493,0.15591833864479696,0.0,0.08790259300847804,0.1517134263600387,0.0,0.24704088262813745,0.08843475779508876,0.0,0.15987649230774512,0.0,0.0,0.0
50,2014-03-19,"[0.         0.10907759 0.15589572 0.         0.08788052 0.15183223
 0.         0.24691641 0.08846377 0.         0.15993375 0.
 0.        ]",1.0039650529812483,1.042701751220854,0.10907759447921218,0.15589572420530876,0.0,0.08788052495378966,0.15183223436713497,0.0,0.24691640936525863,0.08846376740259376,0.0,0.15993374522670212,0.0,0.0,0.0
51,2014-03-20,"[0.         0.10842617 0.15622662 0.         0.0876745  0.1535732
 0.         0.24565129 0.0882378  0.         0.16021041 0.
 0.        ]",1.0233646735054085,1.0589200347244214,0.10842617359398705,0.15622662090764552,0.0,0.08767450384363124,0.1535732010470043,0.0,0.24565128749598195,0.08823779958655617,0.0,0.16021041352519358,0.0,0.0,0.0
52,2014-03-21,"[0.         0.10822824 0.15641222 0.         0.08762367 0.15394467
 0.         0.24540924 0.08806619 0.         0.16031577 0.
 0.        ]",1.0066618860367649,1.0473006070149067,0.10822823875432969,0.15641222103994343,0.0,0.08762367107029227,0.15394466512063376,0.0,0.2454092444490454,0.08806619223051683,0.0,0.16031576733523875,0.0,0.0,0.0
53,2014-03-24,"[0.         0.10801112 0.15632456 0.         0.08764451 0.15387179
 0.         0.24573678 0.08803675 0.         0.1603745  0.
 0.        ]",1.0169338649772326,1.052210864226863,0.10801112336806586,0.15632455699076153,0.0,0.08764450683479195,0.15387178555958128,0.0,0.24573677735902236,0.08803675322856234,0.0,0.16037449665921472,0.0,0.0,0.0
54,2014-03-25,"[0.         0.10708266 0.15649386 0.         0.08724737 0.15564969
 0.         0.24517437 0.08743579 0.         0.16091626 0.
 0.        ]",1.0224441481615894,1.0529424203667896,0.10708266477816404,0.156493855171709,0.0,0.08724737076210592,0.15564968628064105,0.0,0.2451743687078376,0.08743579440321522,0.0,0.160916259896327,0.0,0.0,0.0
55,2014-03-26,"[0.         0.10845251 0.15575757 0.         0.08761838 0.15218217
 0.         0.24746598 0.08800613 0.         0.16051725 0.
 0.        ]",1.0071786503363882,1.0381566336664936,0.10845250642674654,0.15575757410561092,0.0,0.0876183849671983,0.15218217029629663,0.0,0.2474659847297515,0.0880061302638192,0.0,0.16051724921057697,0.0,0.0,0.0
56,2014-03-27,"[0.         0.10818885 0.1556893  0.         0.08763422 0.1515411
 0.         0.24825403 0.08820663 0.         0.16048587 0.
 0.        ]",1.016491150960479,1.044602727599413,0.10818885166400918,0.15568929703049172,0.0,0.087634221574658,0.1515410965428366,0.0,0.2482540333982726,0.08820663419409668,0.0,0.1604858655956352,0.0,0.0,0.0
57,2014-03-28,"[0.         0.10857019 0.15541879 0.         0.08750942 0.15134081
 0.         0.2485205  0.0879384  0.         0.16070189 0.
 0.        ]",1.0011463087301522,1.032384775497526,0.10857018999813671,0.1554187926956596,0.0,0.08750941989408079,0.1513408095577705,0.0,0.24852050362189498,0.08793839620865045,0.0,0.160701888023807,0.0,0.0,0.0
58,2014-03-31,"[0.         0.10922442 0.15524555 0.         0.08776148 0.1494094
 0.         0.24956877 0.08854336 0.         0.16024703 0.
 0.        ]",0.9956069779308356,1.031663901664141,0.10922441813355432,0.15524555491877484,0.0,0.08776147617796443,0.14940939531561814,0.0,0.2495687674371626,0.08854336065870601,0.0,0.16024702735821955,0.0,0.0,0.0
59,2014-04-01,"[0.         0.11114308 0.15487302 0.         0.08845676 0.14339576
 0.         0.25280261 0.09104531 0.         0.15828346 0.
 0.        ]",0.9971596791495214,1.0386981760316847,0.11114307538104824,0.15487301540718662,0.0,0.08845676107132135,0.14339576486135108,0.0,0.25280261009551674,0.09104531041069965,0.0,0.15828346277287625,0.0,0.0,0.0
60,2014-04-02,"[0.         0.09726106 0.15648973 0.         0.08308942 0.11840528
 0.07859417 0.2409045  0.08978915 0.         0.13546669 0.
 0.        ]",1.0076071773887165,1.0491062856239997,0.09726106312973047,0.15648973069609765,0.0,0.0830894194241533,0.11840527705981066,0.07859417260947889,0.2409044978574132,0.08978915063067629,0.0,0.1354666885926395,0.0,0.0,0.0
61,2014-04-03,"[0.         0.09427926 0.15855733 0.         0.08276802 0.11794883
 0.08506045 0.23826572 0.09025733 0.         0.13286305 0.
 0.        ]",1.0295989751103638,1.0659152155005254,0.0942792642950187,0.1585573300094068,0.0,0.08276801669129635,0.1179488348985051,0.08506045319048432,0.23826572221789422,0.09025732928928608,0.0,0.1328630494081084,0.0,0.0,0.0
62,2014-04-04,"[0.         0.09390156 0.15891841 0.         0.08268638 0.11841656
 0.0856793  0.23741986 0.09043057 0.         0.13254737 0.
 0.        ]",1.0294394752642784,1.0683740530550054,0.09390155573554343,0.15891841171327226,0.0,0.08268637565473719,0.1184165599170248,0.08567930369977711,0.23741985677612604,0.09043056622189542,0.0,0.13254737028162383,0.0,0.0,0.0
63,2014-04-07,"[0.         0.09503055 0.15836415 0.         0.08255021 0.11612081
 0.08532332 0.23921284 0.09103654 0.         0.13236158 0.
 0.        ]",1.0344018530902612,1.0741249603488496,0.09503055227276466,0.15836415172941548,0.0,0.08255021287839519,0.1161208120097446,0.08532331572863291,0.23921283845573704,0.09103653624810908,0.0,0.13236158067720105,0.0,0.0,0.0
64,2014-04-08,"[0.         0.09530331 0.15807387 0.         0.08256359 0.11560137
 0.0852973  0.23970075 0.09117138 0.         0.13228843 0.
 0.        ]",1.0208715903931953,1.054147251168938,0.09530330625622668,0.1580738680050475,0.0,0.08256358842709982,0.11560136512758176,0.08529730102944096,0.23970075305226934,0.09117138464590513,0.0,0.13228843345642874,0.0,0.0,0.0
65,2014-04-09,"[0.         0.09786017 0.15672849 0.         0.08243847 0.11187323
 0.08543171 0.24187385 0.09218327 0.         0.13161081 0.
 0.        ]",0.9993608042772373,1.0435067141313077,0.09786016715513934,0.1567284906938023,0.0,0.08243847465727132,0.11187322958357244,0.0854317084731837,0.241873850706638,0.09218326557022888,0.0,0.13161081316016415,0.0,0.0,0.0
66,2014-04-10,"[0.         0.09765111 0.15668525 0.         0.08220824 0.11186163
 0.08525353 0.24241559 0.0923284  0.         0.13159624 0.
 0.        ]",1.008107863583579,1.0489700452802664,0.09765111095960044,0.15668525350899165,0.0,0.08220823876309419,0.11186163376861821,0.08525352954551273,0.24241559403993876,0.09232840402610641,0.0,0.1315962353881376,0.0,0.0,0.0
67,2014-04-11,"[0.         0.09650088 0.157243   0.         0.08233943 0.11284898
 0.08525175 0.24188344 0.09252124 0.         0.13141128 0.
 0.        ]",1.0095246351472758,1.053517858290613,0.09650087529014671,0.15724300303845426,0.0,0.08233942876867788,0.11284898023497289,0.08525174619960445,0.24188343852740424,0.09252124492279765,0.0,0.131411283017942,0.0,0.0,0.0
68,2014-04-14,"[0.         0.09660666 0.15720023 0.         0.08240384 0.11255493
 0.08507639 0.2420614  0.09258138 0.         0.13151517 0.
 0.        ]",0.9856197493269993,1.0345079674787487,0.09660666075212444,0.157200229008682,0.0,0.0824038425963031,0.11255492927240508,0.08507639123899084,0.24206139974485222,0.0925813803275939,0.0,0.1315151670590483,0.0,0.0,0.0
69,2014-04-15,"[0.         0.09818059 0.15636176 0.         0.08235552 0.11010127
 0.08532471 0.24346078 0.09329723 0.         0.13091814 0.
 0.        ]",0.9819451468752202,1.0314684545487964,0.0981805909483197,0.1563617552687175,0.0,0.08235552354596813,0.11010126698129238,0.0853247121341483,0.24346078254015377,0.09329722751300486,0.0,0.1309181410683954,0.0,0.0,0.0
70,2014-04-16,"[0.         0.09800334 0.15652963 0.         0.08217581 0.10996189
 0.08518361 0.24383338 0.09331225 0.         0.13100009 0.
 0.        ]",0.9771443022946157,1.0250661006919861,0.0980033398515057,0.15652962729128497,0.0,0.08217581315542456,0.10996188939871061,0.08518360830854281,0.24383338007072736,0.0933122488648583,0.0,0.13100009305894578,0.0,0.0,0.0
71,2014-04-17,"[0.         0.09552691 0.15804148 0.         0.08231062 0.11246925
 0.0848075  0.24256623 0.09273419 0.         0.13154382 0.
 0.        ]",0.980251619939535,1.0321827387559204,0.09552691425617453,0.1580414818555924,0.0,0.08231061733629044,0.112469254043619,0.08480749611400258,0.2425662338797198,0.09273418674486499,0.0,0.13154381576973642,0.0,0.0,0.0
72,2014-04-21,"[0.         0.0943442  0.15888004 0.         0.08222158 0.11392373
 0.0845584  0.24175163 0.09237482 0.         0.1319456  0.
 0.        ]",0.9887785765777637,1.034506157852896,0.09434419955441073,0.15888004120476748,0.0,0.08222157563705969,0.11392373346429935,0.08455839793874223,0.24175163083153903,0.09237481925697749,0.0,0.13194560211220402,0.0,0.0,0.0
73,2014-04-22,"[0.         0.09361671 0.15924824 0.         0.08203135 0.11446772
 0.08409894 0.24186173 0.09255979 0.         0.13211554 0.
 0.        ]",0.9888609739138123,1.0342860620402636,0.09361670570572674,0.15924823632252552,0.0,0.08203135192935695,0.11446771999095713,0.08409893538891235,0.24186172680770643,0.09255978572119072,0.0,0.13211553813362406,0.0,0.0,0.0
74,2014-04-23,"[0.         0.09385865 0.15893506 0.         0.08156407 0.11467712
 0.08425649 0.24212728 0.09227786 0.         0.13230348 0.
 0.        ]",0.9892538299063356,1.0390405944645091,0.09385865442868867,0.1589350579772312,0.0,0.08156407488597742,0.11467711665831658,0.08425648808957518,0.24212727508627546,0.09227785649482736,0.0,0.13230347637910822,0.0,0.0,0.0
