,Date,Weights,Profit,Base Profit,AVX,HUBB,IIN,MRCY,FLEX,CTS,IEC,SANM,HDSN,KAMN,LAWS,WLFC,cash
0,2014-02-13,"[0.42912956 0.         0.0586029  0.         0.         0.15277225
 0.08535537 0.14336823 0.         0.         0.         0.13077169
 0.        ]",0.9999999999942913,0.9999999999917246,0.0,0.05860289714790018,0.0,0.0,0.15277224863146022,0.08535537150044972,0.143368231465273,0.0,0.0,0.0,0.1307716947943713,0.0,0.4291295564605456
1,2014-02-14,"[0.25216486 0.         0.06169964 0.         0.         0.18390175
 0.10082793 0.16511811 0.         0.         0.07121592 0.16507178
 0.        ]",1.017397144087195,1.0030625794561951,0.0,0.061699640961299346,0.0,0.0,0.18390175168648434,0.10082793434752728,0.16511811432419313,0.0,0.0,0.07121592378038857,0.16507177756524724,0.0,0.2521648573348599
2,2014-02-18,"[0.21118943 0.         0.07591324 0.         0.         0.1876893
 0.08226591 0.1790738  0.         0.         0.09845461 0.16541371
 0.        ]",1.0295043195497418,1.0128253894354116,0.0,0.07591323985095744,0.0,0.0,0.18768929706350246,0.08226591441448049,0.1790737969395605,0.0,0.0,0.0984546126245291,0.165413705945269,0.0,0.21118943316170094
3,2014-02-19,"[0.30415156 0.         0.         0.         0.         0.25192237
 0.15090232 0.29302375 0.         0.         0.         0.
 0.        ]",1.0345365670164246,1.0135866007672225,0.0,0.0,0.0,0.0,0.25192236942038787,0.15090231616261723,0.2930237543723995,0.0,0.0,0.0,0.0,0.0,0.30415156004459537
4,2014-02-20,"[0.31359814 0.         0.         0.         0.         0.23942067
 0.13859305 0.30838814 0.         0.         0.         0.
 0.        ]",1.0341370765662947,1.0105799027463978,0.0,0.0,0.0,0.0,0.23942067324093222,0.1385930465956377,0.30838814009652316,0.0,0.0,0.0,0.0,0.0,0.313598140066907
5,2014-02-21,"[0.26229816 0.         0.         0.         0.         0.20207053
 0.16880317 0.25729124 0.         0.1095369  0.         0.
 0.        ]",1.0382944030307426,1.0172223028061838,0.0,0.0,0.0,0.0,0.20207053112951195,0.168803174402495,0.25729124094482825,0.0,0.10953689771913355,0.0,0.0,0.0,0.2622981558040313
6,2014-02-24,"[0.19300108 0.08727047 0.         0.06762985 0.         0.14826349
 0.         0.21356891 0.         0.0970724  0.11970576 0.
 0.07348803]",1.0448488422989062,1.0201667447058524,0.08727047107195536,0.0,0.06762985304488466,0.0,0.1482634897917717,0.0,0.2135689117436268,0.0,0.09707240325781918,0.11970575631027915,0.0,0.07348803257051913,0.19300108220914408
7,2014-02-25,"[0.13116317 0.10262828 0.07476718 0.09275578 0.         0.07151842
 0.         0.18814238 0.12714571 0.12156796 0.         0.
 0.09031112]",1.0346390501935985,1.0149190054992674,0.10262827582830941,0.07476717802763695,0.0927557825027805,0.0,0.0715184167144387,0.0,0.1881423787150266,0.12714571239443154,0.12156795997979712,0.0,0.0,0.09031112322636398,0.13116317261121502
8,2014-02-26,"[0.18784468 0.         0.06579942 0.         0.         0.13111395
 0.         0.20394425 0.07592736 0.13835677 0.08168926 0.
 0.1153243 ]",1.0549081596259435,1.026530022311811,0.0,0.06579941593921235,0.0,0.0,0.1311139500188246,0.0,0.20394424922988375,0.07592736477817051,0.13835676545783318,0.08168926465079747,0.0,0.11532430493708776,0.1878446849881903
9,2014-02-27,"[0.         0.11046137 0.12428567 0.10269919 0.05935015 0.
 0.         0.18575094 0.15697428 0.15099265 0.         0.
 0.10948574]",1.0402319034819074,1.017025965609293,0.11046137380667653,0.12428567230266163,0.10269919002423043,0.05935015431128849,0.0,0.0,0.18575094377264276,0.15697428475457634,0.15099264533433324,0.0,0.0,0.10948573569359064,0.0
10,2014-02-28,"[0.14504701 0.         0.09263173 0.06687503 0.         0.0828064
 0.         0.20511832 0.08160655 0.1475827  0.07119172 0.
 0.10714054]",1.039687619143611,1.018003328170562,0.0,0.0926317266927737,0.06687503159274866,0.0,0.08280640215169834,0.0,0.20511832245707529,0.08160654803965055,0.1475827042562641,0.0711917184960435,0.0,0.10714053777287326,0.1450470085408727
11,2014-03-03,"[0.20249909 0.         0.08118482 0.         0.         0.13683356
 0.         0.22288769 0.         0.16060646 0.07870981 0.
 0.11727857]",1.0489284900825888,1.0185998964090943,0.0,0.08118482314715533,0.0,0.0,0.1368335576226468,0.0,0.2228876895851485,0.0,0.16060646475253468,0.07870980827379061,0.0,0.11727856854693243,0.2024990880717917
12,2014-03-04,"[0.20052625 0.         0.07022959 0.         0.         0.15085055
 0.06624368 0.20962494 0.06476069 0.15068588 0.         0.
 0.0870784 ]",1.0479114785005919,1.0149150279439894,0.0,0.07022959437092169,0.0,0.0,0.1508505500958955,0.06624368044081386,0.20962493977870497,0.06476069489059152,0.15068588352080586,0.0,0.0,0.08707840495245339,0.2005262519498132
13,2014-03-05,"[0.23918563 0.         0.         0.         0.         0.18788598
 0.092661   0.24052613 0.         0.15059489 0.         0.
 0.08914638]",1.065848091080841,1.0302786641607604,0.0,0.0,0.0,0.0,0.18788597754866723,0.09266099612703815,0.24052613102392306,0.0,0.15059489335214155,0.0,0.0,0.08914637605936623,0.23918562588886377
14,2014-03-06,"[0.         0.10254188 0.13631153 0.0919184  0.         0.
 0.         0.22451369 0.16062055 0.17801699 0.         0.
 0.10607696]",1.0721819864448834,1.0400354417371351,0.10254188456148701,0.13631152889267267,0.09191839777650378,0.0,0.0,0.0,0.22451368555626253,0.16062055126748634,0.1780169885112237,0.0,0.0,0.10607696343436397,0.0
15,2014-03-07,"[0.10977552 0.0566306  0.06334942 0.07508021 0.10031235 0.09532188
 0.         0.15646882 0.1109729  0.12672095 0.         0.
 0.10536734]",1.0665659582382856,1.0374247572911406,0.05663060418039197,0.06334942471899321,0.07508020564421475,0.10031235039871407,0.09532188030081329,0.0,0.15646882304492746,0.11097290497701973,0.12672094643485549,0.0,0.0,0.10536733859419964,0.10977552170587054
16,2014-03-10,"[0.14128545 0.         0.11214098 0.         0.         0.10548809
 0.         0.21905969 0.13672089 0.1700273  0.         0.
 0.11527759]",1.064530706890804,1.0386162558634142,0.0,0.11214097990627762,0.0,0.0,0.10548809467875835,0.0,0.21905968959343566,0.1367208905483219,0.17002730279618758,0.0,0.0,0.11527759478567441,0.14128544769134443
17,2014-03-11,"[0.21017879 0.         0.11211589 0.         0.         0.15123312
 0.         0.25224062 0.         0.17046665 0.         0.
 0.10376493]",1.0659114648672092,1.0414614865244283,0.0,0.11211589339472522,0.0,0.0,0.1512331189905612,0.0,0.2522406186599147,0.0,0.1704666498335346,0.0,0.0,0.10376492905939251,0.21017879006187173
18,2014-03-12,"[0.21726415 0.         0.11295872 0.         0.         0.15020342
 0.         0.25440854 0.         0.16522216 0.         0.
 0.09994301]",1.0651027928330212,1.0406894713974926,0.0,0.11295872287765564,0.0,0.0,0.15020342238313064,0.0,0.25440853969357213,0.0,0.16522215572308319,0.0,0.0,0.09994301255580076,0.2172641467667577
19,2014-03-13,"[0.24343785 0.         0.08860731 0.         0.         0.16546129
 0.10443655 0.25607824 0.         0.14197876 0.         0.
 0.        ]",1.0765529291885707,1.0372865442284334,0.0,0.0886073121596276,0.0,0.0,0.16546129198592496,0.1044365482684458,0.25607824204842256,0.0,0.14197875645245855,0.0,0.0,0.0,0.24343784908512056
20,2014-03-14,"[0.28084682 0.         0.         0.         0.         0.24242306
 0.09613401 0.27653553 0.         0.10406058 0.         0.
 0.        ]",1.079296523568383,1.044554876659024,0.0,0.0,0.0,0.0,0.24242305750684376,0.09613400754390788,0.27653552623929323,0.0,0.10406058498972373,0.0,0.0,0.0,0.2808468237202314
21,2014-03-17,"[0.25825574 0.         0.         0.         0.         0.20478056
 0.09140623 0.25682477 0.         0.11185911 0.07687359 0.
 0.        ]",1.0530716045710924,1.020735671236703,0.0,0.0,0.0,0.0,0.2047805618807504,0.09140622883116852,0.25682477013251,0.0,0.11185910677259077,0.07687359003543194,0.0,0.0,0.25825574234754844
22,2014-03-18,"[0.22580627 0.         0.         0.         0.         0.1774689
 0.14228131 0.22155585 0.         0.14515772 0.08772995 0.
 0.        ]",1.0608499896312296,1.031696547596942,0.0,0.0,0.0,0.0,0.17746889526257506,0.14228130907202322,0.22155585264186548,0.0,0.14515771949126025,0.08772995029250358,0.0,0.0,0.22580627323977231
23,2014-03-19,"[0.19190721 0.         0.07546468 0.         0.         0.10411657
 0.1289315  0.19739569 0.         0.12806087 0.10825663 0.06586685
 0.        ]",1.0597732257846508,1.0315350078408312,0.0,0.07546467565089998,0.0,0.0,0.10411656611160504,0.12893150140465043,0.1973956883919631,0.0,0.12806087258535995,0.10825663485520214,0.0658668467012317,0.0,0.1919072142990878
24,2014-03-20,"[0.         0.12500789 0.13252459 0.12639223 0.11185345 0.
 0.         0.14669106 0.13672891 0.15053753 0.         0.
 0.07026433]",1.0652335248571505,1.0522826951281923,0.12500788742007035,0.13252459312110543,0.12639223457383889,0.11185344591747887,0.0,0.0,0.14669106343407828,0.1367289127245543,0.15053753119846147,0.0,0.0,0.07026433161041241,0.0
25,2014-03-21,"[0.         0.13263862 0.12838381 0.13090263 0.12085067 0.
 0.         0.13162145 0.14503647 0.14094598 0.         0.
 0.06962038]",1.0834475733563378,1.0576163833383796,0.1326386228563843,0.12838381008231828,0.13090262740940964,0.12085067124826071,0.0,0.0,0.13162144626918026,0.14503646859594319,0.1409459760269275,0.0,0.0,0.06962037751157601,0.0
26,2014-03-24,"[0.         0.13438779 0.12998889 0.13096128 0.11685415 0.
 0.         0.12984005 0.14668584 0.14038173 0.         0.
 0.07090027]",1.0819995459385352,1.0606078508984,0.13438778965232398,0.12998888766617964,0.13096127624492623,0.1168541504941465,0.0,0.0,0.12984005379525054,0.14668584154366243,0.1403817326996573,0.0,0.0,0.07090026790385331,0.0
27,2014-03-25,"[0.         0.13267102 0.13611044 0.13137921 0.11727976 0.
 0.         0.11778203 0.14957561 0.14626371 0.         0.
 0.06893821]",1.0788161077075176,1.058685823321892,0.1326710170058925,0.13611043839694306,0.1313792143034199,0.11727976106440606,0.0,0.0,0.11778203470120985,0.14957560804255815,0.1462637147209429,0.0,0.0,0.06893821176462764,0.0
28,2014-03-26,"[0.13886151 0.         0.         0.07551088 0.14926253 0.11169468
 0.09150717 0.12242823 0.15735203 0.15338297 0.         0.
 0.        ]",1.0818978764019929,1.061743056192315,0.0,0.0,0.07551088139612576,0.14926253469264308,0.1116946786424552,0.09150716794850125,0.12242822870852528,0.15735203204949308,0.15338296505007798,0.0,0.0,0.0,0.13886151151217835
29,2014-03-27,"[0.0734834  0.07148541 0.0871109  0.07706744 0.13272104 0.05653457
 0.05399266 0.13914417 0.15987939 0.148581   0.         0.
 0.        ]",1.081274135793342,1.0612177503264828,0.07148541171800972,0.08711090144506338,0.07706744082313617,0.1327210423499042,0.056534573331374904,0.05399266453787731,0.13914416612387479,0.15987939257025366,0.14858100338489028,0.0,0.0,0.0,0.07348340371561554
30,2014-03-28,"[0.14223896 0.         0.         0.06778738 0.15407907 0.12256083
 0.07702914 0.13955464 0.15769803 0.13905195 0.         0.
 0.        ]",1.0550372074193386,1.0414149359388298,0.0,0.0,0.06778738243726022,0.1540790675950981,0.12256083199070633,0.0770291405550433,0.13955464039239165,0.157698029021534,0.1390519520490813,0.0,0.0,0.0,0.1422389559588852
31,2014-03-31,"[0.14207142 0.         0.06430475 0.         0.10035688 0.13493155
 0.08612474 0.15119474 0.16484989 0.15616603 0.         0.
 0.        ]",1.0580845119750002,1.0432433513165966,0.0,0.06430474899984427,0.0,0.10035688155010522,0.13493155170035823,0.08612473997872296,0.15119474007216094,0.16484989267517686,0.15616602583438494,0.0,0.0,0.0,0.14207141918924668
32,2014-04-01,"[0.15082497 0.         0.06574978 0.         0.08812861 0.14177888
 0.08685421 0.15639458 0.15782731 0.15244165 0.         0.
 0.        ]",1.0587281754282372,1.0460145652429653,0.0,0.06574977944436386,0.0,0.08812861143037169,0.1417788799825137,0.08685421430485822,0.15639458409836343,0.15782730645032722,0.1524416507524201,0.0,0.0,0.0,0.15082497353678168
33,2014-04-02,"[0.16060756 0.         0.08695072 0.         0.         0.14878564
 0.09361585 0.18023565 0.16635274 0.16345184 0.         0.
 0.        ]",1.064840562442026,1.0533578291033208,0.0,0.08695071633706401,0.0,0.0,0.14878564378002315,0.0936158526569996,0.1802356462948225,0.16635274254607865,0.1634518412513974,0.0,0.0,0.0,0.16060755713361477
34,2014-04-03,"[0.         0.12019586 0.1624097  0.11208738 0.         0.
 0.         0.16350144 0.19076331 0.18565081 0.         0.
 0.0653915 ]",1.0702147567922744,1.0587664362343168,0.12019585829213038,0.16240969813060754,0.11208737891719843,0.0,0.0,0.0,0.16350143877993983,0.19076331322518594,0.18565081475114914,0.0,0.0,0.06539149790378873,0.0
35,2014-04-04,"[0.         0.12492459 0.15647126 0.12048767 0.05916984 0.
 0.         0.13633438 0.17132351 0.16758121 0.         0.
 0.06370752]",1.086941123995885,1.0707105868602393,0.12492459260652658,0.15647126261505184,0.12048767435282458,0.059169838584389144,0.0,0.0,0.13633438187340918,0.17132351431899398,0.16758121325217584,0.0,0.0,0.06370752239662898,0.0
36,2014-04-07,"[0.11618813 0.         0.05779382 0.08840343 0.10121426 0.09217857
 0.10404383 0.11321373 0.16004349 0.16692075 0.         0.
 0.        ]",1.086395951390724,1.0734837340827166,0.0,0.05779381864427582,0.08840342893268165,0.10121426462673005,0.09217856628829377,0.1040438250055393,0.11321372823318782,0.16004349257178802,0.16692074705897222,0.0,0.0,0.0,0.11618812863853147
37,2014-04-08,"[0.15781565 0.         0.         0.07122033 0.0960904  0.11220018
 0.11884875 0.12363687 0.15363805 0.16654978 0.         0.
 0.        ]",1.0571916526740133,1.0514485842902321,0.0,0.0,0.07122032991986205,0.09609039804084313,0.11220017760879304,0.11884874527643167,0.1236368698464244,0.15363804967872127,0.1665497819324966,0.0,0.0,0.0,0.1578156476964278
38,2014-04-09,"[0.16753438 0.         0.         0.         0.11123266 0.13377336
 0.12518745 0.12712813 0.16297679 0.17216722 0.         0.
 0.        ]",1.054882672374443,1.0441301519522415,0.0,0.0,0.0,0.1112326609965204,0.13377336392772535,0.12518745295476066,0.12712813375509352,0.16297678589807854,0.17216722007654503,0.0,0.0,0.0,0.16753438239127624
39,2014-04-10,"[0.15710467 0.         0.         0.06153855 0.13556077 0.12474737
 0.10041055 0.11862119 0.14938995 0.15262694 0.         0.
 0.        ]",1.0772780747797457,1.0547749136413127,0.0,0.0,0.06153855163306577,0.13556077322265803,0.12474737085242767,0.10041054641561732,0.11862118989616927,0.14938995378168884,0.15262694139062133,0.0,0.0,0.0,0.15710467280775192
40,2014-04-11,"[0.14110923 0.0751736  0.         0.10295826 0.13261675 0.07225805
 0.06227314 0.0828547  0.14743935 0.12705619 0.         0.
 0.05626074]",1.0846657727111835,1.0592247401583894,0.07517359579857073,0.0,0.10295825673277953,0.1326167531944996,0.07225804718070349,0.062273136189268136,0.08285470474110151,0.14743934597710007,0.1270561884282399,0.0,0.0,0.05626073780536705,0.14110923395237016
41,2014-04-14,"[0.14626995 0.06470894 0.         0.09167727 0.13386439 0.07700049
 0.07608811 0.07746264 0.15256356 0.12845876 0.         0.
 0.05190588]",1.0665593421885522,1.0453254328650778,0.06470894298272796,0.0,0.09167726789195056,0.13386439050733412,0.07700049134987069,0.07608810509628877,0.07746264160334328,0.15256356372020957,0.12845876204035978,0.0,0.0,0.05190588137917145,0.14626995342874394
42,2014-04-15,"[0.15955286 0.06099228 0.         0.07870795 0.11989756 0.11113351
 0.07024779 0.1158443  0.16063455 0.12298921 0.         0.
 0.        ]",1.0723515266583759,1.0496156344360166,0.06099228344371783,0.0,0.0787079462458945,0.11989755825607973,0.11113350869574048,0.07024779378588182,0.11584430014099135,0.16063454513705125,0.1229892072127475,0.0,0.0,0.0,0.1595528570818956
43,2014-04-16,"[0.14698279 0.10059988 0.         0.10319453 0.10099901 0.0970907
 0.         0.10883893 0.15917558 0.11522765 0.         0.
 0.06789094]",1.0633236799699943,1.0428949387360664,0.10059987508066169,0.0,0.10319453318093318,0.10099900876876199,0.09709069602650743,0.0,0.10883893077198747,0.15917558188327816,0.11522765272637617,0.0,0.0,0.06789093595396523,0.14698278560752864
