,Date,Weights,Profit,Base Profit,ENSV,CLB,HLX,RES,BCRX,TTNP,NBIX,TECH,ATRI,TFX,CRY,MMM,cash
1136,2018-07-11,"[0.         0.1246103  0.         0.07540755 0.15537372 0.18466551
 0.         0.         0.14272211 0.         0.1076332  0.
 0.20958761]",2.6518606179445956,1.9132481252435052,0.12461030151754193,0.0,0.07540754559112135,0.15537371507158004,0.184665513252593,0.0,0.0,0.14272211298276524,0.0,0.10763319866878736,0.0,0.20958761291561095,0.0
1137,2018-07-12,"[0.         0.12352553 0.         0.07598541 0.15554954 0.18489334
 0.         0.         0.14228885 0.         0.10837712 0.
 0.2093802 ]",2.6328744842473517,1.8907853075957723,0.12352553372782536,0.0,0.07598541416264035,0.1555495430215464,0.18489334052806208,0.0,0.0,0.14228884579347148,0.0,0.10837712039558292,0.0,0.2093802023708715,0.0
1138,2018-07-13,"[0.         0.12339029 0.         0.07595945 0.15561338 0.18476139
 0.         0.         0.14219934 0.         0.10884715 0.
 0.209229  ]",2.6176348749132727,1.8888230590584225,0.12339029331006203,0.0,0.07595945004512752,0.15561337997966476,0.1847613873591196,0.0,0.0,0.1421993390190981,0.0,0.10884714854514921,0.0,0.2092290017417788,0.0
1139,2018-07-16,"[0.         0.12297372 0.         0.07592745 0.15542037 0.18503218
 0.         0.         0.14223222 0.         0.10909778 0.
 0.20931628]",2.625178911516336,1.8973937100299219,0.12297372200439602,0.0,0.07592744766435074,0.1554203743814511,0.18503218450909617,0.0,0.0,0.14223221855692705,0.0,0.10909777629930632,0.0,0.20931627658447252,0.0
1140,2018-07-17,"[0.         0.12362236 0.         0.07580906 0.15539884 0.18488903
 0.         0.         0.14231246 0.         0.10852058 0.
 0.20944766]",2.645848601651928,1.9014783736232,0.12362236193341564,0.0,0.07580906319280406,0.1553988442577027,0.18488903165876408,0.0,0.0,0.1423124609457182,0.0,0.1085205824612091,0.0,0.20944765555038616,0.0
1141,2018-07-18,"[0.         0.12303376 0.         0.07593263 0.15542729 0.1845918
 0.         0.         0.14198684 0.         0.10988866 0.
 0.20913901]",2.653327964999613,1.8801838816131888,0.12303376473515991,0.0,0.07593263217097669,0.155427292812807,0.18459179694938146,0.0,0.0,0.141986839886558,0.0,0.1098886647181234,0.0,0.20913900872699356,0.0
1142,2018-07-19,"[0.         0.12288807 0.         0.07601462 0.15544154 0.18478584
 0.         0.         0.14205971 0.         0.10960532 0.
 0.20920491]",2.6710707350901535,1.915163364943822,0.12288806878230807,0.0,0.0760146169138322,0.15544154219564454,0.18478584027775524,0.0,0.0,0.14205970654161862,0.0,0.10960531868102767,0.0,0.20920490660781352,0.0
1143,2018-07-20,"[0.0607373  0.11506565 0.         0.0712159  0.14582883 0.17350536
 0.         0.         0.13327295 0.         0.10396406 0.
 0.19640994]",2.6267730550883965,1.8995603068021962,0.11506565134253892,0.0,0.07121590412200667,0.14582883254539497,0.17350535952592894,0.0,0.0,0.1332729460473336,0.0,0.10396405837496825,0.0,0.19640994461124872,0.060737303430579904
1144,2018-07-23,"[0.06751406 0.11358445 0.         0.07107935 0.14471568 0.17197897
 0.         0.         0.13218113 0.         0.10476174 0.
 0.19418463]",2.61790920583359,1.9110919160144275,0.11358444815579366,0.0,0.07107934916562686,0.14471567632349558,0.17197896825176281,0.0,0.0,0.13218112840229995,0.0,0.10476174481450519,0.0,0.19418462735800254,0.06751405752851317
1145,2018-07-24,"[0.06652479 0.11444018 0.         0.07091209 0.14482934 0.17188444
 0.         0.         0.13242356 0.         0.1047568  0.
 0.19422879]",2.635262804797967,1.9080896769303044,0.11444018411202284,0.0,0.07091209122311759,0.1448293409038718,0.17188444429603425,0.0,0.0,0.13242356428903498,0.0,0.10475679533486203,0.0,0.1942287912958805,0.06652478854517607
1146,2018-07-25,"[0.06971102 0.11340011 0.         0.07086147 0.14468099 0.17080815
 0.         0.         0.13143083 0.         0.10594966 0.
 0.19315777]",2.61624498005695,1.9292142780773867,0.11340011162370123,0.0,0.07086146693354191,0.14468098781777877,0.17080814669453534,0.0,0.0,0.13143083061682848,0.0,0.10594966487932769,0.0,0.1931577712934468,0.06971102014083978
