,Date,Weights,Profit,Base Profit,Volume,BKTI,VSAT,MSI,SCON,UMBF,C,JPM,TCF,PHM,NVR,BZH,MTH,cash
0,2014-01-06,"[0.07352009 0.07893294 0.07667519 0.0776226  0.07462341 0.07931445
 0.07619515 0.07483757 0.0779363  0.07471089 0.07871144 0.07799442
 0.07892557]",0.999814726361961,0.9998000000000002,0.9264799281954765,0.07893294095993042,0.07667519152164459,0.07762259989976883,0.07462340593338013,0.0793144479393959,0.07619515061378479,0.0748375654220581,0.07793629914522171,0.0747108906507492,0.07871144264936447,0.07799442112445831,0.07892557233572006,0.07352009415626526
1,2014-01-07,"[0.07364102 0.07772346 0.07680028 0.07825674 0.07600977 0.07914916
 0.07542188 0.07489264 0.07807577 0.07567105 0.07822249 0.0778688
 0.0782669 ]",1.004790266938773,1.0052800107556017,0.006720332901661119,0.07772345840930939,0.07680027931928635,0.07825674116611481,0.07600977271795273,0.07914915680885315,0.07542188465595245,0.07489264011383057,0.07807576656341553,0.07567105442285538,0.07822249084711075,0.07786880433559418,0.07826690375804901,0.07364101707935333
2,2014-01-08,"[0.07371844 0.07785621 0.07670456 0.0783305  0.07629074 0.07899685
 0.07534155 0.07484956 0.07800768 0.07559027 0.07833605 0.07775695
 0.07822064]",1.0262973979109677,1.029147554462914,0.007457201482441678,0.07785621285438538,0.07670456171035767,0.07833050191402435,0.07629074156284332,0.07899685204029083,0.07534155249595642,0.07484956085681915,0.07800767570734024,0.07559026777744293,0.07833605259656906,0.07775694876909256,0.07822063565254211,0.07371843606233597
3,2014-01-09,"[0.07374289 0.07785809 0.07670941 0.07832434 0.07623705 0.07901193
 0.07534492 0.07483205 0.0780341  0.07556799 0.07831746 0.07775898
 0.07826082]",1.0108086445048805,1.0107944033212055,0.042233481593414494,0.0778580904006958,0.07670941203832626,0.0783243402838707,0.07623704522848129,0.079011932015419,0.07534492015838623,0.07483205199241638,0.07803409546613693,0.07556799054145813,0.07831746339797974,0.07775898277759552,0.07826081663370132,0.07374288886785507
4,2014-01-10,"[0.07372923 0.07790807 0.07669669 0.07832849 0.07623649 0.07901397
 0.07535569 0.07483932 0.07803398 0.07552938 0.07834347 0.07771514
 0.0782701 ]",1.0253297535018824,1.0271852694120691,0.024105401086461926,0.07790806889533997,0.07669668644666672,0.07832849025726318,0.07623649388551712,0.07901396602392197,0.07535568624734879,0.07483931630849838,0.07803397625684738,0.07552938163280487,0.078343465924263,0.07771513611078262,0.07827010005712509,0.07372923195362091
5,2014-01-13,"[0.07374354 0.07787317 0.07673329 0.07834906 0.07622723 0.07901032
 0.07532117 0.07485302 0.07804745 0.07555708 0.07833063 0.07771046
 0.07824356]",1.0153148525901672,1.0146576665821492,0.014853805898142461,0.07787317037582397,0.0767332911491394,0.07834906131029129,0.07622723281383514,0.07901032269001007,0.07532116770744324,0.07485301792621613,0.07804744690656662,0.07555708289146423,0.0783306285738945,0.07771046459674835,0.07824356108903885,0.0737435445189476
6,2014-01-14,"[0.07375135 0.0777998  0.07677152 0.07835606 0.07626522 0.07900009
 0.07526004 0.07488265 0.07802895 0.07564899 0.07832834 0.07775881
 0.07814819]",1.009994538854092,1.00898503060448,0.014592091024853381,0.07779979705810547,0.07677152007818222,0.0783560648560524,0.07626521587371826,0.0790000855922699,0.07526003569364548,0.07488264888525009,0.07802894711494446,0.07564898580312729,0.07832834124565125,0.07775881141424179,0.07814818620681763,0.07375135272741318
7,2014-01-15,"[0.07382331 0.07779653 0.07676571 0.07838964 0.07638108 0.07896377
 0.07519605 0.07489253 0.07800349 0.0756356  0.07838138 0.07770418
 0.0780667 ]",1.0024775539395057,1.0001658535090352,0.005697263654725,0.07779652625322342,0.07676570862531662,0.07838964462280273,0.07638107985258102,0.07896377146244049,0.0751960501074791,0.07489252835512161,0.07800348848104477,0.07563560456037521,0.07838138192892075,0.07770418375730515,0.07806669920682907,0.07382331043481827
8,2014-01-16,"[0.07383756 0.07782242 0.07676731 0.07838886 0.07637005 0.07895391
 0.07518722 0.07488402 0.07800024 0.07562136 0.07839048 0.07769448
 0.07808208]",1.0104183483372413,1.0089772963604693,0.01455729461478353,0.07782241702079773,0.07676731050014496,0.07838886231184006,0.07637004554271698,0.07895390689373016,0.07518722116947174,0.07488401979207993,0.07800024002790451,0.0756213590502739,0.07839047908782959,0.07769448310136795,0.07808208465576172,0.07383755594491959
9,2014-01-17,"[0.07383879 0.07782946 0.07674736 0.07840278 0.07644083 0.07892656
 0.07518271 0.07488477 0.07798865 0.07561959 0.07840088 0.07767925
 0.07805835]",1.017224061869273,1.0176308274721295,0.00514856274739758,0.07782945781946182,0.0767473578453064,0.07840277999639511,0.07644083350896835,0.07892656326293945,0.07518270611763,0.07488477230072021,0.0779886469244957,0.07561958581209183,0.0784008800983429,0.07767925411462784,0.07805834710597992,0.07383878529071808
