,Date,Weights,Profit,Base Profit,TECH,TTNP,BCRX,NBIX,PMD,DGX,AMS,LH,BCPC,GRA,OLN,FMC,cash
15,2014-01-28,"[0.         0.1392226  0.13660958 0.         0.08873525 0.12253688
 0.09224903 0.06133804 0.         0.07910242 0.16157634 0.11862985
 0.        ]",1.1002920582703672,1.1020051257888166,0.13922260119249724,0.1366095842182066,0.0,0.08873524780990126,0.12253687639788402,0.09224903006005779,0.06133804279029441,0.0,0.07910242404552491,0.16157634273967889,0.11862985074595497,0.0,0.0
16,2014-01-29,"[0.         0.13919661 0.1366344  0.         0.08890138 0.1224683
 0.09222281 0.06123213 0.         0.07906776 0.16158907 0.11868754
 0.        ]",1.0854025819464361,1.078704572745669,0.13919661454049032,0.13663440323300477,0.0,0.0889013764408895,0.12246830214697847,0.09222280646396021,0.061232132444822444,0.0,0.0790677617900202,0.16158906672333864,0.11868753621649553,0.0,0.0
17,2014-01-30,"[0.         0.13920357 0.1366863  0.         0.0889542  0.12250944
 0.09232394 0.06120695 0.         0.07890025 0.16162317 0.11859217
 0.        ]",1.0725074283291083,1.0747557250442665,0.13920357410138584,0.13668630030380458,0.0,0.0889542037902737,0.12250943768243527,0.09232393533658897,0.061206954230619864,0.0,0.07890025198030184,0.16162316822852674,0.11859217434606338,0.0,0.0
18,2014-01-31,"[0.         0.13911413 0.13668594 0.         0.08887515 0.12254704
 0.0921774  0.06121063 0.         0.07915791 0.16156354 0.11866828
 0.        ]",1.0751719762600023,1.0780581106340534,0.13911412942384158,0.1366859363806058,0.0,0.08887515008126888,0.12254704053909342,0.09217739744535981,0.061210625260140254,0.0,0.0791579080814543,0.16156353608051072,0.11866827670772546,0.0,0.0
19,2014-02-03,"[0.         0.13918303 0.13671398 0.         0.08894947 0.12253054
 0.09231784 0.06116883 0.         0.07897676 0.16158985 0.11856971
 0.        ]",1.063320447420843,1.066213745865554,0.13918302879969946,0.13671397968164514,0.0,0.08894946917454463,0.12253053915385277,0.09231783648055207,0.0611688287368336,0.0,0.07897675886767701,0.16158985110917384,0.11856970799602164,0.0,0.0
20,2014-02-04,"[0.         0.13921335 0.13677751 0.         0.08898811 0.12259155
 0.09233501 0.06103231 0.         0.07901558 0.16153064 0.11851592
 0.        ]",1.071156357784865,1.0721732692460526,0.139213353198224,0.13677750995653587,0.0,0.08898811366613403,0.12259155325664856,0.09233501249407948,0.061032311662055805,0.0,0.07901558456434797,0.16153064243934614,0.11851591876262824,0.0,0.0
21,2014-02-05,"[0.         0.13899812 0.13670545 0.         0.08876934 0.12255521
 0.09185207 0.06119108 0.         0.0798647  0.16128623 0.1187778
 0.        ]",1.0439154329682647,1.0469224729093196,0.13899811877044918,0.1367054534825748,0.0,0.08876933763506402,0.12255521323328689,0.09185206795952958,0.0611910801541523,0.0,0.079864695766837,0.16128622841449108,0.11877780458361516,0.0,0.0
22,2014-02-06,"[0.         0.13885807 0.13677651 0.         0.08869658 0.12268648
 0.09174667 0.06109765 0.         0.08022318 0.1611353  0.11877956
 0.        ]",1.042256928962046,1.0479347750174535,0.13885806987112595,0.13677651320878,0.0,0.08869658100725304,0.1226864771720617,0.09174667269526733,0.06109764792458726,0.0,0.0802231763567981,0.1611353001145058,0.11877956164962064,0.0,0.0
23,2014-02-07,"[0.         0.13876093 0.13684623 0.         0.08870256 0.12281601
 0.09166484 0.06096044 0.         0.08034764 0.16108244 0.1188189
 0.        ]",1.0422857034478066,1.0453855483015313,0.13876093127152703,0.13684622807739336,0.0,0.08870256481084086,0.1228160108169672,0.09166483840778952,0.06096044193294806,0.0,0.08034764068384402,0.1610824443002818,0.1188188996984082,0.0,0.0
24,2014-02-10,"[0.         0.13869223 0.13669598 0.         0.08863035 0.12262377
 0.09154436 0.06128226 0.         0.08040944 0.1611473  0.11897432
 0.        ]",1.0467192622937977,1.0449445836253881,0.13869222533390496,0.1366959768727736,0.0,0.08863034883647102,0.12262376523777546,0.09154436304843203,0.06128225831734216,0.0,0.08040943544525081,0.16114730266372265,0.1189743242443273,0.0,0.0
25,2014-02-11,"[0.         0.13869164 0.13666676 0.         0.08858774 0.12259621
 0.09152552 0.06133025 0.         0.08048071 0.16113367 0.1189875
 0.        ]",1.0608688722039687,1.0650527386012782,0.13869164075135648,0.1366667556247947,0.0,0.0885877423406101,0.12259621092727635,0.09152551964052577,0.06133025280616756,0.0,0.08048070790193265,0.16113366512781166,0.11898750487952482,0.0,0.0
26,2014-02-12,"[0.         0.13865275 0.13669349 0.         0.08859188 0.12257867
 0.09149387 0.06129576 0.         0.08067619 0.16105572 0.11896167
 0.        ]",1.0649822214893865,1.0691756692969547,0.13865274728223234,0.1366934855123041,0.0,0.08859188464884349,0.12257866740298365,0.09149387402603504,0.06129575991120861,0.0,0.08067619362368342,0.1610557208870502,0.11896166670565897,0.0,0.0
27,2014-02-13,"[0.         0.13868909 0.13665825 0.         0.08860562 0.12247287
 0.09154018 0.06136307 0.         0.08068422 0.16105243 0.11893427
 0.        ]",1.0769884443944218,1.0774343817901038,0.13868909149796524,0.136658252742828,0.0,0.08860561844341736,0.12247286972189622,0.09154017870887551,0.06136307156976633,0.0,0.08068421665087286,0.16105242796378816,0.11893427270059038,0.0,0.0
28,2014-02-14,"[0.         0.13860398 0.13664846 0.         0.08851945 0.12247175
 0.09138672 0.06138296 0.         0.08105243 0.16094046 0.11899379
 0.        ]",1.0656565072434294,1.0669650074736974,0.13860398092130757,0.13664846348581797,0.0,0.08851945188823783,0.12247175480432008,0.09138671557860649,0.06138295503458197,0.0,0.08105242731931601,0.16094046039250184,0.11899379057531012,0.0,0.0
29,2014-02-18,"[0.         0.13868397 0.13649606 0.         0.08845204 0.12215708
 0.09140356 0.06174932 0.         0.0812358  0.16087401 0.11894817
 0.        ]",1.0878458430264202,1.0843287513453896,0.13868396719457515,0.13649605815180638,0.0,0.0884520395121682,0.12215707699681305,0.09140356395224507,0.06174931800229366,0.0,0.08123579623231407,0.1608740104155773,0.11894816954220702,0.0,0.0
30,2014-02-19,"[0.         0.1385809  0.13640378 0.         0.08834611 0.122017
 0.09119278 0.06193227 0.         0.08170165 0.16076625 0.11905925
 0.        ]",1.0954090195973847,1.0886615840400584,0.13858090105781726,0.13640378148994492,0.0,0.08834611457204483,0.12201700023123584,0.09119277730026061,0.061932274162735654,0.0,0.08170165424586787,0.16076625075244125,0.11905924618765162,0.0,0.0
31,2014-02-20,"[0.         0.13869089 0.13645683 0.         0.08841626 0.12208511
 0.09138757 0.06180545 0.         0.08131954 0.16087054 0.11896782
 0.        ]",1.0937244568495508,1.0929977038994367,0.13869088588639406,0.13645682562294087,0.0,0.08841625970871492,0.12208510723656571,0.09138757217001395,0.06180545057608419,0.0,0.08131953580300567,0.16087054338909773,0.11896781960718279,0.0,0.0
32,2014-02-21,"[0.         0.13855475 0.13642054 0.         0.08825839 0.12211573
 0.09115353 0.06190762 0.         0.08174457 0.16076663 0.11907825
 0.        ]",1.0919139454069677,1.0962835074874255,0.13855474577719162,0.13642053856402625,0.0,0.08825838644898111,0.12211572958588698,0.09115352967582498,0.06190761888296636,0.0,0.08174456632772605,0.16076663389529833,0.11907825084209835,0.0,0.0
33,2014-02-24,"[0.         0.13840793 0.13645451 0.         0.08812278 0.12228194
 0.09098705 0.06183879 0.         0.08203019 0.16070122 0.11917558
 0.        ]",1.094654392876958,1.109116053126527,0.13840793373845425,0.1364545134224013,0.0,0.08812278217098393,0.12228193674059676,0.09098705175107168,0.061838787940671984,0.0,0.08203019389363501,0.16070122067672665,0.11917557966545853,0.0,0.0
34,2014-02-25,"[0.         0.13831251 0.13650988 0.         0.08802854 0.12241887
 0.09091454 0.06180069 0.         0.08225197 0.16060408 0.11915891
 0.        ]",1.0965731761853545,1.1134213598824692,0.13831251036593334,0.13650988248643484,0.0,0.08802854308536218,0.12241886932452087,0.09091454066688137,0.061800688171716446,0.0,0.08225197149221745,0.16060408385603553,0.11915891055089806,0.0,0.0
35,2014-02-26,"[0.         0.13830434 0.1365732  0.         0.08809686 0.12246528
 0.09093553 0.06166424 0.         0.08226332 0.16056968 0.11912755
 0.        ]",1.0916756443597997,1.1109560578426614,0.13830433510125897,0.1365732016710156,0.0,0.08809685908818882,0.12246528244399385,0.0909355263783441,0.061664237202660205,0.0,0.08226332456702468,0.16056967896041577,0.11912755458709806,0.0,0.0
36,2014-02-27,"[0.         0.13835784 0.13653765 0.         0.08803289 0.12244908
 0.09097873 0.06175894 0.         0.08217617 0.16060372 0.11910498
 0.        ]",1.1014010239882273,1.1172115140869108,0.1383578367632556,0.13653765167023468,0.0,0.08803289204628598,0.12244907633462969,0.09097873322191022,0.06175893673226567,0.0,0.0821761732338405,0.1606037234830625,0.11910497651451513,0.0,0.0
37,2014-02-28,"[0.         0.13830933 0.13642662 0.         0.08804642 0.12230955
 0.09098549 0.06202679 0.         0.08195539 0.16076356 0.11917684
 0.        ]",1.0965149250568826,1.1101819929174894,0.13830933295262446,0.1364266205492106,0.0,0.08804642353282864,0.12230954890712238,0.09098548858638164,0.062026794565737835,0.0,0.08195539372011963,0.1607635620282376,0.119176835157737,0.0,0.0
38,2014-03-03,"[0.         0.13837713 0.13628165 0.         0.08805407 0.12205642
 0.0910107  0.06228661 0.         0.08187433 0.16084925 0.11920985
 0.        ]",1.1031127557492026,1.1161582171182407,0.13837713291917675,0.13628164695212117,0.0,0.0880540730231892,0.12205641887145416,0.09101070086839318,0.06228660658262578,0.0,0.08187432683182838,0.16084924704837167,0.1192098469028397,0.0,0.0
39,2014-03-04,"[0.         0.13825096 0.13630269 0.         0.08802224 0.12211122
 0.09092384 0.06226452 0.         0.08204103 0.16083215 0.11925136
 0.        ]",1.0956849730014036,1.1061115047715144,0.13825096116410174,0.1363026861438268,0.0,0.08802223634004475,0.12211121512347574,0.09092384262163353,0.062264519017240144,0.0,0.0820410320642316,0.1608321506218568,0.11925135690358903,0.0,0.0
40,2014-03-05,"[0.         0.13806186 0.13628169 0.         0.08782229 0.12219307
 0.09063679 0.06234264 0.         0.08258983 0.16068345 0.11938837
 0.        ]",1.0983874575746497,1.1138308638035275,0.13806185912015456,0.1362816939586003,0.0,0.08782228650661299,0.12219306820282357,0.09063679146534778,0.06234264348490079,0.0,0.08258983481675569,0.16068344996994785,0.11938837247485658,0.0,0.0
41,2014-03-06,"[0.         0.13854192 0.13636904 0.         0.08827964 0.1220798
 0.09135683 0.06203493 0.         0.08122104 0.16105127 0.11906554
 0.        ]",1.1122473619663473,1.132825310149236,0.13854191945092345,0.13636904399028696,0.0,0.0882796388432554,0.12207979592575229,0.09135682705863324,0.06203492756183432,0.0,0.08122104273623348,0.16105126582656656,0.1190655386065143,0.0,0.0
42,2014-03-07,"[0.         0.13861799 0.13637303 0.         0.08829365 0.12207315
 0.09141307 0.06200524 0.         0.08114142 0.16107163 0.11901082
 0.        ]",1.1212055669990204,1.133854306854581,0.1386179911536793,0.13637302731864578,0.0,0.08829365055642299,0.12207314660274338,0.09141307111479352,0.06200524252295759,0.0,0.08114142326978455,0.16107163214929182,0.11901081531168112,0.0,0.0
43,2014-03-10,"[0.         0.13866915 0.13637985 0.         0.08834075 0.12209356
 0.09147566 0.06193841 0.         0.08099897 0.16110482 0.11899883
 0.        ]",1.13944021190748,1.1370261330379692,0.13866915489056547,0.13637984618160115,0.0,0.08834074919648495,0.12209356133392314,0.09147566015328183,0.061938406311467235,0.0,0.08099897239715753,0.16110482228079592,0.11899882725472273,0.0,0.0
44,2014-03-11,"[0.         0.13868178 0.13638121 0.         0.08839239 0.12207255
 0.09148009 0.0618976  0.         0.08099737 0.16109244 0.11900458
 0.        ]",1.1489496907865375,1.1476244156386828,0.13868177680964316,0.13638121216201177,0.0,0.08839238649436229,0.12207255447391763,0.09148008599623178,0.0618975972677662,0.0,0.08099737055494403,0.1610924399810266,0.1190045762600966,0.0,0.0
45,2014-03-12,"[0.         0.13855063 0.1361653  0.         0.08835554 0.12182332
 0.09145543 0.06239537 0.         0.08071864 0.16137597 0.11915978
 0.        ]",1.157219441832783,1.1444965361462547,0.13855062572662413,0.1361653032178378,0.0,0.08835554498800036,0.12182332019837748,0.09145543142948218,0.062395373656324415,0.0,0.08071864480233981,0.16137597100153545,0.11915978497947843,0.0,0.0
46,2014-03-13,"[0.         0.13858734 0.13625853 0.         0.08843489 0.12194103
 0.09151221 0.06215011 0.         0.08061671 0.16138167 0.1191175
 0.        ]",1.1402682551625671,1.1257060406853387,0.13858733931346795,0.13625853285157408,0.0,0.08843489440321545,0.12194103071695313,0.09151221373720793,0.06215010789756369,0.0,0.08061671260502638,0.1613816683164971,0.11911750015849434,0.0,0.0
47,2014-03-14,"[0.         0.13872412 0.13631388 0.         0.08853013 0.12197772
 0.09167842 0.06201601 0.         0.08029143 0.16144681 0.11902147
 0.        ]",1.1385733416461963,1.132047607779455,0.1387241242157859,0.13631387708005716,0.0,0.08853013256196622,0.12197771729688338,0.0916784231559704,0.062016012912664,0.0,0.08029143264192726,0.1614468073823731,0.11902147275237257,0.0,0.0
48,2014-03-17,"[0.         0.13872948 0.1363061  0.         0.08850916 0.12201689
 0.09162269 0.06198391 0.         0.08027829 0.16146606 0.11908742
 0.        ]",1.1211091555733599,1.1151897567338838,0.1387294792139989,0.13630610392874215,0.0,0.08850915751851679,0.12201689123215367,0.09162269047828758,0.061983914875228585,0.0,0.0802782870727594,0.16146606026555038,0.11908741541476264,0.0,0.0
49,2014-03-18,"[0.         0.1388949  0.13638826 0.         0.08863385 0.12207405
 0.09183164 0.06177875 0.         0.07994555 0.16150301 0.11895
 0.        ]",1.1213383762573559,1.119334440235853,0.13889489603542046,0.13638826285525338,0.0,0.08863384590708262,0.12207405490041368,0.09183164130217647,0.06177874558839399,0.0,0.07994554511862509,0.16150301049775848,0.11894999779487582,0.0,0.0
50,2014-03-19,"[0.         0.13893408 0.13635941 0.         0.08870815 0.12196036
 0.09190265 0.06183338 0.         0.07982409 0.16155688 0.11892101
 0.        ]",1.12771718680309,1.1186930217710602,0.1389340772262421,0.1363594084316706,0.0,0.08870815452927774,0.12196035840712499,0.09190264994052452,0.06183338387801416,0.0,0.07982408550283426,0.16155687634319296,0.11892100574111858,0.0,0.0
51,2014-03-20,"[0.         0.13900761 0.13645826 0.         0.08875918 0.12205628
 0.09201232 0.06161541 0.         0.07978567 0.16150479 0.11880048
 0.        ]",1.1410110860712086,1.1376042981592274,0.1390076101858373,0.13645825861946254,0.0,0.08875918002199044,0.1220562823393429,0.0920123168558534,0.0616154060095402,0.0,0.07978567310630091,0.16150479483670108,0.11880047802497132,0.0,0.0
52,2014-03-21,"[0.         0.13901503 0.13647539 0.         0.08870798 0.12211677
 0.09196729 0.06159563 0.         0.07988086 0.1614434  0.11879765
 0.        ]",1.1384598208483643,1.1323864576164417,0.13901502671348523,0.136475387723382,0.0,0.08870797777874558,0.12211677363069316,0.09196728933914432,0.06159563098243527,0.0,0.07988086301834418,0.1614433959765008,0.11879765483726941,0.0,0.0
53,2014-03-24,"[0.         0.13895794 0.13641178 0.         0.08867047 0.12204706
 0.0918807  0.06173075 0.         0.0799444  0.16147116 0.11888574
 0.        ]",1.1402181391757251,1.1367885886886382,0.13895794472038042,0.1364117781815714,0.0,0.08867046683995874,0.12204705616372494,0.09188070154603585,0.061730751019591225,0.0,0.07994439724367602,0.16147116043193652,0.11888574385312477,0.0,0.0
54,2014-03-25,"[0.         0.13901414 0.13641894 0.         0.0887429  0.12200775
 0.09194487 0.06167749 0.         0.07983936 0.16149248 0.11886207
 0.        ]",1.130967108973393,1.1226833439655788,0.1390141359843409,0.13641893685712012,0.0,0.08874290210316194,0.12200775030903054,0.09194486987608051,0.06167748946334416,0.0,0.07983935647076691,0.16149248399796096,0.11886207493819405,0.0,0.0
55,2014-03-26,"[0.         0.13898037 0.13637129 0.         0.08871865 0.1219734
 0.09184994 0.06175344 0.         0.07987683 0.16151906 0.11895703
 0.        ]",1.123035248471574,1.1132286857404863,0.13898037064459598,0.13637128684664718,0.0,0.08871865042493851,0.12197339595756734,0.0918499352689248,0.06175343827932679,0.0,0.07987683335598286,0.16151905774661454,0.11895703147540213,0.0,0.0
56,2014-03-27,"[0.         0.13887443 0.13637767 0.         0.08866104 0.12200574
 0.09168491 0.0617375  0.         0.08019087 0.16143028 0.11903757
 0.        ]",1.1268089494071187,1.115428429982321,0.1388744339199244,0.13637766672714982,0.0,0.08866103967790517,0.12200573755176343,0.09168491015708966,0.06173749659081821,0.0,0.08019086798788326,0.16143028142317462,0.11903756596429134,0.0,0.0
57,2014-03-28,"[0.         0.1386753  0.13639659 0.         0.08847556 0.12218226
 0.09136074 0.06172266 0.         0.08066792 0.16130427 0.11921469
 0.        ]",1.1063649533869433,1.0979236963645336,0.138675303031425,0.13639658676452784,0.0,0.08847556079076267,0.12218226432321078,0.09136074257461428,0.06172266085762038,0.0,0.08066791877067712,0.16130427220715207,0.11921469068000987,0.0,0.0
58,2014-03-31,"[0.         0.13854208 0.13633428 0.         0.08835347 0.12219474
 0.0912176  0.06190561 0.         0.08081745 0.16130849 0.11932629
 0.        ]",1.10304500869019,1.0993482360276599,0.13854207522166234,0.13633428044522702,0.0,0.0883534680759091,0.12219473700982801,0.0912175984217965,0.061905610708686436,0.0,0.08081744516138263,0.16130849170622577,0.11932629324928219,0.0,0.0
59,2014-04-01,"[0.         0.1384434  0.13634795 0.         0.08825548 0.12226333
 0.0910394  0.06188458 0.         0.08119535 0.16117373 0.11939679
 0.        ]",1.0994518597366796,1.0960176453516324,0.13844340326033425,0.136347946048618,0.0,0.08825547779200174,0.12226333053363747,0.09103939512196502,0.061884583220924,0.0,0.08119535065582098,0.16117372747068806,0.11939678589601058,0.0,0.0
60,2014-04-02,"[0.         0.06389132 0.11310984 0.05541109 0.05668179 0.10084436
 0.10780061 0.         0.07322797 0.12244184 0.13970948 0.05448675
 0.11239494]",1.1130119222219295,1.1112286357201993,0.06389132336159115,0.11310984454057271,0.05541108514390608,0.05668179335521403,0.10084436241127973,0.10780060905720645,0.0,0.07322796819742831,0.12244184252248592,0.1397094785205696,0.05448675252512972,0.11239494036461634,0.0
61,2014-04-03,"[0.         0.06022989 0.11082387 0.05770248 0.05249071 0.09782562
 0.1077926  0.         0.07629715 0.12825896 0.13552675 0.05099669
 0.12205529]",1.143810612771919,1.1275160267768365,0.06022989019069379,0.11082387026264337,0.05770247548346113,0.05249070672271808,0.0978256221018099,0.10779259548472829,0.0,0.0762971506199588,0.12825896026539274,0.13552675370481843,0.050996688896125304,0.12205528626765008,0.0
62,2014-04-04,"[0.         0.06304489 0.1162322  0.06091416 0.05488637 0.10286054
 0.11340111 0.         0.08049298 0.13611162 0.14233843 0.
 0.1297177 ]",1.144402981385859,1.1224732778599142,0.06304489065874827,0.1162321956827385,0.06091416024440777,0.05488636853241505,0.10286053535476995,0.1134011096359556,0.0,0.0804929839330109,0.13611161750894743,0.14233843386315465,0.0,0.12971770458585177,0.0
63,2014-04-07,"[0.         0.06274683 0.11597929 0.06076543 0.05427419 0.10321555
 0.1131784  0.         0.08012087 0.13703669 0.14301599 0.
 0.12966676]",1.1344725509747031,1.1141493892151322,0.06274682996638381,0.11597928749846004,0.06076542713056401,0.05427418671932812,0.10321555367467794,0.11317839898505476,0.0,0.08012087229938464,0.1370366949653327,0.1430159920329873,0.0,0.12966675672782657,0.0
64,2014-04-08,"[0.         0.06277968 0.11592802 0.06073397 0.0538375  0.10353294
 0.1129647  0.         0.07980846 0.13769832 0.14344536 0.
 0.12927105]",1.1049715581704112,1.0842699320140239,0.06277967670679954,0.11592801912026662,0.060733967011397605,0.05383750148250936,0.10353294497546395,0.11296470459396324,0.0,0.07980846128348336,0.13769831517896358,0.14344535947363704,0.0,0.12927105017351584,0.0
65,2014-04-09,"[0.         0.06586579 0.12205392 0.06412164 0.         0.11014662
 0.11888232 0.         0.08412074 0.14613945 0.15241846 0.
 0.13625105]",1.0809958703462352,1.0685663754344539,0.06586579479675905,0.12205391900749672,0.06412163968195388,0.0,0.11014662059491302,0.11888231973890108,0.0,0.08412074195909143,0.14613945224078412,0.15241845992981023,0.0,0.13625105205029045,0.0
66,2014-04-10,"[0.         0.06578427 0.12197527 0.06387037 0.         0.11044621
 0.11847354 0.         0.083276   0.14742076 0.15331373 0.
 0.13543984]",1.099210508267838,1.0813979111524523,0.06578427129613929,0.1219752732319287,0.06387037438748633,0.0,0.11044620960737384,0.11847353934236361,0.0,0.08327600157137853,0.1474207575112794,0.1533137304516351,0.0,0.1354398426004153,0.0
67,2014-04-11,"[0.         0.06268224 0.11553019 0.06037687 0.         0.10471588
 0.11185021 0.05316256 0.07791195 0.14095658 0.14576333 0.
 0.12705019]",1.1077318684038473,1.0871869287576506,0.06268223612625198,0.1155301919646857,0.060376873068865806,0.0,0.10471587995560686,0.11185021329441357,0.05316255711487882,0.07791194569228856,0.1409565846415483,0.1457633322701612,0.0,0.1270501858712991,0.0
68,2014-04-14,"[0.         0.06249502 0.11466084 0.06019817 0.         0.10473157
 0.11103861 0.05675473 0.07727896 0.14119742 0.14578381 0.
 0.12586087]",1.091705183578218,1.0645774474591665,0.062495016122073636,0.11466084326021861,0.06019816740721857,0.0,0.10473156568345443,0.11103860971554862,0.05675472912243258,0.07727896252140402,0.14119742296552562,0.14578381383195044,0.0,0.12586086937017343,0.0
69,2014-04-15,"[0.         0.06112502 0.11263864 0.06011442 0.         0.10556543
 0.11090772 0.05571119 0.07820306 0.14111954 0.14719454 0.
 0.12742043]",1.0887473752059578,1.0634909099632608,0.061125022605639893,0.1126386362269071,0.060114422965684235,0.0,0.10556543100026844,0.1109077245156184,0.05571119193764082,0.07820306329872583,0.14111954131712912,0.14719453655883216,0.0,0.1274204295735539,0.0
